"Time","response_time"
2023-06-12 12:36:25,364 ms
2023-06-12 12:36:30,202 ms
2023-06-12 12:36:35,176 ms
2023-06-12 12:36:40,466 ms
2023-06-12 12:36:45,739 ms
2023-06-12 12:36:50,203 ms
2023-06-12 12:36:55,789 ms
2023-06-12 12:37:00,568 ms
2023-06-12 12:37:05,478 ms
2023-06-12 12:37:10,257 ms
2023-06-12 12:37:15,674 ms
2023-06-12 12:37:20,625 ms
2023-06-12 12:37:25,160 ms
2023-06-12 12:37:30,147 ms
2023-06-12 12:37:35,333 ms
2023-06-12 12:37:40,833 ms
2023-06-12 12:37:45,134 ms
2023-06-12 12:37:50,92.5 ms
2023-06-12 12:37:55,1.08 s
2023-06-12 12:38:00,174 ms
2023-06-12 12:38:05,172 ms
2023-06-12 12:38:10,190 ms
2023-06-12 12:38:15,585 ms
2023-06-12 12:38:20,819 ms
2023-06-12 12:38:25,296 ms
2023-06-12 12:38:30,268 ms
2023-06-12 12:38:35,796 ms
2023-06-12 12:38:40,135 ms
2023-06-12 12:38:45,168 ms
2023-06-12 12:38:50,957 ms
2023-06-12 12:38:55,726 ms
2023-06-12 12:39:00,448 ms
2023-06-12 12:39:05,300 ms
2023-06-12 12:39:10,1.33 s
2023-06-12 12:39:15,1.03 s
2023-06-12 12:39:20,802 ms
2023-06-12 12:39:25,343 ms
2023-06-12 12:39:30,691 ms
2023-06-12 12:39:35,598 ms
2023-06-12 12:39:40,240 ms
2023-06-12 12:39:45,281 ms
2023-06-12 12:39:50,804 ms
2023-06-12 12:39:55,544 ms
2023-06-12 12:40:00,907 ms
2023-06-12 12:40:05,179 ms
2023-06-12 12:40:10,207 ms
2023-06-12 12:40:15,598 ms
2023-06-12 12:40:20,1.21 s
2023-06-12 12:40:25,1.23 s
2023-06-12 12:40:30,281 ms
2023-06-12 12:40:35,785 ms
2023-06-12 12:40:40,253 ms
2023-06-12 12:40:45,213 ms
2023-06-12 12:40:50,689 ms
2023-06-12 12:40:55,225 ms
2023-06-12 12:41:00,476 ms
2023-06-12 12:41:05,483 ms
2023-06-12 12:41:10,323 ms
2023-06-12 12:41:15,633 ms
2023-06-12 12:41:20,307 ms
2023-06-12 12:41:25,1.34 s
2023-06-12 12:41:30,976 ms
2023-06-12 12:41:35,1.03 s
2023-06-12 12:41:40,947 ms
2023-06-12 12:41:45,1.44 s
2023-06-12 12:41:50,886 ms
2023-06-12 12:41:55,618 ms
2023-06-12 12:42:00,1.16 s
2023-06-12 12:42:05,1.15 s
2023-06-12 12:42:10,722 ms
2023-06-12 12:42:15,941 ms
2023-06-12 12:42:20,732 ms
2023-06-12 12:42:25,585 ms
2023-06-12 12:42:30,910 ms
2023-06-12 12:42:35,1.31 s
2023-06-12 12:42:40,969 ms
2023-06-12 12:42:45,1.00 s
2023-06-12 12:42:50,1.71 s
2023-06-12 12:42:55,2.79 s
2023-06-12 12:43:00,2.23 s
2023-06-12 12:43:05,1.33 s
2023-06-12 12:43:10,601 ms
2023-06-12 12:43:15,1.03 s
2023-06-12 12:43:20,632 ms
2023-06-12 12:43:25,1.32 s
2023-06-12 12:43:30,2.10 s
2023-06-12 12:43:35,2.26 s
2023-06-12 12:43:40,1.36 s
2023-06-12 12:43:45,748 ms
2023-06-12 12:43:50,236 ms
2023-06-12 12:43:55,664 ms
2023-06-12 12:44:00,491 ms
2023-06-12 12:44:05,824 ms
2023-06-12 12:44:10,593 ms
2023-06-12 12:44:15,365 ms
2023-06-12 12:44:20,667 ms
2023-06-12 12:44:25,598 ms
2023-06-12 12:44:30,1.35 s
2023-06-12 12:44:35,990 ms
2023-06-12 12:44:40,430 ms
2023-06-12 12:44:45,798 ms
2023-06-12 12:44:50,647 ms
2023-06-12 12:44:55,547 ms
2023-06-12 12:45:00,385 ms
2023-06-12 12:45:05,873 ms
2023-06-12 12:45:10,1.61 s
2023-06-12 12:45:15,966 ms
2023-06-12 12:45:20,774 ms
2023-06-12 12:45:25,604 ms
2023-06-12 12:45:30,300 ms
2023-06-12 12:45:35,1.99 s
2023-06-12 12:45:40,1.38 s
2023-06-12 12:45:45,934 ms
2023-06-12 12:45:50,647 ms
2023-06-12 12:45:55,322 ms
2023-06-12 12:46:00,286 ms
2023-06-12 12:46:05,841 ms
2023-06-12 12:46:10,302 ms
2023-06-12 12:46:15,1.03 s
2023-06-12 12:46:20,436 ms
2023-06-12 12:46:25,1.19 s
2023-06-12 12:46:30,701 ms
2023-06-12 12:46:35,287 ms
2023-06-12 12:46:40,141 ms
2023-06-12 12:46:45,576 ms
2023-06-12 12:46:50,700 ms
2023-06-12 12:46:55,885 ms
2023-06-12 12:47:00,923 ms
2023-06-12 12:47:05,843 ms
2023-06-12 12:47:10,768 ms
2023-06-12 12:47:15,617 ms
2023-06-12 12:47:20,723 ms
2023-06-12 12:47:25,156 ms
2023-06-12 12:47:30,178 ms
2023-06-12 12:47:35,641 ms
2023-06-12 12:47:40,241 ms
2023-06-12 12:47:45,306 ms
2023-06-12 12:47:50,507 ms
2023-06-12 12:47:55,898 ms
2023-06-12 12:48:00,887 ms
2023-06-12 12:48:05,490 ms
2023-06-12 12:48:10,75.5 ms
2023-06-12 12:48:15,834 ms
2023-06-12 12:48:20,815 ms
2023-06-12 12:48:25,599 ms
2023-06-12 12:48:30,550 ms
2023-06-12 12:48:35,781 ms
2023-06-12 12:48:40,299 ms
2023-06-12 12:48:45,838 ms
2023-06-12 12:48:50,181 ms
2023-06-12 12:48:55,1.21 s
2023-06-12 12:49:00,280 ms
2023-06-12 12:49:05,182 ms
2023-06-12 12:49:10,511 ms
2023-06-12 12:49:15,831 ms
2023-06-12 12:49:20,455 ms
2023-06-12 12:49:25,895 ms
2023-06-12 12:49:30,216 ms
2023-06-12 12:49:35,696 ms
2023-06-12 12:49:40,1.32 s
2023-06-12 12:49:45,994 ms
2023-06-12 12:49:50,712 ms
2023-06-12 12:49:55,115 ms
2023-06-12 12:50:00,877 ms
2023-06-12 12:50:05,586 ms
2023-06-12 12:50:10,289 ms
2023-06-12 12:50:15,722 ms
2023-06-12 12:50:20,322 ms
2023-06-12 12:50:25,373 ms
2023-06-12 12:50:30,307 ms
2023-06-12 12:50:35,937 ms
2023-06-12 12:50:40,601 ms
2023-06-12 12:50:45,219 ms
2023-06-12 12:50:50,274 ms
2023-06-12 12:50:55,1.06 s
2023-06-12 12:51:00,530 ms
2023-06-12 12:51:05,482 ms
2023-06-12 12:51:10,634 ms
2023-06-12 12:51:15,384 ms
2023-06-12 12:51:20,873 ms
2023-06-12 12:51:25,599 ms
2023-06-12 12:51:30,568 ms
2023-06-12 12:51:35,64.7 ms
2023-06-12 12:51:40,93.7 ms
2023-06-12 12:51:45,960 ms
2023-06-12 12:51:50,635 ms
2023-06-12 12:51:55,918 ms
2023-06-12 12:52:00,83.9 ms
2023-06-12 12:52:05,192 ms
2023-06-12 12:52:10,185 ms
2023-06-12 12:52:15,276 ms
2023-06-12 12:52:20,90.4 ms
2023-06-12 12:52:25,550 ms
2023-06-12 12:52:30,191 ms
2023-06-12 12:52:35,1000 ms
2023-06-12 12:52:40,916 ms
2023-06-12 12:52:45,531 ms
2023-06-12 12:52:50,87.0 ms
2023-06-12 12:52:55,543 ms
2023-06-12 12:53:00,263 ms
2023-06-12 12:53:05,188 ms
2023-06-12 12:53:10,95.9 ms
2023-06-12 12:53:15,943 ms
2023-06-12 12:53:20,182 ms
2023-06-12 12:53:25,268 ms
2023-06-12 12:53:30,270 ms
2023-06-12 12:53:35,95.9 ms
2023-06-12 12:53:40,614 ms
2023-06-12 12:53:45,567 ms
2023-06-12 12:53:50,283 ms
2023-06-12 12:53:55,275 ms
2023-06-12 12:54:00,98.8 ms
2023-06-12 12:54:05,1.56 s
2023-06-12 12:54:10,716 ms
2023-06-12 12:54:15,774 ms
2023-06-12 12:54:20,399 ms
2023-06-12 12:54:25,473 ms
2023-06-12 12:54:30,228 ms
2023-06-12 12:54:35,1.01 s
2023-06-12 12:54:40,637 ms
2023-06-12 12:54:45,281 ms
2023-06-12 12:54:50,222 ms
2023-06-12 12:54:55,517 ms
2023-06-12 12:55:00,906 ms
2023-06-12 12:55:05,274 ms
2023-06-12 12:55:10,266 ms
2023-06-12 12:55:15,919 ms
2023-06-12 12:55:20,860 ms
2023-06-12 12:55:25,135 ms
2023-06-12 12:55:30,1.08 s
2023-06-12 12:55:35,514 ms
2023-06-12 12:55:40,264 ms
2023-06-12 12:55:45,187 ms
2023-06-12 12:55:50,716 ms
2023-06-12 12:55:55,1.18 s
2023-06-12 12:56:00,468 ms
2023-06-12 12:56:05,217 ms
2023-06-12 12:56:10,701 ms
2023-06-12 12:56:15,284 ms
2023-06-12 12:56:20,846 ms
2023-06-12 12:56:25,93.6 ms
2023-06-12 12:56:30,663 ms
2023-06-12 12:56:35,194 ms
2023-06-12 12:56:40,378 ms
2023-06-12 12:56:45,197 ms
2023-06-12 12:56:50,1.15 s
2023-06-12 12:56:55,96.1 ms
2023-06-12 12:57:00,1.08 s
2023-06-12 12:57:05,272 ms
2023-06-12 12:57:10,228 ms
2023-06-12 12:57:15,123 ms
2023-06-12 12:57:20,179 ms
2023-06-12 12:57:25,757 ms
2023-06-12 12:57:30,360 ms
2023-06-12 12:57:35,620 ms
2023-06-12 12:57:40,342 ms
2023-06-12 12:57:45,1.07 s
2023-06-12 12:57:50,1.14 s
2023-06-12 12:57:55,1.06 s
2023-06-12 12:58:00,383 ms
2023-06-12 12:58:05,377 ms
2023-06-12 12:58:10,448 ms
2023-06-12 12:58:15,959 ms
2023-06-12 12:58:20,660 ms
2023-06-12 12:58:25,867 ms
2023-06-12 12:58:30,1.82 s
2023-06-12 12:58:35,660 ms
2023-06-12 12:58:40,760 ms
2023-06-12 12:58:45,818 ms
2023-06-12 12:58:50,724 ms
2023-06-12 12:58:55,1.46 s
2023-06-12 12:59:00,1.15 s
2023-06-12 12:59:05,522 ms
2023-06-12 12:59:10,1.39 s
2023-06-12 12:59:15,817 ms
2023-06-12 12:59:20,285 ms
2023-06-12 12:59:25,627 ms
2023-06-12 12:59:30,420 ms
2023-06-12 12:59:35,1.30 s
2023-06-12 12:59:40,817 ms
2023-06-12 12:59:45,1.01 s
2023-06-12 12:59:50,798 ms
2023-06-12 12:59:55,496 ms
2023-06-12 13:00:00,545 ms
2023-06-12 13:00:05,676 ms
2023-06-12 13:00:10,399 ms
2023-06-12 13:00:15,454 ms
2023-06-12 13:00:20,281 ms
2023-06-12 13:00:25,1.30 s
2023-06-12 13:00:30,938 ms
2023-06-12 13:00:35,437 ms
2023-06-12 13:00:40,343 ms
2023-06-12 13:00:45,185 ms
2023-06-12 13:00:50,174 ms
2023-06-12 13:00:55,328 ms
2023-06-12 13:01:00,265 ms
2023-06-12 13:01:05,494 ms
2023-06-12 13:01:10,295 ms
2023-06-12 13:01:15,851 ms
2023-06-12 13:01:20,914 ms
2023-06-12 13:01:25,542 ms
2023-06-12 13:01:30,589 ms
2023-06-12 13:01:35,608 ms
2023-06-12 13:01:40,1.23 s
2023-06-12 13:01:45,993 ms
2023-06-12 13:01:50,916 ms
2023-06-12 13:01:55,1.00 s
2023-06-12 13:02:00,1.07 s
2023-06-12 13:02:05,612 ms
2023-06-12 13:02:10,1.43 s
2023-06-12 13:02:15,2.60 s
2023-06-12 13:02:20,2.97 s
2023-06-12 13:02:25,2.53 s
2023-06-12 13:02:30,2.24 s
2023-06-12 13:02:35,2.44 s
2023-06-12 13:02:40,2.00 s
2023-06-12 13:02:45,2.69 s
2023-06-12 13:02:50,3.37 s
2023-06-12 13:02:55,2.62 s
2023-06-12 13:03:00,3.65 s
2023-06-12 13:03:05,2.91 s
2023-06-12 13:03:10,3.72 s
2023-06-12 13:03:15,4.32 s
2023-06-12 13:03:20,4.16 s
2023-06-12 13:03:25,2.76 s
2023-06-12 13:03:30,3.68 s
2023-06-12 13:03:35,3.24 s
2023-06-12 13:03:40,3.22 s
2023-06-12 13:03:45,2.47 s
2023-06-12 13:03:50,786 ms
2023-06-12 13:03:55,953 ms
2023-06-12 13:04:00,1.57 s
2023-06-12 13:04:05,1.70 s
2023-06-12 13:04:10,2.21 s
2023-06-12 13:04:15,3.25 s
2023-06-12 13:04:20,2.74 s
2023-06-12 13:04:25,3.04 s
2023-06-12 13:04:30,3.49 s
2023-06-12 13:04:35,4.41 s
2023-06-12 13:04:40,2.78 s
2023-06-12 13:04:45,4.26 s
2023-06-12 13:04:50,3.19 s
2023-06-12 13:04:55,4.00 s
2023-06-12 13:05:00,2.11 s
2023-06-12 13:05:05,2.14 s
2023-06-12 13:05:10,3.31 s
2023-06-12 13:05:15,4.16 s
2023-06-12 13:05:20,3.99 s
2023-06-12 13:05:25,3.69 s
2023-06-12 13:05:30,4.50 s
2023-06-12 13:05:35,3.22 s
2023-06-12 13:05:40,3.65 s
2023-06-12 13:05:45,4.52 s
2023-06-12 13:05:50,3.54 s
2023-06-12 13:05:55,4.27 s
2023-06-12 13:06:00,4.03 s
2023-06-12 13:06:05,4.17 s
2023-06-12 13:06:10,3.18 s
2023-06-12 13:06:15,3.96 s
2023-06-12 13:06:20,4.63 s
2023-06-12 13:06:25,3.59 s
2023-06-12 13:06:30,3.07 s
2023-06-12 13:06:35,2.28 s
2023-06-12 13:06:40,3.08 s
2023-06-12 13:06:45,4.10 s
2023-06-12 13:06:50,3.66 s
2023-06-12 13:06:55,3.52 s
2023-06-12 13:07:00,3.81 s
2023-06-12 13:07:05,205 ms
2023-06-12 13:07:10,1.02 s
2023-06-12 13:07:15,82.4 ms
2023-06-12 13:07:20,260 ms
2023-06-12 13:07:25,819 ms
2023-06-12 13:07:30,562 ms
2023-06-12 13:07:35,92.7 ms
2023-06-12 13:07:40,345 ms
2023-06-12 13:07:45,110 ms
2023-06-12 13:07:50,769 ms
2023-06-12 13:07:55,224 ms
2023-06-12 13:08:00,50.7 ms
2023-06-12 13:08:05,195 ms
2023-06-12 13:08:10,711 ms
2023-06-12 13:08:15,186 ms
2023-06-12 13:08:20,592 ms
2023-06-12 13:08:25,1.29 s
2023-06-12 13:08:30,1.11 s
2023-06-12 13:08:35,193 ms
2023-06-12 13:08:40,208 ms
2023-06-12 13:08:45,661 ms
2023-06-12 13:08:50,214 ms
2023-06-12 13:08:55,408 ms
2023-06-12 13:09:00,221 ms
2023-06-12 13:09:05,712 ms
2023-06-12 13:09:10,692 ms
2023-06-12 13:09:15,83.4 ms
2023-06-12 13:09:20,93.8 ms
2023-06-12 13:09:25,900 ms
2023-06-12 13:09:30,97.7 ms
2023-06-12 13:09:35,973 ms
2023-06-12 13:09:40,745 ms
2023-06-12 13:09:45,111 ms
2023-06-12 13:09:50,17.3 ms
2023-06-12 13:09:55,1.20 s
2023-06-12 13:10:00,87.7 ms
2023-06-12 13:10:05,909 ms
2023-06-12 13:10:10,910 ms
2023-06-12 13:10:15,206 ms
2023-06-12 13:10:20,242 ms
2023-06-12 13:10:25,999 ms
2023-06-12 13:10:30,924 ms
2023-06-12 13:10:35,355 ms
2023-06-12 13:10:40,191 ms
2023-06-12 13:10:45,96.5 ms
2023-06-12 13:10:50,697 ms
2023-06-12 13:10:55,754 ms
2023-06-12 13:11:00,2.63 s
2023-06-12 13:11:05,3.51 s
2023-06-12 13:11:10,4.31 s
2023-06-12 13:11:15,3.26 s
2023-06-12 13:11:20,3.31 s
2023-06-12 13:11:25,3.10 s
2023-06-12 13:11:30,3.37 s
2023-06-12 13:11:35,3.30 s
2023-06-12 13:11:40,3.47 s
2023-06-12 13:11:45,3.55 s
2023-06-12 13:11:50,3.59 s
2023-06-12 13:11:55,3.99 s
2023-06-12 13:12:00,3.99 s
2023-06-12 13:12:05,2.83 s
2023-06-12 13:12:10,2.72 s
2023-06-12 13:12:15,3.92 s
2023-06-12 13:12:20,3.12 s
2023-06-12 13:12:25,4.59 s
2023-06-12 13:12:30,1.09 s
2023-06-12 13:12:35,902 ms
2023-06-12 13:12:40,1.13 s
2023-06-12 13:12:45,1.42 s
2023-06-12 13:12:50,729 ms
2023-06-12 13:12:55,890 ms
2023-06-12 13:13:00,955 ms
2023-06-12 13:13:05,929 ms
2023-06-12 13:13:10,534 ms
2023-06-12 13:13:15,675 ms
2023-06-12 13:13:20,654 ms
2023-06-12 13:13:25,271 ms
2023-06-12 13:13:30,1.17 s
2023-06-12 13:13:35,1.51 s
2023-06-12 13:13:40,730 ms
2023-06-12 13:13:45,415 ms
2023-06-12 13:13:50,788 ms
2023-06-12 13:13:55,741 ms
2023-06-12 13:14:00,816 ms
2023-06-12 13:14:05,879 ms
2023-06-12 13:14:10,1.44 s
2023-06-12 13:14:15,1.22 s
2023-06-12 13:14:20,879 ms
2023-06-12 13:14:25,617 ms
2023-06-12 13:14:30,1.07 s
2023-06-12 13:14:35,1.23 s
2023-06-12 13:14:40,1.44 s
2023-06-12 13:14:45,491 ms
2023-06-12 13:14:50,528 ms
2023-06-12 13:14:55,1.99 s
2023-06-12 13:15:00,2.84 s
2023-06-12 13:15:05,3.07 s
2023-06-12 13:15:10,3.56 s
2023-06-12 13:15:15,3.22 s
2023-06-12 13:15:20,3.95 s
2023-06-12 13:15:25,3.17 s
2023-06-12 13:15:30,3.52 s
2023-06-12 13:15:35,3.01 s
2023-06-12 13:15:40,3.52 s
2023-06-12 13:15:45,4.18 s
2023-06-12 13:15:50,3.60 s
2023-06-12 13:15:55,2.84 s
2023-06-12 13:16:00,4.13 s
2023-06-12 13:16:05,3.77 s
2023-06-12 13:16:10,774 ms
2023-06-12 13:16:15,265 ms
2023-06-12 13:16:20,270 ms
2023-06-12 13:16:25,865 ms
2023-06-12 13:16:30,441 ms
2023-06-12 13:16:35,624 ms
2023-06-12 13:16:40,1.15 s
2023-06-12 13:16:45,736 ms
2023-06-12 13:16:50,796 ms
2023-06-12 13:16:55,881 ms
2023-06-12 13:17:00,736 ms
2023-06-12 13:17:05,881 ms
2023-06-12 13:17:10,404 ms
2023-06-12 13:17:15,601 ms
2023-06-12 13:17:20,242 ms
2023-06-12 13:17:25,431 ms
2023-06-12 13:17:30,737 ms
2023-06-12 13:17:35,167 ms
2023-06-12 13:17:40,268 ms
2023-06-12 13:17:45,232 ms
2023-06-12 13:17:50,443 ms
2023-06-12 13:17:55,97.9 ms
2023-06-12 13:18:00,872 ms
2023-06-12 13:18:05,287 ms
2023-06-12 13:18:10,809 ms
2023-06-12 13:18:15,198 ms
2023-06-12 13:18:20,164 ms
2023-06-12 13:18:25,748 ms
2023-06-12 13:18:30,269 ms
2023-06-12 13:18:35,239 ms
2023-06-12 13:18:40,610 ms
2023-06-12 13:18:45,446 ms
2023-06-12 13:18:50,279 ms
2023-06-12 13:18:55,1.68 s
2023-06-12 13:19:00,1.03 s
2023-06-12 13:19:05,904 ms
2023-06-12 13:19:10,961 ms
2023-06-12 13:19:15,570 ms
2023-06-12 13:19:20,848 ms
2023-06-12 13:19:25,438 ms
2023-06-12 13:19:30,690 ms
2023-06-12 13:19:35,309 ms
2023-06-12 13:19:40,1.06 s
2023-06-12 13:19:45,1.00 s
2023-06-12 13:19:50,727 ms
2023-06-12 13:19:55,569 ms
2023-06-12 13:20:00,842 ms
2023-06-12 13:20:05,719 ms
2023-06-12 13:20:10,1.36 s
2023-06-12 13:20:15,769 ms
2023-06-12 13:20:20,804 ms
2023-06-12 13:20:25,1.05 s
2023-06-12 13:20:30,684 ms
2023-06-12 13:20:35,1.41 s
2023-06-12 13:20:40,1.07 s
2023-06-12 13:20:45,1.20 s
2023-06-12 13:20:50,736 ms
2023-06-12 13:20:55,886 ms
2023-06-12 13:21:00,706 ms
2023-06-12 13:21:05,1.02 s
2023-06-12 13:21:10,656 ms
2023-06-12 13:21:15,431 ms
2023-06-12 13:21:20,1.13 s
2023-06-12 13:21:25,643 ms
2023-06-12 13:21:30,1.07 s
2023-06-12 13:21:35,892 ms
2023-06-12 13:21:40,1.17 s
2023-06-12 13:21:45,941 ms
2023-06-12 13:21:50,621 ms
2023-06-12 13:21:55,841 ms
2023-06-12 13:22:00,679 ms
2023-06-12 13:22:05,699 ms
2023-06-12 13:22:10,866 ms
2023-06-12 13:22:15,1.07 s
2023-06-12 13:22:20,667 ms
2023-06-12 13:22:25,391 ms
2023-06-12 13:22:30,1.05 s
2023-06-12 13:22:35,567 ms
2023-06-12 13:22:40,903 ms
2023-06-12 13:22:45,785 ms
2023-06-12 13:22:50,292 ms
2023-06-12 13:22:55,265 ms
2023-06-12 13:23:00,581 ms
2023-06-12 13:23:05,1.38 s
2023-06-12 13:23:10,2.01 s
2023-06-12 13:23:15,636 ms
2023-06-12 13:23:20,786 ms
2023-06-12 13:23:25,639 ms
2023-06-12 13:23:30,670 ms
2023-06-12 13:23:35,1.33 s
2023-06-12 13:23:40,1.29 s
2023-06-12 13:23:45,498 ms
2023-06-12 13:23:50,1.01 s
2023-06-12 13:23:55,552 ms
2023-06-12 13:24:00,498 ms
2023-06-12 13:24:05,748 ms
2023-06-12 13:24:10,1.04 s
2023-06-12 13:24:15,298 ms
2023-06-12 13:24:20,477 ms
2023-06-12 13:24:25,340 ms
2023-06-12 13:24:30,275 ms
2023-06-12 13:24:35,1.66 s
2023-06-12 13:24:40,1.02 s
2023-06-12 13:24:45,810 ms
2023-06-12 13:24:50,855 ms
2023-06-12 13:24:55,587 ms
2023-06-12 13:25:00,701 ms
2023-06-12 13:25:05,727 ms
2023-06-12 13:25:10,2.41 s
2023-06-12 13:25:15,884 ms
2023-06-12 13:25:20,545 ms
2023-06-12 13:25:25,727 ms
2023-06-12 13:25:30,960 ms
2023-06-12 13:25:35,401 ms
2023-06-12 13:25:40,692 ms
2023-06-12 13:25:45,489 ms
2023-06-12 13:25:50,947 ms
2023-06-12 13:25:55,453 ms
2023-06-12 13:26:00,202 ms
2023-06-12 13:26:05,1.54 s
2023-06-12 13:26:10,719 ms
2023-06-12 13:26:15,633 ms
2023-06-12 13:26:20,1.41 s
2023-06-12 13:26:25,279 ms
2023-06-12 13:26:30,285 ms
2023-06-12 13:26:35,1.24 s
2023-06-12 13:26:40,1.52 s
2023-06-12 13:26:45,611 ms
2023-06-12 13:26:50,769 ms
2023-06-12 13:26:55,501 ms
2023-06-12 13:27:00,534 ms
2023-06-12 13:27:05,530 ms
2023-06-12 13:27:10,628 ms
2023-06-12 13:27:15,659 ms
2023-06-12 13:27:20,391 ms
2023-06-12 13:27:25,903 ms
2023-06-12 13:27:30,525 ms
2023-06-12 13:27:35,339 ms
2023-06-12 13:27:40,241 ms
2023-06-12 13:27:45,485 ms
2023-06-12 13:27:50,438 ms
2023-06-12 13:27:55,855 ms
2023-06-12 13:28:00,293 ms
2023-06-12 13:28:05,621 ms
2023-06-12 13:28:10,624 ms
2023-06-12 13:28:15,1.14 s
2023-06-12 13:28:20,187 ms
2023-06-12 13:28:25,1.26 s
2023-06-12 13:28:30,442 ms
2023-06-12 13:28:35,883 ms
2023-06-12 13:28:40,275 ms
2023-06-12 13:28:45,583 ms
2023-06-12 13:28:50,384 ms
2023-06-12 13:28:55,423 ms
2023-06-12 13:29:00,918 ms
2023-06-12 13:29:05,224 ms
2023-06-12 13:29:10,629 ms
2023-06-12 13:29:15,180 ms
2023-06-12 13:29:20,578 ms
2023-06-12 13:29:25,1.02 s
2023-06-12 13:29:30,838 ms
2023-06-12 13:29:35,208 ms
2023-06-12 13:29:40,527 ms
2023-06-12 13:29:45,701 ms
2023-06-12 13:29:50,650 ms
2023-06-12 13:29:55,692 ms
2023-06-12 13:30:00,881 ms
2023-06-12 13:30:05,1.56 s
2023-06-12 13:30:10,804 ms
2023-06-12 13:30:15,513 ms
2023-06-12 13:30:20,1.03 s
2023-06-12 13:30:25,421 ms
2023-06-12 13:30:30,250 ms
2023-06-12 13:30:35,1.07 s
2023-06-12 13:30:40,1.00 s
2023-06-12 13:30:45,830 ms
2023-06-12 13:30:50,563 ms
2023-06-12 13:30:55,801 ms
2023-06-12 13:31:00,335 ms
2023-06-12 13:31:05,255 ms
2023-06-12 13:31:10,1.08 s
2023-06-12 13:31:15,766 ms
2023-06-12 13:31:20,189 ms
2023-06-12 13:31:25,1.13 s
2023-06-12 13:31:30,836 ms
2023-06-12 13:31:35,597 ms
2023-06-12 13:31:40,1.10 s
2023-06-12 13:31:45,868 ms
2023-06-12 13:31:50,411 ms
2023-06-12 13:31:55,673 ms
2023-06-12 13:32:00,201 ms
2023-06-12 13:32:05,447 ms
2023-06-12 13:32:10,1.19 s
2023-06-12 13:32:15,1.02 s
2023-06-12 13:32:20,1.17 s
2023-06-12 13:32:25,664 ms
2023-06-12 13:32:30,866 ms
2023-06-12 13:32:35,410 ms
2023-06-12 13:32:40,211 ms
2023-06-12 13:32:45,1.04 s
2023-06-12 13:32:50,770 ms
2023-06-12 13:32:55,615 ms
2023-06-12 13:33:00,613 ms
2023-06-12 13:33:05,1.20 s
2023-06-12 13:33:10,831 ms
2023-06-12 13:33:15,786 ms
2023-06-12 13:33:20,457 ms
2023-06-12 13:33:25,311 ms
2023-06-12 13:33:30,688 ms
2023-06-12 13:33:35,575 ms
2023-06-12 13:33:40,818 ms
2023-06-12 13:33:45,877 ms
2023-06-12 13:33:50,467 ms
2023-06-12 13:33:55,638 ms
2023-06-12 13:34:00,671 ms
2023-06-12 13:34:05,844 ms
2023-06-12 13:34:10,629 ms
2023-06-12 13:34:15,1.14 s
2023-06-12 13:34:20,385 ms
2023-06-12 13:34:25,694 ms
2023-06-12 13:34:30,1.30 s
2023-06-12 13:34:35,528 ms
2023-06-12 13:34:40,471 ms
2023-06-12 13:34:45,693 ms
2023-06-12 13:34:50,378 ms
2023-06-12 13:34:55,706 ms
2023-06-12 13:35:00,834 ms
2023-06-12 13:35:05,613 ms
2023-06-12 13:35:10,784 ms
2023-06-12 13:35:15,1.52 s
2023-06-12 13:35:20,1.30 s
2023-06-12 13:35:25,795 ms
2023-06-12 13:35:30,859 ms
2023-06-12 13:35:35,854 ms
2023-06-12 13:35:40,1.25 s
2023-06-12 13:35:45,756 ms
2023-06-12 13:35:50,951 ms
2023-06-12 13:35:55,650 ms
2023-06-12 13:36:00,669 ms
2023-06-12 13:36:05,1.04 s
2023-06-12 13:36:10,684 ms
2023-06-12 13:36:15,357 ms
2023-06-12 13:36:20,817 ms
2023-06-12 13:36:25,1.32 s
2023-06-12 13:36:30,1.17 s
2023-06-12 13:36:35,641 ms
2023-06-12 13:36:40,736 ms
2023-06-12 13:36:45,280 ms
2023-06-12 13:36:50,493 ms
2023-06-12 13:36:55,623 ms
2023-06-12 13:37:00,553 ms
2023-06-12 13:37:05,665 ms
2023-06-12 13:37:10,1.00 s
2023-06-12 13:37:15,241 ms
2023-06-12 13:37:20,1.34 s
2023-06-12 13:37:25,247 ms
2023-06-12 13:37:30,839 ms
2023-06-12 13:37:35,640 ms
2023-06-12 13:37:40,285 ms
2023-06-12 13:37:45,797 ms
2023-06-12 13:37:50,1.19 s
2023-06-12 13:37:55,567 ms
2023-06-12 13:38:00,531 ms
2023-06-12 13:38:05,385 ms
2023-06-12 13:38:10,969 ms
2023-06-12 13:38:15,1.24 s
2023-06-12 13:38:20,628 ms
2023-06-12 13:38:25,757 ms
2023-06-12 13:38:30,756 ms
2023-06-12 13:38:35,544 ms
2023-06-12 13:38:40,748 ms
2023-06-12 13:38:45,841 ms
2023-06-12 13:38:50,1.01 s
2023-06-12 13:38:55,211 ms
2023-06-12 13:39:00,997 ms
2023-06-12 13:39:05,1.17 s
2023-06-12 13:39:10,909 ms
2023-06-12 13:39:15,731 ms
2023-06-12 13:39:20,758 ms
2023-06-12 13:39:25,975 ms
2023-06-12 13:39:30,951 ms
2023-06-12 13:39:35,793 ms
2023-06-12 13:39:40,253 ms
2023-06-12 13:39:45,989 ms
2023-06-12 13:39:50,985 ms
2023-06-12 13:39:55,268 ms
