"time","timestamp [ms]","cpu_usage [ratios]","memory_usage [ratios]","bandwidth_inbound [MB/s]","bandwidth_outbound [MB/s]","tps [req/s]","tps_error [req/s]","response_time [ms]","status"
"2023-06-12 12:16:30","1686546990000","0.07400000000000001","0.374","322","311","0.8","0","584","0"
"2023-06-12 12:16:35","1686546995000","0.066","0.374","272","300","0.4","0","1150","0"
"2023-06-12 12:16:40","1686547000000","0.098","0.374","2730","2350","0.8","0","754","0"
"2023-06-12 12:16:45","1686547005000","0.038","0.374","165","143","0.6","0","152","0"
"2023-06-12 12:16:50","1686547010000","0.062","0.374","2880","2470","0.8","0","420","0"
"2023-06-12 12:16:55","1686547015000","0.036000000000000004","0.37200000000000005","2390","2029.9999999999998","0.4","0","93.5","0"
"2023-06-12 12:17:00","1686547020000","0.084","0.37200000000000005","416","399","0.8","0","618","0"
"2023-06-12 12:17:05","1686547025000","0.14400000000000002","0.37200000000000005","519","523","0.8","0","1050","0"
"2023-06-12 12:17:10","1686547030000","0.05","0.37200000000000005","2430","2060","0.6","0","193","0"
"2023-06-12 12:17:15","1686547035000","0.032","0.37200000000000005","137","131","0.6","0","248","0"
"2023-06-12 12:17:20","1686547040000","0.096","0.37200000000000005","3120","2690","0.6","0","687","0"
"2023-06-12 12:17:25","1686547045000","0.138","0.369","3210","2790","0.8","0","915","0"
"2023-06-12 12:17:30","1686547050000","0.052000000000000005","0.369","3030","3010","0.6","0","296","0"
"2023-06-12 12:17:35","1686547055000","0.096","0.369","7190","5680","0.6","0","265","0"
"2023-06-12 12:17:40","1686547060000","0.07200000000000001","0.369","2830","2430","0.8","0","441","0"
"2023-06-12 12:17:45","1686547065000","0.02","0.369","81.1","76.3","0.6","0","303","0"
"2023-06-12 12:17:50","1686547070000","0.08199999999999999","0.369","5110","4370","0.6","0","500","0"
"2023-06-12 12:17:55","1686547075000","0.102","0.369","758","717","0.8","0","813","0"
"2023-06-12 12:18:00","1686547080000","0.057999999999999996","0.369","317","349","0.6","0","874","0"
"2023-06-12 12:18:05","1686547085000","0.11199999999999999","0.369","6500","6190","0.6","0","296","0"
"2023-06-12 12:18:10","1686547090000","0.07","0.369","4700","3340","0.8","0","444","0"
"2023-06-12 12:18:15","1686547095000","0.013999999999999999","0.369","82.4","58.5","0.6","0","313","0"
"2023-06-12 12:18:20","1686547100000","0.036000000000000004","0.369","226","217","0.6","0","360","0"
"2023-06-12 12:18:25","1686547105000","0.046","0.369","2650","2260","0.6","0","153","0"
"2023-06-12 12:18:30","1686547110000","0.09","0.369","2990","2570","0.8","0","504","0"
"2023-06-12 12:18:35","1686547115000","0.066","0.369","5070","4320","0.6","0","277","0"
"2023-06-12 12:18:40","1686547120000","0.06","0.369","2980","2550","0.6","0","264","0"
"2023-06-12 12:18:45","1686547125000","0.038","0.369","198","229","0.8","0","752","0"
"2023-06-12 12:18:50","1686547130000","0.124","0.369","5390","4580","0.6","0","266","0"
"2023-06-12 12:18:55","1686547135000","0.20600000000000002","0.369","11800","10500","2.8","0","661","0"
"2023-06-12 12:19:00","1686547140000","0.36","0.375","8350","6960","3.4","0","1350","0"
"2023-06-12 12:19:05","1686547145000","0.298","0.375","6670","5870","2.4","0","1710","0"
"2023-06-12 12:19:10","1686547150000","0.36200000000000004","0.377","12600","11400","2.6","0","2900","0"
"2023-06-12 12:19:15","1686547155000","0.318","0.37200000000000005","8710","8290","2.8","1","3600","1"
"2023-06-12 12:19:20","1686547160000","0.278","0.37200000000000005","7830","8360","5.8","0.6","3360","1"
"2023-06-12 12:19:25","1686547165000","0.382","0.37200000000000005","14100","11700","2.6","0","1380","0"
"2023-06-12 12:19:30","1686547170000","0.42","0.376","17000","14600","3.6","0","1760","0"
"2023-06-12 12:19:35","1686547175000","0.478","0.376","18300","16400","2.2","0","1850","0"
"2023-06-12 12:19:40","1686547180000","0.29","0.376","8300","6740","2","0","3720","0"
"2023-06-12 12:19:45","1686547185000","0.268","0.376","2220","2670","4.8","2.6","4560","1"
"2023-06-12 12:19:50","1686547190000","0.22","0.376","2720","3760","3.8","1.2","3800","1"
"2023-06-12 12:19:55","1686547195000","0.324","0.37200000000000005","8900","8380","2.6","0","3550","0"
"2023-06-12 12:20:00","1686547200000","0.35200000000000004","0.37200000000000005","10300","10700","3.8","1.2","3680","1"
"2023-06-12 12:20:05","1686547205000","0.38799999999999996","0.371","8840","9530","3","1.2","3590","1"
"2023-06-12 12:20:10","1686547210000","0.26","0.371","4640","5040","3.6","2.2","4440","1"
"2023-06-12 12:20:15","1686547215000","0.34","0.371","6450","9160","3.4","1.2","3160","1"
"2023-06-12 12:20:20","1686547220000","0.396","0.376","10600","10800","3.4","0.2","3710","1"
"2023-06-12 12:20:25","1686547225000","0.462","0.389","16900","13800","3","0","4770","0"
"2023-06-12 12:20:30","1686547230000","0.114","0.401","2820","2350","0.8","0","317","0"
"2023-06-12 12:20:35","1686547235000","0.012","0.401","42.4","35.5","0.8","0","167","0"
"2023-06-12 12:20:40","1686547240000","0.057999999999999996","0.401","4520","3850","0.8","0","198","0"
"2023-06-12 12:20:45","1686547245000","0.08","0.38799999999999996","2740","2360","0.8","0","493","0"
"2023-06-12 12:20:50","1686547250000","0.052000000000000005","0.381","2770","2360","0.6","0","218","0"
"2023-06-12 12:20:55","1686547255000","0.128","0.381","609","618","1","0","959","0"
"2023-06-12 12:21:00","1686547260000","0.10800000000000001","0.381","5300","4500","0.8","0","237","0"
"2023-06-12 12:21:05","1686547265000","0.034","0.381","2540","2170","0.8","0","210","0"
"2023-06-12 12:21:10","1686547270000","0.078","0.381","5570","4750","0.8","0","360","0"
"2023-06-12 12:21:15","1686547275000","0.068","0.381","5420","4620","0.8","0","487","0"
"2023-06-12 12:21:20","1686547280000","0.098","0.385","2700","2350","0.8","0","416","0"
"2023-06-12 12:21:25","1686547285000","0.052000000000000005","0.385","2630","2260","0.8","0","490","0"
"2023-06-12 12:21:30","1686547290000","0.12","0.38299999999999995","2860","2480","0.8","0","586","0"
"2023-06-12 12:21:35","1686547295000","0.11800000000000001","0.385","4140","4080","0.8","0","618","0"
"2023-06-12 12:21:40","1686547300000","0.08","0.384","4590","3400","1","0","418","0"
"2023-06-12 12:21:45","1686547305000","0.012","0.384","38.5","32.2","0.6","0","108","0"
"2023-06-12 12:21:50","1686547310000","0.124","0.384","2840","2490","1","0","770","0"
"2023-06-12 12:21:55","1686547315000","0.08800000000000001","0.384","514","480","0.8","0","604","0"
"2023-06-12 12:22:00","1686547320000","0.04","0.384","2350","2000","0.8","0","280","0"
"2023-06-12 12:22:05","1686547325000","0.106","0.384","7550","6440","0.6","0","307","0"
"2023-06-12 12:22:10","1686547330000","0.14","0.384","707","684","1","0","912","0"
"2023-06-12 12:22:15","1686547335000","0.1","0.38","5400","4630","0.8","0","503","0"
"2023-06-12 12:22:20","1686547340000","0.06","0.38","4520","3850","0.8","0","259","0"
"2023-06-12 12:22:25","1686547345000","0.07400000000000001","0.38","5580","4760","0.8","0","287","0"
"2023-06-12 12:22:30","1686547350000","0.06","0.38","5110","4350","0.6","0","179","0"
"2023-06-12 12:22:35","1686547355000","0.126","0.38","5360","4600","1","0","486","0"
"2023-06-12 12:22:40","1686547360000","0.055999999999999994","0.38","4680","3990","0.8","0","209","0"
"2023-06-12 12:22:45","1686547365000","0.08199999999999999","0.38","5880","5630","0.8","0","329","0"
"2023-06-12 12:22:50","1686547370000","0.092","0.377","6760","5130","1","0","206","0"
"2023-06-12 12:22:55","1686547375000","0.062","0.377","5340","4550","0.6","0","307","0"
"2023-06-12 12:23:00","1686547380000","0.07200000000000001","0.377","2780","2390","1","0","449","0"
"2023-06-12 12:23:05","1686547385000","0.07200000000000001","0.377","4770","4100","0.4","0","196","0"
"2023-06-12 12:23:10","1686547390000","0.14","0.377","785","768","1","0","1380","0"
"2023-06-12 12:23:15","1686547395000","0.138","0.381","5790","4970","1","0","568","0"
"2023-06-12 12:23:20","1686547400000","0.078","0.381","5000","4260","0.8","0","245","0"
"2023-06-12 12:23:25","1686547405000","0.12","0.381","2810","2470","0.8","0","927","0"
"2023-06-12 12:23:30","1686547410000","0.13","0.381","2850","2470","0.8","0","735","0"
"2023-06-12 12:23:35","1686547415000","0.057999999999999996","0.381","2840","2430","0.8","0","328","0"
"2023-06-12 12:23:40","1686547420000","0.094","0.381","7430","6330","0.6","0","276","0"
"2023-06-12 12:23:45","1686547425000","0.12","0.385","738","715","1","0","859","0"
"2023-06-12 12:23:50","1686547430000","0.01","0.38299999999999995","21.1","17.3","0.8","0","203","0"
"2023-06-12 12:23:55","1686547435000","0.09","0.38299999999999995","5380","4600","0.8","0","376","0"
"2023-06-12 12:24:00","1686547440000","0.057999999999999996","0.38299999999999995","3530","3710","0.8","0","257","0"
"2023-06-12 12:24:05","1686547445000","0.08800000000000001","0.38299999999999995","2440","1430","0.8","0","659","0"
"2023-06-12 12:24:10","1686547450000","0.062","0.38299999999999995","4250","3740","0.8","0","253","0"
"2023-06-12 12:24:15","1686547455000","0.122","0.38299999999999995","5700","4780","0.8","0","650","0"
"2023-06-12 12:24:20","1686547460000","0.322","0.405","15600","14400","2.6","0","845","0"
"2023-06-12 12:24:25","1686547465000","0.322","0.389","12000","9420","2.8","0","2120","0"
"2023-06-12 12:24:30","1686547470000","0.39","0.387","14900","13400","3.8","0","2390","0"
"2023-06-12 12:24:35","1686547475000","0.424","0.387","20400","17000","3.6","0","2500","0"
"2023-06-12 12:24:40","1686547480000","0.29","0.385","7170","7470","3.4","0.4","3250","1"
"2023-06-12 12:24:45","1686547485000","0.3","0.38299999999999995","7170","6820","2.4","0.6","3460","1"
"2023-06-12 12:24:50","1686547490000","0.244","0.38299999999999995","1680","1940","5.2","3.4","4320","1"
"2023-06-12 12:24:55","1686547495000","0.25","0.38299999999999995","5640","6980","4.2","0.8","3380","1"
"2023-06-12 12:25:00","1686547500000","0.396","0.395","14600","12900","3.2","0","2830","0"
"2023-06-12 12:25:05","1686547505000","0.35600000000000004","0.395","10400","8590","3.4","0.4","2770","1"
"2023-06-12 12:25:10","1686547510000","0.22","0.379","3510","4370","3.4","2","3740","1"
"2023-06-12 12:25:15","1686547515000","0.23800000000000002","0.379","1760","2240","3.6","1.2","4230","1"
"2023-06-12 12:25:20","1686547520000","0.34","0.377","4410","4720","3.2","2","3730","1"
"2023-06-12 12:25:25","1686547525000","0.196","0.377","1400","1190","4.4","2.4","4600","1"
"2023-06-12 12:25:30","1686547530000","0.332","0.37200000000000005","5460","7020","3.6","1.2","2850","1"
"2023-06-12 12:25:35","1686547535000","0.292","0.36700000000000005","3200","4770","3.8","1.2","4470","1"
"2023-06-12 12:25:40","1686547540000","0.31","0.374","6990","6510","3.4","0.2","3680","1"
"2023-06-12 12:25:45","1686547545000","0.23600000000000002","0.36700000000000005","2990","4800","3.2","1.8","3640","1"
"2023-06-12 12:25:50","1686547550000","0.256","0.36700000000000005","1640","1780","4.8","2.8","3920","1"
"2023-06-12 12:25:55","1686547555000","0.23600000000000002","0.37799999999999995","4510","4570","3.6","1.4","4720","1"
"2023-06-12 12:26:00","1686547560000","0.196","0.37799999999999995","1600","2040","4.2","1.2","3380","1"
"2023-06-12 12:26:05","1686547565000","0.376","0.39899999999999997","16600","14000","3","0.2","2800","1"
"2023-06-12 12:26:10","1686547570000","0.18","0.38299999999999995","1570","2130","3.6","2.2","3290","1"
"2023-06-12 12:26:15","1686547575000","0.28800000000000003","0.381","3770","6400","4","1.8","4140","1"
"2023-06-12 12:26:20","1686547580000","0.184","0.37799999999999995","1420","1880","3.6","2","3720","1"
"2023-06-12 12:26:25","1686547585000","0.204","0.37799999999999995","2500","3820","4.2","2.4","3460","1"
"2023-06-12 12:26:30","1686547590000","0.39","0.396","17400","15800","3","0.8","3450","1"
"2023-06-12 12:26:35","1686547595000","0.244","0.396","1620","1870","4.6","2.6","4510","1"
"2023-06-12 12:26:40","1686547600000","0.33399999999999996","0.395","11600","10200","2.8","0","3450","0"
"2023-06-12 12:26:45","1686547605000","0.168","0.395","3430","3000","1.6","0","873","0"
"2023-06-12 12:26:50","1686547610000","0.312","0.39","9070","7870","2.6","0","1010","0"
"2023-06-12 12:26:55","1686547615000","0.3","0.386","13000","11100","2.2","0","844","0"
"2023-06-12 12:27:00","1686547620000","0.25","0.386","11700","10600","2","0","579","0"
"2023-06-12 12:27:05","1686547625000","0.284","0.379","13500","11700","2.4","0","750","0"
"2023-06-12 12:27:10","1686547630000","0.16","0.374","4800","3500","2","0","692","0"
"2023-06-12 12:27:15","1686547635000","0.272","0.374","3560","3170","2.2","0","939","0"
"2023-06-12 12:27:20","1686547640000","0.248","0.37799999999999995","6060","5310","2.2","0","868","0"
"2023-06-12 12:27:25","1686547645000","0.218","0.376","11700","10000","1.8","0","709","0"
"2023-06-12 12:27:30","1686547650000","0.298","0.376","6420","5590","2.4","0","942","0"
"2023-06-12 12:27:35","1686547655000","0.214","0.376","13300","11400","1.8","0","588","0"
"2023-06-12 12:27:40","1686547660000","0.29600000000000004","0.376","4250","3820","2.2","0","1340","0"
"2023-06-12 12:27:45","1686547665000","0.23800000000000002","0.376","1850","1820","2","0","1290","0"
"2023-06-12 12:27:50","1686547670000","0.248","0.376","8400","7240","2.8","0","886","0"
"2023-06-12 12:27:55","1686547675000","0.268","0.377","13300","11400","2","0","476","0"
"2023-06-12 12:28:00","1686547680000","0.24600000000000002","0.375","10600","9200","1.6","0","962","0"
"2023-06-12 12:28:05","1686547685000","0.326","0.375","12600","10800","2.4","0","942","0"
"2023-06-12 12:28:10","1686547690000","0.302","0.375","11200","9600","2.4","0","922","0"
"2023-06-12 12:28:15","1686547695000","0.282","0.37799999999999995","16900","14400","2.2","0","674","0"
"2023-06-12 12:28:20","1686547700000","0.188","0.375","6050","5290","2.2","0","689","0"
"2023-06-12 12:28:25","1686547705000","0.21","0.377","6590","5850","2","0","902","0"
"2023-06-12 12:28:30","1686547710000","0.268","0.377","11700","9920","2.2","0","743","0"
"2023-06-12 12:28:35","1686547715000","0.31","0.375","11300","9780","2.2","0","991","0"
"2023-06-12 12:28:40","1686547720000","0.242","0.375","10900","9300","2.2","0","490","0"
"2023-06-12 12:28:45","1686547725000","0.2","0.375","15300","13000","2.2","0","429","0"
"2023-06-12 12:28:50","1686547730000","0.16","0.375","5680","4870","2","0","375","0"
"2023-06-12 12:28:55","1686547735000","0.228","0.375","6160","5460","1.6","0","1720","0"
"2023-06-12 12:29:00","1686547740000","0.342","0.38","11900","10300","2.8","0","1080","0"
"2023-06-12 12:29:05","1686547745000","0.18","0.38","13100","11700","2.2","0","485","0"
"2023-06-12 12:29:10","1686547750000","0.27","0.375","8230","7220","1.8","0","1220","0"
"2023-06-12 12:29:15","1686547755000","0.242","0.375","6000","4610","2.6","0","958","0"
"2023-06-12 12:29:20","1686547760000","0.22","0.377","13000","11200","2.2","0","533","0"
"2023-06-12 12:29:25","1686547765000","0.12","0.377","5020","4340","1.8","0","431","0"
"2023-06-12 12:29:30","1686547770000","0.264","0.375","11800","10100","2.2","0","823","0"
"2023-06-12 12:29:35","1686547775000","0.212","0.375","3740","3340","2","0","820","0"
"2023-06-12 12:29:40","1686547780000","0.262","0.375","11400","9880","2.6","0","847","0"
"2023-06-12 12:29:45","1686547785000","0.14400000000000002","0.375","3440","3010","1.8","0","405","0"
"2023-06-12 12:29:50","1686547790000","0.2","0.375","3520","3120","1.8","0","819","0"
"2023-06-12 12:29:55","1686547795000","0.18600000000000003","0.377","8189.999999999999","7030","2.8","0","668","0"
"2023-06-12 12:30:00","1686547800000","0.196","0.377","11000","9740","1.8","0","272","0"
"2023-06-12 12:30:05","1686547805000","0.284","0.375","12600","10500","1.6","0","687","0"
"2023-06-12 12:30:10","1686547810000","0.33399999999999996","0.375","4310","3880","2.2","0","2570","0"
"2023-06-12 12:30:15","1686547815000","0.326","0.375","4170","3800","1.4","0","3410","0"
"2023-06-12 12:30:20","1686547820000","0.5","0.39399999999999996","25400","21700","3.2","0","2330","0"
"2023-06-12 12:30:25","1686547825000","0.37200000000000005","0.39","9380","8170","2.4","0","1410","0"
"2023-06-12 12:30:30","1686547830000","0.29","0.376","6620","6410","2.4","0","944","0"
"2023-06-12 12:30:35","1686547835000","0.314","0.37799999999999995","10300","8250","2","0","1180","0"
"2023-06-12 12:30:40","1686547840000","0.298","0.37799999999999995","11100","9770","2.2","0","606","0"
"2023-06-12 12:30:45","1686547845000","0.28800000000000003","0.37799999999999995","11300","9550","2.4","0","781","0"
"2023-06-12 12:30:50","1686547850000","0.32","0.37799999999999995","20900","17800","2","0","734","0"
"2023-06-12 12:30:55","1686547855000","0.17600000000000002","0.376","7660","6570","1.6","0","375","0"
"2023-06-12 12:31:00","1686547860000","0.336","0.376","8890","7820","3.2","0","1330","0"
"2023-06-12 12:31:05","1686547865000","0.368","0.38299999999999995","14600","12500","2.8","0","721","0"
"2023-06-12 12:31:10","1686547870000","0.35200000000000004","0.379","6730","5920","2","0","2009.9999999999998","0"
"2023-06-12 12:31:15","1686547875000","0.418","0.39","19300","16500","3.4","0","1320","0"
"2023-06-12 12:31:20","1686547880000","0.312","0.377","8560","7400","2.6","0","658","0"
"2023-06-12 12:31:25","1686547885000","0.336","0.381","6550","5820","1.8","0","1610","0"
"2023-06-12 12:31:30","1686547890000","0.43799999999999994","0.379","11900","10800","2.8","0","2680","0"
"2023-06-12 12:31:35","1686547895000","0.426","0.38299999999999995","9160","7600","2.8","0","3620","0"
"2023-06-12 12:31:40","1686547900000","0.45799999999999996","0.391","16300","14100","3.2","0","3060","0"
"2023-06-12 12:31:45","1686547905000","0.39399999999999996","0.381","14400","12400","4","0","1700","0"
"2023-06-12 12:31:50","1686547910000","0.348","0.381","14200","12200","2.2","0","956","0"
"2023-06-12 12:31:55","1686547915000","0.254","0.376","6090","5350","2.8","0","1340","0"
"2023-06-12 12:32:00","1686547920000","0.322","0.37","7370","6410","3.2","0","1340","0"
"2023-06-12 12:32:05","1686547925000","0.33799999999999997","0.377","8880","7800","2.2","0","1550","0"
"2023-06-12 12:32:10","1686547930000","0.37200000000000005","0.385","15700","13400","3.4","0","1290","0"
"2023-06-12 12:32:15","1686547935000","0.27399999999999997","0.37799999999999995","13900","12000","2.8","0","655","0"
"2023-06-12 12:32:20","1686547940000","0.24","0.37799999999999995","14900","12800","3","0","416","0"
"2023-06-12 12:32:25","1686547945000","0.308","0.375","11500","9970","2.6","0","1010","0"
"2023-06-12 12:32:30","1686547950000","0.33","0.375","9900","8520","2.8","0","1020","0"
"2023-06-12 12:32:35","1686547955000","0.354","0.375","14300","12400","3.2","0","1110","0"
"2023-06-12 12:32:40","1686547960000","0.342","0.375","18300","15700","2.6","0","533","0"
"2023-06-12 12:32:45","1686547965000","0.29","0.376","11600","9970","2.6","0","703","0"
"2023-06-12 12:32:50","1686547970000","0.16399999999999998","0.377","5850","5080","3","0","515","0"
"2023-06-12 12:32:55","1686547975000","0.312","0.382","9770","9130","3","0","993","0"
"2023-06-12 12:33:00","1686547980000","0.228","0.377","6390","5150","2.6","0","881","0"
"2023-06-12 12:33:05","1686547985000","0.18","0.381","3250","2630","3","0","941","0"
"2023-06-12 12:33:10","1686547990000","0.28","0.379","13600","12400","3","0","722","0"
"2023-06-12 12:33:15","1686547995000","0.28800000000000003","0.377","17800","15300","2.4","0","504","0"
"2023-06-12 12:33:20","1686548000000","0.192","0.377","8610","6640","3","0","681","0"
"2023-06-12 12:33:25","1686548005000","0.35200000000000004","0.375","17900","15400","2.2","0","1150","0"
"2023-06-12 12:33:30","1686548010000","0.332","0.374","11100","9480","3.6","0","729","0"
"2023-06-12 12:33:35","1686548015000","0.23199999999999998","0.375","10400","8920","2.2","0","594","0"
"2023-06-12 12:33:40","1686548020000","0.366","0.377","9700","9290","2.8","0","1420","0"
"2023-06-12 12:33:45","1686548025000","0.33799999999999997","0.376","13500","10700","3.2","0","680","0"
"2023-06-12 12:33:50","1686548030000","0.366","0.37200000000000005","17400","15600","2.6","0","962","0"
"2023-06-12 12:33:55","1686548035000","0.312","0.377","16200","13300","2.8","0","624","0"
"2023-06-12 12:34:00","1686548040000","0.384","0.377","18600","15900","2.8","0","787","0"
"2023-06-12 12:34:05","1686548045000","0.392","0.379","16500","14200","2.8","0","939","0"
"2023-06-12 12:34:10","1686548050000","0.342","0.379","6680","5870","2.4","0","1550","0"
"2023-06-12 12:34:15","1686548055000","0.37799999999999995","0.384","13800","11900","2","0","1460","0"
"2023-06-12 12:34:20","1686548060000","0.05","0.384","2890","2440","0.8","0","192","0"
"2023-06-12 12:34:25","1686548065000","0.012","0.379","28.9","23.9","0.6","0","91.9","0"
"2023-06-12 12:34:30","1686548070000","0.07200000000000001","0.379","424","408","0.8","0","780","0"
"2023-06-12 12:34:35","1686548075000","0.106","0.376","5510","4740","0.8","0","841","0"
"2023-06-12 12:34:40","1686548080000","0.106","0.375","5210","4430","0.6","0","266","0"
"2023-06-12 12:34:45","1686548085000","0.09","0.375","3010","2610","0.8","0","592","0"
"2023-06-12 12:34:50","1686548090000","0.10800000000000001","0.375","3140","2710","0.6","0","837","0"
"2023-06-12 12:34:55","1686548095000","0.062","0.375","356","342","0.8","0","519","0"
"2023-06-12 12:35:00","1686548100000","0.07","0.376","2960","2530","1","0","325","0"
"2023-06-12 12:35:05","1686548105000","0.046","0.376","2700","2300","0.6","0","220","0"
"2023-06-12 12:35:10","1686548110000","0.106","0.376","2730","2380","0.8","0","992","0"
"2023-06-12 12:35:15","1686548115000","0.038","0.376","2690","2290","0.6","0","115","0"
"2023-06-12 12:35:20","1686548120000","0.042","0.376","206","197","1","0","343","0"
"2023-06-12 12:35:25","1686548125000","0.07400000000000001","0.376","286","315","0.6","0","886","0"
"2023-06-12 12:35:30","1686548130000","0.078","0.376","5520","4670","0.8","0","181","0"
"2023-06-12 12:35:35","1686548135000","0.055999999999999994","0.376","2770","2370","0.8","0","382","0"
"2023-06-12 12:35:40","1686548140000","0.062","0.376","5570","4740","0.6","0","214","0"
"2023-06-12 12:35:45","1686548145000","0.008","0.376","30.6","25.3","0.8","0","248","0"
"2023-06-12 12:35:50","1686548150000","0.084","0.376","4840","4130","0.8","0","233","0"
"2023-06-12 12:35:55","1686548155000","0.054000000000000006","0.376","256","243","0.6","0","510","0"
"2023-06-12 12:36:00","1686548160000","0.11","0.376","866","1260","0.8","0","926","0"
"2023-06-12 12:36:05","1686548165000","0.062","0.376","4880","3680","0.8","0","282","0"
"2023-06-12 12:36:10","1686548170000","0.11","0.376","7720","6570","0.8","0","362","0"
"2023-06-12 12:36:15","1686548175000","0.086","0.376","5190","4430","0.6","0","274","0"
"2023-06-12 12:36:20","1686548180000","0.068","0.38","5460","4650","0.8","0","312","0"
"2023-06-12 12:36:25","1686548185000","0.07200000000000001","0.376","2630","2260","0.8","0","364","0"
"2023-06-12 12:36:30","1686548190000","0.024","0.376","95","89.3","0.8","0","202","0"
"2023-06-12 12:36:35","1686548195000","0.032","0.376","2220","1890","0.6","0","176","0"
"2023-06-12 12:36:40","1686548200000","0.054000000000000006","0.376","281","271","0.8","0","466","0"
"2023-06-12 12:36:45","1686548205000","0.09","0.376","485","467","0.8","0","739","0"
"2023-06-12 12:36:50","1686548210000","0.098","0.376","5290","4550","0.4","0","203","0"
"2023-06-12 12:36:55","1686548215000","0.102","0.376","1070","1570","1","0","789","0"
"2023-06-12 12:37:00","1686548220000","0.098","0.376","4550","3270","0.8","0","568","0"
"2023-06-12 12:37:05","1686548225000","0.064","0.376","317","303","0.8","0","478","0"
"2023-06-12 12:37:10","1686548230000","0.061900000000000004","0.376","4940","4210","0.8","0","257","0"
"2023-06-12 12:37:15","1686548235000","0.0441","0.376","298","287","0.6","0","674","0"
"2023-06-12 12:37:20","1686548240000","0.114","0.376","5480","4720","0.8","0","625","0"
"2023-06-12 12:37:25","1686548245000","0.07","0.376","4720","4000","0.8","0","160","0"
"2023-06-12 12:37:30","1686548250000","0.012","0.376","44.9","37.6","0.6","0","147","0"
"2023-06-12 12:37:35","1686548255000","0.034","0.376","2460","2090","0.8","0","333","0"
"2023-06-12 12:37:40","1686548260000","0.0759","0.376","347","374","0.8","0","833","0"
"2023-06-12 12:37:45","1686548265000","0.07400000000000001","0.376","2520","2140","0.8","0","134","0"
"2023-06-12 12:37:50","1686548270000","0.0219","0.376","86.8","109","0.4","0","92.5","0"
"2023-06-12 12:37:55","1686548275000","0.14","0.376","3390","2960","1","0","1080","0"
"2023-06-12 12:38:00","1686548280000","0.08990000000000001","0.37799999999999995","5760","4880","0.8","0","174","0"
"2023-06-12 12:38:05","1686548285000","0.038","0.37799999999999995","2930","2490","0.8","0","172","0"
"2023-06-12 12:38:10","1686548290000","0.034","0.37799999999999995","2360","2009.9999999999998","0.6","0","190","0"
"2023-06-12 12:38:15","1686548295000","0.062","0.37799999999999995","2740","2340","0.8","0","585","0"
"2023-06-12 12:38:20","1686548300000","0.128","0.37799999999999995","2750","2430","0.8","0","819","0"
"2023-06-12 12:38:25","1686548305000","0.11599999999999999","0.37799999999999995","7850","6660","0.8","0","296","0"
"2023-06-12 12:38:30","1686548310000","0.08","0.37799999999999995","5320","4530","0.8","0","268","0"
"2023-06-12 12:38:35","1686548315000","0.0721","0.37799999999999995","316","344","0.8","0","796","0"
"2023-06-12 12:38:40","1686548320000","0.042","0.37799999999999995","337","279","0.8","0","135","0"
"2023-06-12 12:38:45","1686548325000","0.0319","0.37799999999999995","545","1060","0.8","0","168","0"
"2023-06-12 12:38:50","1686548330000","0.11","0.37799999999999995","2270","1430","0.6","0","957","0"
"2023-06-12 12:38:55","1686548335000","0.136","0.376","3800","3910","1","0","726","0"
"2023-06-12 12:39:00","1686548340000","0.0857","0.37799999999999995","3300","2760","0.8","0","448","0"
"2023-06-12 12:39:05","1686548345000","0.048","0.37799999999999995","3960","2810","1","0","300","0"
"2023-06-12 12:39:10","1686548350000","0.09630000000000001","0.37799999999999995","395","443","0.4","0","1330","0"
"2023-06-12 12:39:15","1686548355000","0.152","0.37799999999999995","5610","4790","1","0","1030","0"
"2023-06-12 12:39:20","1686548360000","0.15","0.376","802","753","0.8","0","802","0"
"2023-06-12 12:39:25","1686548365000","0.0839","0.37799999999999995","5650","4820","0.8","0","343","0"
"2023-06-12 12:39:30","1686548370000","0.124","0.37799999999999995","6050","5190","0.8","0","691","0"
"2023-06-12 12:39:35","1686548375000","0.09789999999999999","0.37799999999999995","2800","2430","1","0","598","0"
"2023-06-12 12:39:40","1686548380000","0.034","0.37799999999999995","2480","2120","0.8","0","240","0"
"2023-06-12 12:39:45","1686548385000","0.102","0.38","7740","6590","0.6","0","281","0"
"2023-06-12 12:39:50","1686548390000","0.106","0.38","2980","2590","0.8","0","804","0"
"2023-06-12 12:39:55","1686548395000","0.042","0.38","256","272","0.8","0","544","0"
"2023-06-12 12:40:00","1686548400000","0.0817","0.376","586","573","1","0","907","0"
"2023-06-12 12:40:05","1686548405000","0.127","0.374","5660","4810","0.8","0","179","0"
"2023-06-12 12:40:10","1686548410000","0.012","0.374","32.1","26.7","0.8","0","207","0"
"2023-06-12 12:40:15","1686548415000","0.07","0.37799999999999995","3120","2680","0.6","0","598","0"
"2023-06-12 12:40:20","1686548420000","0.11599999999999999","0.37799999999999995","823","838","0.8","0","1210","0"
"2023-06-12 12:40:25","1686548425000","0.126","0.376","3010","2620","1","0","1230","0"
"2023-06-12 12:40:30","1686548430000","0.084","0.376","2590","2210","0.8","0","281","0"
"2023-06-12 12:40:35","1686548435000","0.1","0.376","3330","2890","0.8","0","785","0"
"2023-06-12 12:40:40","1686548440000","0.07400000000000001","0.376","5280","4490","0.8","0","253","0"
"2023-06-12 12:40:45","1686548445000","0.01","0.376","32.6","27.1","0.8","0","213","0"
