"Time","Timestamp","cpu_usage","memory_usage","bandwidth_inbound","bandwidth_outbound","tps","tps_error","response_time","Status"
"2023-06-12 12:58:15","1686549495000","16.6%","38.0%","2.99 GB/s","2.63 GB/s","1.40 req/s","0 req/s","959 ms","0"
"2023-06-12 12:58:20","1686549500000","10.2%","38.0%","523 MB/s","540 MB/s","0.800 req/s","0 req/s","660 ms","0"
"2023-06-12 12:58:25","1686549505000","17.2%","38.0%","901 MB/s","850 MB/s","1.20 req/s","0 req/s","867 ms","0"
"2023-06-12 12:58:30","1686549510000","21.6%","38.0%","3.20 GB/s","2.88 GB/s","0.800 req/s","0 req/s","1.82 s","0"
"2023-06-12 12:58:35","1686549515000","16.8%","37.7%","896 MB/s","797 MB/s","1.40 req/s","0 req/s","660 ms","0"
"2023-06-12 12:58:40","1686549520000","10.8%","37.7%","682 MB/s","932 MB/s","1 req/s","0 req/s","760 ms","0"
"2023-06-12 12:58:45","1686549525000","23.0%","38.2%","8.19 GB/s","6.76 GB/s","1 req/s","0 req/s","818 ms","0"
"2023-06-12 12:58:50","1686549530000","10.8%","38.2%","2.60 GB/s","2.29 GB/s","1 req/s","0 req/s","724 ms","0"
"2023-06-12 12:58:55","1686549535000","19.2%","38.2%","3.75 GB/s","3.35 GB/s","0.800 req/s","0 req/s","1.46 s","0"
"2023-06-12 12:59:00","1686549540000","18.0%","36.7%","1.26 GB/s","1.14 GB/s","1.20 req/s","0 req/s","1.15 s","0"
"2023-06-12 12:59:05","1686549545000","11.8%","37.9%","1.06 GB/s","1.45 GB/s","1 req/s","0 req/s","522 ms","0"
"2023-06-12 12:59:10","1686549550000","20.2%","38.2%","4.81 GB/s","3.74 GB/s","1.20 req/s","0 req/s","1.39 s","0"
"2023-06-12 12:59:15","1686549555000","16.0%","38.2%","855 MB/s","822 MB/s","1 req/s","0 req/s","817 ms","0"
"2023-06-12 12:59:20","1686549560000","8.00%","38.2%","469 MB/s","388 MB/s","1.20 req/s","0 req/s","285 ms","0"
"2023-06-12 12:59:25","1686549565000","8.00%","38.2%","2.66 GB/s","2.32 GB/s","1 req/s","0 req/s","627 ms","0"
"2023-06-12 12:59:30","1686549570000","9.60%","38.0%","2.72 GB/s","2.36 GB/s","0.600 req/s","0 req/s","420 ms","0"
"2023-06-12 12:59:35","1686549575000","24.4%","38.0%","3.65 GB/s","3.27 GB/s","1.20 req/s","0 req/s","1.30 s","0"
"2023-06-12 12:59:40","1686549580000","16.2%","38.0%","5.79 GB/s","4.97 GB/s","1.20 req/s","0 req/s","817 ms","0"
"2023-06-12 12:59:45","1686549585000","13.2%","38.0%","898 MB/s","868 MB/s","1 req/s","0 req/s","1.01 s","0"
"2023-06-12 12:59:50","1686549590000","14.2%","38.0%","2.95 GB/s","2.62 GB/s","1.20 req/s","0 req/s","798 ms","0"
"2023-06-12 12:59:55","1686549595000","8.00%","38.0%","582 MB/s","548 MB/s","0.800 req/s","0 req/s","496 ms","0"
"2023-06-12 13:00:00","1686549600000","15.6%","38.1%","8.23 GB/s","7.02 GB/s","1.20 req/s","0 req/s","545 ms","0"
"2023-06-12 13:00:05","1686549605000","6.60%","38.1%","266 MB/s","268 MB/s","1 req/s","0 req/s","676 ms","0"
"2023-06-12 13:00:10","1686549610000","14.2%","38.1%","7.85 GB/s","6.67 GB/s","1 req/s","0 req/s","399 ms","0"
"2023-06-12 13:00:15","1686549615000","11.6%","38.1%","5.30 GB/s","4.54 GB/s","1.20 req/s","0 req/s","454 ms","0"
"2023-06-12 13:00:20","1686549620000","7.00%","38.1%","5.03 GB/s","4.28 GB/s","1 req/s","0 req/s","281 ms","0"
"2023-06-12 13:00:25","1686549625000","16.8%","38.1%","5.76 GB/s","4.99 GB/s","0.800 req/s","0 req/s","1.30 s","0"
"2023-06-12 13:00:30","1686549630000","14.8%","37.9%","3.11 GB/s","2.77 GB/s","1.40 req/s","0 req/s","938 ms","0"
"2023-06-12 13:00:35","1686549635000","15.2%","37.9%","6.29 GB/s","6.13 GB/s","1 req/s","0 req/s","437 ms","0"
"2023-06-12 13:00:40","1686549640000","9.60%","37.9%","7.59 GB/s","5.69 GB/s","1 req/s","0 req/s","343 ms","0"
"2023-06-12 13:00:45","1686549645000","3.80%","37.9%","2.56 GB/s","2.18 GB/s","1 req/s","0 req/s","185 ms","0"
"2023-06-12 13:00:50","1686549650000","4.40%","37.9%","2.73 GB/s","2.33 GB/s","1.20 req/s","0 req/s","174 ms","0"
"2023-06-12 13:00:55","1686549655000","7.40%","37.9%","5.51 GB/s","4.97 GB/s","1 req/s","0 req/s","328 ms","0"
"2023-06-12 13:01:00","1686549660000","9.80%","37.9%","7.51 GB/s","6.12 GB/s","1 req/s","0 req/s","265 ms","0"
"2023-06-12 13:01:05","1686549665000","16.2%","37.9%","8.49 GB/s","7.25 GB/s","1 req/s","0 req/s","494 ms","0"
"2023-06-12 13:01:10","1686549670000","11.0%","37.9%","8.00 GB/s","6.81 GB/s","1 req/s","0 req/s","295 ms","0"
"2023-06-12 13:01:15","1686549675000","12.2%","37.9%","576 MB/s","595 MB/s","0.800 req/s","0 req/s","851 ms","0"
"2023-06-12 13:01:20","1686549680000","17.4%","37.9%","3.67 GB/s","3.17 GB/s","1.40 req/s","0 req/s","914 ms","0"
"2023-06-12 13:01:25","1686549685000","11.8%","37.9%","5.84 GB/s","5.00 GB/s","1 req/s","0 req/s","542 ms","0"
"2023-06-12 13:01:30","1686549690000","13.2%","37.9%","8.23 GB/s","7.03 GB/s","1 req/s","0 req/s","589 ms","0"
"2023-06-12 13:01:35","1686549695000","14.6%","37.7%","3.31 GB/s","2.91 GB/s","1.40 req/s","0 req/s","608 ms","0"
"2023-06-12 13:01:40","1686549700000","26.0%","37.5%","5.46 GB/s","5.04 GB/s","2.80 req/s","0 req/s","1.23 s","0"
"2023-06-12 13:01:45","1686549705000","45.6%","38.0%","21.3 GB/s","18.7 GB/s","3.60 req/s","0 req/s","993 ms","0"
"2023-06-12 13:01:50","1686549710000","38.0%","38.2%","13.9 GB/s","12.0 GB/s","3 req/s","0 req/s","916 ms","0"
"2023-06-12 13:01:55","1686549715000","33.6%","38.2%","12.8 GB/s","10.3 GB/s","3.40 req/s","0 req/s","1.00 s","0"
"2023-06-12 13:02:00","1686549720000","35.0%","38.4%","8.55 GB/s","7.83 GB/s","2.80 req/s","0 req/s","1.07 s","0"
"2023-06-12 13:02:05","1686549725000","38.4%","37.3%","16.9 GB/s","14.1 GB/s","3.40 req/s","0 req/s","612 ms","0"
"2023-06-12 13:02:10","1686549730000","33.4%","37.3%","11.7 GB/s","10.1 GB/s","2.20 req/s","0 req/s","1.43 s","0"
"2023-06-12 13:02:15","1686549735000","33.4%","37.3%","9.06 GB/s","7.98 GB/s","2.60 req/s","0 req/s","2.60 s","0"
"2023-06-12 13:02:20","1686549740000","45.2%","37.8%","16.8 GB/s","14.4 GB/s","3.80 req/s","0 req/s","2.97 s","0"
"2023-06-12 13:02:25","1686549745000","38.2%","38.2%","15.1 GB/s","13.3 GB/s","3 req/s","0 req/s","2.53 s","0"
"2023-06-12 13:02:30","1686549750000","49.4%","37.9%","21.8 GB/s","19.1 GB/s","3.40 req/s","0 req/s","2.24 s","0"
"2023-06-12 13:02:35","1686549755000","46.0%","37.8%","22.3 GB/s","19.0 GB/s","3.80 req/s","0 req/s","2.44 s","0"
"2023-06-12 13:02:40","1686549760000","30.6%","37.8%","10.0 GB/s","8.23 GB/s","2 req/s","0 req/s","2.00 s","0"
"2023-06-12 13:02:45","1686549765000","36.2%","37.8%","11.3 GB/s","9.82 GB/s","2.80 req/s","0 req/s","2.69 s","0"
"2023-06-12 13:02:50","1686549770000","41.0%","38.6%","13.7 GB/s","11.8 GB/s","3.80 req/s","0 req/s","3.37 s","0"
"2023-06-12 13:02:55","1686549775000","26.6%","38.6%","6.80 GB/s","6.42 GB/s","2.80 req/s","0 req/s","2.62 s","0"
"2023-06-12 13:03:00","1686549780000","41.4%","38.6%","16.2 GB/s","14.1 GB/s","3.60 req/s","0 req/s","3.65 s","0"
"2023-06-12 13:03:05","1686549785000","45.0%","37.9%","18.7 GB/s","15.6 GB/s","2.20 req/s","0 req/s","2.91 s","1"
"2023-06-12 13:03:10","1686549790000","24.0%","37.2%","3.79 GB/s","3.28 GB/s","3.40 req/s","1.60 req/s","3.72 s","1"
"2023-06-12 13:03:15","1686549795000","23.8%","37.2%","2.05 GB/s","2.67 GB/s","3 req/s","2 req/s","4.32 s","1"
"2023-06-12 13:03:20","1686549800000","20.8%","37.2%","1.85 GB/s","2.53 GB/s","4.40 req/s","1.80 req/s","4.16 s","1"
"2023-06-12 13:03:25","1686549805000","36.4%","37.2%","11.4 GB/s","10.2 GB/s","2.40 req/s","0 req/s","2.76 s","0"
"2023-06-12 13:03:30","1686549810000","40.8%","37.4%","16.4 GB/s","13.9 GB/s","3.40 req/s","0 req/s","3.68 s","0"
"2023-06-12 13:03:35","1686549815000","40.6%","37.4%","14.4 GB/s","12.6 GB/s","3.40 req/s","0 req/s","3.24 s","1"
"2023-06-12 13:03:40","1686549820000","36.0%","38.1%","12.0 GB/s","11.5 GB/s","3.20 req/s","0.200 req/s","3.22 s","1"
"2023-06-12 13:03:45","1686549825000","45.2%","39.3%","24.2 GB/s","20.1 GB/s","4.60 req/s","0 req/s","2.47 s","0"
"2023-06-12 13:03:50","1686549830000","26.0%","38.9%","11.1 GB/s","9.52 GB/s","2.20 req/s","0 req/s","786 ms","0"
"2023-06-12 13:03:55","1686549835000","31.2%","37.8%","8.99 GB/s","7.83 GB/s","3 req/s","0 req/s","953 ms","0"
"2023-06-12 13:04:00","1686549840000","39.2%","37.8%","14.7 GB/s","13.3 GB/s","3.20 req/s","0 req/s","1.57 s","0"
"2023-06-12 13:04:05","1686549845000","36.4%","36.3%","11.8 GB/s","9.62 GB/s","3.20 req/s","0 req/s","1.70 s","0"
"2023-06-12 13:04:10","1686549850000","43.4%","37.5%","15.5 GB/s","13.5 GB/s","2 req/s","0 req/s","2.21 s","0"
"2023-06-12 13:04:15","1686549855000","37.4%","37.8%","13.5 GB/s","12.6 GB/s","3.80 req/s","0 req/s","3.25 s","0"
"2023-06-12 13:04:20","1686549860000","48.0%","38.3%","22.5 GB/s","18.6 GB/s","3.20 req/s","0 req/s","2.74 s","0"
"2023-06-12 13:04:25","1686549865000","29.8%","38.1%","7.84 GB/s","6.49 GB/s","3 req/s","0 req/s","3.04 s","1"
"2023-06-12 13:04:30","1686549870000","33.8%","37.4%","2.33 GB/s","2.35 GB/s","2.20 req/s","0.200 req/s","3.49 s","1"
"2023-06-12 13:04:35","1686549875000","25.2%","37.4%","2.46 GB/s","3.07 GB/s","4.60 req/s","2.20 req/s","4.41 s","1"
"2023-06-12 13:04:40","1686549880000","28.8%","36.4%","4.33 GB/s","4.59 GB/s","3.00 req/s","0.400 req/s","2.78 s","1"
"2023-06-12 13:04:45","1686549885000","33.6%","36.2%","4.69 GB/s","7.52 GB/s","4 req/s","1 req/s","4.26 s","1"
"2023-06-12 13:04:50","1686549890000","36.2%","37.3%","12.4 GB/s","10.9 GB/s","2 req/s","0.200 req/s","3.19 s","1"
"2023-06-12 13:04:55","1686549895000","21.2%","37.3%","2.03 GB/s","2.45 GB/s","5.20 req/s","2.40 req/s","4.00 s","1"
"2023-06-12 13:05:00","1686549900000","44.8%","38.1%","19.1 GB/s","16.8 GB/s","3.00 req/s","0 req/s","2.11 s","0"
"2023-06-12 13:05:05","1686549905000","41.6%","38.2%","18.5 GB/s","15.9 GB/s","2.80 req/s","0 req/s","2.14 s","1"
"2023-06-12 13:05:10","1686549910000","33.2%","38.2%","4.54 GB/s","4.86 GB/s","2.40 req/s","1 req/s","3.31 s","1"
"2023-06-12 13:05:15","1686549915000","28.0%","38.2%","1.51 GB/s","1.45 GB/s","4 req/s","2.60 req/s","4.16 s","1"
"2023-06-12 13:05:20","1686549920000","27.8%","37.9%","4.49 GB/s","4.36 GB/s","3.60 req/s","0.800 req/s","3.99 s","1"
"2023-06-12 13:05:25","1686549925000","40.6%","37.9%","7.79 GB/s","7.92 GB/s","2.40 req/s","0.400 req/s","3.69 s","1"
"2023-06-12 13:05:30","1686549930000","31.4%","36.2%","5.31 GB/s","6.40 GB/s","4 req/s","1.60 req/s","4.50 s","1"
"2023-06-12 13:05:35","1686549935000","47.6%","38.2%","22.7 GB/s","19.6 GB/s","3.20 req/s","0 req/s","3.22 s","1"
"2023-06-12 13:05:40","1686549940000","27.8%","38.2%","2.00 GB/s","2.67 GB/s","3.40 req/s","1.60 req/s","3.65 s","1"
"2023-06-12 13:05:45","1686549945000","28.6%","36.9%","4.94 GB/s","5.41 GB/s","3.20 req/s","1 req/s","4.52 s","1"
"2023-06-12 13:05:50","1686549950000","21.2%","36.1%","1.52 GB/s","1.83 GB/s","3.40 req/s","2 req/s","3.54 s","1"
"2023-06-12 13:05:55","1686549955000","22.2%","36.1%","2.20 GB/s","3.17 GB/s","3 req/s","1.20 req/s","4.27 s","1"
"2023-06-12 13:06:00","1686549960000","29.4%","36.6%","6.08 GB/s","5.01 GB/s","3.60 req/s","2 req/s","4.03 s","1"
"2023-06-12 13:06:05","1686549965000","29.0%","36.6%","6.61 GB/s","5.90 GB/s","4 req/s","2.20 req/s","4.17 s","1"
"2023-06-12 13:06:10","1686549970000","22.4%","36.2%","1.95 GB/s","2.74 GB/s","2 req/s","0.400 req/s","3.18 s","1"
"2023-06-12 13:06:15","1686549975000","30.0%","36.6%","4.60 GB/s","4.84 GB/s","3.80 req/s","2.20 req/s","3.96 s","1"
"2023-06-12 13:06:20","1686549980000","27.2%","36.7%","4.91 GB/s","5.93 GB/s","4.20 req/s","1.80 req/s","4.63 s","1"
"2023-06-12 13:06:25","1686549985000","24.2%","36.7%","2.22 GB/s","3.16 GB/s","2.80 req/s","0.400 req/s","3.59 s","1"
"2023-06-12 13:06:30","1686549990000","33.4%","37.1%","7.84 GB/s","8.14 GB/s","4.80 req/s","0.400 req/s","3.07 s","1"
"2023-06-12 13:06:35","1686549995000","46.2%","37.5%","17.4 GB/s","15.1 GB/s","3.20 req/s","0 req/s","2.28 s","0"
"2023-06-12 13:06:40","1686550000000","29.2%","37.5%","6.34 GB/s","5.00 GB/s","1.60 req/s","0 req/s","3.08 s","1"
"2023-06-12 13:06:45","1686550005000","33.0%","38.3%","4.96 GB/s","5.30 GB/s","3.60 req/s","1.20 req/s","4.10 s","1"
"2023-06-12 13:06:50","1686550010000","26.8%","38.3%","4.25 GB/s","4.69 GB/s","4.20 req/s","1.20 req/s","3.66 s","1"
"2023-06-12 13:06:55","1686550015000","44.8%","39.9%","21.5 GB/s","18.5 GB/s","2.20 req/s","0 req/s","3.52 s","1"
"2023-06-12 13:07:00","1686550020000","34.4%","38.7%","9.97 GB/s","9.45 GB/s","4.20 req/s","0.800 req/s","3.81 s","1"
"2023-06-12 13:07:05","1686550025000","9.00%","39.5%","2.93 GB/s","2.47 GB/s","0.400 req/s","0 req/s","205 ms","0"
"2023-06-12 13:07:10","1686550030000","8.00%","39.5%","305 MB/s","336 MB/s","0.600 req/s","0 req/s","1.02 s","0"
"2023-06-12 13:07:15","1686550035000","2.80%","39.9%","168 MB/s","115 MB/s","0.400 req/s","0 req/s","82.4 ms","0"
"2023-06-12 13:07:20","1686550040000","3.20%","39.9%","2.32 GB/s","1.98 GB/s","0.600 req/s","0 req/s","260 ms","0"
"2023-06-12 13:07:25","1686550045000","7.80%","38.8%","2.41 GB/s","2.10 GB/s","0.400 req/s","0 req/s","819 ms","0"
"2023-06-12 13:07:30","1686550050000","8.00%","38.8%","417 MB/s","377 MB/s","0.600 req/s","0 req/s","562 ms","0"
"2023-06-12 13:07:35","1686550055000","0.800%","38.8%","27.3 MB/s","22.6 MB/s","0.400 req/s","0 req/s","92.7 ms","0"
"2023-06-12 13:07:40","1686550060000","2.60%","38.8%","103 MB/s","98.8 MB/s","0.600 req/s","0 req/s","345 ms","0"
"2023-06-12 13:07:45","1686550065000","3.80%","38.3%","2.77 GB/s","2.36 GB/s","0.400 req/s","0 req/s","110 ms","0"
"2023-06-12 13:07:50","1686550070000","2.40%","38.3%","127 MB/s","146 MB/s","0.600 req/s","0 req/s","769 ms","0"
"2023-06-12 13:07:55","1686550075000","6.20%","38.3%","2.62 GB/s","2.24 GB/s","0.600 req/s","0 req/s","224 ms","0"
"2023-06-12 13:08:00","1686550080000","1.20%","38.3%","26.8 MB/s","22.1 MB/s","0.400 req/s","0 req/s","50.7 ms","0"
"2023-06-12 13:08:05","1686550085000","3.80%","38.3%","2.69 GB/s","2.29 GB/s","0.600 req/s","0 req/s","195 ms","0"
"2023-06-12 13:08:10","1686550090000","3.20%","37.6%","123 MB/s","135 MB/s","0.400 req/s","0 req/s","711 ms","0"
"2023-06-12 13:08:15","1686550095000","5.00%","37.6%","2.94 GB/s","2.50 GB/s","0.600 req/s","0 req/s","186 ms","0"
"2023-06-12 13:08:20","1686550100000","4.00%","37.6%","161 MB/s","155 MB/s","0.400 req/s","0 req/s","592 ms","0"
"2023-06-12 13:08:25","1686550105000","8.60%","37.6%","510 MB/s","493 MB/s","0.400 req/s","0 req/s","1.29 s","0"
"2023-06-12 13:08:30","1686550110000","11.6%","37.6%","561 MB/s","576 MB/s","0.600 req/s","0 req/s","1.11 s","0"
"2023-06-12 13:08:35","1686550115000","4.80%","37.6%","2.84 GB/s","2.40 GB/s","0.600 req/s","0 req/s","193 ms","0"
"2023-06-12 13:08:40","1686550120000","2.20%","37.6%","74.8 MB/s","69.0 MB/s","0.400 req/s","0 req/s","208 ms","0"
"2023-06-12 13:08:45","1686550125000","4.80%","37.6%","2.95 GB/s","2.54 GB/s","0.600 req/s","0 req/s","661 ms","0"
"2023-06-12 13:08:50","1686550130000","8.80%","37.6%","2.92 GB/s","2.49 GB/s","0.400 req/s","0 req/s","214 ms","0"
"2023-06-12 13:08:55","1686550135000","5.60%","37.6%","2.68 GB/s","2.31 GB/s","0.600 req/s","0 req/s","408 ms","0"
"2023-06-12 13:09:00","1686550140000","2.40%","37.6%","92.0 MB/s","72.6 MB/s","0.600 req/s","0 req/s","221 ms","0"
"2023-06-12 13:09:05","1686550145000","7.00%","37.6%","2.77 GB/s","2.38 GB/s","0.400 req/s","0 req/s","712 ms","0"
"2023-06-12 13:09:10","1686550150000","6.60%","37.6%","290 MB/s","266 MB/s","0.600 req/s","0 req/s","692 ms","0"
"2023-06-12 13:09:15","1686550155000","4.60%","37.6%","146 MB/s","139 MB/s","0.400 req/s","0 req/s","83.4 ms","0"
"2023-06-12 13:09:20","1686550160000","0.800%","37.6%","12.0 MB/s","9.32 MB/s","0.400 req/s","0 req/s","93.8 ms","0"
"2023-06-12 13:09:25","1686550165000","9.80%","37.6%","492 MB/s","477 MB/s","0.600 req/s","0 req/s","900 ms","0"
"2023-06-12 13:09:30","1686550170000","1.00%","37.6%","15.3 MB/s","12.2 MB/s","0.400 req/s","0 req/s","97.7 ms","0"
"2023-06-12 13:09:35","1686550175000","11.4%","37.6%","3.03 GB/s","2.64 GB/s","0.600 req/s","0 req/s","973 ms","0"
"2023-06-12 13:09:40","1686550180000","6.60%","37.6%","378 MB/s","364 MB/s","0.600 req/s","0 req/s","745 ms","0"
"2023-06-12 13:09:45","1686550185000","1.20%","37.6%","17.4 MB/s","14.0 MB/s","0.600 req/s","0 req/s","111 ms","0"
"2023-06-12 13:09:50","1686550190000","3.40%","37.6%","88.7 MB/s","117 MB/s","0.200 req/s","0 req/s","17.3 ms","0"
"2023-06-12 13:09:55","1686550195000","16.2%","37.6%","736 MB/s","677 MB/s","0.800 req/s","0 req/s","1.20 s","0"
"2023-06-12 13:10:00","1686550200000","4.00%","37.6%","2.85 GB/s","2.42 GB/s","0.400 req/s","0 req/s","87.7 ms","0"
"2023-06-12 13:10:05","1686550205000","9.00%","37.6%","301 MB/s","289 MB/s","0.600 req/s","0 req/s","909 ms","0"
"2023-06-12 13:10:10","1686550210000","6.20%","37.6%","2.42 GB/s","2.09 GB/s","0.400 req/s","0 req/s","910 ms","0"
"2023-06-12 13:10:15","1686550215000","7.60%","37.6%","2.97 GB/s","2.52 GB/s","0.600 req/s","0 req/s","206 ms","0"
"2023-06-12 13:10:20","1686550220000","4.80%","37.6%","2.72 GB/s","2.31 GB/s","0.400 req/s","0 req/s","242 ms","0"
"2023-06-12 13:10:25","1686550225000","11.6%","37.6%","501 MB/s","486 MB/s","0.600 req/s","0 req/s","999 ms","0"
"2023-06-12 13:10:30","1686550230000","7.60%","37.6%","237 MB/s","257 MB/s","0.400 req/s","0 req/s","924 ms","0"
"2023-06-12 13:10:35","1686550235000","3.20%","37.6%","188 MB/s","150 MB/s","0.600 req/s","0 req/s","355 ms","0"
"2023-06-12 13:10:40","1686550240000","6.20%","37.6%","4.59 GB/s","3.91 GB/s","0.600 req/s","0 req/s","191 ms","0"
"2023-06-12 13:10:45","1686550245000","1.00%","37.6%","29.0 MB/s","23.9 MB/s","0.400 req/s","0 req/s","96.5 ms","0"
"2023-06-12 13:10:50","1686550250000","7.00%","37.6%","236 MB/s","228 MB/s","0.400 req/s","0 req/s","697 ms","0"
"2023-06-12 13:10:55","1686550255000","14.8%","37.6%","5.55 GB/s","4.85 GB/s","2.60 req/s","0 req/s","754 ms","1"
"2023-06-12 13:11:00","1686550260000","21.6%","37.6%","1.95 GB/s","2.65 GB/s","2.60 req/s","1.60 req/s","2.63 s","1"
"2023-06-12 13:11:05","1686550265000","17.8%","37.6%","1.22 GB/s","1.62 GB/s","5.20 req/s","4.20 req/s","3.51 s","1"
"2023-06-12 13:11:10","1686550270000","13.6%","37.6%","921 MB/s","810 MB/s","5.40 req/s","4 req/s","4.31 s","1"
"2023-06-12 13:11:15","1686550275000","15.0%","37.6%","3.01 GB/s","2.58 GB/s","5 req/s","4.20 req/s","3.26 s","1"
"2023-06-12 13:11:20","1686550280000","14.0%","37.6%","3.26 GB/s","2.83 GB/s","5.20 req/s","3.80 req/s","3.31 s","1"
"2023-06-12 13:11:25","1686550285000","19.8%","37.0%","5.20 GB/s","7.38 GB/s","4 req/s","2.60 req/s","3.10 s","1"
"2023-06-12 13:11:30","1686550290000","13.6%","37.0%","716 MB/s","735 MB/s","5.60 req/s","4 req/s","3.37 s","1"
"2023-06-12 13:11:35","1686550295000","12.8%","36.9%","538 MB/s","504 MB/s","4.60 req/s","3.80 req/s","3.30 s","1"
"2023-06-12 13:11:40","1686550300000","14.0%","36.9%","682 MB/s","714 MB/s","4.40 req/s","3.80 req/s","3.47 s","1"
"2023-06-12 13:11:45","1686550305000","14.8%","36.9%","791 MB/s","785 MB/s","4.80 req/s","3.20 req/s","3.55 s","1"
"2023-06-12 13:11:50","1686550310000","16.2%","36.9%","897 MB/s","945 MB/s","4.40 req/s","3.60 req/s","3.59 s","1"
"2023-06-12 13:11:55","1686550315000","17.6%","36.9%","1.65 GB/s","2.23 GB/s","6.20 req/s","4.60 req/s","3.99 s","1"
"2023-06-12 13:12:00","1686550320000","14.6%","36.9%","1.17 GB/s","1.79 GB/s","4.80 req/s","4 req/s","3.99 s","1"
"2023-06-12 13:12:05","1686550325000","11.4%","36.9%","1.24 GB/s","2.17 GB/s","5.40 req/s","4 req/s","2.83 s","1"
"2023-06-12 13:12:10","1686550330000","17.2%","36.9%","1.53 GB/s","2.42 GB/s","3.40 req/s","2 req/s","2.72 s","1"
"2023-06-12 13:12:15","1686550335000","17.4%","36.9%","878 MB/s","797 MB/s","5.60 req/s","4.60 req/s","3.92 s","1"
"2023-06-12 13:12:20","1686550340000","14.6%","36.9%","632 MB/s","634 MB/s","4.60 req/s","3.80 req/s","3.12 s","1"
"2023-06-12 13:12:25","1686550345000","23.0%","37.4%","3.81 GB/s","3.90 GB/s","4.40 req/s","2 req/s","4.59 s","1"
"2023-06-12 13:12:30","1686550350000","25.4%","37.4%","8.93 GB/s","7.67 GB/s","2.20 req/s","0 req/s","1.09 s","0"
"2023-06-12 13:12:35","1686550355000","30%","37.4%","8.99 GB/s","7.77 GB/s","2 req/s","0 req/s","902 ms","0"
"2023-06-12 13:12:40","1686550360000","26.4%","37.1%","3.46 GB/s","3.10 GB/s","2 req/s","0 req/s","1.13 s","0"
"2023-06-12 13:12:45","1686550365000","37.2%","37.2%","9.58 GB/s","8.42 GB/s","2.40 req/s","0 req/s","1.42 s","0"
"2023-06-12 13:12:50","1686550370000","28.6%","37.3%","11.6 GB/s","10.7 GB/s","2.40 req/s","0 req/s","729 ms","0"
"2023-06-12 13:12:55","1686550375000","25.8%","39.1%","13.5 GB/s","10.8 GB/s","2 req/s","0 req/s","890 ms","0"
"2023-06-12 13:13:00","1686550380000","32.6%","38.2%","14.8 GB/s","12.7 GB/s","2.80 req/s","0 req/s","955 ms","0"
"2023-06-12 13:13:05","1686550385000","23.8%","38.2%","8.10 GB/s","7.05 GB/s","2.20 req/s","0 req/s","929 ms","0"
"2023-06-12 13:13:10","1686550390000","31.0%","38.0%","20.6 GB/s","17.5 GB/s","2.40 req/s","0 req/s","534 ms","0"
"2023-06-12 13:13:15","1686550395000","22.2%","37.8%","11.4 GB/s","9.87 GB/s","1.80 req/s","0 req/s","675 ms","0"
"2023-06-12 13:13:20","1686550400000","29.6%","37.1%","11.0 GB/s","9.45 GB/s","2.80 req/s","0 req/s","654 ms","0"
"2023-06-12 13:13:25","1686550405000","15.8%","37.5%","8.51 GB/s","7.29 GB/s","1.80 req/s","0 req/s","271 ms","0"
"2023-06-12 13:13:30","1686550410000","34.4%","37.5%","9.76 GB/s","8.47 GB/s","2.40 req/s","0 req/s","1.17 s","0"
"2023-06-12 13:13:35","1686550415000","27.6%","37.5%","1.87 GB/s","1.85 GB/s","2 req/s","0 req/s","1.51 s","0"
"2023-06-12 13:13:40","1686550420000","26.8%","37.5%","8.60 GB/s","7.39 GB/s","2.80 req/s","0 req/s","730 ms","0"
"2023-06-12 13:13:45","1686550425000","21.4%","37.5%","11.4 GB/s","9.78 GB/s","2.20 req/s","0 req/s","415 ms","0"
"2023-06-12 13:13:50","1686550430000","22.4%","37.5%","3.98 GB/s","3.93 GB/s","2.20 req/s","0 req/s","788 ms","0"
"2023-06-12 13:13:55","1686550435000","24.4%","37.9%","6.06 GB/s","4.81 GB/s","2.20 req/s","0 req/s","741 ms","0"
"2023-06-12 13:14:00","1686550440000","21.6%","37.9%","3.61 GB/s","3.21 GB/s","2 req/s","0 req/s","816 ms","0"
"2023-06-12 13:14:05","1686550445000","32.8%","37.9%","11.1 GB/s","9.53 GB/s","2.60 req/s","0 req/s","879 ms","0"
"2023-06-12 13:14:10","1686550450000","29.4%","37.7%","8.67 GB/s","7.59 GB/s","1.80 req/s","0 req/s","1.44 s","0"
"2023-06-12 13:14:15","1686550455000","34.8%","38.9%","8.67 GB/s","7.50 GB/s","2.60 req/s","0 req/s","1.22 s","0"
"2023-06-12 13:14:20","1686550460000","34.8%","37.5%","11.6 GB/s","10.1 GB/s","2.60 req/s","0 req/s","879 ms","0"
"2023-06-12 13:14:25","1686550465000","27.6%","37.5%","6.46 GB/s","6.25 GB/s","1.80 req/s","0 req/s","617 ms","0"
"2023-06-12 13:14:30","1686550470000","30.4%","37.5%","3.75 GB/s","2.94 GB/s","2.40 req/s","0 req/s","1.07 s","0"
"2023-06-12 13:14:35","1686550475000","30.6%","37.9%","11.8 GB/s","9.97 GB/s","1.60 req/s","0 req/s","1.23 s","0"
"2023-06-12 13:14:40","1686550480000","36.2%","37.7%","7.06 GB/s","6.25 GB/s","3.20 req/s","0 req/s","1.44 s","0"
"2023-06-12 13:14:45","1686550485000","19.6%","37.7%","8.27 GB/s","7.12 GB/s","2 req/s","0 req/s","491 ms","0"
