"Time","bandwidth_inbound","bandwidth_outbound"
2023-06-12 12:49:10,27.0 MB/s,22.5 MB/s
2023-06-12 12:49:15,2.76 GB/s,2.42 GB/s
2023-06-12 12:49:20,484 MB/s,436 MB/s
2023-06-12 12:49:25,2.84 GB/s,2.48 GB/s
2023-06-12 12:49:30,5.48 GB/s,4.65 GB/s
2023-06-12 12:49:35,223 MB/s,243 MB/s
2023-06-12 12:49:40,874 MB/s,865 MB/s
2023-06-12 12:49:45,813 MB/s,737 MB/s
2023-06-12 12:49:50,174 MB/s,203 MB/s
2023-06-12 12:49:55,353 MB/s,301 MB/s
2023-06-12 12:50:00,434 MB/s,452 MB/s
2023-06-12 12:50:05,2.73 GB/s,2.33 GB/s
2023-06-12 12:50:10,5.36 GB/s,4.57 GB/s
2023-06-12 12:50:15,441 MB/s,427 MB/s
2023-06-12 12:50:20,5.27 GB/s,4.48 GB/s
2023-06-12 12:50:25,2.57 GB/s,2.21 GB/s
2023-06-12 12:50:30,5.10 GB/s,4.34 GB/s
2023-06-12 12:50:35,763 MB/s,737 MB/s
2023-06-12 12:50:40,2.98 GB/s,2.56 GB/s
2023-06-12 12:50:45,2.52 GB/s,2.15 GB/s
2023-06-12 12:50:50,6.99 GB/s,5.94 GB/s
2023-06-12 12:50:55,541 MB/s,568 MB/s
2023-06-12 12:51:00,454 MB/s,409 MB/s
2023-06-12 12:51:05,2.81 GB/s,2.41 GB/s
2023-06-12 12:51:10,264 MB/s,273 MB/s
2023-06-12 12:51:15,2.67 GB/s,2.60 GB/s
2023-06-12 12:51:20,2.68 GB/s,2.02 GB/s
2023-06-12 12:51:25,3.24 GB/s,2.78 GB/s
2023-06-12 12:51:30,2.69 GB/s,2.32 GB/s
2023-06-12 12:51:35,2.39 GB/s,2.03 GB/s
2023-06-12 12:51:40,142 MB/s,171 MB/s
2023-06-12 12:51:45,2.98 GB/s,2.57 GB/s
2023-06-12 12:51:50,358 MB/s,317 MB/s
2023-06-12 12:51:55,3.15 GB/s,2.77 GB/s
2023-06-12 12:52:00,2.88 GB/s,2.42 GB/s
2023-06-12 12:52:05,2.34 GB/s,1.99 GB/s
2023-06-12 12:52:10,2.35 GB/s,2.00 GB/s
2023-06-12 12:52:15,2.68 GB/s,2.28 GB/s
2023-06-12 12:52:20,2.71 GB/s,2.30 GB/s
2023-06-12 12:52:25,286 MB/s,276 MB/s
2023-06-12 12:52:30,2.50 GB/s,2.19 GB/s
2023-06-12 12:52:35,3.31 GB/s,2.85 GB/s
2023-06-12 12:52:40,461 MB/s,416 MB/s
2023-06-12 12:52:45,390 MB/s,374 MB/s
2023-06-12 12:52:50,29.0 MB/s,23.9 MB/s
2023-06-12 12:52:55,313 MB/s,300 MB/s
2023-06-12 12:53:00,3.31 GB/s,3.50 GB/s
2023-06-12 12:53:05,1.96 GB/s,988 MB/s
2023-06-12 12:53:10,2.24 GB/s,1.90 GB/s
2023-06-12 12:53:15,355 MB/s,380 MB/s
2023-06-12 12:53:20,2.50 GB/s,2.11 GB/s
2023-06-12 12:53:25,3.31 GB/s,3.49 GB/s
2023-06-12 12:53:30,4.51 GB/s,3.17 GB/s
2023-06-12 12:53:35,2.85 GB/s,2.42 GB/s
2023-06-12 12:53:40,2.60 GB/s,2.25 GB/s
2023-06-12 12:53:45,125 MB/s,141 MB/s
2023-06-12 12:53:50,3.53 GB/s,3.56 GB/s
2023-06-12 12:53:55,4.95 GB/s,4.00 GB/s
2023-06-12 12:54:00,2.33 GB/s,1.64 GB/s
2023-06-12 12:54:05,567 MB/s,593 MB/s
2023-06-12 12:54:10,4.88 GB/s,4.35 GB/s
2023-06-12 12:54:15,1.03 GB/s,760 MB/s
2023-06-12 12:54:20,2.66 GB/s,2.41 GB/s
2023-06-12 12:54:25,2.86 GB/s,2.34 GB/s
2023-06-12 12:54:30,2.34 GB/s,1.98 GB/s
2023-06-12 12:54:35,524 MB/s,533 MB/s
2023-06-12 12:54:40,297 MB/s,258 MB/s
2023-06-12 12:54:45,5.95 GB/s,5.75 GB/s
2023-06-12 12:54:50,4.78 GB/s,3.38 GB/s
2023-06-12 12:54:55,2.78 GB/s,2.39 GB/s
2023-06-12 12:55:00,2.99 GB/s,2.60 GB/s
2023-06-12 12:55:05,4.97 GB/s,4.23 GB/s
2023-06-12 12:55:10,2.65 GB/s,2.30 GB/s
2023-06-12 12:55:15,539 MB/s,487 MB/s
2023-06-12 12:55:20,3.18 GB/s,2.76 GB/s
2023-06-12 12:55:25,23.0 MB/s,18.9 MB/s
2023-06-12 12:55:30,2.77 GB/s,2.42 GB/s
2023-06-12 12:55:35,3.17 GB/s,2.70 GB/s
2023-06-12 12:55:40,2.63 GB/s,2.24 GB/s
2023-06-12 12:55:45,4.96 GB/s,4.22 GB/s
2023-06-12 12:55:50,2.62 GB/s,2.27 GB/s
2023-06-12 12:55:55,654 MB/s,677 MB/s
2023-06-12 12:56:00,2.94 GB/s,2.51 GB/s
2023-06-12 12:56:05,2.89 GB/s,2.46 GB/s
2023-06-12 12:56:10,375 MB/s,362 MB/s
2023-06-12 12:56:15,4.82 GB/s,4.11 GB/s
2023-06-12 12:56:20,2.89 GB/s,2.53 GB/s
2023-06-12 12:56:25,2.94 GB/s,2.52 GB/s
2023-06-12 12:56:30,5.44 GB/s,4.64 GB/s
2023-06-12 12:56:35,5.60 GB/s,4.77 GB/s
2023-06-12 12:56:40,141 MB/s,148 MB/s
2023-06-12 12:56:45,2.57 GB/s,2.18 GB/s
2023-06-12 12:56:50,536 MB/s,567 MB/s
2023-06-12 12:56:55,179 MB/s,122 MB/s
2023-06-12 12:57:00,709 MB/s,684 MB/s
2023-06-12 12:57:05,5.67 GB/s,4.82 GB/s
2023-06-12 12:57:10,5.12 GB/s,4.35 GB/s
2023-06-12 12:57:15,29.7 MB/s,24.6 MB/s
2023-06-12 12:57:20,2.35 GB/s,2.00 GB/s
2023-06-12 12:57:25,394 MB/s,379 MB/s
2023-06-12 12:57:30,5.73 GB/s,5.04 GB/s
2023-06-12 12:57:35,3.83 GB/s,3.63 GB/s
2023-06-12 12:57:40,1.64 GB/s,946 MB/s
2023-06-12 12:57:45,895 MB/s,888 MB/s
2023-06-12 12:57:50,670 MB/s,664 MB/s
2023-06-12 12:57:55,3.55 GB/s,3.11 GB/s
2023-06-12 12:58:00,3.11 GB/s,2.67 GB/s
2023-06-12 12:58:05,7.30 GB/s,6.21 GB/s
2023-06-12 12:58:10,5.39 GB/s,4.60 GB/s
2023-06-12 12:58:15,2.99 GB/s,2.63 GB/s
2023-06-12 12:58:20,523 MB/s,540 MB/s
2023-06-12 12:58:25,901 MB/s,850 MB/s
2023-06-12 12:58:30,3.20 GB/s,2.88 GB/s
2023-06-12 12:58:35,896 MB/s,797 MB/s
2023-06-12 12:58:40,682 MB/s,932 MB/s
2023-06-12 12:58:45,8.19 GB/s,6.76 GB/s
2023-06-12 12:58:50,2.60 GB/s,2.29 GB/s
2023-06-12 12:58:55,3.75 GB/s,3.35 GB/s
2023-06-12 12:59:00,1.26 GB/s,1.14 GB/s
2023-06-12 12:59:05,1.06 GB/s,1.45 GB/s
2023-06-12 12:59:10,4.81 GB/s,3.74 GB/s
2023-06-12 12:59:15,855 MB/s,822 MB/s
2023-06-12 12:59:20,469 MB/s,388 MB/s
2023-06-12 12:59:25,2.66 GB/s,2.32 GB/s
2023-06-12 12:59:30,2.72 GB/s,2.36 GB/s
2023-06-12 12:59:35,3.65 GB/s,3.27 GB/s
2023-06-12 12:59:40,5.79 GB/s,4.97 GB/s
2023-06-12 12:59:45,898 MB/s,868 MB/s
2023-06-12 12:59:50,2.95 GB/s,2.62 GB/s
2023-06-12 12:59:55,582 MB/s,548 MB/s
2023-06-12 13:00:00,8.23 GB/s,7.02 GB/s
2023-06-12 13:00:05,266 MB/s,268 MB/s
2023-06-12 13:00:10,7.85 GB/s,6.67 GB/s
2023-06-12 13:00:15,5.30 GB/s,4.54 GB/s
2023-06-12 13:00:20,5.03 GB/s,4.28 GB/s
2023-06-12 13:00:25,5.76 GB/s,4.99 GB/s
2023-06-12 13:00:30,3.11 GB/s,2.77 GB/s
2023-06-12 13:00:35,6.29 GB/s,6.13 GB/s
2023-06-12 13:00:40,7.59 GB/s,5.69 GB/s
2023-06-12 13:00:45,2.56 GB/s,2.18 GB/s
2023-06-12 13:00:50,2.73 GB/s,2.33 GB/s
2023-06-12 13:00:55,5.51 GB/s,4.97 GB/s
2023-06-12 13:01:00,7.51 GB/s,6.12 GB/s
2023-06-12 13:01:05,8.49 GB/s,7.25 GB/s
2023-06-12 13:01:10,8.00 GB/s,6.81 GB/s
2023-06-12 13:01:15,576 MB/s,595 MB/s
2023-06-12 13:01:20,3.67 GB/s,3.17 GB/s
2023-06-12 13:01:25,5.84 GB/s,5.00 GB/s
2023-06-12 13:01:30,8.23 GB/s,7.03 GB/s
2023-06-12 13:01:35,3.31 GB/s,2.91 GB/s
2023-06-12 13:01:40,5.46 GB/s,5.04 GB/s
2023-06-12 13:01:45,21.3 GB/s,18.7 GB/s
2023-06-12 13:01:50,13.9 GB/s,12.0 GB/s
2023-06-12 13:01:55,12.8 GB/s,10.3 GB/s
2023-06-12 13:02:00,8.55 GB/s,7.83 GB/s
2023-06-12 13:02:05,16.9 GB/s,14.1 GB/s
2023-06-12 13:02:10,11.7 GB/s,10.1 GB/s
2023-06-12 13:02:15,9.06 GB/s,7.98 GB/s
2023-06-12 13:02:20,16.8 GB/s,14.4 GB/s
2023-06-12 13:02:25,15.1 GB/s,13.3 GB/s
2023-06-12 13:02:30,21.8 GB/s,19.1 GB/s
2023-06-12 13:02:35,22.3 GB/s,19.0 GB/s
2023-06-12 13:02:40,10.0 GB/s,8.23 GB/s
2023-06-12 13:02:45,11.3 GB/s,9.82 GB/s
2023-06-12 13:02:50,13.7 GB/s,11.8 GB/s
2023-06-12 13:02:55,6.80 GB/s,6.42 GB/s
2023-06-12 13:03:00,16.2 GB/s,14.1 GB/s
2023-06-12 13:03:05,18.7 GB/s,15.6 GB/s
2023-06-12 13:03:10,3.79 GB/s,3.28 GB/s
2023-06-12 13:03:15,2.05 GB/s,2.67 GB/s
2023-06-12 13:03:20,1.85 GB/s,2.53 GB/s
2023-06-12 13:03:25,11.4 GB/s,10.2 GB/s
2023-06-12 13:03:30,16.4 GB/s,13.9 GB/s
2023-06-12 13:03:35,14.4 GB/s,12.6 GB/s
2023-06-12 13:03:40,12.0 GB/s,11.5 GB/s
2023-06-12 13:03:45,24.2 GB/s,20.1 GB/s
2023-06-12 13:03:50,11.1 GB/s,9.52 GB/s
2023-06-12 13:03:55,8.99 GB/s,7.83 GB/s
2023-06-12 13:04:00,14.7 GB/s,13.3 GB/s
2023-06-12 13:04:05,11.8 GB/s,9.62 GB/s
2023-06-12 13:04:10,15.5 GB/s,13.5 GB/s
2023-06-12 13:04:15,13.5 GB/s,12.6 GB/s
2023-06-12 13:04:20,22.5 GB/s,18.6 GB/s
2023-06-12 13:04:25,7.84 GB/s,6.49 GB/s
2023-06-12 13:04:30,2.33 GB/s,2.35 GB/s
2023-06-12 13:04:35,2.46 GB/s,3.07 GB/s
2023-06-12 13:04:40,4.33 GB/s,4.59 GB/s
2023-06-12 13:04:45,4.69 GB/s,7.52 GB/s
2023-06-12 13:04:50,12.4 GB/s,10.9 GB/s
2023-06-12 13:04:55,2.03 GB/s,2.45 GB/s
2023-06-12 13:05:00,19.1 GB/s,16.8 GB/s
2023-06-12 13:05:05,18.5 GB/s,15.9 GB/s
2023-06-12 13:05:10,4.54 GB/s,4.86 GB/s
2023-06-12 13:05:15,1.51 GB/s,1.45 GB/s
2023-06-12 13:05:20,4.49 GB/s,4.36 GB/s
2023-06-12 13:05:25,7.79 GB/s,7.92 GB/s
2023-06-12 13:05:30,5.31 GB/s,6.40 GB/s
2023-06-12 13:05:35,22.7 GB/s,19.6 GB/s
2023-06-12 13:05:40,2.00 GB/s,2.67 GB/s
2023-06-12 13:05:45,4.94 GB/s,5.41 GB/s
2023-06-12 13:05:50,1.52 GB/s,1.83 GB/s
2023-06-12 13:05:55,2.20 GB/s,3.17 GB/s
2023-06-12 13:06:00,6.08 GB/s,5.01 GB/s
2023-06-12 13:06:05,6.61 GB/s,5.90 GB/s
2023-06-12 13:06:10,1.95 GB/s,2.74 GB/s
2023-06-12 13:06:15,4.60 GB/s,4.84 GB/s
2023-06-12 13:06:20,4.91 GB/s,5.93 GB/s
2023-06-12 13:06:25,2.22 GB/s,3.16 GB/s
2023-06-12 13:06:30,7.84 GB/s,8.14 GB/s
2023-06-12 13:06:35,17.4 GB/s,15.1 GB/s
2023-06-12 13:06:40,6.34 GB/s,5.00 GB/s
2023-06-12 13:06:45,4.96 GB/s,5.30 GB/s
2023-06-12 13:06:50,4.25 GB/s,4.69 GB/s
2023-06-12 13:06:55,21.5 GB/s,18.5 GB/s
2023-06-12 13:07:00,9.97 GB/s,9.45 GB/s
2023-06-12 13:07:05,2.93 GB/s,2.47 GB/s
2023-06-12 13:07:10,305 MB/s,336 MB/s
2023-06-12 13:07:15,168 MB/s,115 MB/s
2023-06-12 13:07:20,2.32 GB/s,1.98 GB/s
2023-06-12 13:07:25,2.41 GB/s,2.10 GB/s
2023-06-12 13:07:30,417 MB/s,377 MB/s
2023-06-12 13:07:35,27.3 MB/s,22.6 MB/s
2023-06-12 13:07:40,103 MB/s,98.8 MB/s
2023-06-12 13:07:45,2.77 GB/s,2.36 GB/s
2023-06-12 13:07:50,127 MB/s,146 MB/s
2023-06-12 13:07:55,2.62 GB/s,2.24 GB/s
2023-06-12 13:08:00,26.8 MB/s,22.1 MB/s
2023-06-12 13:08:05,2.69 GB/s,2.29 GB/s
2023-06-12 13:08:10,123 MB/s,135 MB/s
2023-06-12 13:08:15,2.94 GB/s,2.50 GB/s
2023-06-12 13:08:20,161 MB/s,155 MB/s
2023-06-12 13:08:25,510 MB/s,493 MB/s
2023-06-12 13:08:30,561 MB/s,576 MB/s
2023-06-12 13:08:35,2.84 GB/s,2.40 GB/s
2023-06-12 13:08:40,74.8 MB/s,69.0 MB/s
2023-06-12 13:08:45,2.95 GB/s,2.54 GB/s
2023-06-12 13:08:50,2.92 GB/s,2.49 GB/s
2023-06-12 13:08:55,2.68 GB/s,2.31 GB/s
2023-06-12 13:09:00,92.0 MB/s,72.6 MB/s
2023-06-12 13:09:05,2.77 GB/s,2.38 GB/s
2023-06-12 13:09:10,290 MB/s,266 MB/s
2023-06-12 13:09:15,146 MB/s,139 MB/s
2023-06-12 13:09:20,12.0 MB/s,9.32 MB/s
2023-06-12 13:09:25,492 MB/s,477 MB/s
2023-06-12 13:09:30,15.3 MB/s,12.2 MB/s
2023-06-12 13:09:35,3.03 GB/s,2.64 GB/s
2023-06-12 13:09:40,378 MB/s,364 MB/s
2023-06-12 13:09:45,17.4 MB/s,14.0 MB/s
2023-06-12 13:09:50,88.7 MB/s,117 MB/s
2023-06-12 13:09:55,736 MB/s,677 MB/s
2023-06-12 13:10:00,2.85 GB/s,2.42 GB/s
2023-06-12 13:10:05,301 MB/s,289 MB/s
2023-06-12 13:10:10,2.42 GB/s,2.09 GB/s
2023-06-12 13:10:15,2.97 GB/s,2.52 GB/s
2023-06-12 13:10:20,2.72 GB/s,2.31 GB/s
2023-06-12 13:10:25,501 MB/s,486 MB/s
2023-06-12 13:10:30,237 MB/s,257 MB/s
2023-06-12 13:10:35,188 MB/s,150 MB/s
2023-06-12 13:10:40,4.59 GB/s,3.91 GB/s
2023-06-12 13:10:45,29.0 MB/s,23.9 MB/s
2023-06-12 13:10:50,236 MB/s,228 MB/s
2023-06-12 13:10:55,5.55 GB/s,4.85 GB/s
2023-06-12 13:11:00,1.95 GB/s,2.65 GB/s
2023-06-12 13:11:05,1.22 GB/s,1.62 GB/s
2023-06-12 13:11:10,921 MB/s,810 MB/s
2023-06-12 13:11:15,3.01 GB/s,2.58 GB/s
2023-06-12 13:11:20,3.26 GB/s,2.83 GB/s
2023-06-12 13:11:25,5.20 GB/s,7.38 GB/s
2023-06-12 13:11:30,716 MB/s,735 MB/s
2023-06-12 13:11:35,538 MB/s,504 MB/s
2023-06-12 13:11:40,682 MB/s,714 MB/s
2023-06-12 13:11:45,791 MB/s,785 MB/s
2023-06-12 13:11:50,897 MB/s,945 MB/s
2023-06-12 13:11:55,1.65 GB/s,2.23 GB/s
2023-06-12 13:12:00,1.17 GB/s,1.79 GB/s
2023-06-12 13:12:05,1.24 GB/s,2.17 GB/s
2023-06-12 13:12:10,1.53 GB/s,2.42 GB/s
2023-06-12 13:12:15,878 MB/s,797 MB/s
2023-06-12 13:12:20,632 MB/s,634 MB/s
2023-06-12 13:12:25,3.81 GB/s,3.90 GB/s
2023-06-12 13:12:30,8.93 GB/s,7.67 GB/s
2023-06-12 13:12:35,8.99 GB/s,7.77 GB/s
2023-06-12 13:12:40,3.46 GB/s,3.10 GB/s
2023-06-12 13:12:45,9.58 GB/s,8.42 GB/s
2023-06-12 13:12:50,11.6 GB/s,10.7 GB/s
2023-06-12 13:12:55,13.5 GB/s,10.8 GB/s
2023-06-12 13:13:00,14.8 GB/s,12.7 GB/s
2023-06-12 13:13:05,8.10 GB/s,7.05 GB/s
2023-06-12 13:13:10,20.6 GB/s,17.5 GB/s
2023-06-12 13:13:15,11.4 GB/s,9.87 GB/s
2023-06-12 13:13:20,11.0 GB/s,9.45 GB/s
2023-06-12 13:13:25,8.51 GB/s,7.29 GB/s
2023-06-12 13:13:30,9.76 GB/s,8.47 GB/s
2023-06-12 13:13:35,1.87 GB/s,1.85 GB/s
2023-06-12 13:13:40,8.60 GB/s,7.39 GB/s
2023-06-12 13:13:45,11.4 GB/s,9.78 GB/s
2023-06-12 13:13:50,3.98 GB/s,3.93 GB/s
2023-06-12 13:13:55,6.06 GB/s,4.81 GB/s
2023-06-12 13:14:00,3.61 GB/s,3.21 GB/s
2023-06-12 13:14:05,11.1 GB/s,9.53 GB/s
2023-06-12 13:14:10,8.67 GB/s,7.59 GB/s
2023-06-12 13:14:15,8.67 GB/s,7.50 GB/s
2023-06-12 13:14:20,11.6 GB/s,10.1 GB/s
2023-06-12 13:14:25,6.46 GB/s,6.25 GB/s
2023-06-12 13:14:30,3.75 GB/s,2.94 GB/s
2023-06-12 13:14:35,11.8 GB/s,9.97 GB/s
2023-06-12 13:14:40,7.06 GB/s,6.25 GB/s
2023-06-12 13:14:45,8.27 GB/s,7.12 GB/s
2023-06-12 13:14:50,12.8 GB/s,10.9 GB/s
2023-06-12 13:14:55,6.57 GB/s,6.14 GB/s
2023-06-12 13:15:00,19.5 GB/s,17.4 GB/s
2023-06-12 13:15:05,7.32 GB/s,8.78 GB/s
2023-06-12 13:15:10,700 MB/s,698 MB/s
2023-06-12 13:15:15,620 MB/s,590 MB/s
2023-06-12 13:15:20,557 MB/s,549 MB/s
2023-06-12 13:15:25,375 MB/s,332 MB/s
2023-06-12 13:15:30,1.24 GB/s,1.97 GB/s
2023-06-12 13:15:35,791 MB/s,801 MB/s
2023-06-12 13:15:40,974 MB/s,1.01 GB/s
2023-06-12 13:15:45,1.18 GB/s,1.08 GB/s
2023-06-12 13:15:50,1.12 GB/s,1.39 GB/s
2023-06-12 13:15:55,1.44 GB/s,2.29 GB/s
2023-06-12 13:16:00,1.09 GB/s,1.12 GB/s
2023-06-12 13:16:05,7.10 GB/s,6.68 GB/s
2023-06-12 13:16:10,5.83 GB/s,5.00 GB/s
2023-06-12 13:16:15,2.95 GB/s,2.50 GB/s
2023-06-12 13:16:20,2.76 GB/s,2.36 GB/s
2023-06-12 13:16:25,3.23 GB/s,2.81 GB/s
2023-06-12 13:16:30,4.98 GB/s,4.60 GB/s
2023-06-12 13:16:35,4.05 GB/s,3.14 GB/s
2023-06-12 13:16:40,2.77 GB/s,2.51 GB/s
2023-06-12 13:16:45,468 MB/s,363 MB/s
2023-06-12 13:16:50,337 MB/s,348 MB/s
2023-06-12 13:16:55,5.82 GB/s,5.00 GB/s
2023-06-12 13:17:00,2.88 GB/s,2.53 GB/s
2023-06-12 13:17:05,2.94 GB/s,2.56 GB/s
2023-06-12 13:17:10,2.71 GB/s,2.28 GB/s
2023-06-12 13:17:15,2.78 GB/s,2.43 GB/s
2023-06-12 13:17:20,2.78 GB/s,2.37 GB/s
2023-06-12 13:17:25,325 MB/s,312 MB/s
2023-06-12 13:17:30,5.31 GB/s,4.58 GB/s
2023-06-12 13:17:35,170 MB/s,129 MB/s
2023-06-12 13:17:40,5.05 GB/s,4.30 GB/s
2023-06-12 13:17:45,8.06 GB/s,6.87 GB/s
2023-06-12 13:17:50,5.18 GB/s,4.41 GB/s
2023-06-12 13:17:55,186 MB/s,177 MB/s
2023-06-12 13:18:00,622 MB/s,597 MB/s
2023-06-12 13:18:05,2.64 GB/s,2.29 GB/s
2023-06-12 13:18:10,3.04 GB/s,2.60 GB/s
2023-06-12 13:18:15,4.83 GB/s,4.12 GB/s
2023-06-12 13:18:20,160 MB/s,187 MB/s
2023-06-12 13:18:25,2.90 GB/s,2.47 GB/s
2023-06-12 13:18:30,4.06 GB/s,3.73 GB/s
2023-06-12 13:18:35,8.26 GB/s,6.77 GB/s
2023-06-12 13:18:40,2.87 GB/s,2.48 GB/s
2023-06-12 13:18:45,2.99 GB/s,2.59 GB/s
2023-06-12 13:18:50,2.53 GB/s,2.14 GB/s
2023-06-12 13:18:55,716 MB/s,734 MB/s
2023-06-12 13:19:00,1.22 GB/s,1.14 GB/s
2023-06-12 13:19:05,326 MB/s,333 MB/s
2023-06-12 13:19:10,6.65 GB/s,6.21 GB/s
2023-06-12 13:19:15,15.7 GB/s,13.0 GB/s
2023-06-12 13:19:20,8.33 GB/s,7.22 GB/s
2023-06-12 13:19:25,12.9 GB/s,11.0 GB/s
2023-06-12 13:19:30,10.1 GB/s,8.71 GB/s
2023-06-12 13:19:35,9.90 GB/s,8.49 GB/s
2023-06-12 13:19:40,9.38 GB/s,8.15 GB/s
2023-06-12 13:19:45,8.94 GB/s,7.73 GB/s
2023-06-12 13:19:50,12.1 GB/s,11.2 GB/s
2023-06-12 13:19:55,17.3 GB/s,14.0 GB/s
2023-06-12 13:20:00,14.0 GB/s,12.1 GB/s
2023-06-12 13:20:05,8.44 GB/s,7.26 GB/s
2023-06-12 13:20:10,1.21 GB/s,1.22 GB/s
2023-06-12 13:20:15,13.7 GB/s,12.2 GB/s
2023-06-12 13:20:20,8.79 GB/s,7.12 GB/s
2023-06-12 13:20:25,11.3 GB/s,9.71 GB/s
2023-06-12 13:20:30,5.41 GB/s,4.72 GB/s
2023-06-12 13:20:35,11.7 GB/s,10.1 GB/s
2023-06-12 13:20:40,1.80 GB/s,1.74 GB/s
2023-06-12 13:20:45,7.01 GB/s,6.10 GB/s
2023-06-12 13:20:50,3.36 GB/s,2.99 GB/s
2023-06-12 13:20:55,9.12 GB/s,7.85 GB/s
2023-06-12 13:21:00,3.49 GB/s,3.11 GB/s
2023-06-12 13:21:05,6.31 GB/s,6.07 GB/s
2023-06-12 13:21:10,18.9 GB/s,15.9 GB/s
2023-06-12 13:21:15,12.8 GB/s,10.5 GB/s
2023-06-12 13:21:20,3.71 GB/s,3.30 GB/s
2023-06-12 13:21:25,6.07 GB/s,5.22 GB/s
2023-06-12 13:21:30,5.97 GB/s,5.23 GB/s
2023-06-12 13:21:35,6.52 GB/s,6.27 GB/s
2023-06-12 13:21:40,5.85 GB/s,4.47 GB/s
2023-06-12 13:21:45,8.69 GB/s,7.51 GB/s
2023-06-12 13:21:50,7.98 GB/s,6.87 GB/s
2023-06-12 13:21:55,3.72 GB/s,3.28 GB/s
2023-06-12 13:22:00,7.93 GB/s,6.79 GB/s
2023-06-12 13:22:05,6.61 GB/s,6.30 GB/s
2023-06-12 13:22:10,5.07 GB/s,3.81 GB/s
2023-06-12 13:22:15,3.67 GB/s,3.26 GB/s
2023-06-12 13:22:20,8.44 GB/s,7.20 GB/s
2023-06-12 13:22:25,3.06 GB/s,2.65 GB/s
2023-06-12 13:22:30,6.23 GB/s,5.44 GB/s
2023-06-12 13:22:35,5.93 GB/s,5.06 GB/s
2023-06-12 13:22:40,3.64 GB/s,3.23 GB/s
2023-06-12 13:22:45,5.48 GB/s,4.77 GB/s
2023-06-12 13:22:50,8.13 GB/s,6.91 GB/s
2023-06-12 13:22:55,5.60 GB/s,4.76 GB/s
2023-06-12 13:23:00,8.66 GB/s,7.43 GB/s
2023-06-12 13:23:05,5.28 GB/s,4.58 GB/s
2023-06-12 13:23:10,4.47 GB/s,4.29 GB/s
2023-06-12 13:23:15,6.87 GB/s,5.51 GB/s
2023-06-12 13:23:20,5.93 GB/s,5.15 GB/s
2023-06-12 13:23:25,3.13 GB/s,2.74 GB/s
2023-06-12 13:23:30,5.91 GB/s,5.10 GB/s
2023-06-12 13:23:35,1.20 GB/s,1.18 GB/s
2023-06-12 13:23:40,4.24 GB/s,3.77 GB/s
2023-06-12 13:23:45,6.23 GB/s,5.33 GB/s
2023-06-12 13:23:50,8.49 GB/s,7.32 GB/s
2023-06-12 13:23:55,5.73 GB/s,5.54 GB/s
2023-06-12 13:24:00,4.90 GB/s,3.60 GB/s
2023-06-12 13:24:05,10.4 GB/s,9.06 GB/s
2023-06-12 13:24:10,4.12 GB/s,3.46 GB/s
2023-06-12 13:24:15,7.22 GB/s,6.16 GB/s
2023-06-12 13:24:20,5.27 GB/s,4.53 GB/s
2023-06-12 13:24:25,4.20 GB/s,4.09 GB/s
2023-06-12 13:24:30,6.35 GB/s,4.95 GB/s
2023-06-12 13:24:35,1.77 GB/s,1.76 GB/s
2023-06-12 13:24:40,13.3 GB/s,11.3 GB/s
2023-06-12 13:24:45,833 MB/s,805 MB/s
2023-06-12 13:24:50,6.14 GB/s,5.36 GB/s
2023-06-12 13:24:55,8.91 GB/s,8.05 GB/s
2023-06-12 13:25:00,7.11 GB/s,5.73 GB/s
2023-06-12 13:25:05,768 MB/s,702 MB/s
2023-06-12 13:25:10,5.99 GB/s,5.26 GB/s
2023-06-12 13:25:15,11.0 GB/s,9.36 GB/s
2023-06-12 13:25:20,7.45 GB/s,6.40 GB/s
2023-06-12 13:25:25,10.4 GB/s,9.00 GB/s
2023-06-12 13:25:30,9.13 GB/s,7.76 GB/s
2023-06-12 13:25:35,5.62 GB/s,4.80 GB/s
2023-06-12 13:25:40,3.12 GB/s,2.73 GB/s
2023-06-12 13:25:45,4.88 GB/s,4.21 GB/s
2023-06-12 13:25:50,3.14 GB/s,2.76 GB/s
2023-06-12 13:25:55,4.92 GB/s,4.19 GB/s
2023-06-12 13:26:00,352 MB/s,373 MB/s
2023-06-12 13:26:05,6.27 GB/s,5.45 GB/s
2023-06-12 13:26:10,10.9 GB/s,9.32 GB/s
2023-06-12 13:26:15,8.05 GB/s,6.95 GB/s
2023-06-12 13:26:20,4.88 GB/s,4.90 GB/s
2023-06-12 13:26:25,9.66 GB/s,7.61 GB/s
2023-06-12 13:26:30,5.18 GB/s,4.42 GB/s
2023-06-12 13:26:35,5.73 GB/s,5.09 GB/s
2023-06-12 13:26:40,3.98 GB/s,3.49 GB/s
2023-06-12 13:26:45,3.56 GB/s,3.07 GB/s
2023-06-12 13:26:50,785 MB/s,756 MB/s
2023-06-12 13:26:55,3.07 GB/s,2.72 GB/s
2023-06-12 13:27:00,5.55 GB/s,4.73 GB/s
2023-06-12 13:27:05,2.64 GB/s,2.28 GB/s
2023-06-12 13:27:10,5.88 GB/s,5.05 GB/s
2023-06-12 13:27:15,3.18 GB/s,2.80 GB/s
2023-06-12 13:27:20,5.57 GB/s,4.78 GB/s
2023-06-12 13:27:25,2.28 GB/s,2.47 GB/s
2023-06-12 13:27:30,9.65 GB/s,7.80 GB/s
2023-06-12 13:27:35,395 MB/s,379 MB/s
