"Time","memory_usage"
2023-06-12 13:42:25,37.8%
2023-06-12 13:42:30,37.8%
2023-06-12 13:42:35,39.1%
2023-06-12 13:42:40,38.0%
2023-06-12 13:42:45,38.8%
2023-06-12 13:42:50,37.1%
2023-06-12 13:42:55,37.1%
2023-06-12 13:43:00,37.1%
2023-06-12 13:43:05,37.5%
2023-06-12 13:43:10,37.5%
2023-06-12 13:43:15,37.5%
2023-06-12 13:43:20,37.5%
2023-06-12 13:43:25,37.5%
2023-06-12 13:43:30,37.7%
2023-06-12 13:43:35,37.7%
2023-06-12 13:43:40,37.7%
2023-06-12 13:43:45,37.7%
2023-06-12 13:43:50,37.7%
2023-06-12 13:43:55,37.7%
2023-06-12 13:44:00,37.7%
2023-06-12 13:44:05,37.7%
2023-06-12 13:44:10,37.7%
2023-06-12 13:44:15,37.7%
2023-06-12 13:44:20,37.7%
2023-06-12 13:44:25,37.7%
2023-06-12 13:44:30,37.7%
2023-06-12 13:44:35,37.7%
2023-06-12 13:44:40,37.7%
2023-06-12 13:44:45,37.7%
2023-06-12 13:44:50,37.7%
2023-06-12 13:44:55,37.7%
2023-06-12 13:45:00,37.7%
2023-06-12 13:45:05,37.7%
2023-06-12 13:45:10,37.7%
2023-06-12 13:45:15,37.7%
2023-06-12 13:45:20,37.7%
2023-06-12 13:45:25,37.7%
2023-06-12 13:45:30,37.8%
2023-06-12 13:45:35,37.8%
2023-06-12 13:45:40,37.8%
2023-06-12 13:45:45,37.8%
2023-06-12 13:45:50,37.8%
2023-06-12 13:45:55,37.8%
2023-06-12 13:46:00,37.8%
2023-06-12 13:46:05,37.8%
2023-06-12 13:46:10,37.8%
2023-06-12 13:46:15,37.8%
2023-06-12 13:46:20,37.8%
2023-06-12 13:46:25,37.8%
2023-06-12 13:46:30,37.8%
2023-06-12 13:46:35,37.8%
2023-06-12 13:46:40,37.8%
2023-06-12 13:46:45,37.8%
2023-06-12 13:46:50,37.8%
2023-06-12 13:46:55,37.8%
2023-06-12 13:47:00,37.8%
2023-06-12 13:47:05,37.8%
2023-06-12 13:47:10,38.3%
2023-06-12 13:47:15,38.3%
2023-06-12 13:47:20,38.3%
2023-06-12 13:47:25,38.3%
2023-06-12 13:47:30,38.3%
2023-06-12 13:47:35,38.0%
2023-06-12 13:47:40,38.0%
2023-06-12 13:47:45,37.8%
2023-06-12 13:47:50,37.8%
2023-06-12 13:47:55,37.8%
2023-06-12 13:48:00,37.8%
2023-06-12 13:48:05,37.8%
2023-06-12 13:48:10,37.8%
2023-06-12 13:48:15,37.8%
2023-06-12 13:48:20,37.8%
2023-06-12 13:48:25,37.8%
2023-06-12 13:48:30,37.8%
2023-06-12 13:48:35,37.8%
2023-06-12 13:48:40,37.8%
2023-06-12 13:48:45,37.8%
2023-06-12 13:48:50,37.8%
2023-06-12 13:48:55,37.8%
2023-06-12 13:49:00,37.8%
2023-06-12 13:49:05,37.6%
2023-06-12 13:49:10,37.2%
2023-06-12 13:49:15,37.6%
2023-06-12 13:49:20,37.2%
2023-06-12 13:49:25,37.2%
2023-06-12 13:49:30,37.2%
2023-06-12 13:49:35,37.2%
2023-06-12 13:49:40,37.2%
2023-06-12 13:49:45,37.2%
2023-06-12 13:49:50,37.2%
2023-06-12 13:49:55,37.2%
2023-06-12 13:50:00,37.2%
2023-06-12 13:50:05,37.2%
2023-06-12 13:50:10,37.2%
2023-06-12 13:50:15,37.2%
2023-06-12 13:50:20,37.6%
2023-06-12 13:50:25,37.6%
2023-06-12 13:50:30,37.6%
2023-06-12 13:50:35,37.6%
2023-06-12 13:50:40,37.4%
2023-06-12 13:50:45,37.6%
2023-06-12 13:50:50,37.0%
2023-06-12 13:50:55,37.0%
2023-06-12 13:51:00,37.0%
2023-06-12 13:51:05,37.4%
2023-06-12 13:51:10,37.4%
2023-06-12 13:51:15,37.2%
2023-06-12 13:51:20,37.2%
2023-06-12 13:51:25,37.2%
2023-06-12 13:51:30,37.2%
2023-06-12 13:51:35,37.2%
2023-06-12 13:51:40,37.2%
2023-06-12 13:51:45,37.2%
2023-06-12 13:51:50,37.2%
2023-06-12 13:51:55,37.2%
2023-06-12 13:52:00,37.2%
2023-06-12 13:52:05,37.2%
2023-06-12 13:52:10,37.2%
2023-06-12 13:52:15,37.2%
2023-06-12 13:52:20,37.2%
2023-06-12 13:52:25,37.2%
2023-06-12 13:52:30,37.2%
2023-06-12 13:52:35,37.2%
2023-06-12 13:52:40,37.2%
2023-06-12 13:52:45,37.6%
2023-06-12 13:52:50,37.6%
2023-06-12 13:52:55,37.6%
2023-06-12 13:53:00,37.6%
2023-06-12 13:53:05,37.6%
2023-06-12 13:53:10,37.6%
2023-06-12 13:53:15,37.6%
2023-06-12 13:53:20,37.6%
2023-06-12 13:53:25,37.4%
2023-06-12 13:53:30,37.4%
2023-06-12 13:53:35,37.8%
2023-06-12 13:53:40,37.8%
2023-06-12 13:53:45,37.8%
2023-06-12 13:53:50,37.8%
2023-06-12 13:53:55,37.8%
2023-06-12 13:54:00,37.6%
2023-06-12 13:54:05,37.6%
2023-06-12 13:54:10,37.6%
2023-06-12 13:54:15,37.6%
2023-06-12 13:54:20,37.6%
2023-06-12 13:54:25,37.4%
2023-06-12 13:54:30,37.4%
2023-06-12 13:54:35,37.6%
2023-06-12 13:54:40,37.4%
2023-06-12 13:54:45,37.4%
2023-06-12 13:54:50,37.4%
2023-06-12 13:54:55,37.4%
2023-06-12 13:55:00,37.4%
2023-06-12 13:55:05,37.4%
2023-06-12 13:55:10,37.4%
2023-06-12 13:55:15,37.4%
2023-06-12 13:55:20,37.4%
2023-06-12 13:55:25,37.4%
2023-06-12 13:55:30,37.4%
2023-06-12 13:55:35,37.4%
2023-06-12 13:55:40,37.4%
2023-06-12 13:55:45,37.6%
2023-06-12 13:55:50,37.7%
2023-06-12 13:55:55,37.6%
2023-06-12 13:56:00,37.6%
2023-06-12 13:56:05,37.6%
2023-06-12 13:56:10,37.6%
2023-06-12 13:56:15,37.6%
2023-06-12 13:56:20,37.6%
2023-06-12 13:56:25,37.7%
2023-06-12 13:56:30,37.8%
2023-06-12 13:56:35,37.8%
2023-06-12 13:56:40,37.8%
2023-06-12 13:56:45,37.9%
2023-06-12 13:56:50,37.6%
2023-06-12 13:56:55,37.6%
2023-06-12 13:57:00,37.6%
2023-06-12 13:57:05,37.6%
2023-06-12 13:57:10,37.6%
2023-06-12 13:57:15,38.9%
2023-06-12 13:57:20,38.4%
2023-06-12 13:57:25,38.8%
2023-06-12 13:57:30,39.3%
2023-06-12 13:57:35,39.0%
2023-06-12 13:57:40,37.3%
2023-06-12 13:57:45,37.1%
2023-06-12 13:57:50,39.3%
2023-06-12 13:57:55,39.3%
2023-06-12 13:58:00,39.3%
2023-06-12 13:58:05,39.3%
2023-06-12 13:58:10,38.7%
2023-06-12 13:58:15,38.7%
2023-06-12 13:58:20,38.7%
2023-06-12 13:58:25,38.7%
2023-06-12 13:58:30,38.7%
2023-06-12 13:58:35,38.7%
2023-06-12 13:58:40,38.0%
2023-06-12 13:58:45,39.2%
2023-06-12 13:58:50,39.2%
2023-06-12 13:58:55,38.7%
2023-06-12 13:59:00,38.7%
2023-06-12 13:59:05,38.5%
2023-06-12 13:59:10,38.5%
2023-06-12 13:59:15,38.5%
2023-06-12 13:59:20,38.5%
2023-06-12 13:59:25,38.5%
2023-06-12 13:59:30,38.4%
2023-06-12 13:59:35,38.4%
2023-06-12 13:59:40,39.2%
2023-06-12 13:59:45,39.2%
2023-06-12 13:59:50,38.4%
2023-06-12 13:59:55,38.6%
2023-06-12 14:00:00,38.6%
2023-06-12 14:00:05,38.6%
2023-06-12 14:00:10,38.6%
2023-06-12 14:00:15,38.6%
2023-06-12 14:00:20,38.4%
2023-06-12 14:00:25,38.6%
2023-06-12 14:00:30,38.6%
2023-06-12 14:00:35,38.6%
2023-06-12 14:00:40,38.7%
2023-06-12 14:00:45,38.7%
2023-06-12 14:00:50,38.7%
2023-06-12 14:00:55,38.7%
2023-06-12 14:01:00,38.7%
2023-06-12 14:01:05,38.7%
2023-06-12 14:01:10,37.8%
2023-06-12 14:01:15,37.8%
2023-06-12 14:01:20,37.8%
2023-06-12 14:01:25,37.8%
2023-06-12 14:01:30,37.8%
2023-06-12 14:01:35,37.8%
2023-06-12 14:01:40,37.8%
2023-06-12 14:01:45,37.8%
2023-06-12 14:01:50,37.8%
2023-06-12 14:01:55,37.8%
2023-06-12 14:02:00,37.8%
2023-06-12 14:02:05,37.8%
2023-06-12 14:02:10,37.8%
2023-06-12 14:02:15,38.0%
2023-06-12 14:02:20,38.0%
2023-06-12 14:02:25,38.0%
2023-06-12 14:02:30,38.0%
2023-06-12 14:02:35,38.0%
2023-06-12 14:02:40,37.8%
2023-06-12 14:02:45,37.8%
2023-06-12 14:02:50,37.8%
2023-06-12 14:02:55,37.8%
2023-06-12 14:03:00,37.6%
2023-06-12 14:03:05,38.1%
2023-06-12 14:03:10,37.8%
2023-06-12 14:03:15,37.8%
2023-06-12 14:03:20,37.8%
2023-06-12 14:03:25,37.8%
2023-06-12 14:03:30,37.8%
2023-06-12 14:03:35,38.0%
2023-06-12 14:03:40,37.8%
2023-06-12 14:03:45,37.8%
2023-06-12 14:03:50,38.0%
2023-06-12 14:03:55,38.4%
2023-06-12 14:04:00,38.1%
2023-06-12 14:04:05,38.1%
2023-06-12 14:04:10,38.1%
2023-06-12 14:04:15,38.1%
2023-06-12 14:04:20,38.1%
2023-06-12 14:04:25,38.1%
2023-06-12 14:04:30,38.1%
2023-06-12 14:04:35,38.5%
2023-06-12 14:04:40,38.2%
2023-06-12 14:04:45,38.2%
2023-06-12 14:04:50,38.2%
2023-06-12 14:04:55,38.3%
2023-06-12 14:05:00,38.3%
2023-06-12 14:05:05,38.1%
2023-06-12 14:05:10,38.1%
2023-06-12 14:05:15,38.1%
2023-06-12 14:05:20,38.5%
2023-06-12 14:05:25,37.8%
2023-06-12 14:05:30,37.8%
2023-06-12 14:05:35,37.8%
2023-06-12 14:05:40,37.8%
2023-06-12 14:05:45,38.3%
2023-06-12 14:05:50,38.1%
2023-06-12 14:05:55,38.1%
2023-06-12 14:06:00,37.8%
2023-06-12 14:06:05,37.8%
2023-06-12 14:06:10,37.8%
2023-06-12 14:06:15,37.8%
2023-06-12 14:06:20,37.8%
2023-06-12 14:06:25,37.8%
2023-06-12 14:06:30,37.8%
2023-06-12 14:06:35,37.8%
2023-06-12 14:06:40,37.8%
2023-06-12 14:06:45,37.6%
2023-06-12 14:06:50,37.6%
2023-06-12 14:06:55,37.6%
2023-06-12 14:07:00,37.6%
2023-06-12 14:07:05,37.6%
2023-06-12 14:07:10,37.7%
2023-06-12 14:07:15,37.6%
2023-06-12 14:07:20,37.6%
2023-06-12 14:07:25,37.6%
2023-06-12 14:07:30,37.6%
2023-06-12 14:07:35,37.6%
2023-06-12 14:07:40,37.6%
2023-06-12 14:07:45,37.6%
2023-06-12 14:07:50,37.6%
2023-06-12 14:07:55,37.6%
2023-06-12 14:08:00,37.6%
2023-06-12 14:08:05,37.8%
2023-06-12 14:08:10,37.8%
2023-06-12 14:08:15,37.8%
2023-06-12 14:08:20,37.6%
2023-06-12 14:08:25,37.6%
2023-06-12 14:08:30,37.6%
2023-06-12 14:08:35,37.6%
2023-06-12 14:08:40,37.6%
2023-06-12 14:08:45,37.6%
2023-06-12 14:08:50,38.0%
2023-06-12 14:08:55,38.0%
2023-06-12 14:09:00,38.0%
2023-06-12 14:09:05,38.0%
2023-06-12 14:09:10,38.0%
2023-06-12 14:09:15,38.0%
2023-06-12 14:09:20,38.0%
2023-06-12 14:09:25,38.0%
2023-06-12 14:09:30,37.8%
2023-06-12 14:09:35,37.8%
2023-06-12 14:09:40,37.8%
2023-06-12 14:09:45,37.8%
2023-06-12 14:09:50,37.8%
2023-06-12 14:09:55,37.8%
2023-06-12 14:10:00,37.8%
2023-06-12 14:10:05,38.0%
2023-06-12 14:10:10,38.0%
2023-06-12 14:10:15,38.4%
2023-06-12 14:10:20,38.4%
2023-06-12 14:10:25,38.4%
2023-06-12 14:10:30,38.4%
2023-06-12 14:10:35,38.4%
2023-06-12 14:10:40,38.4%
2023-06-12 14:10:45,38.4%
2023-06-12 14:10:50,38.4%
2023-06-12 14:10:55,38.4%
2023-06-12 14:11:00,38.2%
2023-06-12 14:11:05,38.2%
2023-06-12 14:11:10,38.2%
2023-06-12 14:11:15,38.2%
2023-06-12 14:11:20,38.2%
2023-06-12 14:11:25,38.2%
2023-06-12 14:11:30,38.2%
2023-06-12 14:11:35,38.2%
2023-06-12 14:11:40,38.2%
2023-06-12 14:11:45,38.2%
2023-06-12 14:11:50,38.2%
2023-06-12 14:11:55,38.2%
2023-06-12 14:12:00,38.2%
2023-06-12 14:12:05,38.2%
2023-06-12 14:12:10,38.2%
2023-06-12 14:12:15,38.2%
2023-06-12 14:12:20,38.2%
2023-06-12 14:12:25,37.8%
2023-06-12 14:12:30,37.8%
2023-06-12 14:12:35,38.2%
2023-06-12 14:12:40,38.2%
2023-06-12 14:12:45,38.2%
2023-06-12 14:12:50,38.2%
2023-06-12 14:12:55,38.2%
2023-06-12 14:13:00,38.2%
2023-06-12 14:13:05,38.2%
2023-06-12 14:13:10,38.2%
2023-06-12 14:13:15,38.2%
2023-06-12 14:13:20,38.2%
2023-06-12 14:13:25,38.2%
2023-06-12 14:13:30,38.2%
2023-06-12 14:13:35,38.2%
2023-06-12 14:13:40,38.2%
2023-06-12 14:13:45,38.0%
2023-06-12 14:13:50,38.0%
2023-06-12 14:13:55,38.0%
2023-06-12 14:14:00,38.0%
2023-06-12 14:14:05,38.0%
2023-06-12 14:14:10,38.0%
2023-06-12 14:14:15,38.0%
2023-06-12 14:14:20,37.8%
2023-06-12 14:14:25,37.8%
2023-06-12 14:14:30,38.2%
2023-06-12 14:14:35,38.2%
2023-06-12 14:14:40,38.0%
2023-06-12 14:14:45,38.0%
2023-06-12 14:14:50,38.0%
2023-06-12 14:14:55,37.8%
2023-06-12 14:15:00,37.8%
2023-06-12 14:15:05,38.0%
2023-06-12 14:15:10,38.0%
2023-06-12 14:15:15,38.2%
2023-06-12 14:15:20,38.2%
2023-06-12 14:15:25,38.2%
2023-06-12 14:15:30,38.2%
2023-06-12 14:15:35,38.2%
2023-06-12 14:15:40,38.3%
2023-06-12 14:15:45,38.3%
2023-06-12 14:15:50,38.3%
2023-06-12 14:15:55,38.3%
2023-06-12 14:16:00,38.3%
2023-06-12 14:16:05,38.3%
2023-06-12 14:16:10,38.3%
2023-06-12 14:16:15,38.3%
2023-06-12 14:16:20,38.3%
2023-06-12 14:16:25,38.3%
2023-06-12 14:16:30,38.4%
2023-06-12 14:16:35,38.0%
2023-06-12 14:16:40,38.0%
2023-06-12 14:16:45,38.0%
2023-06-12 14:16:50,38.0%
2023-06-12 14:16:55,38.0%
2023-06-12 14:17:00,38.4%
2023-06-12 14:17:05,38.4%
2023-06-12 14:17:10,38.4%
2023-06-12 14:17:15,38.4%
2023-06-12 14:17:20,38.4%
2023-06-12 14:17:25,38.4%
2023-06-12 14:17:30,38.4%
2023-06-12 14:17:35,38.4%
2023-06-12 14:17:40,38.4%
2023-06-12 14:17:45,38.4%
2023-06-12 14:17:50,38.4%
2023-06-12 14:17:55,38.4%
2023-06-12 14:18:00,38.4%
2023-06-12 14:18:05,38.2%
2023-06-12 14:18:10,37.8%
2023-06-12 14:18:15,37.8%
2023-06-12 14:18:20,37.8%
2023-06-12 14:18:25,37.4%
2023-06-12 14:18:30,37.4%
2023-06-12 14:18:35,37.4%
2023-06-12 14:18:40,37.4%
2023-06-12 14:18:45,37.4%
2023-06-12 14:18:50,37.4%
2023-06-12 14:18:55,37.8%
2023-06-12 14:19:00,37.8%
2023-06-12 14:19:05,37.8%
2023-06-12 14:19:10,37.8%
2023-06-12 14:19:15,37.8%
2023-06-12 14:19:20,37.8%
2023-06-12 14:19:25,37.8%
2023-06-12 14:19:30,37.8%
2023-06-12 14:19:35,37.8%
2023-06-12 14:19:40,37.8%
2023-06-12 14:19:45,37.8%
2023-06-12 14:19:50,37.8%
2023-06-12 14:19:55,37.8%
2023-06-12 14:20:00,37.8%
2023-06-12 14:20:05,37.8%
2023-06-12 14:20:10,37.8%
2023-06-12 14:20:15,37.8%
2023-06-12 14:20:20,37.8%
2023-06-12 14:20:25,37.8%
2023-06-12 14:20:30,37.8%
2023-06-12 14:20:35,37.8%
2023-06-12 14:20:40,37.8%
2023-06-12 14:20:45,37.8%
2023-06-12 14:20:50,37.8%
2023-06-12 14:20:55,37.8%
2023-06-12 14:21:00,37.8%
2023-06-12 14:21:05,37.8%
2023-06-12 14:21:10,37.8%
2023-06-12 14:21:15,37.8%
2023-06-12 14:21:20,37.8%
2023-06-12 14:21:25,37.8%
2023-06-12 14:21:30,37.8%
2023-06-12 14:21:35,37.8%
2023-06-12 14:21:40,37.8%
2023-06-12 14:21:45,37.8%
2023-06-12 14:21:50,37.8%
2023-06-12 14:21:55,37.8%
2023-06-12 14:22:00,37.8%
2023-06-12 14:22:05,37.8%
2023-06-12 14:22:10,37.8%
2023-06-12 14:22:15,37.8%
2023-06-12 14:22:20,37.8%
2023-06-12 14:22:25,37.8%
2023-06-12 14:22:30,37.8%
2023-06-12 14:22:35,37.8%
2023-06-12 14:22:40,37.8%
2023-06-12 14:22:45,37.8%
2023-06-12 14:22:50,37.8%
2023-06-12 14:22:55,37.8%
2023-06-12 14:23:00,37.8%
2023-06-12 14:23:05,37.8%
2023-06-12 14:23:10,37.8%
2023-06-12 14:23:15,37.8%
2023-06-12 14:23:20,37.8%
2023-06-12 14:23:25,37.8%
2023-06-12 14:23:30,37.8%
2023-06-12 14:23:35,37.8%
2023-06-12 14:23:40,37.8%
2023-06-12 14:23:45,37.8%
2023-06-12 14:23:50,37.8%
2023-06-12 14:23:55,37.8%
2023-06-12 14:24:00,37.8%
2023-06-12 14:24:05,37.8%
2023-06-12 14:24:10,37.8%
2023-06-12 14:24:15,38.2%
2023-06-12 14:24:20,38.2%
2023-06-12 14:24:25,38.7%
2023-06-12 14:24:30,38.7%
2023-06-12 14:24:35,38.7%
2023-06-12 14:24:40,38.7%
2023-06-12 14:24:45,38.7%
2023-06-12 14:24:50,38.7%
2023-06-12 14:24:55,38.7%
2023-06-12 14:25:00,38.7%
2023-06-12 14:25:05,38.4%
2023-06-12 14:25:10,38.4%
2023-06-12 14:25:15,38.4%
2023-06-12 14:25:20,38.4%
2023-06-12 14:25:25,38.4%
2023-06-12 14:25:30,38.4%
2023-06-12 14:25:35,38.4%
2023-06-12 14:25:40,38.4%
2023-06-12 14:25:45,38.4%
2023-06-12 14:25:50,38.4%
2023-06-12 14:25:55,38.4%
2023-06-12 14:26:00,38.4%
2023-06-12 14:26:05,38.4%
2023-06-12 14:26:10,38.4%
2023-06-12 14:26:15,38.4%
2023-06-12 14:26:20,38.2%
2023-06-12 14:26:25,38.2%
2023-06-12 14:26:30,38.2%
2023-06-12 14:26:35,38.2%
2023-06-12 14:26:40,38.2%
2023-06-12 14:26:45,38.2%
2023-06-12 14:26:50,38.2%
2023-06-12 14:26:55,38.0%
2023-06-12 14:27:00,38.0%
2023-06-12 14:27:05,38.0%
2023-06-12 14:27:10,38.0%
2023-06-12 14:27:15,38.4%
2023-06-12 14:27:20,38.4%
2023-06-12 14:27:25,38.4%
2023-06-12 14:27:30,38.4%
2023-06-12 14:27:35,38.4%
2023-06-12 14:27:40,38.4%
2023-06-12 14:27:45,38.4%
2023-06-12 14:27:50,38.4%
2023-06-12 14:27:55,38.4%
2023-06-12 14:28:00,38.4%
2023-06-12 14:28:05,38.4%
2023-06-12 14:28:10,38.4%
2023-06-12 14:28:15,38.4%
2023-06-12 14:28:20,38.4%
2023-06-12 14:28:25,38.4%
2023-06-12 14:28:30,38.4%
2023-06-12 14:28:35,38.4%
2023-06-12 14:28:40,38.4%
2023-06-12 14:28:45,38.4%
2023-06-12 14:28:50,38.4%
2023-06-12 14:28:55,38.2%
2023-06-12 14:29:00,38.6%
2023-06-12 14:29:05,37.9%
2023-06-12 14:29:10,38.3%
2023-06-12 14:29:15,37.8%
2023-06-12 14:29:20,36.9%
2023-06-12 14:29:25,38.8%
2023-06-12 14:29:30,37.8%
2023-06-12 14:29:35,36.9%
2023-06-12 14:29:40,37.9%
2023-06-12 14:29:45,37.9%
2023-06-12 14:29:50,37.9%
2023-06-12 14:29:55,38.3%
2023-06-12 14:30:00,38.3%
2023-06-12 14:30:05,37.9%
2023-06-12 14:30:10,37.6%
2023-06-12 14:30:15,37.6%
2023-06-12 14:30:20,38.0%
2023-06-12 14:30:25,38.0%
2023-06-12 14:30:30,38.0%
2023-06-12 14:30:35,38.0%
2023-06-12 14:30:40,37.6%
2023-06-12 14:30:45,37.4%
2023-06-12 14:30:50,37.4%
2023-06-12 14:30:55,37.4%
2023-06-12 14:31:00,37.4%
2023-06-12 14:31:05,37.4%
2023-06-12 14:31:10,37.4%
2023-06-12 14:31:15,37.4%
2023-06-12 14:31:20,37.4%
2023-06-12 14:31:25,37.4%
2023-06-12 14:31:30,37.4%
2023-06-12 14:31:35,37.2%
2023-06-12 14:31:40,37.2%
2023-06-12 14:31:45,37.6%
2023-06-12 14:31:50,37.6%
2023-06-12 14:31:55,37.6%
2023-06-12 14:32:00,37.6%
2023-06-12 14:32:05,37.6%
2023-06-12 14:32:10,37.6%
2023-06-12 14:32:15,37.6%
2023-06-12 14:32:20,37.6%
2023-06-12 14:32:25,37.6%
2023-06-12 14:32:30,37.6%
2023-06-12 14:32:35,37.6%
2023-06-12 14:32:40,37.6%
2023-06-12 14:32:45,37.6%
2023-06-12 14:32:50,37.6%
2023-06-12 14:32:55,37.6%
2023-06-12 14:33:00,37.6%
2023-06-12 14:33:05,37.6%
2023-06-12 14:33:10,37.6%

