"Time","tps","tps_error"
2023-06-12 12:59:35,1.20 req/s,0 req/s
2023-06-12 12:59:40,1.20 req/s,0 req/s
2023-06-12 12:59:45,1 req/s,0 req/s
2023-06-12 12:59:50,1.20 req/s,0 req/s
2023-06-12 12:59:55,0.800 req/s,0 req/s
2023-06-12 13:00:00,1.20 req/s,0 req/s
2023-06-12 13:00:05,1 req/s,0 req/s
2023-06-12 13:00:10,1 req/s,0 req/s
2023-06-12 13:00:15,1.20 req/s,0 req/s
2023-06-12 13:00:20,1 req/s,0 req/s
2023-06-12 13:00:25,0.800 req/s,0 req/s
2023-06-12 13:00:30,1.40 req/s,0 req/s
2023-06-12 13:00:35,1 req/s,0 req/s
2023-06-12 13:00:40,1 req/s,0 req/s
2023-06-12 13:00:45,1 req/s,0 req/s
2023-06-12 13:00:50,1.20 req/s,0 req/s
2023-06-12 13:00:55,1 req/s,0 req/s
2023-06-12 13:01:00,1 req/s,0 req/s
2023-06-12 13:01:05,1 req/s,0 req/s
2023-06-12 13:01:10,1 req/s,0 req/s
2023-06-12 13:01:15,0.800 req/s,0 req/s
2023-06-12 13:01:20,1.40 req/s,0 req/s
2023-06-12 13:01:25,1 req/s,0 req/s
2023-06-12 13:01:30,1 req/s,0 req/s
2023-06-12 13:01:35,1.40 req/s,0 req/s
2023-06-12 13:01:40,2.80 req/s,0 req/s
2023-06-12 13:01:45,3.60 req/s,0 req/s
2023-06-12 13:01:50,3 req/s,0 req/s
2023-06-12 13:01:55,3.40 req/s,0 req/s
2023-06-12 13:02:00,2.80 req/s,0 req/s
2023-06-12 13:02:05,3.40 req/s,0 req/s
2023-06-12 13:02:10,2.20 req/s,0 req/s
2023-06-12 13:02:15,2.60 req/s,0 req/s
2023-06-12 13:02:20,3.80 req/s,0 req/s
2023-06-12 13:02:25,3 req/s,0 req/s
2023-06-12 13:02:30,3.40 req/s,0 req/s
2023-06-12 13:02:35,3.80 req/s,0 req/s
2023-06-12 13:02:40,2 req/s,0 req/s
2023-06-12 13:02:45,2.80 req/s,0 req/s
2023-06-12 13:02:50,3.80 req/s,0 req/s
2023-06-12 13:02:55,2.80 req/s,0 req/s
2023-06-12 13:03:00,3.60 req/s,0 req/s
2023-06-12 13:03:05,2.20 req/s,0 req/s
2023-06-12 13:03:10,3.40 req/s,1.60 req/s
2023-06-12 13:03:15,3 req/s,2 req/s
2023-06-12 13:03:20,4.40 req/s,1.80 req/s
2023-06-12 13:03:25,2.40 req/s,0 req/s
2023-06-12 13:03:30,3.40 req/s,0 req/s
2023-06-12 13:03:35,3.40 req/s,0 req/s
2023-06-12 13:03:40,3.20 req/s,0.200 req/s
2023-06-12 13:03:45,4.60 req/s,0 req/s
2023-06-12 13:03:50,2.20 req/s,0 req/s
2023-06-12 13:03:55,3 req/s,0 req/s
2023-06-12 13:04:00,3.20 req/s,0 req/s
2023-06-12 13:04:05,3.20 req/s,0 req/s
2023-06-12 13:04:10,2 req/s,0 req/s
2023-06-12 13:04:15,3.80 req/s,0 req/s
2023-06-12 13:04:20,3.20 req/s,0 req/s
2023-06-12 13:04:25,3 req/s,0 req/s
2023-06-12 13:04:30,2.20 req/s,0.200 req/s
2023-06-12 13:04:35,4.60 req/s,2.20 req/s
2023-06-12 13:04:40,3.00 req/s,0.400 req/s
2023-06-12 13:04:45,4 req/s,1 req/s
2023-06-12 13:04:50,2 req/s,0.200 req/s
2023-06-12 13:04:55,5.20 req/s,2.40 req/s
2023-06-12 13:05:00,3.00 req/s,0 req/s
2023-06-12 13:05:05,2.80 req/s,0 req/s
2023-06-12 13:05:10,2.40 req/s,1 req/s
2023-06-12 13:05:15,4 req/s,2.60 req/s
2023-06-12 13:05:20,3.60 req/s,0.800 req/s
2023-06-12 13:05:25,2.40 req/s,0.400 req/s
2023-06-12 13:05:30,4 req/s,1.60 req/s
2023-06-12 13:05:35,3.20 req/s,0 req/s
2023-06-12 13:05:40,3.40 req/s,1.60 req/s
2023-06-12 13:05:45,3.20 req/s,1 req/s
2023-06-12 13:05:50,3.40 req/s,2 req/s
2023-06-12 13:05:55,3 req/s,1.20 req/s
2023-06-12 13:06:00,3.60 req/s,2 req/s
2023-06-12 13:06:05,4 req/s,2.20 req/s
2023-06-12 13:06:10,2 req/s,0.400 req/s
2023-06-12 13:06:15,3.80 req/s,2.20 req/s
2023-06-12 13:06:20,4.20 req/s,1.80 req/s
2023-06-12 13:06:25,2.80 req/s,0.400 req/s
2023-06-12 13:06:30,4.80 req/s,0.400 req/s
2023-06-12 13:06:35,3.20 req/s,0 req/s
2023-06-12 13:06:40,1.60 req/s,0 req/s
2023-06-12 13:06:45,3.60 req/s,1.20 req/s
2023-06-12 13:06:50,4.20 req/s,1.20 req/s
2023-06-12 13:06:55,2.20 req/s,0 req/s
2023-06-12 13:07:00,4.20 req/s,0.800 req/s
2023-06-12 13:07:05,0.400 req/s,0 req/s
2023-06-12 13:07:10,0.600 req/s,0 req/s
2023-06-12 13:07:15,0.400 req/s,0 req/s
2023-06-12 13:07:20,0.600 req/s,0 req/s
2023-06-12 13:07:25,0.400 req/s,0 req/s
2023-06-12 13:07:30,0.600 req/s,0 req/s
2023-06-12 13:07:35,0.400 req/s,0 req/s
2023-06-12 13:07:40,0.600 req/s,0 req/s
2023-06-12 13:07:45,0.400 req/s,0 req/s
2023-06-12 13:07:50,0.600 req/s,0 req/s
2023-06-12 13:07:55,0.600 req/s,0 req/s
2023-06-12 13:08:00,0.400 req/s,0 req/s
2023-06-12 13:08:05,0.600 req/s,0 req/s
2023-06-12 13:08:10,0.400 req/s,0 req/s
2023-06-12 13:08:15,0.600 req/s,0 req/s
2023-06-12 13:08:20,0.400 req/s,0 req/s
2023-06-12 13:08:25,0.400 req/s,0 req/s
2023-06-12 13:08:30,0.600 req/s,0 req/s
2023-06-12 13:08:35,0.600 req/s,0 req/s
2023-06-12 13:08:40,0.400 req/s,0 req/s
2023-06-12 13:08:45,0.600 req/s,0 req/s
2023-06-12 13:08:50,0.400 req/s,0 req/s
2023-06-12 13:08:55,0.600 req/s,0 req/s
2023-06-12 13:09:00,0.600 req/s,0 req/s
2023-06-12 13:09:05,0.400 req/s,0 req/s
2023-06-12 13:09:10,0.600 req/s,0 req/s
2023-06-12 13:09:15,0.400 req/s,0 req/s
2023-06-12 13:09:20,0.400 req/s,0 req/s
2023-06-12 13:09:25,0.600 req/s,0 req/s
2023-06-12 13:09:30,0.400 req/s,0 req/s
2023-06-12 13:09:35,0.600 req/s,0 req/s
2023-06-12 13:09:40,0.600 req/s,0 req/s
2023-06-12 13:09:45,0.600 req/s,0 req/s
2023-06-12 13:09:50,0.200 req/s,0 req/s
2023-06-12 13:09:55,0.800 req/s,0 req/s
2023-06-12 13:10:00,0.400 req/s,0 req/s
2023-06-12 13:10:05,0.600 req/s,0 req/s
2023-06-12 13:10:10,0.400 req/s,0 req/s
2023-06-12 13:10:15,0.600 req/s,0 req/s
2023-06-12 13:10:20,0.400 req/s,0 req/s
2023-06-12 13:10:25,0.600 req/s,0 req/s
2023-06-12 13:10:30,0.400 req/s,0 req/s
2023-06-12 13:10:35,0.600 req/s,0 req/s
2023-06-12 13:10:40,0.600 req/s,0 req/s
2023-06-12 13:10:45,0.400 req/s,0 req/s
2023-06-12 13:10:50,0.400 req/s,0 req/s
2023-06-12 13:10:55,2.60 req/s,0 req/s
2023-06-12 13:11:00,2.60 req/s,1.60 req/s
2023-06-12 13:11:05,5.20 req/s,4.20 req/s
2023-06-12 13:11:10,5.40 req/s,4 req/s
2023-06-12 13:11:15,5 req/s,4.20 req/s
2023-06-12 13:11:20,5.20 req/s,3.80 req/s
2023-06-12 13:11:25,4 req/s,2.60 req/s
2023-06-12 13:11:30,5.60 req/s,4 req/s
2023-06-12 13:11:35,4.60 req/s,3.80 req/s
2023-06-12 13:11:40,4.40 req/s,3.80 req/s
2023-06-12 13:11:45,4.80 req/s,3.20 req/s
2023-06-12 13:11:50,4.40 req/s,3.60 req/s
2023-06-12 13:11:55,6.20 req/s,4.60 req/s
2023-06-12 13:12:00,4.80 req/s,4 req/s
2023-06-12 13:12:05,5.40 req/s,4 req/s
2023-06-12 13:12:10,3.40 req/s,2 req/s
2023-06-12 13:12:15,5.60 req/s,4.60 req/s
2023-06-12 13:12:20,4.60 req/s,3.80 req/s
2023-06-12 13:12:25,4.40 req/s,2 req/s
2023-06-12 13:12:30,2.20 req/s,0 req/s
2023-06-12 13:12:35,2 req/s,0 req/s
2023-06-12 13:12:40,2 req/s,0 req/s
2023-06-12 13:12:45,2.40 req/s,0 req/s
2023-06-12 13:12:50,2.40 req/s,0 req/s
2023-06-12 13:12:55,2 req/s,0 req/s
2023-06-12 13:13:00,2.80 req/s,0 req/s
2023-06-12 13:13:05,2.20 req/s,0 req/s
2023-06-12 13:13:10,2.40 req/s,0 req/s
2023-06-12 13:13:15,1.80 req/s,0 req/s
2023-06-12 13:13:20,2.80 req/s,0 req/s
2023-06-12 13:13:25,1.80 req/s,0 req/s
2023-06-12 13:13:30,2.40 req/s,0 req/s
2023-06-12 13:13:35,2 req/s,0 req/s
2023-06-12 13:13:40,2.80 req/s,0 req/s
2023-06-12 13:13:45,2.20 req/s,0 req/s
2023-06-12 13:13:50,2.20 req/s,0 req/s
2023-06-12 13:13:55,2.20 req/s,0 req/s
2023-06-12 13:14:00,2 req/s,0 req/s
2023-06-12 13:14:05,2.60 req/s,0 req/s
2023-06-12 13:14:10,1.80 req/s,0 req/s
2023-06-12 13:14:15,2.60 req/s,0 req/s
2023-06-12 13:14:20,2.60 req/s,0 req/s
2023-06-12 13:14:25,1.80 req/s,0 req/s
2023-06-12 13:14:30,2.40 req/s,0 req/s
2023-06-12 13:14:35,1.60 req/s,0 req/s
2023-06-12 13:14:40,3.20 req/s,0 req/s
2023-06-12 13:14:45,2 req/s,0 req/s
2023-06-12 13:14:50,3.20 req/s,0 req/s
2023-06-12 13:14:55,3.20 req/s,0 req/s
2023-06-12 13:15:00,4.20 req/s,0.800 req/s
2023-06-12 13:15:05,4 req/s,2.60 req/s
2023-06-12 13:15:10,4.40 req/s,3.40 req/s
2023-06-12 13:15:15,5 req/s,4 req/s
2023-06-12 13:15:20,4.80 req/s,3.80 req/s
2023-06-12 13:15:25,5 req/s,4.20 req/s
2023-06-12 13:15:30,4.20 req/s,2.60 req/s
2023-06-12 13:15:35,4.60 req/s,3.60 req/s
2023-06-12 13:15:40,3.80 req/s,3 req/s
2023-06-12 13:15:45,6 req/s,4 req/s
2023-06-12 13:15:50,4.60 req/s,3.40 req/s
2023-06-12 13:15:55,4.20 req/s,2.80 req/s
2023-06-12 13:16:00,4.60 req/s,2.80 req/s
2023-06-12 13:16:05,1.40 req/s,0 req/s
2023-06-12 13:16:10,0.800 req/s,0 req/s
2023-06-12 13:16:15,1 req/s,0 req/s
2023-06-12 13:16:20,0.800 req/s,0 req/s
2023-06-12 13:16:25,0.800 req/s,0 req/s
2023-06-12 13:16:30,0.800 req/s,0 req/s
2023-06-12 13:16:35,1 req/s,0 req/s
2023-06-12 13:16:40,0.600 req/s,0 req/s
2023-06-12 13:16:45,1 req/s,0 req/s
2023-06-12 13:16:50,0.800 req/s,0 req/s
2023-06-12 13:16:55,1 req/s,0 req/s
2023-06-12 13:17:00,1 req/s,0 req/s
2023-06-12 13:17:05,0.800 req/s,0 req/s
2023-06-12 13:17:10,0.800 req/s,0 req/s
2023-06-12 13:17:15,1 req/s,0 req/s
2023-06-12 13:17:20,0.600 req/s,0 req/s
2023-06-12 13:17:25,1 req/s,0 req/s
2023-06-12 13:17:30,1 req/s,0 req/s
2023-06-12 13:17:35,0.800 req/s,0 req/s
2023-06-12 13:17:40,0.800 req/s,0 req/s
2023-06-12 13:17:45,1 req/s,0 req/s
2023-06-12 13:17:50,0.800 req/s,0 req/s
2023-06-12 13:17:55,0.800 req/s,0 req/s
2023-06-12 13:18:00,1 req/s,0 req/s
2023-06-12 13:18:05,0.600 req/s,0 req/s
2023-06-12 13:18:10,1 req/s,0 req/s
2023-06-12 13:18:15,1 req/s,0 req/s
2023-06-12 13:18:20,0.600 req/s,0 req/s
2023-06-12 13:18:25,1 req/s,0 req/s
2023-06-12 13:18:30,1 req/s,0 req/s
2023-06-12 13:18:35,0.800 req/s,0 req/s
2023-06-12 13:18:40,0.800 req/s,0 req/s
2023-06-12 13:18:45,1 req/s,0 req/s
2023-06-12 13:18:50,0.800 req/s,0 req/s
2023-06-12 13:18:55,0.600 req/s,0 req/s
2023-06-12 13:19:00,1.20 req/s,0 req/s
2023-06-12 13:19:05,1 req/s,0 req/s
2023-06-12 13:19:10,2 req/s,0 req/s
2023-06-12 13:19:15,2.40 req/s,0 req/s
2023-06-12 13:19:20,2 req/s,0 req/s
2023-06-12 13:19:25,2 req/s,0 req/s
2023-06-12 13:19:30,2.40 req/s,0 req/s
2023-06-12 13:19:35,1.60 req/s,0 req/s
2023-06-12 13:19:40,2.20 req/s,0 req/s
2023-06-12 13:19:45,2.40 req/s,0 req/s
2023-06-12 13:19:50,2 req/s,0 req/s
2023-06-12 13:19:55,2.40 req/s,0 req/s
2023-06-12 13:20:00,1.80 req/s,0 req/s
2023-06-12 13:20:05,2.20 req/s,0 req/s
2023-06-12 13:20:10,2 req/s,0 req/s
2023-06-12 13:20:15,2.20 req/s,0 req/s
2023-06-12 13:20:20,1.80 req/s,0 req/s
2023-06-12 13:20:25,2.40 req/s,0 req/s
2023-06-12 13:20:30,2 req/s,0 req/s
2023-06-12 13:20:35,2.20 req/s,0 req/s
2023-06-12 13:20:40,2.20 req/s,0 req/s
2023-06-12 13:20:45,2.20 req/s,0 req/s
2023-06-12 13:20:50,2 req/s,0 req/s
2023-06-12 13:20:55,2.20 req/s,0 req/s
2023-06-12 13:21:00,2.20 req/s,0 req/s
2023-06-12 13:21:05,2.20 req/s,0 req/s
2023-06-12 13:21:10,2 req/s,0 req/s
2023-06-12 13:21:15,1.80 req/s,0 req/s
2023-06-12 13:21:20,1.40 req/s,0 req/s
2023-06-12 13:21:25,1.40 req/s,0 req/s
2023-06-12 13:21:30,1.60 req/s,0 req/s
2023-06-12 13:21:35,1 req/s,0 req/s
2023-06-12 13:21:40,1.80 req/s,0 req/s
2023-06-12 13:21:45,1.60 req/s,0 req/s
2023-06-12 13:21:50,1.40 req/s,0 req/s
2023-06-12 13:21:55,1 req/s,0 req/s
2023-06-12 13:22:00,1.80 req/s,0 req/s
2023-06-12 13:22:05,1.40 req/s,0 req/s
2023-06-12 13:22:10,1.40 req/s,0 req/s
2023-06-12 13:22:15,1.20 req/s,0 req/s
2023-06-12 13:22:20,1.60 req/s,0 req/s
2023-06-12 13:22:25,1.40 req/s,0 req/s
2023-06-12 13:22:30,1.40 req/s,0 req/s
2023-06-12 13:22:35,1.40 req/s,0 req/s
2023-06-12 13:22:40,1.80 req/s,0 req/s
2023-06-12 13:22:45,1.40 req/s,0 req/s
2023-06-12 13:22:50,1.40 req/s,0 req/s
2023-06-12 13:22:55,1.40 req/s,0 req/s
2023-06-12 13:23:00,1 req/s,0 req/s
2023-06-12 13:23:05,1.40 req/s,0 req/s
2023-06-12 13:23:10,1.80 req/s,0 req/s
2023-06-12 13:23:15,1.60 req/s,0 req/s
2023-06-12 13:23:20,1.40 req/s,0 req/s
2023-06-12 13:23:25,1.40 req/s,0 req/s
2023-06-12 13:23:30,1.40 req/s,0 req/s
2023-06-12 13:23:35,1.20 req/s,0 req/s
2023-06-12 13:23:40,1.40 req/s,0 req/s
2023-06-12 13:23:45,1.80 req/s,0 req/s
2023-06-12 13:23:50,1.20 req/s,0 req/s
2023-06-12 13:23:55,1.60 req/s,0 req/s
2023-06-12 13:24:00,1.20 req/s,0 req/s
2023-06-12 13:24:05,1.40 req/s,0 req/s
2023-06-12 13:24:10,1.80 req/s,0 req/s
2023-06-12 13:24:15,1.40 req/s,0 req/s
2023-06-12 13:24:20,1.40 req/s,0 req/s
2023-06-12 13:24:25,1.40 req/s,0 req/s
2023-06-12 13:24:30,1 req/s,0 req/s
2023-06-12 13:24:35,1.60 req/s,0 req/s
2023-06-12 13:24:40,1.60 req/s,0 req/s
2023-06-12 13:24:45,1.40 req/s,0 req/s
2023-06-12 13:24:50,1.80 req/s,0 req/s
2023-06-12 13:24:55,1.20 req/s,0 req/s
2023-06-12 13:25:00,1.40 req/s,0 req/s
2023-06-12 13:25:05,1.20 req/s,0 req/s
2023-06-12 13:25:10,1.60 req/s,0 req/s
2023-06-12 13:25:15,1.60 req/s,0 req/s
2023-06-12 13:25:20,1.20 req/s,0 req/s
2023-06-12 13:25:25,1.40 req/s,0 req/s
2023-06-12 13:25:30,1.40 req/s,0 req/s
2023-06-12 13:25:35,1.60 req/s,0 req/s
2023-06-12 13:25:40,1.40 req/s,0 req/s
2023-06-12 13:25:45,1.20 req/s,0 req/s
2023-06-12 13:25:50,1.40 req/s,0 req/s
2023-06-12 13:25:55,1.60 req/s,0 req/s
2023-06-12 13:26:00,1 req/s,0 req/s
2023-06-12 13:26:05,1.60 req/s,0 req/s
2023-06-12 13:26:10,1.40 req/s,0 req/s
2023-06-12 13:26:15,1.60 req/s,0 req/s
2023-06-12 13:26:20,1.60 req/s,0 req/s
2023-06-12 13:26:25,1.40 req/s,0 req/s
2023-06-12 13:26:30,1.20 req/s,0 req/s
2023-06-12 13:26:35,1.40 req/s,0 req/s
2023-06-12 13:26:40,1.40 req/s,0 req/s
2023-06-12 13:26:45,1.40 req/s,0 req/s
2023-06-12 13:26:50,1.60 req/s,0 req/s
2023-06-12 13:26:55,1.40 req/s,0 req/s
2023-06-12 13:27:00,1.60 req/s,0 req/s
2023-06-12 13:27:05,1.40 req/s,0 req/s
2023-06-12 13:27:10,1.20 req/s,0 req/s
2023-06-12 13:27:15,1.60 req/s,0 req/s
2023-06-12 13:27:20,1.20 req/s,0 req/s
2023-06-12 13:27:25,1.60 req/s,0 req/s
2023-06-12 13:27:30,1.40 req/s,0 req/s
2023-06-12 13:27:35,1.60 req/s,0 req/s
2023-06-12 13:27:40,1.40 req/s,0 req/s
2023-06-12 13:27:45,1.40 req/s,0 req/s
2023-06-12 13:27:50,1.40 req/s,0 req/s
2023-06-12 13:27:55,1.40 req/s,0 req/s
2023-06-12 13:28:00,1.60 req/s,0 req/s
2023-06-12 13:28:05,1.40 req/s,0 req/s
2023-06-12 13:28:10,1 req/s,0 req/s
2023-06-12 13:28:15,1.80 req/s,0 req/s
2023-06-12 13:28:20,1.20 req/s,0 req/s
2023-06-12 13:28:25,1.60 req/s,0 req/s
2023-06-12 13:28:30,1 req/s,0 req/s
2023-06-12 13:28:35,1.80 req/s,0 req/s
2023-06-12 13:28:40,1.20 req/s,0 req/s
2023-06-12 13:28:45,1.80 req/s,0 req/s
2023-06-12 13:28:50,1.40 req/s,0 req/s
2023-06-12 13:28:55,1.40 req/s,0 req/s
2023-06-12 13:29:00,1.40 req/s,0 req/s
2023-06-12 13:29:05,1.20 req/s,0 req/s
2023-06-12 13:29:10,1.80 req/s,0 req/s
2023-06-12 13:29:15,1 req/s,0 req/s
2023-06-12 13:29:20,1.40 req/s,0 req/s
2023-06-12 13:29:25,1.20 req/s,0 req/s
2023-06-12 13:29:30,1.80 req/s,0 req/s
2023-06-12 13:29:35,1 req/s,0 req/s
2023-06-12 13:29:40,1.20 req/s,0 req/s
2023-06-12 13:29:45,1.60 req/s,0 req/s
2023-06-12 13:29:50,1.40 req/s,0 req/s
2023-06-12 13:29:55,1.20 req/s,0 req/s
2023-06-12 13:30:00,1.40 req/s,0 req/s
2023-06-12 13:30:05,1.20 req/s,0 req/s
2023-06-12 13:30:10,1.40 req/s,0 req/s
2023-06-12 13:30:15,1.20 req/s,0 req/s
2023-06-12 13:30:20,1.40 req/s,0 req/s
2023-06-12 13:30:25,1.40 req/s,0 req/s
2023-06-12 13:30:30,1.40 req/s,0 req/s
2023-06-12 13:30:35,1.20 req/s,0 req/s
2023-06-12 13:30:40,1.20 req/s,0 req/s
2023-06-12 13:30:45,1.60 req/s,0 req/s
2023-06-12 13:30:50,1.20 req/s,0 req/s
2023-06-12 13:30:55,1.40 req/s,0 req/s
2023-06-12 13:31:00,1.40 req/s,0 req/s
2023-06-12 13:31:05,1 req/s,0 req/s
2023-06-12 13:31:10,1.40 req/s,0 req/s
2023-06-12 13:31:15,1.60 req/s,0 req/s
2023-06-12 13:31:20,1 req/s,0 req/s
2023-06-12 13:31:25,1.60 req/s,0 req/s
2023-06-12 13:31:30,1 req/s,0 req/s
2023-06-12 13:31:35,1.40 req/s,0 req/s
2023-06-12 13:31:40,1.40 req/s,0 req/s
2023-06-12 13:31:45,1.40 req/s,0 req/s
2023-06-12 13:31:50,1.40 req/s,0 req/s
2023-06-12 13:31:55,1.40 req/s,0 req/s
2023-06-12 13:32:00,1.20 req/s,0 req/s
2023-06-12 13:32:05,1.20 req/s,0 req/s
2023-06-12 13:32:10,1.20 req/s,0 req/s
2023-06-12 13:32:15,1.20 req/s,0 req/s
2023-06-12 13:32:20,1.80 req/s,0 req/s
2023-06-12 13:32:25,1.40 req/s,0 req/s
2023-06-12 13:32:30,1.40 req/s,0 req/s
2023-06-12 13:32:35,1.60 req/s,0 req/s
2023-06-12 13:32:40,1 req/s,0 req/s
2023-06-12 13:32:45,1.80 req/s,0 req/s
2023-06-12 13:32:50,1.40 req/s,0 req/s
2023-06-12 13:32:55,1.40 req/s,0 req/s
2023-06-12 13:33:00,1 req/s,0 req/s
2023-06-12 13:33:05,1.60 req/s,0 req/s
2023-06-12 13:33:10,2 req/s,0 req/s
2023-06-12 13:33:15,1.40 req/s,0 req/s
2023-06-12 13:33:20,1.40 req/s,0 req/s
2023-06-12 13:33:25,1.60 req/s,0 req/s
2023-06-12 13:33:30,1.20 req/s,0 req/s
2023-06-12 13:33:35,1.60 req/s,0 req/s
2023-06-12 13:33:40,1.60 req/s,0 req/s
2023-06-12 13:33:45,1.40 req/s,0 req/s
2023-06-12 13:33:50,1.20 req/s,0 req/s
2023-06-12 13:33:55,1.60 req/s,0 req/s
2023-06-12 13:34:00,1.20 req/s,0 req/s
2023-06-12 13:34:05,1.80 req/s,0 req/s
2023-06-12 13:34:10,1.20 req/s,0 req/s
2023-06-12 13:34:15,1.80 req/s,0 req/s
2023-06-12 13:34:20,1.40 req/s,0 req/s
2023-06-12 13:34:25,1.20 req/s,0 req/s
2023-06-12 13:34:30,1.60 req/s,0 req/s
2023-06-12 13:34:35,1.40 req/s,0 req/s
2023-06-12 13:34:40,1.40 req/s,0 req/s
2023-06-12 13:34:45,1.80 req/s,0 req/s
2023-06-12 13:34:50,1.60 req/s,0 req/s
2023-06-12 13:34:55,1.60 req/s,0 req/s
2023-06-12 13:35:00,3 req/s,0 req/s
2023-06-12 13:35:05,2 req/s,0 req/s
2023-06-12 13:35:10,2 req/s,0 req/s
2023-06-12 13:35:15,2.20 req/s,0 req/s
2023-06-12 13:35:20,2.20 req/s,0 req/s
2023-06-12 13:35:25,2.40 req/s,0 req/s
2023-06-12 13:35:30,2.40 req/s,0 req/s
2023-06-12 13:35:35,2.20 req/s,0 req/s
2023-06-12 13:35:40,2 req/s,0 req/s
2023-06-12 13:35:45,2.40 req/s,0 req/s
2023-06-12 13:35:50,2.40 req/s,0 req/s
2023-06-12 13:35:55,2.20 req/s,0 req/s
2023-06-12 13:36:00,2.20 req/s,0 req/s
2023-06-12 13:36:05,2 req/s,0 req/s
2023-06-12 13:36:10,2.60 req/s,0 req/s
2023-06-12 13:36:15,2.20 req/s,0 req/s
2023-06-12 13:36:20,2.20 req/s,0 req/s
2023-06-12 13:36:25,2 req/s,0 req/s
2023-06-12 13:36:30,2.40 req/s,0 req/s
2023-06-12 13:36:35,2.20 req/s,0 req/s
2023-06-12 13:36:40,2.40 req/s,0 req/s
2023-06-12 13:36:45,2.20 req/s,0 req/s
2023-06-12 13:36:50,2.40 req/s,0 req/s
2023-06-12 13:36:55,2 req/s,0 req/s
2023-06-12 13:37:00,2.40 req/s,0 req/s
2023-06-12 13:37:05,2 req/s,0 req/s
2023-06-12 13:37:10,2.40 req/s,0 req/s
2023-06-12 13:37:15,2 req/s,0 req/s
2023-06-12 13:37:20,1.60 req/s,0 req/s
2023-06-12 13:37:25,1.20 req/s,0 req/s
2023-06-12 13:37:30,1.80 req/s,0 req/s
2023-06-12 13:37:35,1.80 req/s,0 req/s
2023-06-12 13:37:40,1.40 req/s,0 req/s
2023-06-12 13:37:45,1.40 req/s,0 req/s
2023-06-12 13:37:50,1.80 req/s,0 req/s
2023-06-12 13:37:55,1.80 req/s,0 req/s
2023-06-12 13:38:00,1.40 req/s,0 req/s
2023-06-12 13:38:05,1.20 req/s,0 req/s
2023-06-12 13:38:10,1.60 req/s,0 req/s
2023-06-12 13:38:15,2 req/s,0 req/s
2023-06-12 13:38:20,1.40 req/s,0 req/s
2023-06-12 13:38:25,1.40 req/s,0 req/s
2023-06-12 13:38:30,1.80 req/s,0 req/s
2023-06-12 13:38:35,1.40 req/s,0 req/s
2023-06-12 13:38:40,1.60 req/s,0 req/s
2023-06-12 13:38:45,1.60 req/s,0 req/s
2023-06-12 13:38:50,1.80 req/s,0 req/s
2023-06-12 13:38:55,1.20 req/s,0 req/s
2023-06-12 13:39:00,1.60 req/s,0 req/s
2023-06-12 13:39:05,1.40 req/s,0 req/s
2023-06-12 13:39:10,1.60 req/s,0 req/s
2023-06-12 13:39:15,1.80 req/s,0 req/s
2023-06-12 13:39:20,1.40 req/s,0 req/s
2023-06-12 13:39:25,1.80 req/s,0 req/s
2023-06-12 13:39:30,1.40 req/s,0 req/s
2023-06-12 13:39:35,2 req/s,0 req/s
2023-06-12 13:39:40,1.39 req/s,0 req/s
2023-06-12 13:39:45,1.20 req/s,0 req/s
2023-06-12 13:39:50,1.99 req/s,0 req/s
2023-06-12 13:39:55,1.40 req/s,0 req/s
2023-06-12 13:40:00,1.40 req/s,0 req/s
2023-06-12 13:40:05,1.60 req/s,0 req/s
2023-06-12 13:40:10,1.60 req/s,0 req/s
2023-06-12 13:40:15,1.80 req/s,0 req/s
2023-06-12 13:40:20,1.60 req/s,0 req/s
2023-06-12 13:40:25,1.60 req/s,0 req/s
2023-06-12 13:40:30,1.39 req/s,0 req/s
2023-06-12 13:40:35,1.40 req/s,0 req/s
2023-06-12 13:40:40,2.01 req/s,0 req/s
2023-06-12 13:40:45,1.60 req/s,0 req/s
2023-06-12 13:40:50,1.60 req/s,0 req/s
2023-06-12 13:40:55,1.60 req/s,0 req/s
2023-06-12 13:41:00,1.40 req/s,0 req/s
2023-06-12 13:41:05,1.40 req/s,0 req/s
2023-06-12 13:41:10,1.80 req/s,0 req/s
2023-06-12 13:41:15,1.40 req/s,0 req/s
2023-06-12 13:41:20,1.40 req/s,0 req/s
2023-06-12 13:41:25,3.21 req/s,0 req/s
2023-06-12 13:41:30,2.00 req/s,0 req/s
2023-06-12 13:41:35,3.20 req/s,0 req/s
2023-06-12 13:41:40,3.00 req/s,1.20 req/s
2023-06-12 13:41:45,4.39 req/s,2.20 req/s
2023-06-12 13:41:50,3.21 req/s,0.401 req/s
2023-06-12 13:41:55,3.00 req/s,0.800 req/s
2023-06-12 13:42:00,3.00 req/s,1.00 req/s
2023-06-12 13:42:05,3.79 req/s,2.39 req/s
2023-06-12 13:42:10,4.41 req/s,2.61 req/s
2023-06-12 13:42:15,2.40 req/s,0 req/s
2023-06-12 13:42:20,4.19 req/s,1.40 req/s
2023-06-12 13:42:25,2.00 req/s,0.200 req/s
2023-06-12 13:42:30,4.80 req/s,2.40 req/s
2023-06-12 13:42:35,4.19 req/s,0 req/s
2023-06-12 13:42:40,2.80 req/s,0 req/s
2023-06-12 13:42:45,4.20 req/s,0 req/s
2023-06-12 13:42:50,3.19 req/s,0 req/s
