"Time","tps","tps_error"
2023-05-25 19:38:50,1.04 req/s,0 req/s
2023-05-25 19:38:55,1.04 req/s,0 req/s
2023-05-25 19:39:00,1.04 req/s,0 req/s
2023-05-25 19:39:05,1.05 req/s,0 req/s
2023-05-25 19:39:10,1.04 req/s,0 req/s
2023-05-25 19:39:15,1.05 req/s,0 req/s
2023-05-25 19:39:20,1.04 req/s,0 req/s
2023-05-25 19:39:25,1.04 req/s,0 req/s
2023-05-25 19:39:30,1.07 req/s,0 req/s
2023-05-25 19:39:35,1.05 req/s,0 req/s
2023-05-25 19:39:40,1.04 req/s,0 req/s
2023-05-25 19:39:45,1.05 req/s,0 req/s
2023-05-25 19:39:50,1.04 req/s,0 req/s
2023-05-25 19:39:55,1.04 req/s,0 req/s
2023-05-25 19:40:00,1.05 req/s,0 req/s
2023-05-25 19:40:05,1.05 req/s,0 req/s
2023-05-25 19:40:10,1.04 req/s,0 req/s
2023-05-25 19:40:15,1.02 req/s,0 req/s
2023-05-25 19:40:20,1.04 req/s,0 req/s
2023-05-25 19:40:25,1.04 req/s,0 req/s
2023-05-25 19:40:30,1.04 req/s,0 req/s
2023-05-25 19:40:35,1.04 req/s,0 req/s
2023-05-25 19:40:40,1.04 req/s,0 req/s
2023-05-25 19:40:45,1.05 req/s,0 req/s
2023-05-25 19:40:50,1.05 req/s,0 req/s
2023-05-25 19:40:55,1.04 req/s,0 req/s
2023-05-25 19:41:00,1.05 req/s,0 req/s
2023-05-25 19:41:05,1.04 req/s,0 req/s
2023-05-25 19:41:10,1.05 req/s,0 req/s
2023-05-25 19:41:15,1.05 req/s,0 req/s
2023-05-25 19:41:20,1.04 req/s,0 req/s
2023-05-25 19:41:25,1.05 req/s,0 req/s
2023-05-25 19:41:30,1.05 req/s,0 req/s
2023-05-25 19:41:35,1.04 req/s,0 req/s
2023-05-25 19:41:40,1.04 req/s,0 req/s
2023-05-25 19:41:45,1.04 req/s,0 req/s
2023-05-25 19:41:50,1.09 req/s,0 req/s
2023-05-25 19:41:55,1.38 req/s,0 req/s
2023-05-25 19:42:00,1.56 req/s,0 req/s
2023-05-25 19:42:05,1.75 req/s,0 req/s
2023-05-25 19:42:10,1.98 req/s,0 req/s
2023-05-25 19:42:15,2.13 req/s,0 req/s
2023-05-25 19:42:20,2.24 req/s,0 req/s
2023-05-25 19:42:25,2.38 req/s,0 req/s
2023-05-25 19:42:30,2.71 req/s,0 req/s
2023-05-25 19:42:35,2.93 req/s,0 req/s
2023-05-25 19:42:40,3.13 req/s,0 req/s
2023-05-25 19:42:45,3.24 req/s,0 req/s
2023-05-25 19:42:50,3.15 req/s,0 req/s
2023-05-25 19:42:55,3.11 req/s,0 req/s
2023-05-25 19:43:00,3.24 req/s,0 req/s
2023-05-25 19:43:05,3.09 req/s,0 req/s
2023-05-25 19:43:10,3.13 req/s,0 req/s
2023-05-25 19:43:15,3.18 req/s,0 req/s
2023-05-25 19:43:20,3.24 req/s,0 req/s
2023-05-25 19:43:25,3.22 req/s,0 req/s
2023-05-25 19:43:30,3.20 req/s,0 req/s
2023-05-25 19:43:35,3.20 req/s,0 req/s
2023-05-25 19:43:40,3.25 req/s,0 req/s
2023-05-25 19:43:45,3.18 req/s,0 req/s
2023-05-25 19:43:50,3.31 req/s,0 req/s
2023-05-25 19:43:55,3.15 req/s,0 req/s
2023-05-25 19:44:00,3.13 req/s,0 req/s
2023-05-25 19:44:05,3.13 req/s,0 req/s
2023-05-25 19:44:10,3.13 req/s,0 req/s
2023-05-25 19:44:15,3.07 req/s,0 req/s
2023-05-25 19:44:20,2.91 req/s,0 req/s
2023-05-25 19:44:25,2.93 req/s,0.0364 req/s
2023-05-25 19:44:30,2.98 req/s,0.0364 req/s
2023-05-25 19:44:35,2.96 req/s,0.0364 req/s
2023-05-25 19:44:40,3.11 req/s,0.0364 req/s
2023-05-25 19:44:45,3.05 req/s,0.0364 req/s
2023-05-25 19:44:50,3.20 req/s,0.0364 req/s
2023-05-25 19:44:55,3.35 req/s,0.0364 req/s
2023-05-25 19:45:00,3.31 req/s,0.0364 req/s
2023-05-25 19:45:05,3.29 req/s,0.0364 req/s
2023-05-25 19:45:10,3.31 req/s,0.0364 req/s
2023-05-25 19:45:15,3.33 req/s,0.0364 req/s
2023-05-25 19:45:20,3.35 req/s,0.0727 req/s
2023-05-25 19:45:25,3.38 req/s,0.0909 req/s
2023-05-25 19:45:30,3.42 req/s,0.0909 req/s
2023-05-25 19:45:35,3.25 req/s,0.0909 req/s
2023-05-25 19:45:40,3.24 req/s,0.0909 req/s
2023-05-25 19:45:45,3.13 req/s,0.0909 req/s
2023-05-25 19:45:50,3.04 req/s,0.145 req/s
2023-05-25 19:45:55,3.16 req/s,0.309 req/s
2023-05-25 19:46:00,3.25 req/s,0.382 req/s
2023-05-25 19:46:05,3.27 req/s,0.382 req/s
2023-05-25 19:46:10,3.29 req/s,0.436 req/s
2023-05-25 19:46:15,3.25 req/s,0.491 req/s
2023-05-25 19:46:20,3.18 req/s,0.636 req/s
2023-05-25 19:46:25,3.24 req/s,0.709 req/s
2023-05-25 19:46:30,3.22 req/s,0.764 req/s
2023-05-25 19:46:35,3.31 req/s,0.873 req/s
2023-05-25 19:46:40,3.36 req/s,1.00 req/s
2023-05-25 19:46:45,3.44 req/s,0.945 req/s
2023-05-25 19:46:50,3.45 req/s,0.782 req/s
2023-05-25 19:46:55,3.33 req/s,0.709 req/s
2023-05-25 19:47:00,3.27 req/s,0.745 req/s
2023-05-25 19:47:05,3.42 req/s,0.818 req/s
2023-05-25 19:47:10,3.42 req/s,0.691 req/s
2023-05-25 19:47:15,3.27 req/s,0.527 req/s
2023-05-25 19:47:20,2.93 req/s,0.455 req/s
2023-05-25 19:47:25,2.78 req/s,0.400 req/s
2023-05-25 19:47:30,2.45 req/s,0.291 req/s
2023-05-25 19:47:35,2.18 req/s,0.164 req/s
2023-05-25 19:47:40,1.91 req/s,0.164 req/s
2023-05-25 19:47:45,1.56 req/s,0.164 req/s
2023-05-25 19:47:50,1.40 req/s,0.164 req/s
2023-05-25 19:47:55,1.24 req/s,0.127 req/s
2023-05-25 19:48:00,0.873 req/s,0 req/s
2023-05-25 19:48:05,0.618 req/s,0 req/s
2023-05-25 19:48:10,0.509 req/s,0 req/s
2023-05-25 19:48:15,0.509 req/s,0 req/s
2023-05-25 19:48:20,0.509 req/s,0 req/s
2023-05-25 19:48:25,0.509 req/s,0 req/s
2023-05-25 19:48:30,0.509 req/s,0 req/s
2023-05-25 19:48:35,0.527 req/s,0 req/s
2023-05-25 19:48:40,0.527 req/s,0 req/s
2023-05-25 19:48:45,0.509 req/s,0 req/s
2023-05-25 19:48:50,0.509 req/s,0 req/s
2023-05-25 19:48:55,0.527 req/s,0 req/s
2023-05-25 19:49:00,0.509 req/s,0 req/s
2023-05-25 19:49:05,0.491 req/s,0 req/s
2023-05-25 19:49:10,0.509 req/s,0 req/s
2023-05-25 19:49:15,0.509 req/s,0 req/s
2023-05-25 19:49:20,0.509 req/s,0 req/s
2023-05-25 19:49:25,0.491 req/s,0 req/s
2023-05-25 19:49:30,0.491 req/s,0 req/s
2023-05-25 19:49:35,0.509 req/s,0 req/s
2023-05-25 19:49:40,0.509 req/s,0 req/s
2023-05-25 19:49:45,0.509 req/s,0 req/s
2023-05-25 19:49:50,0.491 req/s,0 req/s
2023-05-25 19:49:55,0.509 req/s,0 req/s
2023-05-25 19:50:00,0.527 req/s,0 req/s
2023-05-25 19:50:05,0.509 req/s,0 req/s
2023-05-25 19:50:10,0.509 req/s,0 req/s
2023-05-25 19:50:15,0.509 req/s,0 req/s
2023-05-25 19:50:20,0.509 req/s,0 req/s
2023-05-25 19:50:25,0.509 req/s,0 req/s
2023-05-25 19:50:30,0.509 req/s,0 req/s
2023-05-25 19:50:35,0.509 req/s,0 req/s
2023-05-25 19:50:40,0.509 req/s,0 req/s
2023-05-25 19:50:45,0.527 req/s,0 req/s
2023-05-25 19:50:50,0.509 req/s,0 req/s
2023-05-25 19:50:55,0.509 req/s,0 req/s
2023-05-25 19:51:00,0.509 req/s,0 req/s
2023-05-25 19:51:05,0.545 req/s,0 req/s
2023-05-25 19:51:10,0.836 req/s,0 req/s
2023-05-25 19:51:15,1.07 req/s,0.0727 req/s
2023-05-25 19:51:20,1.44 req/s,0.400 req/s
2023-05-25 19:51:25,1.89 req/s,0.745 req/s
2023-05-25 19:51:30,2.25 req/s,1.02 req/s
2023-05-25 19:51:35,2.71 req/s,1.33 req/s
2023-05-25 19:51:40,3.05 req/s,1.65 req/s
2023-05-25 19:51:45,3.44 req/s,1.98 req/s
2023-05-25 19:51:50,3.87 req/s,2.38 req/s
2023-05-25 19:51:55,4.24 req/s,2.60 req/s
2023-05-25 19:52:00,4.62 req/s,2.96 req/s
2023-05-25 19:52:05,4.75 req/s,3.29 req/s
2023-05-25 19:52:10,4.96 req/s,3.62 req/s
2023-05-25 19:52:15,4.91 req/s,3.58 req/s
2023-05-25 19:52:20,4.91 req/s,3.58 req/s
2023-05-25 19:52:25,4.93 req/s,3.64 req/s
2023-05-25 19:52:30,4.80 req/s,3.64 req/s
2023-05-25 19:52:35,4.84 req/s,3.69 req/s
2023-05-25 19:52:40,4.75 req/s,3.49 req/s
2023-05-25 19:52:45,4.45 req/s,3.09 req/s
2023-05-25 19:52:50,4.27 req/s,2.87 req/s
2023-05-25 19:52:55,4.02 req/s,2.51 req/s
2023-05-25 19:53:00,3.75 req/s,2.18 req/s
2023-05-25 19:53:05,3.49 req/s,1.78 req/s
2023-05-25 19:53:10,3.31 req/s,1.49 req/s
2023-05-25 19:53:15,2.98 req/s,1.15 req/s
2023-05-25 19:53:20,2.82 req/s,0.818 req/s
2023-05-25 19:53:25,2.64 req/s,0.509 req/s
2023-05-25 19:53:30,2.38 req/s,0.127 req/s
2023-05-25 19:53:35,2.27 req/s,0 req/s
2023-05-25 19:53:40,2.31 req/s,0 req/s
2023-05-25 19:53:45,2.27 req/s,0 req/s
2023-05-25 19:53:50,2.16 req/s,0 req/s
2023-05-25 19:53:55,2.29 req/s,0 req/s
2023-05-25 19:54:00,2.24 req/s,0 req/s
2023-05-25 19:54:05,2.27 req/s,0 req/s
2023-05-25 19:54:10,2.29 req/s,0 req/s
2023-05-25 19:54:15,2.25 req/s,0 req/s
2023-05-25 19:54:20,2.25 req/s,0 req/s
2023-05-25 19:54:25,2.27 req/s,0 req/s
2023-05-25 19:54:30,2.25 req/s,0 req/s
2023-05-25 19:54:35,2.24 req/s,0 req/s
2023-05-25 19:54:40,2.24 req/s,0 req/s
2023-05-25 19:54:45,2.36 req/s,0 req/s
2023-05-25 19:54:50,2.27 req/s,0 req/s
2023-05-25 19:54:55,2.27 req/s,0 req/s
2023-05-25 19:55:00,2.24 req/s,0 req/s
2023-05-25 19:55:05,2.16 req/s,0 req/s
2023-05-25 19:55:10,2.27 req/s,0.200 req/s
2023-05-25 19:55:15,2.49 req/s,0.527 req/s
2023-05-25 19:55:20,2.75 req/s,0.873 req/s
2023-05-25 19:55:25,2.96 req/s,1.18 req/s
2023-05-25 19:55:30,3.22 req/s,1.53 req/s
2023-05-25 19:55:35,3.42 req/s,1.65 req/s
2023-05-25 19:55:40,3.60 req/s,1.89 req/s
2023-05-25 19:55:45,3.80 req/s,2.20 req/s
2023-05-25 19:55:50,4.09 req/s,2.47 req/s
2023-05-25 19:55:55,4.24 req/s,2.69 req/s
2023-05-25 19:56:00,4.64 req/s,3.07 req/s
2023-05-25 19:56:05,4.64 req/s,3.09 req/s
2023-05-25 19:56:10,4.69 req/s,3.18 req/s
2023-05-25 19:56:15,4.65 req/s,2.98 req/s
2023-05-25 19:56:20,4.33 req/s,2.67 req/s
2023-05-25 19:56:25,3.93 req/s,2.33 req/s
2023-05-25 19:56:30,3.64 req/s,2.20 req/s
2023-05-25 19:56:35,3.29 req/s,1.96 req/s
2023-05-25 19:56:40,2.93 req/s,1.65 req/s
2023-05-25 19:56:45,2.56 req/s,1.38 req/s
2023-05-25 19:56:50,2.29 req/s,1.16 req/s
2023-05-25 19:56:55,1.85 req/s,0.782 req/s
2023-05-25 19:57:00,1.60 req/s,0.564 req/s
2023-05-25 19:57:05,1.20 req/s,0.145 req/s
2023-05-25 19:57:10,0.873 req/s,0 req/s
2023-05-25 19:57:15,0.855 req/s,0 req/s
2023-05-25 19:57:20,0.855 req/s,0 req/s
2023-05-25 19:57:25,0.855 req/s,0 req/s
2023-05-25 19:57:30,0.873 req/s,0 req/s
2023-05-25 19:57:35,0.873 req/s,0 req/s
2023-05-25 19:57:40,0.836 req/s,0 req/s
2023-05-25 19:57:45,0.891 req/s,0 req/s
2023-05-25 19:57:50,0.873 req/s,0 req/s
2023-05-25 19:57:55,0.873 req/s,0 req/s
2023-05-25 19:58:00,0.873 req/s,0 req/s
2023-05-25 19:58:05,0.873 req/s,0 req/s
2023-05-25 19:58:10,0.873 req/s,0 req/s
2023-05-25 19:58:15,0.873 req/s,0 req/s
2023-05-25 19:58:20,0.873 req/s,0 req/s
2023-05-25 19:58:25,0.855 req/s,0 req/s
2023-05-25 19:58:30,0.873 req/s,0 req/s
2023-05-25 19:58:35,0.891 req/s,0 req/s
2023-05-25 19:58:40,0.855 req/s,0 req/s
2023-05-25 19:58:45,0.855 req/s,0 req/s
2023-05-25 19:58:50,0.873 req/s,0 req/s
2023-05-25 19:58:55,0.873 req/s,0 req/s
2023-05-25 19:59:00,0.873 req/s,0 req/s
2023-05-25 19:59:05,0.855 req/s,0 req/s
2023-05-25 19:59:10,0.855 req/s,0 req/s
2023-05-25 19:59:15,0.873 req/s,0 req/s
2023-05-25 19:59:20,0.927 req/s,0 req/s
2023-05-25 19:59:25,1.02 req/s,0 req/s
2023-05-25 19:59:30,1.15 req/s,0 req/s
2023-05-25 19:59:35,1.25 req/s,0 req/s
2023-05-25 19:59:40,1.38 req/s,0 req/s
2023-05-25 19:59:45,1.49 req/s,0 req/s
2023-05-25 19:59:50,1.58 req/s,0 req/s
2023-05-25 19:59:55,1.69 req/s,0 req/s
2023-05-25 20:00:00,1.82 req/s,0 req/s
2023-05-25 20:00:05,1.91 req/s,0 req/s
2023-05-25 20:00:10,2.02 req/s,0 req/s
2023-05-25 20:00:15,2.09 req/s,0 req/s
2023-05-25 20:00:20,2.15 req/s,0 req/s
2023-05-25 20:00:25,2.07 req/s,0 req/s
2023-05-25 20:00:30,2.13 req/s,0 req/s
2023-05-25 20:00:35,2.11 req/s,0 req/s
2023-05-25 20:00:40,2.09 req/s,0 req/s
2023-05-25 20:00:45,2.13 req/s,0 req/s
2023-05-25 20:00:50,2.07 req/s,0 req/s
2023-05-25 20:00:55,2.15 req/s,0 req/s
2023-05-25 20:01:00,2.15 req/s,0 req/s
2023-05-25 20:01:05,2.09 req/s,0 req/s
2023-05-25 20:01:10,2.15 req/s,0 req/s
2023-05-25 20:01:15,2.07 req/s,0 req/s
2023-05-25 20:01:20,2.16 req/s,0 req/s
2023-05-25 20:01:25,2.11 req/s,0 req/s
2023-05-25 20:01:30,2.09 req/s,0 req/s
2023-05-25 20:01:35,2.02 req/s,0 req/s
2023-05-25 20:01:40,1.96 req/s,0 req/s
2023-05-25 20:01:45,1.96 req/s,0 req/s
2023-05-25 20:01:50,1.82 req/s,0 req/s
2023-05-25 20:01:55,1.80 req/s,0 req/s
2023-05-25 20:02:00,1.76 req/s,0 req/s
2023-05-25 20:02:05,1.64 req/s,0 req/s
2023-05-25 20:02:10,1.64 req/s,0 req/s
2023-05-25 20:02:15,1.49 req/s,0 req/s
2023-05-25 20:02:20,1.44 req/s,0 req/s
2023-05-25 20:02:25,1.40 req/s,0 req/s
2023-05-25 20:02:30,1.42 req/s,0 req/s
2023-05-25 20:02:35,1.44 req/s,0 req/s
2023-05-25 20:02:40,1.42 req/s,0 req/s
2023-05-25 20:02:45,1.44 req/s,0 req/s
2023-05-25 20:02:50,1.42 req/s,0 req/s
2023-05-25 20:02:55,1.42 req/s,0 req/s
2023-05-25 20:03:00,1.44 req/s,0 req/s
2023-05-25 20:03:05,1.40 req/s,0 req/s
2023-05-25 20:03:10,1.44 req/s,0 req/s
2023-05-25 20:03:15,1.47 req/s,0 req/s
2023-05-25 20:03:20,1.47 req/s,0 req/s
2023-05-25 20:03:25,1.47 req/s,0 req/s
2023-05-25 20:03:30,1.44 req/s,0 req/s
2023-05-25 20:03:35,1.42 req/s,0 req/s
2023-05-25 20:03:40,1.45 req/s,0 req/s
2023-05-25 20:03:45,1.44 req/s,0 req/s
2023-05-25 20:03:50,1.42 req/s,0 req/s
2023-05-25 20:03:55,1.42 req/s,0 req/s
2023-05-25 20:04:00,1.45 req/s,0 req/s
2023-05-25 20:04:05,1.45 req/s,0 req/s
2023-05-25 20:04:10,1.42 req/s,0 req/s
2023-05-25 20:04:15,1.44 req/s,0 req/s
2023-05-25 20:04:20,1.44 req/s,0 req/s
2023-05-25 20:04:25,1.44 req/s,0 req/s
2023-05-25 20:04:30,1.44 req/s,0 req/s
2023-05-25 20:04:35,1.44 req/s,0 req/s
2023-05-25 20:04:40,1.44 req/s,0 req/s
2023-05-25 20:04:45,1.45 req/s,0 req/s
2023-05-25 20:04:50,1.45 req/s,0 req/s
2023-05-25 20:04:55,1.38 req/s,0 req/s
2023-05-25 20:05:00,1.42 req/s,0 req/s
2023-05-25 20:05:05,1.45 req/s,0 req/s
2023-05-25 20:05:10,1.42 req/s,0 req/s
2023-05-25 20:05:15,1.42 req/s,0 req/s
2023-05-25 20:05:20,1.44 req/s,0 req/s
2023-05-25 20:05:25,1.45 req/s,0 req/s
2023-05-25 20:05:30,1.40 req/s,0 req/s
2023-05-25 20:05:35,1.44 req/s,0 req/s
2023-05-25 20:05:40,1.44 req/s,0 req/s
2023-05-25 20:05:45,1.44 req/s,0 req/s
2023-05-25 20:05:50,1.49 req/s,0 req/s
2023-05-25 20:05:55,1.44 req/s,0 req/s
2023-05-25 20:06:00,1.40 req/s,0 req/s
2023-05-25 20:06:05,1.44 req/s,0 req/s
2023-05-25 20:06:10,1.44 req/s,0 req/s
2023-05-25 20:06:15,1.44 req/s,0 req/s
2023-05-25 20:06:20,1.42 req/s,0 req/s
2023-05-25 20:06:25,1.45 req/s,0 req/s
2023-05-25 20:06:30,1.44 req/s,0 req/s
2023-05-25 20:06:35,1.44 req/s,0 req/s
2023-05-25 20:06:40,1.44 req/s,0 req/s
2023-05-25 20:06:45,1.42 req/s,0 req/s
2023-05-25 20:06:50,1.45 req/s,0 req/s
2023-05-25 20:06:55,1.44 req/s,0 req/s
2023-05-25 20:07:00,1.44 req/s,0 req/s
2023-05-25 20:07:05,1.44 req/s,0 req/s
2023-05-25 20:07:10,1.40 req/s,0 req/s
2023-05-25 20:07:15,1.44 req/s,0 req/s
2023-05-25 20:07:20,1.42 req/s,0 req/s
2023-05-25 20:07:25,1.40 req/s,0 req/s
2023-05-25 20:07:30,1.44 req/s,0 req/s
2023-05-25 20:07:35,1.40 req/s,0 req/s
2023-05-25 20:07:40,1.44 req/s,0 req/s
2023-05-25 20:07:45,1.44 req/s,0 req/s
2023-05-25 20:07:50,1.44 req/s,0 req/s
2023-05-25 20:07:55,1.40 req/s,0 req/s
2023-05-25 20:08:00,1.44 req/s,0 req/s
2023-05-25 20:08:05,1.44 req/s,0 req/s
2023-05-25 20:08:10,1.44 req/s,0 req/s
2023-05-25 20:08:15,1.42 req/s,0 req/s
2023-05-25 20:08:20,1.45 req/s,0 req/s
2023-05-25 20:08:25,1.42 req/s,0 req/s
2023-05-25 20:08:30,1.45 req/s,0 req/s
2023-05-25 20:08:35,1.42 req/s,0 req/s
2023-05-25 20:08:40,1.42 req/s,0 req/s
2023-05-25 20:08:45,1.44 req/s,0 req/s
2023-05-25 20:08:50,1.47 req/s,0 req/s
2023-05-25 20:08:55,1.40 req/s,0 req/s
2023-05-25 20:09:00,1.44 req/s,0 req/s
2023-05-25 20:09:05,1.42 req/s,0 req/s
2023-05-25 20:09:10,1.44 req/s,0 req/s
2023-05-25 20:09:15,1.42 req/s,0 req/s
2023-05-25 20:09:20,1.44 req/s,0 req/s
2023-05-25 20:09:25,1.40 req/s,0 req/s
2023-05-25 20:09:30,1.40 req/s,0 req/s
2023-05-25 20:09:35,1.36 req/s,0 req/s
2023-05-25 20:09:40,1.36 req/s,0 req/s
2023-05-25 20:09:45,1.35 req/s,0 req/s
2023-05-25 20:09:50,1.38 req/s,0 req/s
2023-05-25 20:09:55,1.35 req/s,0 req/s
2023-05-25 20:10:00,1.35 req/s,0 req/s
2023-05-25 20:10:05,1.35 req/s,0 req/s
2023-05-25 20:10:10,1.33 req/s,0 req/s
2023-05-25 20:10:15,1.27 req/s,0 req/s
2023-05-25 20:10:20,1.33 req/s,0 req/s
2023-05-25 20:10:25,1.31 req/s,0 req/s
2023-05-25 20:10:30,1.35 req/s,0 req/s
2023-05-25 20:10:35,1.33 req/s,0 req/s
2023-05-25 20:10:40,1.31 req/s,0 req/s
2023-05-25 20:10:45,1.31 req/s,0 req/s
2023-05-25 20:10:50,1.33 req/s,0 req/s
2023-05-25 20:10:55,1.33 req/s,0 req/s
2023-05-25 20:11:00,1.31 req/s,0 req/s
2023-05-25 20:11:05,1.33 req/s,0 req/s
2023-05-25 20:11:10,1.33 req/s,0 req/s
2023-05-25 20:11:15,1.31 req/s,0 req/s
2023-05-25 20:11:20,1.36 req/s,0 req/s
2023-05-25 20:11:25,1.33 req/s,0 req/s
2023-05-25 20:11:30,1.33 req/s,0 req/s
2023-05-25 20:11:35,1.35 req/s,0 req/s
2023-05-25 20:11:40,1.33 req/s,0 req/s
2023-05-25 20:11:45,1.31 req/s,0 req/s
2023-05-25 20:11:50,1.33 req/s,0 req/s
2023-05-25 20:11:55,1.33 req/s,0 req/s
2023-05-25 20:12:00,1.33 req/s,0 req/s
2023-05-25 20:12:05,1.36 req/s,0 req/s
2023-05-25 20:12:10,1.35 req/s,0 req/s
2023-05-25 20:12:15,1.31 req/s,0 req/s
2023-05-25 20:12:20,1.33 req/s,0 req/s
2023-05-25 20:12:25,1.33 req/s,0 req/s
2023-05-25 20:12:30,1.33 req/s,0 req/s
2023-05-25 20:12:35,1.33 req/s,0 req/s
2023-05-25 20:12:40,1.33 req/s,0 req/s
2023-05-25 20:12:45,1.31 req/s,0 req/s
2023-05-25 20:12:50,1.33 req/s,0 req/s
2023-05-25 20:12:55,1.36 req/s,0 req/s
2023-05-25 20:13:00,1.35 req/s,0 req/s
2023-05-25 20:13:05,1.38 req/s,0 req/s
2023-05-25 20:13:10,1.40 req/s,0 req/s
2023-05-25 20:13:15,1.38 req/s,0 req/s
2023-05-25 20:13:20,1.42 req/s,0 req/s
2023-05-25 20:13:25,1.42 req/s,0 req/s
2023-05-25 20:13:30,1.45 req/s,0 req/s
2023-05-25 20:13:35,1.47 req/s,0 req/s
2023-05-25 20:13:40,1.47 req/s,0 req/s
2023-05-25 20:13:45,1.49 req/s,0 req/s
2023-05-25 20:13:50,1.44 req/s,0 req/s
2023-05-25 20:13:55,1.49 req/s,0 req/s
2023-05-25 20:14:00,1.44 req/s,0 req/s
2023-05-25 20:14:05,1.45 req/s,0 req/s
2023-05-25 20:14:10,1.47 req/s,0 req/s
2023-05-25 20:14:15,1.45 req/s,0 req/s
2023-05-25 20:14:20,1.44 req/s,0 req/s
2023-05-25 20:14:25,1.45 req/s,0 req/s
2023-05-25 20:14:30,1.45 req/s,0 req/s
2023-05-25 20:14:35,1.44 req/s,0 req/s
2023-05-25 20:14:40,1.45 req/s,0 req/s
2023-05-25 20:14:45,1.45 req/s,0 req/s
2023-05-25 20:14:50,1.45 req/s,0 req/s
2023-05-25 20:14:55,1.44 req/s,0 req/s
2023-05-25 20:15:00,1.45 req/s,0 req/s
2023-05-25 20:15:05,1.44 req/s,0 req/s
2023-05-25 20:15:10,1.44 req/s,0 req/s
2023-05-25 20:15:15,1.55 req/s,0 req/s
2023-05-25 20:15:20,1.56 req/s,0 req/s
2023-05-25 20:15:25,1.65 req/s,0 req/s
2023-05-25 20:15:30,1.75 req/s,0 req/s
2023-05-25 20:15:35,1.80 req/s,0 req/s
2023-05-25 20:15:40,1.85 req/s,0 req/s
2023-05-25 20:15:45,1.93 req/s,0 req/s
2023-05-25 20:15:50,2.02 req/s,0 req/s
2023-05-25 20:15:55,2.09 req/s,0 req/s
2023-05-25 20:16:00,2.15 req/s,0 req/s
2023-05-25 20:16:05,2.24 req/s,0 req/s
2023-05-25 20:16:10,2.24 req/s,0 req/s
2023-05-25 20:16:15,2.25 req/s,0 req/s
2023-05-25 20:16:20,2.25 req/s,0 req/s
2023-05-25 20:16:25,2.20 req/s,0 req/s
2023-05-25 20:16:30,2.24 req/s,0 req/s
2023-05-25 20:16:35,2.25 req/s,0 req/s
2023-05-25 20:16:40,2.24 req/s,0 req/s
2023-05-25 20:16:45,2.25 req/s,0 req/s
2023-05-25 20:16:50,2.16 req/s,0 req/s
2023-05-25 20:16:55,2.24 req/s,0 req/s
2023-05-25 20:17:00,2.22 req/s,0 req/s
2023-05-25 20:17:05,2.22 req/s,0 req/s
2023-05-25 20:17:10,2.22 req/s,0 req/s
2023-05-25 20:17:15,2.22 req/s,0 req/s
2023-05-25 20:17:20,2.22 req/s,0 req/s
2023-05-25 20:17:25,2.22 req/s,0 req/s
2023-05-25 20:17:30,2.22 req/s,0 req/s
2023-05-25 20:17:35,2.16 req/s,0 req/s
2023-05-25 20:17:40,2.07 req/s,0 req/s
2023-05-25 20:17:45,2.15 req/s,0 req/s
2023-05-25 20:17:50,2.05 req/s,0 req/s
2023-05-25 20:17:55,1.98 req/s,0 req/s
2023-05-25 20:18:00,1.89 req/s,0 req/s
2023-05-25 20:18:05,1.82 req/s,0 req/s
2023-05-25 20:18:10,1.76 req/s,0 req/s
2023-05-25 20:18:15,1.76 req/s,0 req/s
2023-05-25 20:18:20,1.65 req/s,0 req/s
2023-05-25 20:18:25,1.64 req/s,0 req/s
2023-05-25 20:18:30,1.60 req/s,0 req/s
2023-05-25 20:18:35,1.62 req/s,0 req/s
2023-05-25 20:18:40,1.56 req/s,0 req/s
2023-05-25 20:18:45,1.56 req/s,0 req/s
2023-05-25 20:18:50,1.58 req/s,0 req/s
2023-05-25 20:18:55,1.60 req/s,0 req/s
2023-05-25 20:19:00,1.62 req/s,0 req/s
2023-05-25 20:19:05,1.56 req/s,0 req/s
2023-05-25 20:19:10,1.56 req/s,0 req/s
2023-05-25 20:19:15,1.56 req/s,0 req/s
2023-05-25 20:19:20,1.56 req/s,0 req/s
2023-05-25 20:19:25,1.58 req/s,0 req/s
2023-05-25 20:19:30,1.60 req/s,0 req/s
2023-05-25 20:19:35,1.56 req/s,0 req/s
2023-05-25 20:19:40,1.56 req/s,0 req/s
2023-05-25 20:19:45,1.56 req/s,0 req/s
2023-05-25 20:19:50,1.56 req/s,0 req/s
2023-05-25 20:19:55,1.53 req/s,0 req/s
2023-05-25 20:20:00,1.60 req/s,0 req/s
2023-05-25 20:20:05,1.56 req/s,0 req/s
2023-05-25 20:20:10,1.60 req/s,0 req/s
2023-05-25 20:20:15,1.55 req/s,0 req/s
2023-05-25 20:20:20,1.55 req/s,0 req/s
2023-05-25 20:20:25,1.58 req/s,0 req/s
2023-05-25 20:20:30,1.56 req/s,0 req/s
2023-05-25 20:20:35,1.58 req/s,0 req/s
2023-05-25 20:20:40,1.56 req/s,0 req/s
2023-05-25 20:20:45,1.56 req/s,0 req/s
2023-05-25 20:20:50,1.62 req/s,0 req/s
2023-05-25 20:20:55,1.55 req/s,0 req/s
2023-05-25 20:21:00,1.58 req/s,0 req/s
2023-05-25 20:21:05,1.56 req/s,0 req/s
2023-05-25 20:21:10,1.58 req/s,0 req/s
2023-05-25 20:21:15,1.60 req/s,0 req/s
