"Time","Timestamp","cpu_usage","memory_usage","bandwidth_inbound","bandwidth_outbound","tps","tps_error","response_time","Status"
"2023-05-25 18:48:45","1685015325000","24.8%","37.9%","6.16 GB/s","5.39 GB/s","2.16 req/s","0 req/s","906 ms","0"
"2023-05-25 18:48:50","1685015330000","31.0%","37.9%","4.84 GB/s","4.97 GB/s","2.22 req/s","0 req/s","918 ms","0"
"2023-05-25 18:48:55","1685015335000","24.2%","38.3%","14.6 GB/s","11.8 GB/s","2.18 req/s","0 req/s","880 ms","0"
"2023-05-25 18:49:00","1685015340000","21.2%","38.1%","8.97 GB/s","7.75 GB/s","2.24 req/s","0 req/s","863 ms","0"
"2023-05-25 18:49:05","1685015345000","35.8%","38.1%","9.04 GB/s","7.88 GB/s","2.16 req/s","0 req/s","870 ms","0"
"2023-05-25 18:49:10","1685015350000","26.2%","38.1%","7.99 GB/s","6.92 GB/s","2.16 req/s","0 req/s","840 ms","0"
"2023-05-25 18:49:15","1685015355000","33.0%","38.1%","6.87 GB/s","6.08 GB/s","2.22 req/s","0 req/s","863 ms","0"
"2023-05-25 18:49:20","1685015360000","20.8%","38.1%","3.40 GB/s","2.93 GB/s","2.20 req/s","0 req/s","829 ms","0"
"2023-05-25 18:49:25","1685015365000","19.6%","38.1%","12.9 GB/s","11.0 GB/s","2.18 req/s","0 req/s","828 ms","0"
"2023-05-25 18:49:30","1685015370000","24.6%","38.1%","7.62 GB/s","6.62 GB/s","2.18 req/s","0 req/s","769 ms","0"
"2023-05-25 18:49:35","1685015375000","35.4%","38.1%","8.87 GB/s","7.73 GB/s","2.22 req/s","0 req/s","812 ms","0"
"2023-05-25 18:49:40","1685015380000","27.8%","38.1%","2.35 GB/s","2.77 GB/s","2.20 req/s","0 req/s","822 ms","0"
"2023-05-25 18:49:45","1685015385000","18.2%","38.1%","7.63 GB/s","5.93 GB/s","2.09 req/s","0 req/s","806 ms","0"
"2023-05-25 18:49:50","1685015390000","5.20%","37.9%","2.70 GB/s","2.30 GB/s","1.95 req/s","0 req/s","828 ms","0"
"2023-05-25 18:49:55","1685015395000","6.80%","37.9%","344 MB/s","334 MB/s","1.80 req/s","0 req/s","831 ms","0"
"2023-05-25 18:50:00","1685015400000","4.40%","37.9%","2.78 GB/s","2.37 GB/s","1.65 req/s","0 req/s","738 ms","0"
"2023-05-25 18:50:05","1685015405000","4.20%","37.9%","2.57 GB/s","2.19 GB/s","1.51 req/s","0 req/s","732 ms","0"
"2023-05-25 18:50:10","1685015410000","4.00%","37.9%","129 MB/s","157 MB/s","1.31 req/s","0 req/s","654 ms","0"
"2023-05-25 18:50:15","1685015415000","10.2%","37.9%","3.12 GB/s","2.67 GB/s","1.15 req/s","0 req/s","701 ms","0"
"2023-05-25 18:50:20","1685015420000","6.20%","37.9%","258 MB/s","282 MB/s","1 req/s","0 req/s","757 ms","0"
"2023-05-25 18:50:25","1685015425000","8.20%","37.9%","402 MB/s","360 MB/s","0.891 req/s","0 req/s","785 ms","0"
"2023-05-25 18:50:30","1685015430000","5.20%","37.9%","2.39 GB/s","2.09 GB/s","0.691 req/s","0 req/s","680 ms","0"
"2023-05-25 18:50:35","1685015435000","5.80%","37.9%","297 MB/s","256 MB/s","0.564 req/s","0 req/s","539 ms","0"
"2023-05-25 18:50:40","1685015440000","3.00%","37.9%","133 MB/s","144 MB/s","0.491 req/s","0 req/s","500 ms","0"
"2023-05-25 18:50:45","1685015445000","4.40%","37.9%","2.36 GB/s","2.01 GB/s","0.491 req/s","0 req/s","506 ms","0"
"2023-05-25 18:50:50","1685015450000","11.2%","37.9%","507 MB/s","511 MB/s","0.491 req/s","0 req/s","556 ms","0"
"2023-05-25 18:50:55","1685015455000","4.20%","37.9%","2.36 GB/s","2.01 GB/s","0.491 req/s","0 req/s","562 ms","0"
"2023-05-25 18:51:00","1685015460000","6.00%","37.9%","2.67 GB/s","2.31 GB/s","0.491 req/s","0 req/s","604 ms","0"
"2023-05-25 18:51:05","1685015465000","3.00%","37.9%","177 MB/s","146 MB/s","0.527 req/s","0 req/s","574 ms","0"
"2023-05-25 18:51:10","1685015470000","4.40%","37.9%","2.81 GB/s","2.40 GB/s","0.509 req/s","0 req/s","510 ms","0"
"2023-05-25 18:51:15","1685015475000","3.40%","37.9%","2.53 GB/s","2.16 GB/s","0.527 req/s","0 req/s","471 ms","0"
"2023-05-25 18:51:20","1685015480000","1.000%","37.9%","12.6 MB/s","11.0 MB/s","0.491 req/s","0 req/s","395 ms","0"
"2023-05-25 18:51:25","1685015485000","3.20%","37.9%","2.21 GB/s","1.88 GB/s","0.509 req/s","0 req/s","340 ms","0"
"2023-05-25 18:51:30","1685015490000","2.40%","37.9%","71.4 MB/s","68.1 MB/s","0.491 req/s","0 req/s","346 ms","0"
"2023-05-25 18:51:35","1685015495000","3.60%","37.9%","2.78 GB/s","2.36 GB/s","0.509 req/s","0 req/s","330 ms","0"
"2023-05-25 18:51:40","1685015500000","4.00%","37.9%","2.94 GB/s","2.51 GB/s","0.509 req/s","0 req/s","323 ms","0"
"2023-05-25 18:51:45","1685015505000","10.00%","37.9%","1.61 GB/s","1.82 GB/s","0.509 req/s","0 req/s","290 ms","0"
"2023-05-25 18:51:50","1685015510000","1.20%","37.9%","1.20 GB/s","645 MB/s","0.491 req/s","0 req/s","280 ms","0"
"2023-05-25 18:51:55","1685015515000","7.80%","37.9%","398 MB/s","357 MB/s","0.491 req/s","0 req/s","306 ms","0"
"2023-05-25 18:52:00","1685015520000","4.00%","37.9%","2.43 GB/s","2.07 GB/s","0.455 req/s","0 req/s","317 ms","0"
"2023-05-25 18:52:05","1685015525000","5.00%","37.9%","280 MB/s","273 MB/s","0.455 req/s","0 req/s","358 ms","0"
"2023-05-25 18:52:10","1685015530000","11.2%","37.9%","503 MB/s","488 MB/s","0.455 req/s","0 req/s","454 ms","0"
"2023-05-25 18:52:15","1685015535000","3.00%","37.9%","2.21 GB/s","1.88 GB/s","0.455 req/s","0 req/s","454 ms","0"
"2023-05-25 18:52:20","1685015540000","1.20%","37.9%","7.92 MB/s","6.93 MB/s","0.436 req/s","0 req/s","453 ms","0"
"2023-05-25 18:52:25","1685015545000","4.20%","37.9%","2.76 GB/s","2.35 GB/s","0.418 req/s","0 req/s","465 ms","0"
"2023-05-25 18:52:30","1685015550000","9.20%","37.9%","490 MB/s","475 MB/s","0.418 req/s","0 req/s","563 ms","0"
"2023-05-25 18:52:35","1685015555000","3.80%","37.9%","2.66 GB/s","2.27 GB/s","0.400 req/s","0 req/s","581 ms","0"
"2023-05-25 18:52:40","1685015560000","7.60%","37.9%","469 MB/s","455 MB/s","0.382 req/s","0 req/s","616 ms","0"
"2023-05-25 18:52:45","1685015565000","3.80%","37.9%","2.70 GB/s","2.30 GB/s","0.400 req/s","0 req/s","605 ms","0"
"2023-05-25 18:52:50","1685015570000","3.40%","37.9%","2.22 GB/s","1.89 GB/s","0.382 req/s","0 req/s","532 ms","0"
"2023-05-25 18:52:55","1685015575000","3.00%","37.9%","2.23 GB/s","1.90 GB/s","0.400 req/s","0 req/s","526 ms","0"
"2023-05-25 18:53:00","1685015580000","4.00%","37.9%","219 MB/s","214 MB/s","0.400 req/s","0 req/s","508 ms","0"
"2023-05-25 18:53:05","1685015585000","3.40%","37.9%","161 MB/s","156 MB/s","0.382 req/s","0 req/s","439 ms","0"
"2023-05-25 18:53:10","1685015590000","4.20%","37.9%","2.66 GB/s","2.27 GB/s","0.382 req/s","0 req/s","452 ms","0"
"2023-05-25 18:53:15","1685015595000","0.600%","37.9%","11.2 MB/s","9.72 MB/s","0.382 req/s","0 req/s","439 ms","0"
"2023-05-25 18:53:20","1685015600000","4.60%","37.9%","2.55 GB/s","2.17 GB/s","0.400 req/s","0 req/s","441 ms","0"
"2023-05-25 18:53:25","1685015605000","7.00%","37.9%","355 MB/s","395 MB/s","0.382 req/s","0 req/s","435 ms","0"
"2023-05-25 18:53:30","1685015610000","8.00%","37.9%","452 MB/s","390 MB/s","0.400 req/s","0 req/s","486 ms","0"
"2023-05-25 18:53:35","1685015615000","0.800%","37.9%","14.7 MB/s","12.8 MB/s","0.400 req/s","0 req/s","386 ms","0"
"2023-05-25 18:53:40","1685015620000","0.800%","37.9%","20.0 MB/s","17.3 MB/s","0.400 req/s","0 req/s","375 ms","0"
"2023-05-25 18:53:45","1685015625000","0.800%","37.9%","9.82 MB/s","8.54 MB/s","0.400 req/s","0 req/s","366 ms","0"
"2023-05-25 18:53:50","1685015630000","4.20%","37.9%","2.44 GB/s","2.08 GB/s","0.400 req/s","0 req/s","369 ms","0"
"2023-05-25 18:53:55","1685015635000","1.20%","37.9%","16.4 MB/s","14.3 MB/s","0.400 req/s","0 req/s","328 ms","0"
"2023-05-25 18:54:00","1685015640000","3.40%","37.9%","183 MB/s","212 MB/s","0.400 req/s","0 req/s","377 ms","0"
"2023-05-25 18:54:05","1685015645000","7.80%","37.9%","350 MB/s","320 MB/s","0.400 req/s","0 req/s","416 ms","0"
"2023-05-25 18:54:10","1685015650000","5.00%","37.9%","2.39 GB/s","2.03 GB/s","0.400 req/s","0 req/s","427 ms","0"
"2023-05-25 18:54:15","1685015655000","0.800%","37.9%","7.84 MB/s","6.88 MB/s","0.400 req/s","0 req/s","410 ms","0"
"2023-05-25 18:54:20","1685015660000","3.40%","37.9%","2.36 GB/s","2.01 GB/s","0.400 req/s","0 req/s","314 ms","0"
"2023-05-25 18:54:25","1685015665000","4.00%","37.9%","1.27 GB/s","1.54 GB/s","0.400 req/s","0 req/s","260 ms","0"
"2023-05-25 18:54:30","1685015670000","11.6%","37.9%","4.01 GB/s","3.02 GB/s","0.436 req/s","0 req/s","414 ms","0"
"2023-05-25 18:54:35","1685015675000","9.40%","37.9%","2.93 GB/s","2.57 GB/s","0.436 req/s","0 req/s","430 ms","0"
"2023-05-25 18:54:40","1685015680000","8.80%","37.9%","390 MB/s","345 MB/s","0.473 req/s","0 req/s","501 ms","0"
"2023-05-25 18:54:45","1685015685000","4.80%","37.9%","181 MB/s","175 MB/s","0.491 req/s","0 req/s","508 ms","0"
"2023-05-25 18:54:50","1685015690000","5.60%","37.9%","273 MB/s","276 MB/s","0.527 req/s","0 req/s","551 ms","0"
"2023-05-25 18:54:55","1685015695000","8.60%","37.7%","3.04 GB/s","2.60 GB/s","0.564 req/s","0 req/s","483 ms","0"
"2023-05-25 18:55:00","1685015700000","1.20%","37.7%","20.9 MB/s","18.2 MB/s","0.564 req/s","0 req/s","446 ms","0"
"2023-05-25 18:55:05","1685015705000","19.0%","37.7%","619 MB/s","638 MB/s","0.600 req/s","0 req/s","560 ms","0"
"2023-05-25 18:55:10","1685015710000","10.2%","37.7%","5.58 GB/s","4.73 GB/s","0.618 req/s","0 req/s","567 ms","0"
"2023-05-25 18:55:15","1685015715000","5.80%","37.7%","272 MB/s","295 MB/s","0.655 req/s","0 req/s","600 ms","0"
"2023-05-25 18:55:20","1685015720000","10.4%","37.7%","5.52 GB/s","4.68 GB/s","0.673 req/s","0 req/s","592 ms","0"
"2023-05-25 18:55:25","1685015725000","1.00%","38.1%","47.1 MB/s","40.8 MB/s","0.655 req/s","0 req/s","497 ms","0"
"2023-05-25 18:55:30","1685015730000","0.600%","38.1%","20.6 MB/s","17.9 MB/s","0.673 req/s","0 req/s","482 ms","0"
"2023-05-25 18:55:35","1685015735000","5.80%","38.1%","269 MB/s","260 MB/s","0.655 req/s","0 req/s","455 ms","0"
"2023-05-25 18:55:40","1685015740000","7.80%","38.1%","2.71 GB/s","2.34 GB/s","0.673 req/s","0 req/s","466 ms","0"
"2023-05-25 18:55:45","1685015745000","4.40%","38.1%","2.86 GB/s","2.44 GB/s","0.655 req/s","0 req/s","427 ms","0"
"2023-05-25 18:55:50","1685015750000","3.60%","38.1%","2.29 GB/s","1.95 GB/s","0.655 req/s","0 req/s","416 ms","0"
"2023-05-25 18:55:55","1685015755000","3.80%","38.1%","2.54 GB/s","2.16 GB/s","0.673 req/s","0 req/s","415 ms","0"
"2023-05-25 18:56:00","1685015760000","6.40%","38.1%","5.14 GB/s","4.37 GB/s","0.655 req/s","0 req/s","312 ms","0"
"2023-05-25 18:56:05","1685015765000","1.20%","38.1%","18.9 MB/s","16.4 MB/s","0.655 req/s","0 req/s","298 ms","0"
"2023-05-25 18:56:10","1685015770000","5.40%","38.1%","2.41 GB/s","2.06 GB/s","0.655 req/s","0 req/s","262 ms","0"
"2023-05-25 18:56:15","1685015775000","7.00%","38.1%","3.29 GB/s","3.59 GB/s","0.655 req/s","0 req/s","259 ms","0"
"2023-05-25 18:56:20","1685015780000","3.40%","38.1%","4.51 GB/s","3.06 GB/s","0.673 req/s","0 req/s","261 ms","0"
"2023-05-25 18:56:25","1685015785000","4.60%","38.1%","2.75 GB/s","2.34 GB/s","0.655 req/s","0 req/s","267 ms","0"
"2023-05-25 18:56:30","1685015790000","17.2%","38.1%","813 MB/s","787 MB/s","0.655 req/s","0 req/s","354 ms","0"
"2023-05-25 18:56:35","1685015795000","13.6%","38.1%","4.47 GB/s","4.35 GB/s","0.655 req/s","0 req/s","369 ms","0"
"2023-05-25 18:56:40","1685015800000","4.40%","38.1%","4.30 GB/s","3.16 GB/s","0.655 req/s","0 req/s","371 ms","0"
"2023-05-25 18:56:45","1685015805000","7.60%","38.1%","2.47 GB/s","2.13 GB/s","0.655 req/s","0 req/s","401 ms","0"
"2023-05-25 18:56:50","1685015810000","7.80%","38.1%","3.97 GB/s","3.80 GB/s","0.655 req/s","0 req/s","399 ms","0"
"2023-05-25 18:56:55","1685015815000","5.80%","38.1%","1.53 GB/s","924 MB/s","0.655 req/s","0 req/s","421 ms","0"
"2023-05-25 18:57:00","1685015820000","9.40%","38.1%","2.89 GB/s","2.53 GB/s","0.655 req/s","0 req/s","485 ms","0"
"2023-05-25 18:57:05","1685015825000","15.4%","38.5%","2.95 GB/s","2.55 GB/s","0.655 req/s","0 req/s","537 ms","0"
"2023-05-25 18:57:10","1685015830000","1.40%","38.5%","43.1 MB/s","37.2 MB/s","0.655 req/s","0 req/s","530 ms","0"
"2023-05-25 18:57:15","1685015835000","3.20%","38.5%","2.30 GB/s","1.96 GB/s","0.655 req/s","0 req/s","532 ms","0"
"2023-05-25 18:57:20","1685015840000","4.60%","38.5%","2.89 GB/s","2.47 GB/s","0.673 req/s","0 req/s","529 ms","0"
"2023-05-25 18:57:25","1685015845000","5.00%","38.3%","2.77 GB/s","2.39 GB/s","0.673 req/s","0 req/s","448 ms","0"
"2023-05-25 18:57:30","1685015850000","11.4%","38.1%","2.82 GB/s","2.46 GB/s","0.673 req/s","0 req/s","461 ms","0"
"2023-05-25 18:57:35","1685015855000","15.0%","37.9%","2.71 GB/s","2.37 GB/s","0.655 req/s","0 req/s","511 ms","0"
"2023-05-25 18:57:40","1685015860000","12.0%","37.9%","2.81 GB/s","2.40 GB/s","0.655 req/s","0 req/s","519 ms","0"
"2023-05-25 18:57:45","1685015865000","8.80%","37.9%","442 MB/s","460 MB/s","0.673 req/s","0 req/s","594 ms","0"
"2023-05-25 18:57:50","1685015870000","7.40%","37.9%","2.70 GB/s","2.30 GB/s","0.673 req/s","0 req/s","572 ms","0"
"2023-05-25 18:57:55","1685015875000","2.00%","37.9%","72.5 MB/s","69.6 MB/s","0.673 req/s","0 req/s","516 ms","0"
"2023-05-25 18:58:00","1685015880000","9.00%","37.9%","2.94 GB/s","2.54 GB/s","0.655 req/s","0 req/s","495 ms","0"
"2023-05-25 18:58:05","1685015885000","1.80%","37.9%","85.8 MB/s","81.8 MB/s","0.673 req/s","0 req/s","499 ms","0"
"2023-05-25 18:58:10","1685015890000","6.20%","37.9%","4.80 GB/s","4.09 GB/s","0.655 req/s","0 req/s","515 ms","0"
"2023-05-25 18:58:15","1685015895000","11.8%","37.9%","3.20 GB/s","2.79 GB/s","0.655 req/s","0 req/s","590 ms","0"
"2023-05-25 18:58:20","1685015900000","13.4%","38.3%","3.31 GB/s","2.88 GB/s","0.673 req/s","0 req/s","598 ms","0"
"2023-05-25 18:58:25","1685015905000","12.2%","38.3%","455 MB/s","454 MB/s","0.655 req/s","0 req/s","621 ms","0"
"2023-05-25 18:58:30","1685015910000","10.00%","38.3%","5.22 GB/s","4.46 GB/s","0.673 req/s","0 req/s","604 ms","0"
"2023-05-25 18:58:35","1685015915000","13.0%","38.3%","3.11 GB/s","2.70 GB/s","0.673 req/s","0 req/s","608 ms","0"
"2023-05-25 18:58:40","1685015920000","2.80%","38.3%","176 MB/s","145 MB/s","0.655 req/s","0 req/s","529 ms","0"
"2023-05-25 18:58:45","1685015925000","5.40%","38.3%","242 MB/s","234 MB/s","0.636 req/s","0 req/s","558 ms","0"
"2023-05-25 18:58:50","1685015930000","12.6%","38.3%","519 MB/s","545 MB/s","0.636 req/s","0 req/s","609 ms","0"
"2023-05-25 18:58:55","1685015935000","7.80%","38.3%","410 MB/s","358 MB/s","0.673 req/s","0 req/s","612 ms","0"
"2023-05-25 18:59:00","1685015940000","12.0%","38.3%","7.85 GB/s","6.74 GB/s","0.709 req/s","0 req/s","625 ms","0"
"2023-05-25 18:59:05","1685015945000","44.2%","38.9%","20.0 GB/s","17.4 GB/s","0.964 req/s","0 req/s","761 ms","0"
"2023-05-25 18:59:10","1685015950000","33.2%","39.3%","11.1 GB/s","9.59 GB/s","1.18 req/s","0 req/s","825 ms","0"
"2023-05-25 18:59:15","1685015955000","30.4%","38.8%","8.06 GB/s","6.79 GB/s","1.45 req/s","0 req/s","1.02 s","0"
"2023-05-25 18:59:20","1685015960000","35.6%","39.0%","14.0 GB/s","12.0 GB/s","1.62 req/s","0 req/s","1.12 s","0"
"2023-05-25 18:59:25","1685015965000","42.4%","38.8%","14.0 GB/s","12.1 GB/s","1.85 req/s","0 req/s","1.36 s","0"
"2023-05-25 18:59:30","1685015970000","44.2%","38.8%","15.2 GB/s","14.0 GB/s","2.13 req/s","0 req/s","1.67 s","0"
"2023-05-25 18:59:35","1685015975000","35.6%","39.2%","11.8 GB/s","9.40 GB/s","2.36 req/s","0 req/s","1.80 s","0"
"2023-05-25 18:59:40","1685015980000","42.8%","39.0%","20.1 GB/s","17.3 GB/s","2.58 req/s","0 req/s","1.87 s","1"
"2023-05-25 18:59:45","1685015985000","26.8%","39.0%","4.50 GB/s","4.50 GB/s","2.82 req/s","0.109 req/s","2.06 s","1"
"2023-05-25 18:59:50","1685015990000","37.4%","38.1%","8.28 GB/s","9.42 GB/s","3.04 req/s","0.164 req/s","2.21 s","1"
"2023-05-25 18:59:55","1685015995000","49.0%","40.0%","22.6 GB/s","18.5 GB/s","3.25 req/s","0.164 req/s","2.39 s","0"
"2023-05-25 19:00:00","1685016000000","44.2%","40.2%","15.9 GB/s","14.2 GB/s","3.27 req/s","0.164 req/s","2.63 s","0"
"2023-05-25 19:00:05","1685016005000","44.4%","40.2%","16.6 GB/s","14.3 GB/s","3.27 req/s","0.164 req/s","2.78 s","1"
"2023-05-25 19:00:10","1685016010000","22.2%","40.2%","2.94 GB/s","3.50 GB/s","3.24 req/s","0.400 req/s","2.99 s","1"
"2023-05-25 19:00:15","1685016015000","19.4%","40.2%","3.50 GB/s","3.08 GB/s","3.31 req/s","0.527 req/s","3.05 s","1"
"2023-05-25 19:00:20","1685016020000","17.2%","40.2%","5.32 GB/s","4.06 GB/s","3.38 req/s","0.727 req/s","3.18 s","1"
"2023-05-25 19:00:25","1685016025000","29.0%","38.8%","11.7 GB/s","10.2 GB/s","3.27 req/s","0.727 req/s","3.19 s","1"
"2023-05-25 19:00:30","1685016030000","26.0%","38.8%","4.90 GB/s","5.24 GB/s","3.33 req/s","0.855 req/s","3.32 s","1"
"2023-05-25 19:00:35","1685016035000","21.4%","38.8%","4.45 GB/s","4.38 GB/s","3.20 req/s","0.855 req/s","3.44 s","1"
"2023-05-25 19:00:40","1685016040000","12.6%","38.8%","3.14 GB/s","2.69 GB/s","2.98 req/s","0.745 req/s","3.36 s","0"
"2023-05-25 19:00:45","1685016045000","8.60%","38.8%","303 MB/s","309 MB/s","2.76 req/s","0.691 req/s","3.30 s","0"
"2023-05-25 19:00:50","1685016050000","6.20%","38.8%","2.43 GB/s","2.07 GB/s","2.49 req/s","0.691 req/s","3.21 s","0"
"2023-05-25 19:00:55","1685016055000","22.0%","38.6%","3.28 GB/s","2.87 GB/s","2.24 req/s","0.691 req/s","3.11 s","0"
"2023-05-25 19:01:00","1685016060000","6.60%","39.0%","251 MB/s","228 MB/s","2.05 req/s","0.691 req/s","3.01 s","0"
"2023-05-25 19:01:05","1685016065000","7.20%","39.0%","4.52 GB/s","3.85 GB/s","1.82 req/s","0.455 req/s","2.79 s","0"
"2023-05-25 19:01:10","1685016070000","7.60%","39.0%","4.97 GB/s","4.24 GB/s","1.58 req/s","0.327 req/s","2.69 s","0"
"2023-05-25 19:01:15","1685016075000","11.6%","39.0%","3.11 GB/s","2.67 GB/s","1.29 req/s","0.127 req/s","2.25 s","0"
"2023-05-25 19:01:20","1685016080000","8.20%","39.0%","261 MB/s","253 MB/s","1.13 req/s","0.127 req/s","1.96 s","0"
"2023-05-25 19:01:25","1685016085000","8.80%","39.0%","344 MB/s","331 MB/s","0.855 req/s","0 req/s","1.07 s","0"
"2023-05-25 19:01:30","1685016090000","15.2%","39.0%","3.31 GB/s","2.87 GB/s","0.800 req/s","0 req/s","564 ms","0"
"2023-05-25 19:01:35","1685016095000","17.0%","38.9%","769 MB/s","743 MB/s","0.818 req/s","0 req/s","593 ms","0"
"2023-05-25 19:01:40","1685016100000","3.80%","39.0%","2.43 GB/s","2.07 GB/s","0.800 req/s","0 req/s","561 ms","0"
"2023-05-25 19:01:45","1685016105000","13.8%","39.0%","5.56 GB/s","5.07 GB/s","0.818 req/s","0 req/s","613 ms","0"
"2023-05-25 19:01:50","1685016110000","11.8%","39.0%","5.28 GB/s","4.93 GB/s","0.836 req/s","0 req/s","526 ms","0"
"2023-05-25 19:01:55","1685016115000","7.60%","39.0%","6.96 GB/s","5.21 GB/s","0.800 req/s","0 req/s","534 ms","0"
"2023-05-25 19:02:00","1685016120000","8.60%","39.0%","393 MB/s","396 MB/s","0.818 req/s","0 req/s","568 ms","0"
"2023-05-25 19:02:05","1685016125000","7.60%","39.0%","4.66 GB/s","3.96 GB/s","0.818 req/s","0 req/s","570 ms","0"
"2023-05-25 19:02:10","1685016130000","16.8%","39.0%","691 MB/s","698 MB/s","0.818 req/s","0 req/s","650 ms","0"
"2023-05-25 19:02:15","1685016135000","12.8%","39.0%","686 MB/s","656 MB/s","0.836 req/s","0 req/s","670 ms","0"
"2023-05-25 19:02:20","1685016140000","10.4%","39.0%","5.66 GB/s","4.81 GB/s","0.836 req/s","0 req/s","632 ms","0"
"2023-05-25 19:02:25","1685016145000","16.6%","39.0%","5.70 GB/s","4.92 GB/s","0.836 req/s","0 req/s","628 ms","0"
"2023-05-25 19:02:30","1685016150000","4.00%","39.0%","2.79 GB/s","2.37 GB/s","0.818 req/s","0 req/s","559 ms","0"
"2023-05-25 19:02:35","1685016155000","8.80%","38.1%","272 MB/s","303 MB/s","0.800 req/s","0 req/s","610 ms","0"
"2023-05-25 19:02:40","1685016160000","13.8%","38.1%","712 MB/s","652 MB/s","0.800 req/s","0 req/s","593 ms","0"
"2023-05-25 19:02:45","1685016165000","7.40%","38.1%","407 MB/s","393 MB/s","0.800 req/s","0 req/s","631 ms","0"
"2023-05-25 19:02:50","1685016170000","12.2%","37.9%","2.60 GB/s","2.26 GB/s","0.818 req/s","0 req/s","655 ms","0"
"2023-05-25 19:02:55","1685016175000","9.60%","37.9%","363 MB/s","350 MB/s","0.800 req/s","0 req/s","651 ms","0"
"2023-05-25 19:03:00","1685016180000","8.20%","37.9%","5.45 GB/s","5.26 GB/s","0.818 req/s","0 req/s","649 ms","0"
"2023-05-25 19:03:05","1685016185000","8.00%","38.3%","4.36 GB/s","3.11 GB/s","0.818 req/s","0 req/s","556 ms","0"
"2023-05-25 19:03:10","1685016190000","8.20%","38.3%","362 MB/s","417 MB/s","0.818 req/s","0 req/s","570 ms","0"
"2023-05-25 19:03:15","1685016195000","10.4%","38.3%","3.33 GB/s","2.81 GB/s","0.800 req/s","0 req/s","576 ms","0"
"2023-05-25 19:03:20","1685016200000","20%","38.3%","3.21 GB/s","2.83 GB/s","0.818 req/s","0 req/s","584 ms","0"
"2023-05-25 19:03:25","1685016205000","4.60%","38.3%","277 MB/s","261 MB/s","0.800 req/s","0 req/s","590 ms","0"
"2023-05-25 19:03:30","1685016210000","21.6%","38.3%","3.45 GB/s","3.02 GB/s","0.818 req/s","0 req/s","635 ms","0"
"2023-05-25 19:03:35","1685016215000","18.4%","38.3%","2.96 GB/s","2.55 GB/s","0.818 req/s","0 req/s","644 ms","0"
"2023-05-25 19:03:40","1685016220000","22.6%","38.3%","818 MB/s","822 MB/s","0.818 req/s","0 req/s","715 ms","0"
"2023-05-25 19:03:45","1685016225000","13.6%","38.3%","2.96 GB/s","2.54 GB/s","0.800 req/s","0 req/s","709 ms","0"
"2023-05-25 19:03:50","1685016230000","16.4%","38.3%","3.30 GB/s","2.87 GB/s","0.818 req/s","0 req/s","737 ms","0"
"2023-05-25 19:03:55","1685016235000","15.4%","38.3%","3.32 GB/s","2.88 GB/s","0.818 req/s","0 req/s","755 ms","0"
"2023-05-25 19:04:00","1685016240000","12.2%","38.3%","3.12 GB/s","2.69 GB/s","0.818 req/s","0 req/s","785 ms","0"
"2023-05-25 19:04:05","1685016245000","13.6%","38.3%","5.59 GB/s","4.79 GB/s","0.800 req/s","0 req/s","750 ms","0"
"2023-05-25 19:04:10","1685016250000","7.60%","38.3%","403 MB/s","390 MB/s","0.818 req/s","0 req/s","786 ms","0"
"2023-05-25 19:04:15","1685016255000","16.4%","38.1%","6.33 GB/s","6.18 GB/s","0.800 req/s","0 req/s","783 ms","0"
"2023-05-25 19:04:20","1685016260000","8.40%","38.3%","7.00 GB/s","5.23 GB/s","0.818 req/s","0 req/s","789 ms","0"
"2023-05-25 19:04:25","1685016265000","12.8%","38.7%","3.28 GB/s","3.49 GB/s","0.891 req/s","0 req/s","754 ms","0"
"2023-05-25 19:04:30","1685016270000","30.4%","38.4%","8.40 GB/s","6.92 GB/s","1.18 req/s","0 req/s","1.09 s","0"
"2023-05-25 19:04:35","1685016275000","47.4%","38.7%","24.1 GB/s","20.4 GB/s","1.47 req/s","0 req/s","1.13 s","0"
"2023-05-25 19:04:40","1685016280000","30.4%","38.8%","8.71 GB/s","7.67 GB/s","1.60 req/s","0 req/s","1.18 s","0"
"2023-05-25 19:04:45","1685016285000","35.6%","38.5%","13.7 GB/s","11.9 GB/s","1.84 req/s","0 req/s","1.50 s","0"
"2023-05-25 19:04:50","1685016290000","42.8%","39.6%","20.2 GB/s","17.3 GB/s","2.15 req/s","0 req/s","1.84 s","0"
"2023-05-25 19:04:55","1685016295000","41.8%","38.3%","21.4 GB/s","18.3 GB/s","2.47 req/s","0 req/s","1.92 s","0"
"2023-05-25 19:05:00","1685016300000","29.4%","38.3%","11.7 GB/s","10.2 GB/s","2.67 req/s","0 req/s","1.94 s","0"
"2023-05-25 19:05:05","1685016305000","40.8%","38.0%","13.9 GB/s","12.0 GB/s","2.89 req/s","0 req/s","2.12 s","1"
"2023-05-25 19:05:10","1685016310000","29.8%","38.0%","5.38 GB/s","7.03 GB/s","3.11 req/s","0.127 req/s","2.24 s","1"
"2023-05-25 19:05:15","1685016315000","30.2%","38.0%","8.68 GB/s","9.98 GB/s","3.45 req/s","0.182 req/s","2.41 s","1"
"2023-05-25 19:05:20","1685016320000","26.0%","38.1%","10.1 GB/s","8.89 GB/s","3.58 req/s","0.182 req/s","2.56 s","1"
