"time","timestamp [ms]","cpu_usage [ratios]","memory_usage [ratios]","bandwidth_inbound [MB/s]","bandwidth_outbound [MB/s]","tps [req/s]","tps_error [req/s]","response_time [ms]","status"
"2023-05-25 18:52:50","1685015570000","0.034","0.379","2220","1890","0.382","0","532","0"
"2023-05-25 18:52:55","1685015575000","0.03","0.379","2230","1900","0.4","0","526","0"
"2023-05-25 18:53:00","1685015580000","0.04","0.379","219","214","0.4","0","508","0"
"2023-05-25 18:53:05","1685015585000","0.034","0.379","161","156","0.382","0","439","0"
"2023-05-25 18:53:10","1685015590000","0.042","0.379","2660","2270","0.382","0","452","0"
"2023-05-25 18:53:15","1685015595000","0.006","0.379","11.2","9.72","0.382","0","439","0"
"2023-05-25 18:53:20","1685015600000","0.046","0.379","2550","2170","0.4","0","441","0"
"2023-05-25 18:53:25","1685015605000","0.07","0.379","355","395","0.382","0","435","0"
"2023-05-25 18:53:30","1685015610000","0.08","0.379","452","390","0.4","0","486","0"
"2023-05-25 18:53:35","1685015615000","0.008","0.379","14.7","12.8","0.4","0","386","0"
"2023-05-25 18:53:40","1685015620000","0.008","0.379","20","17.3","0.4","0","375","0"
"2023-05-25 18:53:45","1685015625000","0.008","0.379","9.82","8.54","0.4","0","366","0"
"2023-05-25 18:53:50","1685015630000","0.042","0.379","2440","2080","0.4","0","369","0"
"2023-05-25 18:53:55","1685015635000","0.012","0.379","16.4","14.3","0.4","0","328","0"
"2023-05-25 18:54:00","1685015640000","0.034","0.379","183","212","0.4","0","377","0"
"2023-05-25 18:54:05","1685015645000","0.078","0.379","350","320","0.4","0","416","0"
"2023-05-25 18:54:10","1685015650000","0.05","0.379","2390","2029.9999999999998","0.4","0","427","0"
"2023-05-25 18:54:15","1685015655000","0.008","0.379","7.84","6.88","0.4","0","410","0"
"2023-05-25 18:54:20","1685015660000","0.034","0.379","2360","2009.9999999999998","0.4","0","314","0"
"2023-05-25 18:54:25","1685015665000","0.04","0.379","1270","1540","0.4","0","260","0"
"2023-05-25 18:54:30","1685015670000","0.11599999999999999","0.379","4010","3020","0.436","0","414","0"
"2023-05-25 18:54:35","1685015675000","0.094","0.379","2930","2570","0.436","0","430","0"
"2023-05-25 18:54:40","1685015680000","0.08800000000000001","0.379","390","345","0.473","0","501","0"
"2023-05-25 18:54:45","1685015685000","0.048","0.379","181","175","0.491","0","508","0"
"2023-05-25 18:54:50","1685015690000","0.055999999999999994","0.379","273","276","0.527","0","551","0"
"2023-05-25 18:54:55","1685015695000","0.086","0.377","3040","2600","0.564","0","483","0"
"2023-05-25 18:55:00","1685015700000","0.012","0.377","20.9","18.2","0.564","0","446","0"
"2023-05-25 18:55:05","1685015705000","0.19","0.377","619","638","0.6","0","560","0"
"2023-05-25 18:55:10","1685015710000","0.102","0.377","5580","4730","0.618","0","567","0"
"2023-05-25 18:55:15","1685015715000","0.057999999999999996","0.377","272","295","0.655","0","600","0"
"2023-05-25 18:55:20","1685015720000","0.10400000000000001","0.377","5520","4680","0.673","0","592","0"
"2023-05-25 18:55:25","1685015725000","0.01","0.381","47.1","40.8","0.655","0","497","0"
"2023-05-25 18:55:30","1685015730000","0.006","0.381","20.6","17.9","0.673","0","482","0"
"2023-05-25 18:55:35","1685015735000","0.057999999999999996","0.381","269","260","0.655","0","455","0"
"2023-05-25 18:55:40","1685015740000","0.078","0.381","2710","2340","0.673","0","466","0"
"2023-05-25 18:55:45","1685015745000","0.044000000000000004","0.381","2860","2440","0.655","0","427","0"
"2023-05-25 18:55:50","1685015750000","0.036000000000000004","0.381","2290","1950","0.655","0","416","0"
"2023-05-25 18:55:55","1685015755000","0.038","0.381","2540","2160","0.673","0","415","0"
"2023-05-25 18:56:00","1685015760000","0.064","0.381","5140","4370","0.655","0","312","0"
"2023-05-25 18:56:05","1685015765000","0.012","0.381","18.9","16.4","0.655","0","298","0"
"2023-05-25 18:56:10","1685015770000","0.054000000000000006","0.381","2410","2060","0.655","0","262","0"
"2023-05-25 18:56:15","1685015775000","0.07","0.381","3290","3590","0.655","0","259","0"
"2023-05-25 18:56:20","1685015780000","0.034","0.381","4510","3060","0.673","0","261","0"
"2023-05-25 18:56:25","1685015785000","0.046","0.381","2750","2340","0.655","0","267","0"
"2023-05-25 18:56:30","1685015790000","0.172","0.381","813","787","0.655","0","354","0"
"2023-05-25 18:56:35","1685015795000","0.136","0.381","4470","4350","0.655","0","369","0"
"2023-05-25 18:56:40","1685015800000","0.044000000000000004","0.381","4300","3160","0.655","0","371","0"
"2023-05-25 18:56:45","1685015805000","0.076","0.381","2470","2130","0.655","0","401","0"
"2023-05-25 18:56:50","1685015810000","0.078","0.381","3970","3800","0.655","0","399","0"
"2023-05-25 18:56:55","1685015815000","0.057999999999999996","0.381","1530","924","0.655","0","421","0"
"2023-05-25 18:57:00","1685015820000","0.094","0.381","2890","2530","0.655","0","485","0"
"2023-05-25 18:57:05","1685015825000","0.154","0.385","2950","2550","0.655","0","537","0"
"2023-05-25 18:57:10","1685015830000","0.013999999999999999","0.385","43.1","37.2","0.655","0","530","0"
"2023-05-25 18:57:15","1685015835000","0.032","0.385","2300","1960","0.655","0","532","0"
"2023-05-25 18:57:20","1685015840000","0.046","0.385","2890","2470","0.673","0","529","0"
"2023-05-25 18:57:25","1685015845000","0.05","0.38299999999999995","2770","2390","0.673","0","448","0"
"2023-05-25 18:57:30","1685015850000","0.114","0.381","2820","2460","0.673","0","461","0"
"2023-05-25 18:57:35","1685015855000","0.15","0.379","2710","2370","0.655","0","511","0"
"2023-05-25 18:57:40","1685015860000","0.12","0.379","2810","2400","0.655","0","519","0"
"2023-05-25 18:57:45","1685015865000","0.08800000000000001","0.379","442","460","0.673","0","594","0"
"2023-05-25 18:57:50","1685015870000","0.07400000000000001","0.379","2700","2300","0.673","0","572","0"
"2023-05-25 18:57:55","1685015875000","0.02","0.379","72.5","69.6","0.673","0","516","0"
"2023-05-25 18:58:00","1685015880000","0.09","0.379","2940","2540","0.655","0","495","0"
"2023-05-25 18:58:05","1685015885000","0.018000000000000002","0.379","85.8","81.8","0.673","0","499","0"
"2023-05-25 18:58:10","1685015890000","0.062","0.379","4800","4090","0.655","0","515","0"
"2023-05-25 18:58:15","1685015895000","0.11800000000000001","0.379","3200","2790","0.655","0","590","0"
"2023-05-25 18:58:20","1685015900000","0.134","0.38299999999999995","3310","2880","0.673","0","598","0"
"2023-05-25 18:58:25","1685015905000","0.122","0.38299999999999995","455","454","0.655","0","621","0"
"2023-05-25 18:58:30","1685015910000","0.1","0.38299999999999995","5220","4460","0.673","0","604","0"
"2023-05-25 18:58:35","1685015915000","0.13","0.38299999999999995","3110","2700","0.673","0","608","0"
"2023-05-25 18:58:40","1685015920000","0.027999999999999997","0.38299999999999995","176","145","0.655","0","529","0"
"2023-05-25 18:58:45","1685015925000","0.054000000000000006","0.38299999999999995","242","234","0.636","0","558","0"
"2023-05-25 18:58:50","1685015930000","0.126","0.38299999999999995","519","545","0.636","0","609","0"
"2023-05-25 18:58:55","1685015935000","0.078","0.38299999999999995","410","358","0.673","0","612","0"
"2023-05-25 18:59:00","1685015940000","0.12","0.38299999999999995","7850","6740","0.709","0","625","0"
"2023-05-25 18:59:05","1685015945000","0.442","0.389","20000","17400","0.964","0","761","0"
"2023-05-25 18:59:10","1685015950000","0.332","0.39299999999999996","11100","9590","1.18","0","825","0"
"2023-05-25 18:59:15","1685015955000","0.304","0.38799999999999996","8060.000000000001","6790","1.45","0","1020","0"
"2023-05-25 18:59:20","1685015960000","0.35600000000000004","0.39","14000","12000","1.62","0","1120","0"
"2023-05-25 18:59:25","1685015965000","0.424","0.38799999999999996","14000","12100","1.85","0","1360","0"
"2023-05-25 18:59:30","1685015970000","0.442","0.38799999999999996","15200","14000","2.13","0","1670","0"
"2023-05-25 18:59:35","1685015975000","0.35600000000000004","0.392","11800","9400","2.36","0","1800","0"
"2023-05-25 18:59:40","1685015980000","0.428","0.39","20100","17300","2.58","0","1870","1"
"2023-05-25 18:59:45","1685015985000","0.268","0.39","4500","4500","2.82","0.109","2060","1"
"2023-05-25 18:59:50","1685015990000","0.374","0.381","8280","9420","3.04","0.164","2210","1"
"2023-05-25 18:59:55","1685015995000","0.49","0.4","22600","18500","3.25","0.164","2390","0"
"2023-05-25 19:00:00","1685016000000","0.442","0.402","15900","14200","3.27","0.164","2630","0"
"2023-05-25 19:00:05","1685016005000","0.444","0.402","16600","14300","3.27","0.164","2780","1"
"2023-05-25 19:00:10","1685016010000","0.222","0.402","2940","3500","3.24","0.4","2990","1"
"2023-05-25 19:00:15","1685016015000","0.19399999999999998","0.402","3500","3080","3.31","0.527","3050","1"
"2023-05-25 19:00:20","1685016020000","0.172","0.402","5320","4059.9999999999995","3.38","0.727","3180","1"
"2023-05-25 19:00:25","1685016025000","0.29","0.38799999999999996","11700","10200","3.27","0.727","3190","1"
"2023-05-25 19:00:30","1685016030000","0.26","0.38799999999999996","4900","5240","3.33","0.855","3320","1"
"2023-05-25 19:00:35","1685016035000","0.214","0.38799999999999996","4450","4380","3.2","0.855","3440","1"
"2023-05-25 19:00:40","1685016040000","0.126","0.38799999999999996","3140","2690","2.98","0.745","3360","0"
"2023-05-25 19:00:45","1685016045000","0.086","0.38799999999999996","303","309","2.76","0.691","3300","0"
"2023-05-25 19:00:50","1685016050000","0.062","0.38799999999999996","2430","2070","2.49","0.691","3210","0"
"2023-05-25 19:00:55","1685016055000","0.22","0.386","3280","2870","2.24","0.691","3110","0"
"2023-05-25 19:01:00","1685016060000","0.066","0.39","251","228","2.05","0.691","3010","0"
"2023-05-25 19:01:05","1685016065000","0.07200000000000001","0.39","4520","3850","1.82","0.455","2790","0"
"2023-05-25 19:01:10","1685016070000","0.076","0.39","4970","4240","1.58","0.327","2690","0"
"2023-05-25 19:01:15","1685016075000","0.11599999999999999","0.39","3110","2670","1.29","0.127","2250","0"
"2023-05-25 19:01:20","1685016080000","0.08199999999999999","0.39","261","253","1.13","0.127","1960","0"
"2023-05-25 19:01:25","1685016085000","0.08800000000000001","0.39","344","331","0.855","0","1070","0"
"2023-05-25 19:01:30","1685016090000","0.152","0.39","3310","2870","0.8","0","564","0"
"2023-05-25 19:01:35","1685016095000","0.17","0.389","769","743","0.818","0","593","0"
"2023-05-25 19:01:40","1685016100000","0.038","0.39","2430","2070","0.8","0","561","0"
"2023-05-25 19:01:45","1685016105000","0.138","0.39","5560","5070","0.818","0","613","0"
"2023-05-25 19:01:50","1685016110000","0.11800000000000001","0.39","5280","4930","0.836","0","526","0"
"2023-05-25 19:01:55","1685016115000","0.076","0.39","6960","5210","0.8","0","534","0"
"2023-05-25 19:02:00","1685016120000","0.086","0.39","393","396","0.818","0","568","0"
"2023-05-25 19:02:05","1685016125000","0.076","0.39","4660","3960","0.818","0","570","0"
"2023-05-25 19:02:10","1685016130000","0.168","0.39","691","698","0.818","0","650","0"
"2023-05-25 19:02:15","1685016135000","0.128","0.39","686","656","0.836","0","670","0"
"2023-05-25 19:02:20","1685016140000","0.10400000000000001","0.39","5660","4810","0.836","0","632","0"
"2023-05-25 19:02:25","1685016145000","0.166","0.39","5700","4920","0.836","0","628","0"
"2023-05-25 19:02:30","1685016150000","0.04","0.39","2790","2370","0.818","0","559","0"
"2023-05-25 19:02:35","1685016155000","0.08800000000000001","0.381","272","303","0.8","0","610","0"
"2023-05-25 19:02:40","1685016160000","0.138","0.381","712","652","0.8","0","593","0"
"2023-05-25 19:02:45","1685016165000","0.07400000000000001","0.381","407","393","0.8","0","631","0"
"2023-05-25 19:02:50","1685016170000","0.122","0.379","2600","2260","0.818","0","655","0"
"2023-05-25 19:02:55","1685016175000","0.096","0.379","363","350","0.8","0","651","0"
"2023-05-25 19:03:00","1685016180000","0.08199999999999999","0.379","5450","5260","0.818","0","649","0"
"2023-05-25 19:03:05","1685016185000","0.08","0.38299999999999995","4360","3110","0.818","0","556","0"
"2023-05-25 19:03:10","1685016190000","0.08199999999999999","0.38299999999999995","362","417","0.818","0","570","0"
"2023-05-25 19:03:15","1685016195000","0.10400000000000001","0.38299999999999995","3330","2810","0.8","0","576","0"
"2023-05-25 19:03:20","1685016200000","0.2","0.38299999999999995","3210","2830","0.818","0","584","0"
"2023-05-25 19:03:25","1685016205000","0.046","0.38299999999999995","277","261","0.8","0","590","0"
"2023-05-25 19:03:30","1685016210000","0.21600000000000003","0.38299999999999995","3450","3020","0.818","0","635","0"
"2023-05-25 19:03:35","1685016215000","0.184","0.38299999999999995","2960","2550","0.818","0","644","0"
"2023-05-25 19:03:40","1685016220000","0.226","0.38299999999999995","818","822","0.818","0","715","0"
"2023-05-25 19:03:45","1685016225000","0.136","0.38299999999999995","2960","2540","0.8","0","709","0"
"2023-05-25 19:03:50","1685016230000","0.16399999999999998","0.38299999999999995","3300","2870","0.818","0","737","0"
"2023-05-25 19:03:55","1685016235000","0.154","0.38299999999999995","3320","2880","0.818","0","755","0"
"2023-05-25 19:04:00","1685016240000","0.122","0.38299999999999995","3120","2690","0.818","0","785","0"
"2023-05-25 19:04:05","1685016245000","0.136","0.38299999999999995","5590","4790","0.8","0","750","0"
"2023-05-25 19:04:10","1685016250000","0.076","0.38299999999999995","403","390","0.818","0","786","0"
"2023-05-25 19:04:15","1685016255000","0.16399999999999998","0.381","6330","6180","0.8","0","783","0"
"2023-05-25 19:04:20","1685016260000","0.084","0.38299999999999995","7000","5230","0.818","0","789","0"
"2023-05-25 19:04:25","1685016265000","0.128","0.387","3280","3490","0.891","0","754","0"
"2023-05-25 19:04:30","1685016270000","0.304","0.384","8400","6920","1.18","0","1090","0"
"2023-05-25 19:04:35","1685016275000","0.474","0.387","24100","20400","1.47","0","1130","0"
"2023-05-25 19:04:40","1685016280000","0.304","0.38799999999999996","8710","7670","1.6","0","1180","0"
"2023-05-25 19:04:45","1685016285000","0.35600000000000004","0.385","13700","11900","1.84","0","1500","0"
"2023-05-25 19:04:50","1685016290000","0.428","0.396","20200","17300","2.15","0","1840","0"
"2023-05-25 19:04:55","1685016295000","0.418","0.38299999999999995","21400","18300","2.47","0","1920","0"
"2023-05-25 19:05:00","1685016300000","0.294","0.38299999999999995","11700","10200","2.67","0","1940","0"
"2023-05-25 19:05:05","1685016305000","0.408","0.38","13900","12000","2.89","0","2120","1"
"2023-05-25 19:05:10","1685016310000","0.298","0.38","5380","7030","3.11","0.127","2240","1"
"2023-05-25 19:05:15","1685016315000","0.302","0.38","8680","9980","3.45","0.182","2410","1"
"2023-05-25 19:05:20","1685016320000","0.26","0.381","10100","8890","3.58","0.182","2560","1"
"2023-05-25 19:05:25","1685016325000","0.34","0.369","10100","10000","3.55","0.291","2680","1"
"2023-05-25 19:05:30","1685016330000","0.32799999999999996","0.381","7730","8460","3.53","0.4","2960","1"
"2023-05-25 19:05:35","1685016335000","0.28","0.381","6360","8109.999999999999","3.71","0.491","3120","1"
"2023-05-25 19:05:40","1685016340000","0.36200000000000004","0.389","10700","11300","3.62","0.564","3150","1"
"2023-05-25 19:05:45","1685016345000","0.284","0.386","4059.9999999999995","3850","3.65","0.709","3270","1"
"2023-05-25 19:05:50","1685016350000","0.41200000000000003","0.39","16000","14100","3.62","0.709","3430","0"
"2023-05-25 19:05:55","1685016355000","0.376","0.39","16000","13500","3.75","0.709","3390","0"
"2023-05-25 19:06:00","1685016360000","0.504","0.38299999999999995","28100","23800","3.82","0.709","3210","0"
"2023-05-25 19:06:05","1685016365000","0.39","0.38299999999999995","12200","10600","3.76","0.582","3170","0"
"2023-05-25 19:06:10","1685016370000","0.52","0.387","25000","22000","3.64","0.527","3160","0"
"2023-05-25 19:06:15","1685016375000","0.368","0.387","11800","10300","3.69","0.564","3160","1"
"2023-05-25 19:06:20","1685016380000","0.326","0.381","7640","7700","3.65","0.545","3260","1"
"2023-05-25 19:06:25","1685016385000","0.23800000000000002","0.381","1920","2150","3.76","0.618","3300","1"
"2023-05-25 19:06:30","1685016390000","0.4","0.38","11700","11000","3.69","0.527","3220","0"
"2023-05-25 19:06:35","1685016395000","0.44799999999999995","0.395","22000","18100","3.85","0.455","3200","0"
"2023-05-25 19:06:40","1685016400000","0.49200000000000005","0.396","21100","18200","3.75","0.309","3040","0"
"2023-05-25 19:06:45","1685016405000","0.452","0.38799999999999996","22700","19400","3.69","0.309","2940","0"
"2023-05-25 19:06:50","1685016410000","0.078","0.38799999999999996","390","328","3.36","0.309","3020","0"
"2023-05-25 19:06:55","1685016415000","0.278","0.384","11400","9860","3.18","0.309","3080","0"
"2023-05-25 19:07:00","1685016420000","0.354","0.387","19400","16500","3.15","0.309","2970","0"
"2023-05-25 19:07:05","1685016425000","0.24600000000000002","0.384","8480","7350","3.05","0.309","2810","0"
"2023-05-25 19:07:10","1685016430000","0.308","0.382","11100","9520","2.91","0.273","2610","0"
"2023-05-25 19:07:15","1685016435000","0.256","0.377","8980","7900","2.82","0.182","2330","0"
"2023-05-25 19:07:20","1685016440000","0.31","0.382","11000","9480","2.53","0","1910","0"
"2023-05-25 19:07:25","1685016445000","0.242","0.381","5690","4960","2.45","0","1690","0"
"2023-05-25 19:07:30","1685016450000","0.28800000000000003","0.37799999999999995","9200","8700","2.24","0","1400","0"
"2023-05-25 19:07:35","1685016455000","0.23600000000000002","0.379","8570","6730","2.13","0","1160","0"
"2023-05-25 19:07:40","1685016460000","0.23800000000000002","0.38","6770","5900","2.02","0","906","0"
"2023-05-25 19:07:45","1685016465000","0.214","0.38","11300","9630","2.16","0","850","0"
"2023-05-25 19:07:50","1685016470000","0.252","0.38","17500","15300","2.16","0","811","0"
"2023-05-25 19:07:55","1685016475000","0.182","0.379","9010","7440","2.18","0","789","0"
"2023-05-25 19:08:00","1685016480000","0.162","0.377","8100","6980","2.15","0","768","0"
"2023-05-25 19:08:05","1685016485000","0.25","0.38","10500","9010","2.13","0","755","0"
"2023-05-25 19:08:10","1685016490000","0.314","0.38","4050","3620","2.18","0","768","0"
"2023-05-25 19:08:15","1685016495000","0.15","0.38","5590","4830","2.16","0","702","0"
"2023-05-25 19:08:20","1685016500000","0.28600000000000003","0.38","11800","10900","2.16","0","690","0"
"2023-05-25 19:08:25","1685016505000","0.20800000000000002","0.38","5530","4070.0000000000005","2.2","0","664","0"
"2023-05-25 19:08:30","1685016510000","0.17600000000000002","0.38","8580","7330","2.16","0","617","0"
"2023-05-25 19:08:35","1685016515000","0.19399999999999998","0.38","10500","9010","2.18","0","588","0"
"2023-05-25 19:08:40","1685016520000","0.162","0.38","3530","3150","2.13","0","607","0"
"2023-05-25 19:08:45","1685016525000","0.264","0.38","11700","10000","2.16","0","627","0"
"2023-05-25 19:08:50","1685016530000","0.316","0.38","10900","9450","2.15","0","649","0"
"2023-05-25 19:08:55","1685016535000","0.15","0.376","3410","2930","2.16","0","630","0"
"2023-05-25 19:09:00","1685016540000","0.142","0.379","3230","2850","2.18","0","630","0"
"2023-05-25 19:09:05","1685016545000","0.24600000000000002","0.37799999999999995","8430","7870","2.11","0","551","0"
"2023-05-25 19:09:10","1685016550000","0.24600000000000002","0.38","7470","5830","2.2","0","577","0"
"2023-05-25 19:09:15","1685016555000","0.044000000000000004","0.38","2880","2440","2.15","0","539","0"
"2023-05-25 19:09:20","1685016560000","0.23199999999999998","0.377","6160","5400","2.15","0","553","0"
"2023-05-25 19:09:25","1685016565000","0.292","0.37799999999999995","8590","8119.999999999999","2.16","0","573","0"
"2023-05-25 19:09:30","1685016570000","0.17600000000000002","0.37799999999999995","9740","7610","2.11","0","582","0"
"2023-05-25 19:09:35","1685016575000","0.278","0.382","3900","3490","2.16","0","600","0"
"2023-05-25 19:09:40","1685016580000","0.138","0.382","2820","2450","2.13","0","588","0"
"2023-05-25 19:09:45","1685016585000","0.374","0.382","6980","6180","2.15","0","641","0"
"2023-05-25 19:09:50","1685016590000","0.332","0.37799999999999995","8770","7610","2.15","0","685","0"
"2023-05-25 19:09:55","1685016595000","0.226","0.37799999999999995","6350","5540","2.15","0","687","0"
"2023-05-25 19:10:00","1685016600000","0.364","0.37799999999999995","8940","8050.000000000001","2.2","0","760","0"
"2023-05-25 19:10:05","1685016605000","0.242","0.37799999999999995","11000","9170","2.11","0","750","0"
"2023-05-25 19:10:10","1685016610000","0.35200000000000004","0.37799999999999995","10600","9160","2.13","0","848","0"
"2023-05-25 19:10:15","1685016615000","0.294","0.382","4110","3710","2.15","0","888","0"
"2023-05-25 19:10:20","1685016620000","0.184","0.382","10400","8890","2.15","0","863","0"
"2023-05-25 19:10:25","1685016625000","0.302","0.386","7310","7020","2.2","0","921","0"
"2023-05-25 19:10:30","1685016630000","0.276","0.38","9290","7810","2.11","0","915","0"
"2023-05-25 19:10:35","1685016635000","0.21","0.38","4860","3910","2.15","0","924","0"
"2023-05-25 19:10:40","1685016640000","0.32","0.38","6080","5310","2.16","0","921","0"
"2023-05-25 19:10:45","1685016645000","0.31","0.38","5440","5160","2.16","0","923","0"
"2023-05-25 19:10:50","1685016650000","0.27399999999999997","0.38","12300","10200","2.18","0","942","0"
"2023-05-25 19:10:55","1685016655000","0.28600000000000003","0.382","9890","8910","2.13","0","908","0"
"2023-05-25 19:11:00","1685016660000","0.306","0.38","11100","9440","2.16","0","929","0"
"2023-05-25 19:11:05","1685016665000","0.31","0.384","11700","9950","2.22","0","889","0"
"2023-05-25 19:11:10","1685016670000","0.408","0.385","23600","20000","2.22","0","857","0"
"2023-05-25 19:11:15","1685016675000","0.374","0.389","16800","14500","2.27","0","938","0"
"2023-05-25 19:11:20","1685016680000","0.41","0.384","15500","13900","2.35","0","946","0"
"2023-05-25 19:11:25","1685016685000","0.392","0.37799999999999995","16600","13800","2.42","0","981","0"
"2023-05-25 19:11:30","1685016690000","0.502","0.384","18600","16300","2.49","0","1020","0"
"2023-05-25 19:11:35","1685016695000","0.41","0.384","14900","12500","2.51","0","1010","0"
"2023-05-25 19:11:40","1685016700000","0.282","0.384","9070","7860","2.6","0","980","0"
"2023-05-25 19:11:45","1685016705000","0.262","0.384","15800","13400","2.67","0","936","0"
"2023-05-25 19:11:50","1685016710000","0.276","0.384","11900","11000","2.75","0","923","0"
"2023-05-25 19:11:55","1685016715000","0.316","0.381","17300","14000","2.8","0","915","0"
"2023-05-25 19:12:00","1685016720000","0.26","0.37799999999999995","3530","3160","2.76","0","909","0"
"2023-05-25 19:12:05","1685016725000","0.46399999999999997","0.37200000000000005","16500","14900","2.76","0","959","0"
"2023-05-25 19:12:10","1685016730000","0.428","0.375","14200","11500","2.84","0","974","0"
"2023-05-25 19:12:15","1685016735000","0.326","0.373","11700","10100","2.76","0","973","0"
"2023-05-25 19:12:20","1685016740000","0.418","0.385","11800","10300","2.82","0","998","0"
"2023-05-25 19:12:25","1685016745000","0.39","0.385","7350","6490","2.75","0","997","0"
"2023-05-25 19:12:30","1685016750000","0.42200000000000004","0.38799999999999996","16000","13700","2.82","0","996","0"
"2023-05-25 19:12:35","1685016755000","0.28800000000000003","0.38299999999999995","11000","9460","2.82","0","994","0"
"2023-05-25 19:12:40","1685016760000","0.214","0.38299999999999995","15600","13900","2.78","0","991","0"
"2023-05-25 19:12:45","1685016765000","0.326","0.38299999999999995","10900","8840","2.75","0","1030","0"
"2023-05-25 19:12:50","1685016770000","0.396","0.385","12300","10600","2.8","0","1040","0"
"2023-05-25 19:12:55","1685016775000","0.23399999999999999","0.385","5870","5160","2.85","0","1040","0"
"2023-05-25 19:13:00","1685016780000","0.344","0.385","7110","6320","2.75","0","1030","0"
"2023-05-25 19:13:05","1685016785000","0.45399999999999996","0.384","12600","10800","2.8","0","1100","0"
"2023-05-25 19:13:10","1685016790000","0.364","0.387","19100","16300","2.85","0","1050","0"
"2023-05-25 19:13:15","1685016795000","0.158","0.384","6000","5240","2.78","0","988","0"
"2023-05-25 19:13:20","1685016800000","0.392","0.391","16300","14000","2.85","0","983","0"
"2023-05-25 19:13:25","1685016805000","0.282","0.385","4610","4870","2.82","0","974","0"
"2023-05-25 19:13:30","1685016810000","0.424","0.385","16700","13600","2.78","0","1010","0"
"2023-05-25 19:13:35","1685016815000","0.342","0.38","9090","7910","2.78","0","1060","0"
"2023-05-25 19:13:40","1685016820000","0.364","0.382","6930","6170","2.8","0","1060","0"
"2023-05-25 19:13:45","1685016825000","0.43799999999999994","0.38","12600","11300","2.8","0","1110","0"
"2023-05-25 19:13:50","1685016830000","0.312","0.384","14600","12000","2.8","0","1090","0"
"2023-05-25 19:13:55","1685016835000","0.36","0.386","20400","18100","2.91","0","1010","0"
"2023-05-25 19:14:00","1685016840000","0.25","0.382","5800","4440","2.78","0","942","0"
"2023-05-25 19:14:05","1685016845000","0.42","0.38299999999999995","14600","12600","2.76","0","1030","0"
"2023-05-25 19:14:10","1685016850000","0.386","0.38799999999999996","4380","3990","2.84","0","1150","0"
"2023-05-25 19:14:15","1685016855000","0.302","0.39399999999999996","16400","14000","2.84","0","1090","0"
"2023-05-25 19:14:20","1685016860000","0.24","0.39299999999999996","8960","7770","2.8","0","1070","0"
"2023-05-25 19:14:25","1685016865000","0.20199999999999999","0.39299999999999996","13500","12000","2.64","0","1060","0"
"2023-05-25 19:14:30","1685016870000","0.114","0.382","2590","1790","2.47","0","1070","0"
"2023-05-25 19:14:35","1685016875000","0.068","0.382","312","302","2.31","0","1030","0"
"2023-05-25 19:14:40","1685016880000","0.1","0.38299999999999995","4070.0000000000005","3870","2.05","0","977","0"
"2023-05-25 19:14:45","1685016885000","0.03","0.38299999999999995","3380","2490","1.87","0","1000","0"
"2023-05-25 19:14:50","1685016890000","0.055999999999999994","0.38299999999999995","294","282","1.69","0","1050","0"
"2023-05-25 19:14:55","1685016895000","0.132","0.38299999999999995","769","766","1.55","0","1000","0"
"2023-05-25 19:15:00","1685016900000","0.07400000000000001","0.382","444","459","1.35","0","900","0"
"2023-05-25 19:15:05","1685016905000","0.08","0.382","424","385","1.16","0","623","0"
"2023-05-25 19:15:10","1685016910000","0.016","0.382","87.7","59.7","0.927","0","635","0"
"2023-05-25 19:15:15","1685016915000","0.04","0.382","266","258","0.764","0","552","0"
"2023-05-25 19:15:20","1685016920000","0.076","0.382","318","351","0.745","0","597","0"
"2023-05-25 19:15:25","1685016925000","0.08800000000000001","0.38","3150","2680","0.727","0","561","0"
"2023-05-25 19:15:30","1685016930000","0.11","0.38","680","660","0.727","0","620","0"
"2023-05-25 19:15:35","1685016935000","0.1","0.382","2710","2370","0.745","0","639","0"
"2023-05-25 19:15:40","1685016940000","0.064","0.382","2950","2510","0.745","0","655","0"
"2023-05-25 19:15:45","1685016945000","0.027999999999999997","0.382","127","122","0.764","0","620","0"
"2023-05-25 19:15:50","1685016950000","0.096","0.382","7750","6600","0.745","0","533","0"
"2023-05-25 19:15:55","1685016955000","0.046","0.382","2690","2300","0.745","0","475","0"
"2023-05-25 19:16:00","1685016960000","0.09","0.384","5270","4480","0.745","0","454","0"
"2023-05-25 19:16:05","1685016965000","0.10400000000000001","0.384","2760","2410","0.764","0","506","0"
"2023-05-25 19:16:10","1685016970000","0.057999999999999996","0.384","325","301","0.745","0","516","0"
"2023-05-25 19:16:15","1685016975000","0.055999999999999994","0.384","3000","2550","0.745","0","465","0"
"2023-05-25 19:16:20","1685016980000","0.08","0.384","2660","2280","0.764","0","450","0"
"2023-05-25 19:16:25","1685016985000","0.042","0.384","2860","2440","0.745","0","380","0"
"2023-05-25 19:16:30","1685016990000","0.146","0.386","3240","2830","0.745","0","400","0"
"2023-05-25 19:16:35","1685016995000","0.086","0.38299999999999995","2520","2210","0.727","0","441","0"
"2023-05-25 19:16:40","1685017000000","0.062","0.38299999999999995","431","379","0.727","0","468","0"
"2023-05-25 19:16:45","1685017005000","0.098","0.38299999999999995","501","486","0.745","0","517","0"
"2023-05-25 19:16:50","1685017010000","0.07400000000000001","0.384","4990","4250","0.745","0","501","0"
