"Time","response_time"
2023-09-08 06:19:55,2.14 s
2023-09-08 06:20:00,3.21 s
2023-09-08 06:20:05,4.04 s
2023-09-08 06:20:10,3.99 s
2023-09-08 06:20:15,2.44 s
2023-09-08 06:20:20,1.22 s
2023-09-08 06:20:25,613 ms
2023-09-08 06:20:30,1.43 s
2023-09-08 06:20:35,2.28 s
2023-09-08 06:20:40,1.97 s
2023-09-08 06:20:45,1.58 s
2023-09-08 06:20:50,1.19 s
2023-09-08 06:20:55,2.69 s
2023-09-08 06:21:00,2.44 s
2023-09-08 06:21:05,884 ms
2023-09-08 06:21:10,869 ms
2023-09-08 06:21:15,923 ms
2023-09-08 06:21:20,1.22 s
2023-09-08 06:21:25,1.14 s
2023-09-08 06:21:30,827 ms
2023-09-08 06:21:35,1.03 s
2023-09-08 06:21:40,1.09 s
2023-09-08 06:21:45,498 ms
2023-09-08 06:21:50,2.20 s
2023-09-08 06:21:55,2.80 s
2023-09-08 06:22:00,1.16 s
2023-09-08 06:22:05,1.52 s
2023-09-08 06:22:10,705 ms
2023-09-08 06:22:15,587 ms
2023-09-08 06:22:20,2.01 s
2023-09-08 06:22:25,2.10 s
2023-09-08 06:22:30,1.97 s
2023-09-08 06:22:35,2.45 s
2023-09-08 06:22:40,755 ms
2023-09-08 06:22:45,612 ms
2023-09-08 06:22:50,748 ms
2023-09-08 06:22:55,1.33 s
2023-09-08 06:23:00,773 ms
2023-09-08 06:23:05,894 ms
2023-09-08 06:23:10,1.70 s
2023-09-08 06:23:15,2.60 s
2023-09-08 06:23:20,2.27 s
2023-09-08 06:23:25,950 ms
2023-09-08 06:23:30,1.59 s
2023-09-08 06:23:35,1.96 s
2023-09-08 06:23:40,2.56 s
2023-09-08 06:23:45,1.80 s
2023-09-08 06:23:50,1.36 s
2023-09-08 06:23:55,952 ms
2023-09-08 06:24:00,2.61 s
2023-09-08 06:24:05,1.92 s
2023-09-08 06:24:10,968 ms
2023-09-08 06:24:15,1.39 s
2023-09-08 06:24:20,2.97 s
2023-09-08 06:24:25,3.18 s
2023-09-08 06:24:30,2.30 s
2023-09-08 06:24:35,488 ms
2023-09-08 06:24:40,1.71 s
2023-09-08 06:24:45,1.72 s
2023-09-08 06:24:50,1.61 s
2023-09-08 06:24:55,2.34 s
2023-09-08 06:25:00,778 ms
2023-09-08 06:25:05,217 ms
2023-09-08 06:25:10,1.40 s
2023-09-08 06:25:15,1.29 s
2023-09-08 06:25:20,1.64 s
2023-09-08 06:25:25,3.14 s
2023-09-08 06:25:30,3.84 s
2023-09-08 06:25:35,3.47 s
2023-09-08 06:25:40,4.72 s
2023-09-08 06:25:45,4.88 s
2023-09-08 06:25:50,2.96 s
2023-09-08 06:25:55,3.24 s
2023-09-08 06:26:00,1.56 s
2023-09-08 06:26:05,3.08 s
2023-09-08 06:26:10,1.07 s
2023-09-08 06:26:15,719 ms
2023-09-08 06:26:20,1.61 s
2023-09-08 06:26:25,1.42 s
2023-09-08 06:26:30,788 ms
2023-09-08 06:26:35,1.92 s
2023-09-08 06:26:40,2.46 s
2023-09-08 06:26:45,2.50 s
2023-09-08 06:26:50,3.88 s
2023-09-08 06:26:55,2.21 s
2023-09-08 06:27:00,905 ms
2023-09-08 06:27:05,441 ms
2023-09-08 06:27:10,873 ms
2023-09-08 06:27:15,1.25 s
2023-09-08 06:27:20,475 ms
2023-09-08 06:27:25,2.65 s
2023-09-08 06:27:30,3.67 s
2023-09-08 06:27:35,2.46 s
2023-09-08 06:27:40,1.21 s
2023-09-08 06:27:45,2.69 s
2023-09-08 06:27:50,2.08 s
2023-09-08 06:27:55,960 ms
2023-09-08 06:28:00,384 ms
2023-09-08 06:28:05,966 ms
2023-09-08 06:28:10,2.58 s
2023-09-08 06:28:15,2.20 s
2023-09-08 06:28:20,983 ms
2023-09-08 06:28:25,633 ms
2023-09-08 06:28:30,1.35 s
2023-09-08 06:28:35,404 ms
2023-09-08 06:28:40,758 ms
2023-09-08 06:28:45,410 ms
2023-09-08 06:28:50,397 ms
2023-09-08 06:28:55,1.46 s
2023-09-08 06:29:00,2.50 s
2023-09-08 06:29:05,1.38 s
2023-09-08 06:29:10,2.68 s
2023-09-08 06:29:15,2.94 s
2023-09-08 06:29:20,3.81 s
2023-09-08 06:29:25,3.13 s
2023-09-08 06:29:30,725 ms
2023-09-08 06:29:35,2.86 s
2023-09-08 06:29:40,3.77 s
2023-09-08 06:29:45,2.56 s
2023-09-08 06:29:50,919 ms
2023-09-08 06:29:55,903 ms
2023-09-08 06:30:00,949 ms
2023-09-08 06:30:05,1.55 s
2023-09-08 06:30:10,3.59 s
2023-09-08 06:30:15,4.19 s
2023-09-08 06:30:20,3.01 s
2023-09-08 06:30:25,2.40 s
2023-09-08 06:30:30,900 ms
2023-09-08 06:30:35,3.37 s
2023-09-08 06:30:40,3.01 s
2023-09-08 06:30:45,1.10 s
2023-09-08 06:30:50,1.08 s
2023-09-08 06:30:55,1.26 s
2023-09-08 06:31:00,757 ms
2023-09-08 06:31:05,1.12 s
2023-09-08 06:31:10,1.44 s
2023-09-08 06:31:15,1.59 s
2023-09-08 06:31:20,1.26 s
2023-09-08 06:31:25,2.28 s
2023-09-08 06:31:30,1.40 s
2023-09-08 06:31:35,1.85 s
2023-09-08 06:31:40,439 ms
2023-09-08 06:31:45,1.11 s
2023-09-08 06:31:50,763 ms
2023-09-08 06:31:55,584 ms
2023-09-08 06:32:00,941 ms
2023-09-08 06:32:05,421 ms
2023-09-08 06:32:10,1.37 s
2023-09-08 06:32:15,477 ms
2023-09-08 06:32:20,504 ms
2023-09-08 06:32:25,983 ms
2023-09-08 06:32:30,910 ms
2023-09-08 06:32:35,953 ms
2023-09-08 06:32:40,2.46 s
2023-09-08 06:32:45,1.88 s
2023-09-08 06:32:50,1.37 s
2023-09-08 06:32:55,2.13 s
2023-09-08 06:33:00,1.30 s
2023-09-08 06:33:05,2.78 s
2023-09-08 06:33:10,3.70 s
2023-09-08 06:33:15,2.40 s
2023-09-08 06:33:20,2.19 s
2023-09-08 06:33:25,2.19 s
2023-09-08 06:33:30,2.38 s
2023-09-08 06:33:35,1.11 s
2023-09-08 06:33:40,977 ms
2023-09-08 06:33:45,1.30 s
2023-09-08 06:33:50,1.25 s
2023-09-08 06:33:55,1.34 s
2023-09-08 06:34:00,541 ms
2023-09-08 06:34:05,938 ms
2023-09-08 06:34:10,928 ms
2023-09-08 06:34:15,830 ms
2023-09-08 06:34:20,2.06 s
2023-09-08 06:34:25,2.82 s
2023-09-08 06:34:30,3.89 s
2023-09-08 06:34:35,3.26 s
2023-09-08 06:34:40,599 ms
2023-09-08 06:34:45,1.26 s
2023-09-08 06:34:50,883 ms
2023-09-08 06:34:55,598 ms
2023-09-08 06:35:00,664 ms
2023-09-08 06:35:05,2.51 s
2023-09-08 06:35:10,2.86 s
2023-09-08 06:35:15,1.80 s
2023-09-08 06:35:20,1.06 s
2023-09-08 06:35:25,1.85 s
2023-09-08 06:35:30,2.21 s
2023-09-08 06:35:35,1.73 s
2023-09-08 06:35:40,2.91 s
2023-09-08 06:35:45,1.20 s
2023-09-08 06:35:50,2.24 s
2023-09-08 06:35:55,2.59 s
2023-09-08 06:36:00,3.80 s
2023-09-08 06:36:05,2.33 s
2023-09-08 06:36:10,3.38 s
2023-09-08 06:36:15,1.17 s
2023-09-08 06:36:20,1.28 s
2023-09-08 06:36:25,2.88 s
2023-09-08 06:36:30,1.98 s
2023-09-08 06:36:35,1.10 s
2023-09-08 06:36:40,1.63 s
2023-09-08 06:36:45,1.13 s
2023-09-08 06:36:50,1.79 s
2023-09-08 06:36:55,2.62 s
2023-09-08 06:37:00,2.46 s
2023-09-08 06:37:05,3.27 s
2023-09-08 06:37:10,3.02 s
2023-09-08 06:37:15,1.70 s
2023-09-08 06:37:20,1.73 s
2023-09-08 06:37:25,825 ms
2023-09-08 06:37:30,1.98 s
2023-09-08 06:37:35,2.91 s
2023-09-08 06:37:40,1.80 s
2023-09-08 06:37:45,1.61 s
2023-09-08 06:37:50,1.54 s
2023-09-08 06:37:55,1.38 s
2023-09-08 06:38:00,2.00 s
2023-09-08 06:38:05,3.42 s
2023-09-08 06:38:10,3.04 s
2023-09-08 06:38:15,929 ms
2023-09-08 06:38:20,373 ms
2023-09-08 06:38:25,850 ms
2023-09-08 06:38:30,1.51 s
2023-09-08 06:38:35,1.79 s
2023-09-08 06:38:40,2.88 s
2023-09-08 06:38:45,1.64 s
2023-09-08 06:38:50,1.01 s
2023-09-08 06:38:55,1.37 s
2023-09-08 06:39:00,1.16 s
2023-09-08 06:39:05,1.38 s
2023-09-08 06:39:10,1.49 s
2023-09-08 06:39:15,1.31 s
2023-09-08 06:39:20,689 ms
2023-09-08 06:39:25,924 ms
2023-09-08 06:39:30,2.60 s
2023-09-08 06:39:35,2.88 s
2023-09-08 06:39:40,4.35 s
2023-09-08 06:39:45,2.13 s
2023-09-08 06:39:50,2.37 s
2023-09-08 06:39:55,4.12 s
2023-09-08 06:40:00,258 ms
2023-09-08 06:40:05,394 ms
2023-09-08 06:40:10,2.05 s
2023-09-08 06:40:15,2.96 s
2023-09-08 06:40:20,2.24 s
2023-09-08 06:40:25,890 ms
2023-09-08 06:40:30,1.30 s
2023-09-08 06:40:35,677 ms
2023-09-08 06:40:40,2.45 s
2023-09-08 06:40:45,1.35 s
2023-09-08 06:40:50,1.21 s
2023-09-08 06:40:55,2.85 s
2023-09-08 06:41:00,2.51 s
2023-09-08 06:41:05,2.81 s
2023-09-08 06:41:10,3.64 s
2023-09-08 06:41:15,2.14 s
2023-09-08 06:41:20,690 ms
2023-09-08 06:41:25,1.30 s
2023-09-08 06:41:30,1.99 s
2023-09-08 06:41:35,2.33 s
2023-09-08 06:41:40,4.92 s
2023-09-08 06:41:45,2.03 s
2023-09-08 06:41:50,1.29 s
2023-09-08 06:41:55,1.71 s
2023-09-08 06:42:00,1.21 s
2023-09-08 06:42:05,1.22 s
2023-09-08 06:42:10,2.07 s
2023-09-08 06:42:15,1.87 s
2023-09-08 06:42:20,1.43 s
2023-09-08 06:42:25,1.81 s
2023-09-08 06:42:30,3.21 s
2023-09-08 06:42:35,2.78 s
2023-09-08 06:42:40,3.05 s
2023-09-08 06:42:45,3.59 s
2023-09-08 06:42:50,2.75 s
2023-09-08 06:42:55,2.64 s
2023-09-08 06:43:00,3.58 s
2023-09-08 06:43:05,4.17 s
2023-09-08 06:43:10,3.34 s
2023-09-08 06:43:15,1.27 s
2023-09-08 06:43:20,949 ms
2023-09-08 06:43:25,888 ms
2023-09-08 06:43:30,1.16 s
2023-09-08 06:43:35,799 ms
2023-09-08 06:43:40,498 ms
2023-09-08 06:43:45,1.16 s
2023-09-08 06:43:50,1.18 s
2023-09-08 06:43:55,2.29 s
2023-09-08 06:44:00,2.07 s
2023-09-08 06:44:05,3.05 s
2023-09-08 06:44:10,3.68 s
2023-09-08 06:44:15,340 ms
2023-09-08 06:44:20,1.73 s
2023-09-08 06:44:25,969 ms
2023-09-08 06:44:30,1.64 s
2023-09-08 06:44:35,2.20 s
2023-09-08 06:44:40,3.52 s
2023-09-08 06:44:45,2.22 s
2023-09-08 06:44:50,820 ms
2023-09-08 06:44:55,1.76 s
2023-09-08 06:45:00,123 ms
2023-09-08 06:45:05,1.02 s
2023-09-08 06:45:10,882 ms
2023-09-08 06:45:15,3.01 s
2023-09-08 06:45:20,3.45 s
2023-09-08 06:45:25,1.92 s
2023-09-08 06:45:30,2.44 s
2023-09-08 06:45:35,1.32 s
2023-09-08 06:45:40,949 ms
2023-09-08 06:45:45,600 ms
2023-09-08 06:45:50,1.33 s
2023-09-08 06:45:55,2.41 s
2023-09-08 06:46:00,1.51 s
2023-09-08 06:46:05,1.60 s
2023-09-08 06:46:10,1.48 s
2023-09-08 06:46:15,763 ms
2023-09-08 06:46:20,1.46 s
2023-09-08 06:46:25,686 ms
2023-09-08 06:46:30,473 ms
2023-09-08 06:46:35,898 ms
2023-09-08 06:46:40,1.92 s
2023-09-08 06:46:45,1.41 s
2023-09-08 06:46:50,2.22 s
2023-09-08 06:46:55,2.23 s
2023-09-08 06:47:00,1.26 s
2023-09-08 06:47:05,917 ms
2023-09-08 06:47:10,1.87 s
2023-09-08 06:47:15,950 ms
2023-09-08 06:47:20,1.42 s
2023-09-08 06:47:25,3.32 s
2023-09-08 06:47:30,1.70 s
2023-09-08 06:47:35,610 ms
2023-09-08 06:47:40,674 ms
2023-09-08 06:47:45,1.54 s
2023-09-08 06:47:50,426 ms
2023-09-08 06:47:55,1.56 s
2023-09-08 06:48:00,1.30 s
2023-09-08 06:48:05,718 ms
2023-09-08 06:48:10,930 ms
2023-09-08 06:48:15,704 ms
2023-09-08 06:48:20,1.14 s
2023-09-08 06:48:25,1.48 s
2023-09-08 06:48:30,3.20 s
2023-09-08 06:48:35,3.56 s
2023-09-08 06:48:40,3.27 s
2023-09-08 06:48:45,1.37 s
2023-09-08 06:48:50,1.97 s
2023-09-08 06:48:55,2.63 s
2023-09-08 06:49:00,2.50 s
2023-09-08 06:49:05,689 ms
2023-09-08 06:49:10,2.87 s
2023-09-08 06:49:15,4.74 s
2023-09-08 06:49:20,2.53 s
2023-09-08 06:49:25,1.80 s
2023-09-08 06:49:30,542 ms
2023-09-08 06:49:35,1.19 s
2023-09-08 06:49:40,2.92 s
2023-09-08 06:49:45,3.16 s
2023-09-08 06:49:50,2.49 s
2023-09-08 06:49:55,703 ms
2023-09-08 06:50:00,1.60 s
2023-09-08 06:50:05,337 ms
2023-09-08 06:50:10,2.22 s
2023-09-08 06:50:15,3.29 s
2023-09-08 06:50:20,1.83 s
2023-09-08 06:50:25,709 ms
2023-09-08 06:50:30,757 ms
2023-09-08 06:50:35,980 ms
2023-09-08 06:50:40,2.70 s
2023-09-08 06:50:45,3.02 s
2023-09-08 06:50:50,3.58 s
2023-09-08 06:50:55,344 ms
2023-09-08 06:51:00,966 ms
2023-09-08 06:51:05,1.04 s
2023-09-08 06:51:10,1.71 s
2023-09-08 06:51:15,2.14 s
2023-09-08 06:51:20,1.82 s
2023-09-08 06:51:25,1.65 s
2023-09-08 06:51:30,1.52 s
2023-09-08 06:51:35,1.04 s
2023-09-08 06:51:40,1.37 s
2023-09-08 06:51:45,1.98 s
2023-09-08 06:51:50,2.13 s
2023-09-08 06:51:55,1.31 s
2023-09-08 06:52:00,1.96 s
2023-09-08 06:52:05,1.21 s
2023-09-08 06:52:10,1.18 s
2023-09-08 06:52:15,1.54 s
2023-09-08 06:52:20,1.51 s
2023-09-08 06:52:25,1.65 s
2023-09-08 06:52:30,1.21 s
2023-09-08 06:52:35,898 ms
2023-09-08 06:52:40,1.02 s
2023-09-08 06:52:45,1.08 s
2023-09-08 06:52:50,1.40 s
2023-09-08 06:52:55,1.55 s
2023-09-08 06:53:00,1.28 s
2023-09-08 06:53:05,807 ms
2023-09-08 06:53:10,680 ms
2023-09-08 06:53:15,1.21 s
2023-09-08 06:53:20,988 ms
2023-09-08 06:53:25,2.47 s
2023-09-08 06:53:30,1.98 s
2023-09-08 06:53:35,974 ms
2023-09-08 06:53:40,555 ms
2023-09-08 06:53:45,814 ms
2023-09-08 06:53:50,895 ms
2023-09-08 06:53:55,914 ms
2023-09-08 06:54:00,630 ms
2023-09-08 06:54:05,531 ms
2023-09-08 06:54:10,1.70 s
2023-09-08 06:54:15,750 ms
2023-09-08 06:54:20,535 ms
2023-09-08 06:54:25,941 ms
2023-09-08 06:54:30,270 ms
2023-09-08 06:54:35,982 ms
2023-09-08 06:54:40,1.29 s
2023-09-08 06:54:45,679 ms
2023-09-08 06:54:50,1.06 s
2023-09-08 06:54:55,629 ms
2023-09-08 06:55:00,1.27 s
2023-09-08 06:55:05,1.42 s
2023-09-08 06:55:10,500 ms
2023-09-08 06:55:15,1.87 s
2023-09-08 06:55:20,2.60 s
2023-09-08 06:55:25,838 ms
2023-09-08 06:55:30,1.84 s
2023-09-08 06:55:35,1.43 s
2023-09-08 06:55:40,3.04 s
2023-09-08 06:55:45,3.60 s
2023-09-08 06:55:50,2.47 s
2023-09-08 06:55:55,1.56 s
2023-09-08 06:56:00,958 ms
2023-09-08 06:56:05,713 ms
2023-09-08 06:56:10,1.85 s
2023-09-08 06:56:15,3.02 s
2023-09-08 06:56:20,3.40 s
2023-09-08 06:56:25,769 ms
2023-09-08 06:56:30,437 ms
2023-09-08 06:56:35,524 ms
2023-09-08 06:56:40,1.89 s
2023-09-08 06:56:45,3.43 s
2023-09-08 06:56:50,3.58 s
2023-09-08 06:56:55,990 ms
2023-09-08 06:57:00,692 ms
2023-09-08 06:57:05,1.32 s
2023-09-08 06:57:10,768 ms
2023-09-08 06:57:15,2.36 s
2023-09-08 06:57:20,1.75 s
2023-09-08 06:57:25,1.20 s
2023-09-08 06:57:30,1.41 s
2023-09-08 06:57:35,1.18 s
2023-09-08 06:57:40,3.10 s
2023-09-08 06:57:45,2.81 s
2023-09-08 06:57:50,1.80 s
2023-09-08 06:57:55,4.25 s
2023-09-08 06:58:00,3.58 s
2023-09-08 06:58:05,3.58 s
2023-09-08 06:58:10,737 ms
2023-09-08 06:58:15,781 ms
2023-09-08 06:58:20,963 ms
2023-09-08 06:58:25,580 ms
2023-09-08 06:58:30,557 ms
2023-09-08 06:58:35,943 ms
2023-09-08 06:58:40,733 ms
2023-09-08 06:58:45,703 ms
2023-09-08 06:58:50,763 ms
2023-09-08 06:58:55,1.29 s
2023-09-08 06:59:00,1.05 s
2023-09-08 06:59:05,606 ms
2023-09-08 06:59:10,1.37 s
2023-09-08 06:59:15,1.43 s
2023-09-08 06:59:20,1.90 s
2023-09-08 06:59:25,843 ms
2023-09-08 06:59:30,1.69 s
2023-09-08 06:59:35,815 ms
2023-09-08 06:59:40,1.13 s
2023-09-08 06:59:45,1.32 s
2023-09-08 06:59:50,581 ms
2023-09-08 06:59:55,257 ms
2023-09-08 07:00:00,992 ms
2023-09-08 07:00:05,2.61 s
2023-09-08 07:00:10,2.65 s
2023-09-08 07:00:15,4.04 s
2023-09-08 07:00:20,6.24 s
2023-09-08 07:00:25,3.14 s
2023-09-08 07:00:30,2.85 s
2023-09-08 07:00:35,3.03 s
2023-09-08 07:00:40,790 ms
2023-09-08 07:00:45,1.57 s
2023-09-08 07:00:50,1.34 s
2023-09-08 07:00:55,514 ms
2023-09-08 07:01:00,1.94 s
2023-09-08 07:01:05,2.19 s
2023-09-08 07:01:10,1.46 s
2023-09-08 07:01:15,2.18 s
2023-09-08 07:01:20,1.59 s
2023-09-08 07:01:25,399 ms
2023-09-08 07:01:30,699 ms
2023-09-08 07:01:35,961 ms
2023-09-08 07:01:40,1.08 s
2023-09-08 07:01:45,956 ms
2023-09-08 07:01:50,940 ms
2023-09-08 07:01:55,1.34 s
2023-09-08 07:02:00,1.64 s
2023-09-08 07:02:05,383 ms
2023-09-08 07:02:10,1.01 s
2023-09-08 07:02:15,1.06 s
2023-09-08 07:02:20,1.05 s
2023-09-08 07:02:25,2.73 s
2023-09-08 07:02:30,1.45 s
2023-09-08 07:02:35,3.05 s
2023-09-08 07:02:40,1.78 s
2023-09-08 07:02:45,793 ms
2023-09-08 07:02:50,473 ms
2023-09-08 07:02:55,978 ms
2023-09-08 07:03:00,499 ms
2023-09-08 07:03:05,799 ms
2023-09-08 07:03:10,1.24 s
2023-09-08 07:03:15,1.49 s
2023-09-08 07:03:20,841 ms
2023-09-08 07:03:25,1.33 s
2023-09-08 07:03:30,1.97 s
2023-09-08 07:03:35,434 ms
2023-09-08 07:03:40,1.47 s
2023-09-08 07:03:45,1.15 s
2023-09-08 07:03:50,1.56 s
2023-09-08 07:03:55,1.85 s
2023-09-08 07:04:00,2.16 s
2023-09-08 07:04:05,2.65 s
2023-09-08 07:04:10,2.59 s
2023-09-08 07:04:15,3.76 s
2023-09-08 07:04:20,2.65 s
2023-09-08 07:04:25,453 ms
2023-09-08 07:04:30,1.13 s
2023-09-08 07:04:35,1.11 s
2023-09-08 07:04:40,1.61 s
2023-09-08 07:04:45,721 ms
2023-09-08 07:04:50,1.05 s
2023-09-08 07:04:55,1.90 s
2023-09-08 07:05:00,1.38 s
2023-09-08 07:05:05,1.76 s
2023-09-08 07:05:10,3.53 s
2023-09-08 07:05:15,2.50 s
2023-09-08 07:05:20,2.12 s
2023-09-08 07:05:25,1.13 s
2023-09-08 07:05:30,851 ms
2023-09-08 07:05:35,2.78 s
2023-09-08 07:05:40,1.47 s
2023-09-08 07:05:45,3.02 s
2023-09-08 07:05:50,1.82 s
2023-09-08 07:05:55,580 ms
2023-09-08 07:06:00,644 ms
2023-09-08 07:06:05,1.54 s
2023-09-08 07:06:10,2.00 s
2023-09-08 07:06:15,2.38 s
2023-09-08 07:06:20,2.11 s
2023-09-08 07:06:25,2.22 s
2023-09-08 07:06:30,3.70 s
2023-09-08 07:06:35,4.12 s
2023-09-08 07:06:40,2.15 s
2023-09-08 07:06:45,1.26 s
2023-09-08 07:06:50,2.07 s
2023-09-08 07:06:55,774 ms
2023-09-08 07:07:00,1.71 s
2023-09-08 07:07:05,2.12 s
2023-09-08 07:07:10,3.38 s
2023-09-08 07:07:15,3.12 s
2023-09-08 07:07:20,1.75 s
2023-09-08 07:07:25,1.28 s
2023-09-08 07:07:30,507 ms
2023-09-08 07:07:35,1.32 s
2023-09-08 07:07:40,726 ms
2023-09-08 07:07:45,3.09 s
2023-09-08 07:07:50,3.48 s
2023-09-08 07:07:55,3.11 s
2023-09-08 07:08:00,702 ms
2023-09-08 07:08:05,916 ms
2023-09-08 07:08:10,298 ms
2023-09-08 07:08:15,1.07 s
2023-09-08 07:08:20,1.04 s
2023-09-08 07:08:25,1.81 s
2023-09-08 07:08:30,1.23 s
2023-09-08 07:08:35,1.28 s
2023-09-08 07:08:40,291 ms
2023-09-08 07:08:45,243 ms
2023-09-08 07:08:50,464 ms
2023-09-08 07:08:55,1.84 s
2023-09-08 07:09:00,1.13 s
2023-09-08 07:09:05,1.26 s
2023-09-08 07:09:10,1.14 s
2023-09-08 07:09:15,1.73 s
2023-09-08 07:09:20,1.73 s
2023-09-08 07:09:25,638 ms
2023-09-08 07:09:30,1.58 s
2023-09-08 07:09:35,1.88 s
2023-09-08 07:09:40,1.18 s
2023-09-08 07:09:45,1.07 s
2023-09-08 07:09:50,1.17 s
2023-09-08 07:09:55,749 ms
2023-09-08 07:10:00,1.04 s
2023-09-08 07:10:05,1.96 s
2023-09-08 07:10:10,3.45 s
2023-09-08 07:10:15,1.88 s
2023-09-08 07:10:20,802 ms
2023-09-08 07:10:25,1.72 s
2023-09-08 07:10:30,691 ms
2023-09-08 07:10:35,1.34 s
2023-09-08 07:10:40,1.35 s
2023-09-08 07:10:45,2.45 s
2023-09-08 07:10:50,3.20 s
2023-09-08 07:10:55,3.51 s
2023-09-08 07:11:00,1.97 s
2023-09-08 07:11:05,3.23 s
2023-09-08 07:11:10,1.43 s
2023-09-08 07:11:15,1.11 s
2023-09-08 07:11:20,1.85 s
2023-09-08 07:11:25,1.14 s
2023-09-08 07:11:30,994 ms
2023-09-08 07:11:35,2.02 s
2023-09-08 07:11:40,2.74 s
2023-09-08 07:11:45,3.00 s
2023-09-08 07:11:50,1.18 s
2023-09-08 07:11:55,861 ms
2023-09-08 07:12:00,3.32 s
2023-09-08 07:12:05,2.10 s
2023-09-08 07:12:10,1.96 s
2023-09-08 07:12:15,2.12 s
2023-09-08 07:12:20,637 ms
2023-09-08 07:12:25,451 ms
2023-09-08 07:12:30,1.37 s
2023-09-08 07:12:35,1.32 s
2023-09-08 07:12:40,949 ms
2023-09-08 07:12:45,1.15 s
2023-09-08 07:12:50,1.75 s
2023-09-08 07:12:55,3.12 s
2023-09-08 07:13:00,3.46 s
2023-09-08 07:13:05,2.59 s
2023-09-08 07:13:10,3.75 s
2023-09-08 07:13:15,3.69 s
2023-09-08 07:13:20,1.48 s
2023-09-08 07:13:25,2.12 s
2023-09-08 07:13:30,1.74 s
2023-09-08 07:13:35,2.50 s
2023-09-08 07:13:40,3.49 s
2023-09-08 07:13:45,3.46 s
2023-09-08 07:13:50,1.00 s
2023-09-08 07:13:55,239 ms
2023-09-08 07:14:00,1.09 s
2023-09-08 07:14:05,1.07 s
2023-09-08 07:14:10,1.41 s
2023-09-08 07:14:15,887 ms
2023-09-08 07:14:20,801 ms
2023-09-08 07:14:25,682 ms
2023-09-08 07:14:30,1.76 s
2023-09-08 07:14:35,930 ms
2023-09-08 07:14:40,153 ms
2023-09-08 07:14:45,1.44 s
2023-09-08 07:14:50,1.28 s
2023-09-08 07:14:55,1.71 s
2023-09-08 07:15:00,2.65 s
2023-09-08 07:15:05,3.63 s
2023-09-08 07:15:10,3.21 s
2023-09-08 07:15:15,4.18 s
2023-09-08 07:15:20,2.05 s
2023-09-08 07:15:25,1.66 s
2023-09-08 07:15:30,1.05 s
2023-09-08 07:15:35,877 ms
2023-09-08 07:15:40,1.67 s
2023-09-08 07:15:45,3.16 s
2023-09-08 07:15:50,3.70 s
2023-09-08 07:15:55,966 ms
2023-09-08 07:16:00,1.63 s
2023-09-08 07:16:05,2.18 s
2023-09-08 07:16:10,3.00 s
2023-09-08 07:16:15,3.22 s
2023-09-08 07:16:20,1.49 s
2023-09-08 07:16:25,924 ms
2023-09-08 07:16:30,352 ms
2023-09-08 07:16:35,1.05 s
2023-09-08 07:16:40,973 ms
2023-09-08 07:16:45,299 ms
2023-09-08 07:16:50,964 ms
2023-09-08 07:16:55,2.63 s
2023-09-08 07:17:00,2.15 s
2023-09-08 07:17:05,3.42 s
2023-09-08 07:17:10,2.32 s
2023-09-08 07:17:15,2.78 s
2023-09-08 07:17:20,1.70 s
2023-09-08 07:17:25,3.10 s
2023-09-08 07:17:30,792 ms
2023-09-08 07:17:35,1.73 s
2023-09-08 07:17:40,1.27 s
2023-09-08 07:17:45,1.23 s
2023-09-08 07:17:50,1.60 s
2023-09-08 07:17:55,519 ms
2023-09-08 07:18:00,1.24 s
2023-09-08 07:18:05,1.20 s
2023-09-08 07:18:10,1.23 s
2023-09-08 07:18:15,357 ms
2023-09-08 07:18:20,510 ms
2023-09-08 07:18:25,865 ms
2023-09-08 07:18:30,810 ms
2023-09-08 07:18:35,635 ms
2023-09-08 07:18:40,1.70 s
2023-09-08 07:18:45,849 ms
2023-09-08 07:18:50,951 ms
2023-09-08 07:18:55,1.44 s
2023-09-08 07:19:00,1.63 s
2023-09-08 07:19:05,2.98 s
2023-09-08 07:19:10,2.78 s
2023-09-08 07:19:15,2.35 s
2023-09-08 07:19:20,1.65 s
2023-09-08 07:19:25,3.52 s
2023-09-08 07:19:30,1.89 s
2023-09-08 07:19:35,1.96 s
2023-09-08 07:19:40,2.55 s
2023-09-08 07:19:45,3.40 s
2023-09-08 07:19:50,4.57 s
2023-09-08 07:19:55,1.02 s
2023-09-08 07:20:00,919 ms
2023-09-08 07:20:05,1.91 s
2023-09-08 07:20:10,1.78 s
2023-09-08 07:20:15,2.34 s
2023-09-08 07:20:20,2.62 s
2023-09-08 07:20:25,572 ms
2023-09-08 07:20:30,1.01 s
2023-09-08 07:20:35,1.56 s
2023-09-08 07:20:40,3.07 s
2023-09-08 07:20:45,3.71 s
2023-09-08 07:20:50,1.73 s
2023-09-08 07:20:55,1.68 s
2023-09-08 07:21:00,3.38 s
2023-09-08 07:21:05,1.82 s
2023-09-08 07:21:10,1.61 s
2023-09-08 07:21:15,1.02 s
2023-09-08 07:21:20,1.91 s
2023-09-08 07:21:25,1.37 s
2023-09-08 07:21:30,620 ms
2023-09-08 07:21:35,470 ms
2023-09-08 07:21:40,865 ms
2023-09-08 07:21:45,1.80 s
2023-09-08 07:21:50,998 ms
2023-09-08 07:21:55,1.74 s
2023-09-08 07:22:00,872 ms
2023-09-08 07:22:05,994 ms
