"Time","bandwidth_inbound","bandwidth_outbound"
2023-09-08 05:57:35,4.06 GB/s,3.81 GB/s
2023-09-08 05:57:40,6.97 GB/s,5.99 GB/s
2023-09-08 05:57:45,6.05 GB/s,5.42 GB/s
2023-09-08 05:57:50,2.17 GB/s,2.01 GB/s
2023-09-08 05:57:55,8.54 GB/s,7.33 GB/s
2023-09-08 05:58:00,3.69 GB/s,3.19 GB/s
2023-09-08 05:58:05,9.67 GB/s,8.38 GB/s
2023-09-08 05:58:10,2.67 GB/s,2.32 GB/s
2023-09-08 05:58:15,3.45 GB/s,3.06 GB/s
2023-09-08 05:58:20,6.84 GB/s,6.08 GB/s
2023-09-08 05:58:25,7.28 GB/s,6.22 GB/s
2023-09-08 05:58:30,1.76 GB/s,1.64 GB/s
2023-09-08 05:58:35,5.35 GB/s,4.78 GB/s
2023-09-08 05:58:40,8.00 GB/s,7.40 GB/s
2023-09-08 05:58:45,7.57 GB/s,6.55 GB/s
2023-09-08 05:58:50,1.70 GB/s,1.62 GB/s
2023-09-08 05:58:55,5.19 GB/s,4.56 GB/s
2023-09-08 05:59:00,10.5 GB/s,9.20 GB/s
2023-09-08 05:59:05,13.3 GB/s,11.5 GB/s
2023-09-08 05:59:10,9.23 GB/s,8.27 GB/s
2023-09-08 05:59:15,6.82 GB/s,7.11 GB/s
2023-09-08 05:59:20,10.9 GB/s,9.97 GB/s
2023-09-08 05:59:25,5.56 GB/s,4.91 GB/s
2023-09-08 05:59:30,7.76 GB/s,6.71 GB/s
2023-09-08 05:59:35,6.06 GB/s,5.38 GB/s
2023-09-08 05:59:40,11.9 GB/s,10.3 GB/s
2023-09-08 05:59:45,1.54 GB/s,1.37 GB/s
2023-09-08 05:59:50,5.42 GB/s,4.94 GB/s
2023-09-08 05:59:55,4.30 GB/s,3.94 GB/s
2023-09-08 06:00:00,4.75 GB/s,5.17 GB/s
2023-09-08 06:00:05,10.0 GB/s,8.49 GB/s
2023-09-08 06:00:10,4.72 GB/s,4.35 GB/s
2023-09-08 06:00:15,5.51 GB/s,6.08 GB/s
2023-09-08 06:00:20,2.75 GB/s,2.71 GB/s
2023-09-08 06:00:25,9.97 GB/s,8.75 GB/s
2023-09-08 06:00:30,3.77 GB/s,3.39 GB/s
2023-09-08 06:00:35,8.95 GB/s,7.80 GB/s
2023-09-08 06:00:40,8.51 GB/s,7.39 GB/s
2023-09-08 06:00:45,9.23 GB/s,8.23 GB/s
2023-09-08 06:00:50,2.21 GB/s,1.93 GB/s
2023-09-08 06:00:55,7.38 GB/s,6.35 GB/s
2023-09-08 06:01:00,14.6 GB/s,12.9 GB/s
2023-09-08 06:01:05,5.70 GB/s,5.31 GB/s
2023-09-08 06:01:10,4.73 GB/s,4.92 GB/s
2023-09-08 06:01:15,5.89 GB/s,5.04 GB/s
2023-09-08 06:01:20,5.47 GB/s,4.74 GB/s
2023-09-08 06:01:25,4.22 GB/s,4.60 GB/s
2023-09-08 06:01:30,14.8 GB/s,12.0 GB/s
2023-09-08 06:01:35,5.82 GB/s,5.77 GB/s
2023-09-08 06:01:40,11.0 GB/s,8.75 GB/s
2023-09-08 06:01:45,11.1 GB/s,9.45 GB/s
2023-09-08 06:01:50,3.25 GB/s,3.08 GB/s
2023-09-08 06:01:55,3.12 GB/s,2.70 GB/s
2023-09-08 06:02:00,3.81 GB/s,3.43 GB/s
2023-09-08 06:02:05,3.44 GB/s,3.00 GB/s
2023-09-08 06:02:10,12.0 GB/s,10.4 GB/s
2023-09-08 06:02:15,6.02 GB/s,5.20 GB/s
2023-09-08 06:02:20,7.82 GB/s,6.78 GB/s
2023-09-08 06:02:25,5.36 GB/s,4.68 GB/s
2023-09-08 06:02:30,4.96 GB/s,4.52 GB/s
2023-09-08 06:02:35,3.67 GB/s,3.22 GB/s
2023-09-08 06:02:40,10.1 GB/s,8.83 GB/s
2023-09-08 06:02:45,9.31 GB/s,8.52 GB/s
2023-09-08 06:02:50,8.10 GB/s,8.04 GB/s
2023-09-08 06:02:55,4.72 GB/s,3.49 GB/s
2023-09-08 06:03:00,6.02 GB/s,5.26 GB/s
2023-09-08 06:03:05,4.41 GB/s,3.97 GB/s
2023-09-08 06:03:10,4.55 GB/s,4.10 GB/s
2023-09-08 06:03:15,7.92 GB/s,7.07 GB/s
2023-09-08 06:03:20,6.38 GB/s,5.63 GB/s
2023-09-08 06:03:25,5.22 GB/s,4.55 GB/s
2023-09-08 06:03:30,10.5 GB/s,9.07 GB/s
2023-09-08 06:03:35,1.75 GB/s,1.60 GB/s
2023-09-08 06:03:40,5.95 GB/s,5.23 GB/s
2023-09-08 06:03:45,1.30 GB/s,1.23 GB/s
2023-09-08 06:03:50,16.3 GB/s,13.9 GB/s
2023-09-08 06:03:55,7.67 GB/s,6.70 GB/s
2023-09-08 06:04:00,4.58 GB/s,4.27 GB/s
2023-09-08 06:04:05,3.66 GB/s,3.02 GB/s
2023-09-08 06:04:10,5.10 GB/s,4.46 GB/s
2023-09-08 06:04:15,10.9 GB/s,9.39 GB/s
2023-09-08 06:04:20,3.41 GB/s,3.01 GB/s
2023-09-08 06:04:25,7.22 GB/s,6.26 GB/s
2023-09-08 06:04:30,5.61 GB/s,4.94 GB/s
2023-09-08 06:04:35,7.96 GB/s,6.86 GB/s
2023-09-08 06:04:40,2.41 GB/s,2.13 GB/s
2023-09-08 06:04:45,2.63 GB/s,2.37 GB/s
2023-09-08 06:04:50,5.38 GB/s,4.68 GB/s
2023-09-08 06:04:55,5.20 GB/s,4.55 GB/s
2023-09-08 06:05:00,8.13 GB/s,7.15 GB/s
2023-09-08 06:05:05,5.40 GB/s,4.81 GB/s
2023-09-08 06:05:10,7.08 GB/s,6.08 GB/s
2023-09-08 06:05:15,9.46 GB/s,8.18 GB/s
2023-09-08 06:05:20,8.27 GB/s,7.14 GB/s
2023-09-08 06:05:25,6.74 GB/s,6.07 GB/s
2023-09-08 06:05:30,4.14 GB/s,3.66 GB/s
2023-09-08 06:05:35,3.93 GB/s,3.47 GB/s
2023-09-08 06:05:40,4.95 GB/s,4.42 GB/s
2023-09-08 06:05:45,4.84 GB/s,4.16 GB/s
2023-09-08 06:05:50,6.28 GB/s,5.49 GB/s
2023-09-08 06:05:55,9.59 GB/s,8.31 GB/s
2023-09-08 06:06:00,7.07 GB/s,6.06 GB/s
2023-09-08 06:06:05,10.5 GB/s,9.00 GB/s
2023-09-08 06:06:10,3.07 GB/s,3.10 GB/s
2023-09-08 06:06:15,11.1 GB/s,9.71 GB/s
2023-09-08 06:06:20,2.20 GB/s,2.05 GB/s
2023-09-08 06:06:25,15.8 GB/s,14.1 GB/s
2023-09-08 06:06:30,6.80 GB/s,6.02 GB/s
2023-09-08 06:06:35,11.6 GB/s,10.1 GB/s
2023-09-08 06:06:40,4.38 GB/s,4.16 GB/s
2023-09-08 06:06:45,9.15 GB/s,7.94 GB/s
2023-09-08 06:06:50,3.61 GB/s,3.20 GB/s
2023-09-08 06:06:55,1.66 GB/s,1.47 GB/s
2023-09-08 06:07:00,5.19 GB/s,4.54 GB/s
2023-09-08 06:07:05,9.04 GB/s,8.07 GB/s
2023-09-08 06:07:10,6.97 GB/s,5.99 GB/s
2023-09-08 06:07:15,7.88 GB/s,7.00 GB/s
2023-09-08 06:07:20,11.1 GB/s,9.71 GB/s
2023-09-08 06:07:25,3.06 GB/s,2.69 GB/s
2023-09-08 06:07:30,4.29 GB/s,3.83 GB/s
2023-09-08 06:07:35,7.05 GB/s,6.07 GB/s
2023-09-08 06:07:40,4.35 GB/s,3.85 GB/s
2023-09-08 06:07:45,824 MB/s,741 MB/s
2023-09-08 06:07:50,5.20 GB/s,4.67 GB/s
2023-09-08 06:07:55,5.41 GB/s,4.69 GB/s
2023-09-08 06:08:00,5.76 GB/s,5.17 GB/s
2023-09-08 06:08:05,5.02 GB/s,4.38 GB/s
2023-09-08 06:08:10,3.67 GB/s,3.35 GB/s
2023-09-08 06:08:15,5.07 GB/s,4.52 GB/s
2023-09-08 06:08:20,6.18 GB/s,5.46 GB/s
2023-09-08 06:08:25,7.97 GB/s,6.96 GB/s
2023-09-08 06:08:30,8.63 GB/s,7.45 GB/s
2023-09-08 06:08:35,9.46 GB/s,8.07 GB/s
2023-09-08 06:08:40,4.09 GB/s,3.70 GB/s
2023-09-08 06:08:45,16.0 GB/s,13.8 GB/s
2023-09-08 06:08:50,4.62 GB/s,4.18 GB/s
2023-09-08 06:08:55,6.86 GB/s,6.52 GB/s
2023-09-08 06:09:00,8.17 GB/s,7.18 GB/s
2023-09-08 06:09:05,7.47 GB/s,6.40 GB/s
2023-09-08 06:09:10,9.02 GB/s,7.93 GB/s
2023-09-08 06:09:15,8.50 GB/s,7.23 GB/s
2023-09-08 06:09:20,6.50 GB/s,5.60 GB/s
2023-09-08 06:09:25,4.31 GB/s,3.83 GB/s
2023-09-08 06:09:30,9.02 GB/s,7.92 GB/s
2023-09-08 06:09:35,4.79 GB/s,4.21 GB/s
2023-09-08 06:09:40,5.11 GB/s,4.75 GB/s
2023-09-08 06:09:45,4.26 GB/s,3.81 GB/s
2023-09-08 06:09:50,10.3 GB/s,8.83 GB/s
2023-09-08 06:09:55,6.99 GB/s,6.09 GB/s
2023-09-08 06:10:00,6.23 GB/s,5.53 GB/s
2023-09-08 06:10:05,4.05 GB/s,3.47 GB/s
2023-09-08 06:10:10,814 MB/s,771 MB/s
2023-09-08 06:10:15,7.81 GB/s,7.82 GB/s
2023-09-08 06:10:20,5.92 GB/s,4.54 GB/s
2023-09-08 06:10:25,2.88 GB/s,2.59 GB/s
2023-09-08 06:10:30,6.43 GB/s,7.05 GB/s
2023-09-08 06:10:35,2.72 GB/s,2.47 GB/s
2023-09-08 06:10:40,8.62 GB/s,7.64 GB/s
2023-09-08 06:10:45,8.32 GB/s,7.22 GB/s
2023-09-08 06:10:50,4.38 GB/s,3.83 GB/s
2023-09-08 06:10:55,3.74 GB/s,3.62 GB/s
2023-09-08 06:11:00,6.14 GB/s,5.46 GB/s
2023-09-08 06:11:05,3.02 GB/s,2.90 GB/s
2023-09-08 06:11:10,8.93 GB/s,8.27 GB/s
2023-09-08 06:11:15,6.86 GB/s,5.59 GB/s
2023-09-08 06:11:20,3.92 GB/s,3.38 GB/s
2023-09-08 06:11:25,1.85 GB/s,1.79 GB/s
2023-09-08 06:11:30,4.90 GB/s,5.12 GB/s
2023-09-08 06:11:35,6.09 GB/s,4.80 GB/s
2023-09-08 06:11:40,9.31 GB/s,8.13 GB/s
2023-09-08 06:11:45,12.3 GB/s,10.8 GB/s
2023-09-08 06:11:50,6.32 GB/s,5.57 GB/s
2023-09-08 06:11:55,10.6 GB/s,9.07 GB/s
2023-09-08 06:12:00,5.00 GB/s,4.44 GB/s
2023-09-08 06:12:05,2.08 GB/s,1.86 GB/s
2023-09-08 06:12:10,4.57 GB/s,4.04 GB/s
2023-09-08 06:12:15,4.32 GB/s,3.84 GB/s
2023-09-08 06:12:20,5.78 GB/s,5.04 GB/s
2023-09-08 06:12:25,1.67 GB/s,1.56 GB/s
2023-09-08 06:12:30,9.67 GB/s,8.37 GB/s
2023-09-08 06:12:35,5.18 GB/s,5.13 GB/s
2023-09-08 06:12:40,6.08 GB/s,4.80 GB/s
2023-09-08 06:12:45,8.22 GB/s,7.07 GB/s
2023-09-08 06:12:50,11.2 GB/s,9.70 GB/s
2023-09-08 06:12:55,11.4 GB/s,9.84 GB/s
2023-09-08 06:13:00,4.42 GB/s,3.93 GB/s
2023-09-08 06:13:05,9.09 GB/s,7.83 GB/s
2023-09-08 06:13:10,5.46 GB/s,4.83 GB/s
2023-09-08 06:13:15,7.72 GB/s,6.78 GB/s
2023-09-08 06:13:20,6.65 GB/s,5.82 GB/s
2023-09-08 06:13:25,4.51 GB/s,3.97 GB/s
2023-09-08 06:13:30,6.97 GB/s,6.06 GB/s
2023-09-08 06:13:35,3.49 GB/s,3.23 GB/s
2023-09-08 06:13:40,6.00 GB/s,5.36 GB/s
2023-09-08 06:13:45,4.27 GB/s,3.65 GB/s
2023-09-08 06:13:50,7.83 GB/s,7.37 GB/s
2023-09-08 06:13:55,3.99 GB/s,2.92 GB/s
2023-09-08 06:14:00,4.48 GB/s,3.99 GB/s
2023-09-08 06:14:05,4.38 GB/s,3.96 GB/s
2023-09-08 06:14:10,6.85 GB/s,5.80 GB/s
2023-09-08 06:14:15,3.57 GB/s,3.23 GB/s
2023-09-08 06:14:20,3.71 GB/s,3.34 GB/s
2023-09-08 06:14:25,10.3 GB/s,9.59 GB/s
2023-09-08 06:14:30,4.39 GB/s,3.93 GB/s
2023-09-08 06:14:35,3.47 GB/s,3.12 GB/s
2023-09-08 06:14:40,6.31 GB/s,5.51 GB/s
2023-09-08 06:14:45,2.75 GB/s,2.56 GB/s
2023-09-08 06:14:50,10.1 GB/s,8.76 GB/s
2023-09-08 06:14:55,1.81 GB/s,1.62 GB/s
2023-09-08 06:15:00,6.28 GB/s,5.79 GB/s
2023-09-08 06:15:05,5.78 GB/s,4.85 GB/s
2023-09-08 06:15:10,2.42 GB/s,2.22 GB/s
2023-09-08 06:15:15,5.02 GB/s,4.58 GB/s
2023-09-08 06:15:20,7.19 GB/s,6.11 GB/s
2023-09-08 06:15:25,2.99 GB/s,2.65 GB/s
2023-09-08 06:15:30,12.0 GB/s,10.4 GB/s
2023-09-08 06:15:35,4.54 GB/s,4.71 GB/s
2023-09-08 06:15:40,10.6 GB/s,8.48 GB/s
2023-09-08 06:15:45,4.51 GB/s,3.83 GB/s
2023-09-08 06:15:50,9.65 GB/s,8.72 GB/s
2023-09-08 06:15:55,4.40 GB/s,3.43 GB/s
2023-09-08 06:16:00,7.03 GB/s,6.06 GB/s
2023-09-08 06:16:05,4.61 GB/s,4.09 GB/s
2023-09-08 06:16:10,3.15 GB/s,2.82 GB/s
2023-09-08 06:16:15,4.80 GB/s,4.51 GB/s
2023-09-08 06:16:20,10.6 GB/s,8.89 GB/s
2023-09-08 06:16:25,2.07 GB/s,1.97 GB/s
2023-09-08 06:16:30,5.65 GB/s,5.10 GB/s
2023-09-08 06:16:35,7.30 GB/s,6.41 GB/s
2023-09-08 06:16:40,4.62 GB/s,4.09 GB/s
2023-09-08 06:16:45,2.18 GB/s,2.05 GB/s
2023-09-08 06:16:50,10.9 GB/s,10.1 GB/s
2023-09-08 06:16:55,11.6 GB/s,9.35 GB/s
2023-09-08 06:17:00,2.75 GB/s,2.43 GB/s
2023-09-08 06:17:05,7.92 GB/s,6.80 GB/s
2023-09-08 06:17:10,1.65 GB/s,1.52 GB/s
2023-09-08 06:17:15,5.75 GB/s,5.17 GB/s
2023-09-08 06:17:20,8.13 GB/s,7.06 GB/s
2023-09-08 06:17:25,14.0 GB/s,11.9 GB/s
2023-09-08 06:17:30,1.94 GB/s,1.70 GB/s
2023-09-08 06:17:35,11.0 GB/s,9.68 GB/s
2023-09-08 06:17:40,9.14 GB/s,7.91 GB/s
2023-09-08 06:17:45,5.37 GB/s,4.70 GB/s
2023-09-08 06:17:50,4.48 GB/s,3.90 GB/s
2023-09-08 06:17:55,6.42 GB/s,5.54 GB/s
2023-09-08 06:18:00,2.11 GB/s,1.87 GB/s
2023-09-08 06:18:05,7.65 GB/s,6.62 GB/s
2023-09-08 06:18:10,4.18 GB/s,3.70 GB/s
2023-09-08 06:18:15,5.55 GB/s,4.92 GB/s
2023-09-08 06:18:20,3.89 GB/s,3.51 GB/s
2023-09-08 06:18:25,6.57 GB/s,5.76 GB/s
2023-09-08 06:18:30,8.92 GB/s,7.73 GB/s
2023-09-08 06:18:35,3.98 GB/s,3.46 GB/s
2023-09-08 06:18:40,6.29 GB/s,5.52 GB/s
2023-09-08 06:18:45,6.27 GB/s,5.96 GB/s
2023-09-08 06:18:50,8.86 GB/s,7.33 GB/s
2023-09-08 06:18:55,2.19 GB/s,2.02 GB/s
2023-09-08 06:19:00,8.64 GB/s,7.39 GB/s
2023-09-08 06:19:05,2.51 GB/s,2.24 GB/s
2023-09-08 06:19:10,9.46 GB/s,8.15 GB/s
2023-09-08 06:19:15,8.59 GB/s,7.43 GB/s
2023-09-08 06:19:20,7.30 GB/s,6.38 GB/s
2023-09-08 06:19:25,8.79 GB/s,8.13 GB/s
2023-09-08 06:19:30,5.54 GB/s,4.84 GB/s
2023-09-08 06:19:35,9.01 GB/s,7.75 GB/s
2023-09-08 06:19:40,4.18 GB/s,3.79 GB/s
2023-09-08 06:19:45,5.02 GB/s,4.49 GB/s
2023-09-08 06:19:50,11.5 GB/s,10.2 GB/s
2023-09-08 06:19:55,9.97 GB/s,8.62 GB/s
2023-09-08 06:20:00,3.64 GB/s,3.33 GB/s
2023-09-08 06:20:05,4.35 GB/s,3.88 GB/s
2023-09-08 06:20:10,575 MB/s,535 MB/s
2023-09-08 06:20:15,8.32 GB/s,7.71 GB/s
2023-09-08 06:20:20,9.06 GB/s,7.37 GB/s
2023-09-08 06:20:25,2.03 GB/s,1.80 GB/s
2023-09-08 06:20:30,6.47 GB/s,5.68 GB/s
2023-09-08 06:20:35,7.66 GB/s,6.66 GB/s
2023-09-08 06:20:40,3.21 GB/s,2.91 GB/s
2023-09-08 06:20:45,4.61 GB/s,4.09 GB/s
2023-09-08 06:20:50,7.54 GB/s,6.54 GB/s
2023-09-08 06:20:55,9.01 GB/s,7.95 GB/s
2023-09-08 06:21:00,9.00 GB/s,7.76 GB/s
2023-09-08 06:21:05,10.1 GB/s,9.07 GB/s
2023-09-08 06:21:10,5.71 GB/s,4.56 GB/s
2023-09-08 06:21:15,7.86 GB/s,6.92 GB/s
2023-09-08 06:21:20,7.91 GB/s,6.85 GB/s
2023-09-08 06:21:25,7.03 GB/s,6.15 GB/s
2023-09-08 06:21:30,4.63 GB/s,4.03 GB/s
2023-09-08 06:21:35,1.27 GB/s,1.21 GB/s
2023-09-08 06:21:40,5.25 GB/s,4.63 GB/s
2023-09-08 06:21:45,3.63 GB/s,3.13 GB/s
2023-09-08 06:21:50,3.14 GB/s,2.98 GB/s
2023-09-08 06:21:55,9.36 GB/s,8.10 GB/s
2023-09-08 06:22:00,6.43 GB/s,5.68 GB/s
2023-09-08 06:22:05,6.57 GB/s,5.77 GB/s
2023-09-08 06:22:10,6.70 GB/s,5.76 GB/s
2023-09-08 06:22:15,3.17 GB/s,2.80 GB/s
2023-09-08 06:22:20,7.48 GB/s,6.81 GB/s
2023-09-08 06:22:25,10.8 GB/s,9.54 GB/s
2023-09-08 06:22:30,9.12 GB/s,7.86 GB/s
2023-09-08 06:22:35,6.78 GB/s,5.96 GB/s
2023-09-08 06:22:40,5.36 GB/s,4.60 GB/s
2023-09-08 06:22:45,8.90 GB/s,7.70 GB/s
2023-09-08 06:22:50,9.52 GB/s,8.22 GB/s
2023-09-08 06:22:55,8.92 GB/s,7.72 GB/s
2023-09-08 06:23:00,7.93 GB/s,6.88 GB/s
2023-09-08 06:23:05,2.15 GB/s,1.93 GB/s
2023-09-08 06:23:10,4.04 GB/s,4.18 GB/s
2023-09-08 06:23:15,2.79 GB/s,2.03 GB/s
2023-09-08 06:23:20,8.42 GB/s,7.29 GB/s
2023-09-08 06:23:25,5.67 GB/s,4.94 GB/s
2023-09-08 06:23:30,5.68 GB/s,4.96 GB/s
2023-09-08 06:23:35,6.88 GB/s,5.98 GB/s
2023-09-08 06:23:40,7.62 GB/s,7.00 GB/s
2023-09-08 06:23:45,8.66 GB/s,7.55 GB/s
2023-09-08 06:23:50,4.92 GB/s,4.37 GB/s
2023-09-08 06:23:55,6.76 GB/s,5.96 GB/s
2023-09-08 06:24:00,6.99 GB/s,6.15 GB/s
2023-09-08 06:24:05,6.36 GB/s,5.58 GB/s
2023-09-08 06:24:10,4.23 GB/s,3.70 GB/s
2023-09-08 06:24:15,3.66 GB/s,3.71 GB/s
2023-09-08 06:24:20,5.01 GB/s,5.80 GB/s
2023-09-08 06:24:25,13.8 GB/s,11.6 GB/s
2023-09-08 06:24:30,10.9 GB/s,9.02 GB/s
2023-09-08 06:24:35,6.19 GB/s,5.99 GB/s
2023-09-08 06:24:40,10.9 GB/s,8.69 GB/s
2023-09-08 06:24:45,6.44 GB/s,5.70 GB/s
2023-09-08 06:24:50,7.32 GB/s,7.24 GB/s
2023-09-08 06:24:55,6.67 GB/s,5.33 GB/s
2023-09-08 06:25:00,8.43 GB/s,7.02 GB/s
2023-09-08 06:25:05,1.73 GB/s,1.48 GB/s
2023-09-08 06:25:10,4.51 GB/s,3.95 GB/s
2023-09-08 06:25:15,4.71 GB/s,4.16 GB/s
2023-09-08 06:25:20,16.9 GB/s,14.5 GB/s
2023-09-08 06:25:25,8.24 GB/s,7.33 GB/s
2023-09-08 06:25:30,3.02 GB/s,2.70 GB/s
2023-09-08 06:25:35,1.08 GB/s,1.20 GB/s
2023-09-08 06:25:40,4.02 GB/s,3.51 GB/s
2023-09-08 06:25:45,3.45 GB/s,3.06 GB/s
2023-09-08 06:25:50,4.02 GB/s,3.75 GB/s
2023-09-08 06:25:55,9.25 GB/s,8.13 GB/s
2023-09-08 06:26:00,4.96 GB/s,4.38 GB/s
2023-09-08 06:26:05,3.06 GB/s,2.77 GB/s
2023-09-08 06:26:10,5.92 GB/s,5.16 GB/s
2023-09-08 06:26:15,1.70 GB/s,1.50 GB/s
2023-09-08 06:26:20,4.56 GB/s,4.10 GB/s
2023-09-08 06:26:25,10.8 GB/s,9.33 GB/s
2023-09-08 06:26:30,5.33 GB/s,4.69 GB/s
2023-09-08 06:26:35,13.8 GB/s,11.9 GB/s
2023-09-08 06:26:40,4.53 GB/s,4.33 GB/s
2023-09-08 06:26:45,8.45 GB/s,7.14 GB/s
2023-09-08 06:26:50,2.66 GB/s,2.75 GB/s
2023-09-08 06:26:55,10.1 GB/s,8.68 GB/s
2023-09-08 06:27:00,1.68 GB/s,1.53 GB/s
2023-09-08 06:27:05,3.41 GB/s,2.98 GB/s
2023-09-08 06:27:10,5.16 GB/s,4.53 GB/s
2023-09-08 06:27:15,6.66 GB/s,5.84 GB/s
2023-09-08 06:27:20,7.97 GB/s,6.85 GB/s
2023-09-08 06:27:25,1.46 GB/s,1.44 GB/s
2023-09-08 06:27:30,1.90 GB/s,1.84 GB/s
2023-09-08 06:27:35,8.80 GB/s,8.07 GB/s
2023-09-08 06:27:40,8.61 GB/s,7.87 GB/s
2023-09-08 06:27:45,9.19 GB/s,8.12 GB/s
2023-09-08 06:27:50,11.0 GB/s,9.41 GB/s
2023-09-08 06:27:55,1.81 GB/s,1.65 GB/s
2023-09-08 06:28:00,3.09 GB/s,2.69 GB/s
2023-09-08 06:28:05,12.5 GB/s,10.9 GB/s
2023-09-08 06:28:10,5.57 GB/s,4.80 GB/s
2023-09-08 06:28:15,7.42 GB/s,6.45 GB/s
2023-09-08 06:28:20,6.12 GB/s,5.44 GB/s
2023-09-08 06:28:25,4.04 GB/s,3.50 GB/s
2023-09-08 06:28:30,8.39 GB/s,7.32 GB/s
2023-09-08 06:28:35,5.13 GB/s,4.40 GB/s
2023-09-08 06:28:40,5.40 GB/s,4.78 GB/s
2023-09-08 06:28:45,2.65 GB/s,2.22 GB/s
2023-09-08 06:28:50,12.5 GB/s,10.8 GB/s
2023-09-08 06:28:55,9.23 GB/s,8.11 GB/s
2023-09-08 06:29:00,7.55 GB/s,6.56 GB/s
2023-09-08 06:29:05,8.48 GB/s,7.40 GB/s
2023-09-08 06:29:10,17.5 GB/s,15.1 GB/s
2023-09-08 06:29:15,6.46 GB/s,5.69 GB/s
2023-09-08 06:29:20,9.66 GB/s,9.02 GB/s
2023-09-08 06:29:25,14.0 GB/s,12.2 GB/s
2023-09-08 06:29:30,8.96 GB/s,7.65 GB/s
2023-09-08 06:29:35,5.65 GB/s,5.17 GB/s
2023-09-08 06:29:40,4.89 GB/s,4.42 GB/s
2023-09-08 06:29:45,14.9 GB/s,12.8 GB/s
2023-09-08 06:29:50,4.09 GB/s,3.60 GB/s
2023-09-08 06:29:55,3.86 GB/s,3.38 GB/s
2023-09-08 06:30:00,12.1 GB/s,10.4 GB/s
2023-09-08 06:30:05,6.61 GB/s,5.92 GB/s
2023-09-08 06:30:10,3.24 GB/s,3.12 GB/s
2023-09-08 06:30:15,6.21 GB/s,5.41 GB/s
2023-09-08 06:30:20,2.59 GB/s,2.24 GB/s
2023-09-08 06:30:25,6.79 GB/s,6.49 GB/s
2023-09-08 06:30:30,10.6 GB/s,9.15 GB/s
2023-09-08 06:30:35,1.89 GB/s,1.92 GB/s
2023-09-08 06:30:40,6.55 GB/s,6.46 GB/s
2023-09-08 06:30:45,6.01 GB/s,5.21 GB/s
2023-09-08 06:30:50,5.99 GB/s,5.16 GB/s
2023-09-08 06:30:55,8.77 GB/s,7.94 GB/s
2023-09-08 06:31:00,8.49 GB/s,7.03 GB/s
2023-09-08 06:31:05,2.89 GB/s,2.56 GB/s
2023-09-08 06:31:10,5.78 GB/s,5.05 GB/s
2023-09-08 06:31:15,6.01 GB/s,5.36 GB/s
2023-09-08 06:31:20,5.25 GB/s,4.66 GB/s
2023-09-08 06:31:25,10.7 GB/s,9.34 GB/s
2023-09-08 06:31:30,16.9 GB/s,14.5 GB/s
2023-09-08 06:31:35,9.42 GB/s,8.20 GB/s
2023-09-08 06:31:40,2.55 GB/s,2.29 GB/s
2023-09-08 06:31:45,6.75 GB/s,5.88 GB/s
2023-09-08 06:31:50,2.86 GB/s,2.60 GB/s
2023-09-08 06:31:55,3.02 GB/s,2.62 GB/s
2023-09-08 06:32:00,2.98 GB/s,2.67 GB/s
2023-09-08 06:32:05,3.93 GB/s,3.38 GB/s
2023-09-08 06:32:10,6.08 GB/s,5.36 GB/s
2023-09-08 06:32:15,1.63 GB/s,1.41 GB/s
2023-09-08 06:32:20,5.00 GB/s,4.29 GB/s
2023-09-08 06:32:25,4.80 GB/s,4.22 GB/s
2023-09-08 06:32:30,5.42 GB/s,4.79 GB/s
2023-09-08 06:32:35,6.80 GB/s,5.93 GB/s
2023-09-08 06:32:40,4.08 GB/s,3.76 GB/s
2023-09-08 06:32:45,4.60 GB/s,4.18 GB/s
2023-09-08 06:32:50,6.21 GB/s,5.37 GB/s
2023-09-08 06:32:55,8.51 GB/s,7.41 GB/s
2023-09-08 06:33:00,4.25 GB/s,3.87 GB/s
2023-09-08 06:33:05,4.84 GB/s,4.30 GB/s
2023-09-08 06:33:10,3.65 GB/s,4.07 GB/s
2023-09-08 06:33:15,10.5 GB/s,9.61 GB/s
2023-09-08 06:33:20,7.89 GB/s,7.21 GB/s
2023-09-08 06:33:25,5.29 GB/s,4.81 GB/s
2023-09-08 06:33:30,8.76 GB/s,7.55 GB/s
2023-09-08 06:33:35,11.3 GB/s,9.80 GB/s
2023-09-08 06:33:40,9.65 GB/s,8.36 GB/s
2023-09-08 06:33:45,5.74 GB/s,4.97 GB/s
2023-09-08 06:33:50,3.71 GB/s,3.33 GB/s
2023-09-08 06:33:55,8.54 GB/s,8.21 GB/s
2023-09-08 06:34:00,13.4 GB/s,10.7 GB/s
2023-09-08 06:34:05,2.62 GB/s,2.41 GB/s
2023-09-08 06:34:10,6.58 GB/s,5.66 GB/s
2023-09-08 06:34:15,5.43 GB/s,4.76 GB/s
2023-09-08 06:34:20,6.28 GB/s,5.60 GB/s
2023-09-08 06:34:25,6.40 GB/s,5.82 GB/s
2023-09-08 06:34:30,3.26 GB/s,3.01 GB/s
2023-09-08 06:34:35,5.02 GB/s,5.07 GB/s
2023-09-08 06:34:40,4.27 GB/s,3.08 GB/s
2023-09-08 06:34:45,1.02 GB/s,1.44 GB/s
2023-09-08 06:34:50,16.4 GB/s,13.6 GB/s
2023-09-08 06:34:55,6.96 GB/s,5.98 GB/s
2023-09-08 06:35:00,895 MB/s,814 MB/s
2023-09-08 06:35:05,1.68 GB/s,1.57 GB/s
