"time","timestamp [ms]","cpu_usage [ratios]","memory_usage [ratios]","bandwidth_inbound [MB/s]","bandwidth_outbound [MB/s]","tps [req/s]","tps_error [req/s]","response_time [ms]","status"
"2023-09-08 02:09:50","1694113790000","0.10800000000000001","0.547","7200","7100","3","1.6","4240","1"
"2023-09-08 02:09:55","1694113795000","0.12","0.5670000000000001","5790","5740","2.8","0.2","3350","1"
"2023-09-08 02:10:00","1694113800000","0.19","0.5539999999999999","11200","9600","3.6","0","2550","0"
"2023-09-08 02:10:05","1694113805000","0.12","0.5539999999999999","4150","3670","1.8","0","1150","0"
"2023-09-08 02:10:10","1694113810000","0.11599999999999999","0.54","5510","4720","2","0","857","0"
"2023-09-08 02:10:15","1694113815000","0.14800000000000002","0.551","5420","4760","3.8","0","1130","0"
"2023-09-08 02:10:20","1694113820000","0.158","0.547","8220","7180","2","0","1390","0"
"2023-09-08 02:10:25","1694113825000","0.146","0.604","9520","8980","2.2","0","2930","0"
"2023-09-08 02:10:30","1694113830000","0.114","0.575","5470","4620","3.6","0.8","4380","1"
"2023-09-08 02:10:35","1694113835000","0.146","0.584","11600","10100","4.2","0","2220","0"
"2023-09-08 02:10:40","1694113840000","0.138","0.5820000000000001","8060.000000000001","7030","2.2","0","1830","0"
"2023-09-08 02:10:45","1694113845000","0.174","0.5539999999999999","11200","9710","3","0","1620","0"
"2023-09-08 02:10:50","1694113850000","0.0698","0.5579999999999999","5770","4920","1.8","0","482","0"
"2023-09-08 02:10:55","1694113855000","0.162","0.5329999999999999","7090","6210","2.6","0","1600","0"
"2023-09-08 02:11:00","1694113860000","0.11199999999999999","0.537","5210","4540","2.4","0","684","0"
"2023-09-08 02:11:05","1694113865000","0.046","0.539","904","1380","1.2","0","1990","0"
"2023-09-08 02:11:10","1694113870000","0.154","0.541","11000","9050","3.4","0","3170","0"
"2023-09-08 02:11:15","1694113875000","0.122","0.547","6690","5800","1.4","0","2640","0"
"2023-09-08 02:11:20","1694113880000","0.132","0.5760000000000001","6480","6000","2.8","0","3110","0"
"2023-09-08 02:11:25","1694113885000","0.127","0.537","7160","6050","2","0","1780","0"
"2023-09-08 02:11:30","1694113890000","0.0662","0.539","4620","3970","1.6","0","619","0"
"2023-09-08 02:11:35","1694113895000","0.136","0.564","7040","6170","3","0","1060","0"
"2023-09-08 02:11:40","1694113900000","0.044000000000000004","0.5710000000000001","1520","2029.9999999999998","4","3","3010","1"
"2023-09-08 02:11:45","1694113905000","0.16","0.573","8470","7410","3","0","3080","0"
"2023-09-08 02:11:50","1694113910000","0.12","0.506","4170","3690","2.6","0","1790","0"
"2023-09-08 02:11:55","1694113915000","0.13","0.53","7290","6350","3.4","0","2140","0"
"2023-09-08 02:12:00","1694113920000","0.156","0.505","5930","5220","2.2","0","1590","0"
"2023-09-08 02:12:05","1694113925000","0.142","0.499","2750","2580","1.8","0","2620","0"
"2023-09-08 02:12:10","1694113930000","0.11800000000000001","0.5","1540","1400","2","0","1070","0"
"2023-09-08 02:12:15","1694113935000","0.10400000000000001","0.5529999999999999","7960","6800","2.6","0","347","0"
"2023-09-08 02:12:20","1694113940000","0.12","0.564","8490","7980","2.2","0","1040","0"
"2023-09-08 02:12:25","1694113945000","0.128","0.58","11100","8790","2.2","0","518","0"
"2023-09-08 02:12:30","1694113950000","0.11","0.537","8450","7300","2.6","0","562","0"
"2023-09-08 02:12:35","1694113955000","0.102","0.531","2530","2380","1.2","0","946","0"
"2023-09-08 02:12:40","1694113960000","0.10400000000000001","0.532","4250","3720","3.2","0","2570","0"
"2023-09-08 02:12:45","1694113965000","0.15","0.531","6680","5940","2","0","1640","0"
"2023-09-08 02:12:50","1694113970000","0.138","0.535","4300","3790","2.8","0","1220","0"
"2023-09-08 02:12:55","1694113975000","0.146","0.5429999999999999","8670","7510","2.4","0","1320","0"
"2023-09-08 02:13:00","1694113980000","0.10400000000000001","0.5479999999999999","3870","3640","2.8","0","2690","0"
"2023-09-08 02:13:05","1694113985000","0.158","0.532","6760","5890","2","0","2180","0"
"2023-09-08 02:13:10","1694113990000","0.096","0.542","4140","3730","4","1.8","2920","1"
"2023-09-08 02:13:15","1694113995000","0.134","0.5379999999999999","5860","5660","3.2","0","2700","0"
"2023-09-08 02:13:20","1694114000000","0.13","0.539","5580","5050","2.6","0.4","2990","1"
"2023-09-08 02:13:25","1694114005000","0.122","0.55","5290","4810","3","0.2","4010","1"
"2023-09-08 02:13:30","1694114010000","0.128","0.532","7330","6500","3.4","0","2370","0"
"2023-09-08 02:13:35","1694114015000","0.174","0.5329999999999999","7260","6310","3","0","1720","0"
"2023-09-08 02:13:40","1694114020000","0.12","0.569","6900","6050","3.6","0","1800","0"
"2023-09-08 02:13:45","1694114025000","0.142","0.537","8100","7100","2.6","0","2009.9999999999998","0"
"2023-09-08 02:13:50","1694114030000","0.17600000000000002","0.5489999999999999","11800","10900","3.2","0","3500","0"
"2023-09-08 02:13:55","1694114035000","0.106","0.531","7720","6040","3.6","0","1820","0"
"2023-09-08 02:14:00","1694114040000","0.076","0.54","4360","3810","2","0","735","0"
"2023-09-08 02:14:05","1694114045000","0.142","0.535","3270","3100","2.2","0","2270","0"
"2023-09-08 02:14:10","1694114050000","0.19399999999999998","0.54","10100","8660","2.4","0","2390","0"
"2023-09-08 02:14:15","1694114055000","0.134","0.544","5160","4770","3.2","0","3220","0"
"2023-09-08 02:14:20","1694114060000","0.152","0.535","6230","5370","2.8","0","2060","0"
"2023-09-08 02:14:25","1694114065000","0.128","0.573","7710","6620","1.4","0","1170","0"
"2023-09-08 02:14:30","1694114070000","0.11199999999999999","0.563","5900","5200","2.4","0","2570","0"
"2023-09-08 02:14:35","1694114075000","0.17","0.509","4870","4470","3.2","0","3730","0"
"2023-09-08 02:14:40","1694114080000","0.14","0.541","7340","6300","2","0","933","0"
"2023-09-08 02:14:45","1694114085000","0.106","0.544","5430","4780","2.8","0","1450","0"
"2023-09-08 02:14:50","1694114090000","0.14400000000000002","0.5379999999999999","5300","4800","2.6","0","1740","0"
"2023-09-08 02:14:55","1694114095000","0.14400000000000002","0.535","7960","6880","2.4","0","892","0"
"2023-09-08 02:15:00","1694114100000","0.11599999999999999","0.535","5710","5120","2.6","0","1840","0"
"2023-09-08 02:15:05","1694114105000","0.152","0.537","5180","4530","3","0","2890","0"
"2023-09-08 02:15:10","1694114110000","0.248","0.557","10500","9100","2.2","0","2290","0"
"2023-09-08 02:15:15","1694114115000","0.13","0.529","2480","2270","2.2","0","1060","0"
"2023-09-08 02:15:20","1694114120000","0.114","0.5329999999999999","5470","4800","1.8","0","1170","0"
"2023-09-08 02:15:25","1694114125000","0.142","0.546","8020","6990","3","0","1230","0"
"2023-09-08 02:15:30","1694114130000","0.10400000000000001","0.5379999999999999","2810","3310","1","0","958","0"
"2023-09-08 02:15:35","1694114135000","0.055999999999999994","0.5479999999999999","3440","2300","3.8","2","3030","1"
"2023-09-08 02:15:40","1694114140000","0.094","0.54","6100","5660","3.4","0.2","3890","1"
"2023-09-08 02:15:45","1694114145000","0.10400000000000001","0.534","5890","5340","3.2","1.2","4090","1"
"2023-09-08 02:15:50","1694114150000","0.096","0.547","6220","5640","3.6","1","4030.0000000000005","1"
"2023-09-08 02:15:55","1694114155000","0.11199999999999999","0.534","3090","2710","2.6","0","1150","0"
"2023-09-08 02:16:00","1694114160000","0.114","0.539","6110","5350","2.4","0","1060","0"
"2023-09-08 02:16:05","1694114165000","0.182","0.5329999999999999","5380","4780","2.4","0","1810","0"
"2023-09-08 02:16:10","1694114170000","0.106","0.531","5780","5160","2.4","0","641","0"
"2023-09-08 02:16:15","1694114175000","0.09","0.537","6060","5760","3","0","1720","0"
"2023-09-08 02:16:20","1694114180000","0.19","0.539","12800","11300","2.6","0","2450","0"
"2023-09-08 02:16:25","1694114185000","0.138","0.5489999999999999","10800","8550","2.8","0.6","2590","1"
"2023-09-08 02:16:30","1694114190000","0.11","0.547","6080","5620","3.8","1","3790","1"
"2023-09-08 02:16:35","1694114195000","0.158","0.541","5970","5190","2.8","0","2800","0"
"2023-09-08 02:16:40","1694114200000","0.156","0.555","8020","7010","2.6","0","2200","0"
"2023-09-08 02:16:45","1694114205000","0.07200000000000001","0.542","3800","3270","1.4","0","676","0"
"2023-09-08 02:16:50","1694114210000","0.07400000000000001","0.546","4420","3840","1.8","0","438","0"
"2023-09-08 02:16:55","1694114215000","0.13","0.552","6800","5950","2","0","788","0"
"2023-09-08 02:17:00","1694114220000","0.07200000000000001","0.507","1480","1470","2.4","0","2230","0"
"2023-09-08 02:17:05","1694114225000","0.17","0.556","6200","5530","1.6","0.4","3140","1"
"2023-09-08 02:17:10","1694114230000","0.084","0.513","2680","2540","3.8","1.4","3690","1"
"2023-09-08 02:17:15","1694114235000","0.204","0.547","11300","9770","2.8","0","2190","0"
"2023-09-08 02:17:20","1694114240000","0.08","0.52","3520","3120","1.8","0","1020","0"
"2023-09-08 02:17:25","1694114245000","0.11800000000000001","0.506","3020","2870","2.6","0","3150","0"
"2023-09-08 02:17:30","1694114250000","0.152","0.5589999999999999","7330","6440","3.2","0","3340","0"
"2023-09-08 02:17:35","1694114255000","0.09","0.536","2980","2600","1.2","0","1900","0"
"2023-09-08 02:17:40","1694114260000","0.11599999999999999","0.544","4400","3940","1.4","0","1280","0"
"2023-09-08 02:17:45","1694114265000","0.102","0.551","5670","4980","3.2","0","3110","0"
"2023-09-08 02:17:50","1694114270000","0.09","0.54","4270","3910","3","1","3280","1"
"2023-09-08 02:17:55","1694114275000","0.07","0.541","1410","1430","3.8","2.4","4330","1"
"2023-09-08 02:18:00","1694114280000","0.12","0.555","4860","5050","4","1.2","4110","1"
"2023-09-08 02:18:05","1694114285000","0.142","0.5479999999999999","9980","7940","2","0","1660","0"
"2023-09-08 02:18:10","1694114290000","0.17600000000000002","0.537","5660","5020","2.6","0","2600","0"
"2023-09-08 02:18:15","1694114295000","0.156","0.5429999999999999","7690","6740","3","0","2170","0"
"2023-09-08 02:18:20","1694114300000","0.166","0.547","7410","6460","2.4","0","1130","0"
"2023-09-08 02:18:25","1694114305000","0.092","0.523","3770","3400","2.4","0","1880","0"
"2023-09-08 02:18:30","1694114310000","0.15","0.539","7890","6990","3.2","0","3350","0"
"2023-09-08 02:18:35","1694114315000","0.13","0.5489999999999999","8500","7280","2.4","0","563","0"
"2023-09-08 02:18:40","1694114320000","0.1","0.556","4790","4170","2.2","0","507","0"
"2023-09-08 02:18:45","1694114325000","0.098","0.535","3820","4019.9999999999995","1.6","0","533","0"
"2023-09-08 02:18:50","1694114330000","0.068","0.537","5350","3950","2.4","0","609","0"
"2023-09-08 02:18:55","1694114335000","0.055999999999999994","0.537","1160","1050","1.2","0","793","0"
"2023-09-08 02:19:00","1694114340000","0.152","0.564","7500","6550","2","0","845","0"
"2023-09-08 02:19:05","1694114345000","0.096","0.539","4280","3750","2.4","0","872","0"
"2023-09-08 02:19:10","1694114350000","0.156","0.535","4480","3980","1.8","0","1400","0"
"2023-09-08 02:19:15","1694114355000","0.064","0.535","1410","1370","1","0","754","0"
"2023-09-08 02:19:20","1694114360000","0.12","0.5479999999999999","5840","5080","3","0","1550","0"
"2023-09-08 02:19:25","1694114365000","0.142","0.552","8880","7700","2.2","0","914","0"
"2023-09-08 02:19:30","1694114370000","0.1","0.541","9180","7870","2.6","0","514","0"
"2023-09-08 02:19:35","1694114375000","0.08800000000000001","0.539","4430","3820","1.4","0","577","0"
"2023-09-08 02:19:40","1694114380000","0.11800000000000001","0.54","2660","2470","2.4","0","1390","0"
"2023-09-08 02:19:45","1694114385000","0.08199999999999999","0.539","2490","2190","2.4","0","559","0"
"2023-09-08 02:19:50","1694114390000","0.098","0.534","3700","3280","1.8","0","1150","0"
"2023-09-08 02:19:55","1694114395000","0.16399999999999998","0.606","8230","7310","2.8","0","2140","0"
"2023-09-08 02:20:00","1694114400000","0.184","0.611","13200","11600","2.6","0","1510","0"
"2023-09-08 02:20:05","1694114405000","0.10800000000000001","0.574","1660","1560","1.4","0","2150","0"
"2023-09-08 02:20:10","1694114410000","0.10800000000000001","0.575","4310","3760","3.6","2.6","2900","1"
"2023-09-08 02:20:15","1694114415000","0.188","0.5710000000000001","11900","10600","3","0","2650","0"
"2023-09-08 02:20:20","1694114420000","0.132","0.532","3980","3170","2.8","0","2090","0"
"2023-09-08 02:20:25","1694114425000","0.128","0.529","6420","5560","2","0","1270","0"
"2023-09-08 02:20:30","1694114430000","0.106","0.532","3990","3490","2","0","1290","0"
"2023-09-08 02:20:35","1694114435000","0.094","0.5379999999999999","2740","2470","2.2","0","1290","0"
"2023-09-08 02:20:40","1694114440000","0.17","0.556","9910","8670","2.2","0","2290","0"
"2023-09-08 02:20:45","1694114445000","0.10400000000000001","0.5429999999999999","4440","3970","2.8","0.8","3320","1"
"2023-09-08 02:20:50","1694114450000","0.066","0.542","2620","2410","4","2.2","4030.0000000000005","1"
"2023-09-08 02:20:55","1694114455000","0.154","0.539","7590","6550","3","0","2380","0"
"2023-09-08 02:21:00","1694114460000","0.146","0.55","8700","7590","2.2","0","1080","0"
"2023-09-08 02:21:05","1694114465000","0.10800000000000001","0.552","9730","8350","2.2","0","795","0"
"2023-09-08 02:21:10","1694114470000","0.10800000000000001","0.504","2240","2000","1.4","0","639","0"
"2023-09-08 02:21:15","1694114475000","0.114","0.536","5780","5170","3","0","3170","0"
"2023-09-08 02:21:20","1694114480000","0.18600000000000003","0.537","11400","9860","2.4","0","3190","0"
"2023-09-08 02:21:25","1694114485000","0.098","0.542","6130","5420","3.2","0.8","2740","1"
"2023-09-08 02:21:30","1694114490000","0.09","0.547","4090","3970","4.2","2.8","3390","1"
"2023-09-08 02:21:35","1694114495000","0.124","0.536","4430","4340","3.6","0.2","3650","1"
"2023-09-08 02:21:40","1694114500000","0.055999999999999994","0.539","4710","4059.9999999999995","1.4","0","249","0"
"2023-09-08 02:21:45","1694114505000","0.12","0.531","10200","8870","1.8","0","1290","0"
"2023-09-08 02:21:50","1694114510000","0.11199999999999999","0.508","2430","2310","2.4","0","2800","0"
"2023-09-08 02:21:55","1694114515000","0.096","0.505","3840","3330","1.4","0","797","0"
"2023-09-08 02:22:00","1694114520000","0.156","0.531","4920","4360","3","0","1840","0"
"2023-09-08 02:22:05","1694114525000","0.13","0.529","6730","5800","1.4","0","863","0"
"2023-09-08 02:22:10","1694114530000","0.11199999999999999","0.551","6460","5710","2.6","0","2620","0"
"2023-09-08 02:22:15","1694114535000","0.17","0.529","3850","3440","3.8","0","2940","0"
"2023-09-08 02:22:20","1694114540000","0.14400000000000002","0.5670000000000001","9430","8590","2.4","0","663","0"
"2023-09-08 02:22:25","1694114545000","0.11800000000000001","0.557","6070","5310","2","0","989","0"
"2023-09-08 02:22:30","1694114550000","0.218","0.597","13600","11800","3.6","0","1440","0"
"2023-09-08 02:22:35","1694114555000","0.062","0.586","3200","2820","2.2","0","1440","0"
"2023-09-08 02:22:40","1694114560000","0.154","0.5870000000000001","7950","6900","1.8","0","1760","0"
"2023-09-08 02:22:45","1694114565000","0.14400000000000002","0.562","6960","6130","2","0","1600","0"
"2023-09-08 02:22:50","1694114570000","0.054000000000000006","0.531","2150","1880","2.4","0","664","0"
"2023-09-08 02:22:55","1694114575000","0.172","0.5329999999999999","6590","5840","2.2","0","1520","0"
"2023-09-08 02:23:00","1694114580000","0.096","0.535","6640","5680","1.8","0","903","0"
"2023-09-08 02:23:05","1694114585000","0.1","0.536","7190","6160","2","0","355","0"
"2023-09-08 02:23:10","1694114590000","0.212","0.54","10400","9100","2.2","0","1620","0"
"2023-09-08 02:23:15","1694114595000","0.122","0.5429999999999999","5100","4500","2.8","0","1810","0"
"2023-09-08 02:23:20","1694114600000","0.126","0.565","7150","6200","2.6","0","1850","0"
"2023-09-08 02:23:25","1694114605000","0.14400000000000002","0.502","7100","6220","3.4","0","2360","0"
"2023-09-08 02:23:30","1694114610000","0.196","0.5539999999999999","12300","10500","2.2","0","744","0"
"2023-09-08 02:23:35","1694114615000","0.036000000000000004","0.5539999999999999","659","688","1.4","0","1190","0"
"2023-09-08 02:23:40","1694114620000","0.154","0.505","4610","4090","3","0","1220","0"
"2023-09-08 02:23:45","1694114625000","0.11199999999999999","0.564","7180","6190","1.2","0","526","0"
"2023-09-08 02:23:50","1694114630000","0.096","0.536","3160","2790","3","0","1070","0"
"2023-09-08 02:23:55","1694114635000","0.07","0.534","5740","4920","2.2","0","803","0"
"2023-09-08 02:24:00","1694114640000","0.11","0.534","5630","4940","2.8","0","953","0"
"2023-09-08 02:24:05","1694114645000","0.14400000000000002","0.534","2680","2510","1.8","0","1980","0"
"2023-09-08 02:24:10","1694114650000","0.222","0.596","10400","9030","2.8","0","1460","0"
"2023-09-08 02:24:15","1694114655000","0.174","0.531","12700","10900","2.2","0","1650","0"
"2023-09-08 02:24:20","1694114660000","0.098","0.532","1380","1720","3.4","1.6","3440","1"
"2023-09-08 02:24:25","1694114665000","0.14800000000000002","0.534","8170","7030","3","0","2630","0"
"2023-09-08 02:24:30","1694114670000","0.05","0.5329999999999999","2620","2320","2","0","727","0"
"2023-09-08 02:24:35","1694114675000","0.057999999999999996","0.534","5150","4450","1.8","0","605","0"
"2023-09-08 02:24:40","1694114680000","0.11199999999999999","0.536","2870","2600","2.2","0","1900","0"
"2023-09-08 02:24:45","1694114685000","0.13","0.557","9290","8119.999999999999","2.6","0","979","0"
"2023-09-08 02:24:50","1694114690000","0.11","0.5329999999999999","4110","3510","2","0","796","0"
"2023-09-08 02:24:55","1694114695000","0.057999999999999996","0.53","3470","3030","0.8","0","753","0"
"2023-09-08 02:25:00","1694114700000","0.10800000000000001","0.545","4770","4270","3.4","0","2480","0"
"2023-09-08 02:25:05","1694114705000","0.17800000000000002","0.5429999999999999","7450","6670","3.2","0","2710","0"
"2023-09-08 02:25:10","1694114710000","0.228","0.54","12900","11000","3.2","0","3220","0"
"2023-09-08 02:25:15","1694114715000","0.134","0.532","2000","1860","1.4","0","2000","0"
"2023-09-08 02:25:20","1694114720000","0.07400000000000001","0.532","2080","1850","2.4","0","1220","0"
"2023-09-08 02:25:25","1694114725000","0.136","0.535","8310","7250","2.2","0","1620","0"
"2023-09-08 02:25:30","1694114730000","0.114","0.536","5130","4490","3.19","0","1500","0"
"2023-09-08 02:25:35","1694114735000","0.1","0.557","5180","4470","2.2","0","544","0"
"2023-09-08 02:25:40","1694114740000","0.096","0.532","4240","3800","1.4","0","2230","0"
"2023-09-08 02:25:45","1694114745000","0.19","0.534","9240","8090","2.2","0","1620","0"
"2023-09-08 02:25:50","1694114750000","0.14400000000000002","0.534","5870","5210","3.19","0","2220","0"
"2023-09-08 02:25:55","1694114755000","0.106","0.5429999999999999","6250","5370","2","0","977","0"
"2023-09-08 02:26:00","1694114760000","0.15","0.5379999999999999","7450","6500","2.4","0","1110","0"
"2023-09-08 02:26:05","1694114765000","0.16399999999999998","0.539","7680","6660","2.2","0","973","0"
"2023-09-08 02:26:10","1694114770000","0.07400000000000001","0.5379999999999999","2980","2560","1.4","0","766","0"
"2023-09-08 02:26:15","1694114775000","0.222","0.631","13000","12300","3.59","0","2130","0"
"2023-09-08 02:26:20","1694114780000","0.16399999999999998","0.535","8950","7810","2","0","1600","0"
"2023-09-08 02:26:25","1694114785000","0.172","0.546","5800","5270","2","0","1290","0"
"2023-09-08 02:26:30","1694114790000","0.126","0.51","3620","3360","2.2","0","1860","0"
"2023-09-08 02:26:35","1694114795000","0.152","0.531","4960","4340","2.4","0","1400","0"
"2023-09-08 02:26:40","1694114800000","0.07200000000000001","0.534","2910","2490","1.2","0","523","0"
"2023-09-08 02:26:45","1694114805000","0.052000000000000005","0.537","2280","2040","1.6","0","1140","0"
"2023-09-08 02:26:50","1694114810000","0.07200000000000001","0.537","2680","2420","4.01","2.4","2950","1"
"2023-09-08 02:26:55","1694114815000","0.08199999999999999","0.542","1230","1250","3.2","1.6","4220","1"
"2023-09-08 02:27:00","1694114820000","0.154","0.575","7840","7430","3.2","0.6","3130","1"
"2023-09-08 02:27:05","1694114825000","0.07400000000000001","0.58","2080","1920","1.6","0","848","0"
"2023-09-08 02:27:10","1694114830000","0.168","0.551","5660","5020","2.8","0","2210","0"
"2023-09-08 02:27:15","1694114835000","0.152","0.507","2960","2680","2.2","0","1560","0"
"2023-09-08 02:27:20","1694114840000","0.10400000000000001","0.506","1900","1820","2","0","1330","0"
"2023-09-08 02:27:25","1694114845000","0.13","0.536","4790","4230","3.2","0","2440","0"
"2023-09-08 02:27:30","1694114850000","0.188","0.59","11600","10100","3.2","0","2470","0"
"2023-09-08 02:27:35","1694114855000","0.10800000000000001","0.53","3010","2700","1.8","0","1430","0"
"2023-09-08 02:27:40","1694114860000","0.057999999999999996","0.531","1080","1070","3","2","3310","1"
"2023-09-08 02:27:45","1694114865000","0.052000000000000005","0.534","1460","1480","5.4","3.8","2980","1"
"2023-09-08 02:27:50","1694114870000","0.14400000000000002","0.552","6280","5550","3.2","0","2170","0"
"2023-09-08 02:27:55","1694114875000","0.166","0.534","13000","11100","3","0","596","0"
"2023-09-08 02:28:00","1694114880000","0.2","0.5379999999999999","13300","11400","2.8","0","826","0"
"2023-09-08 02:28:05","1694114885000","0.198","0.552","7250","6390","1.6","0","1960","0"
"2023-09-08 02:28:10","1694114890000","0.2","0.546","9640","8930","4.2","0.2","2710","1"
"2023-09-08 02:28:15","1694114895000","0.162","0.536","6110","5590","1.6","0","1910","0"
"2023-09-08 02:28:20","1694114900000","0.17600000000000002","0.5539999999999999","3620","4160","4.6","0.4","4330","1"
"2023-09-08 02:28:25","1694114905000","0.17800000000000002","0.54","12400","10300","2.4","0","1440","0"
"2023-09-08 02:28:30","1694114910000","0.096","0.531","5650","4890","2.6","0","567","0"
"2023-09-08 02:28:35","1694114915000","0.14800000000000002","0.561","8600","7620","2.6","0","2340","0"
"2023-09-08 02:28:40","1694114920000","0.20600000000000002","0.5539999999999999","15200","13800","3","0.2","2750","1"
"2023-09-08 02:28:45","1694114925000","0.07200000000000001","0.54","2350","2110","5.2","3.4","3550","1"
"2023-09-08 02:28:50","1694114930000","0.19399999999999998","0.5529999999999999","7070","6430","2.8","0","2770","0"
"2023-09-08 02:28:55","1694114935000","0.158","0.564","6510","5420","1.8","0","1140","0"
"2023-09-08 02:29:00","1694114940000","0.098","0.513","3580","3120","2.6","0","633","0"
"2023-09-08 02:29:05","1694114945000","0.11800000000000001","0.535","5760","5120","1.6","0","1630","0"
"2023-09-08 02:29:10","1694114950000","0.196","0.542","5220","4550","2.6","0","2090","0"
"2023-09-08 02:29:15","1694114955000","0.076","0.545","6630","5660","1.4","0","375","0"
"2023-09-08 02:29:20","1694114960000","0.11199999999999999","0.5529999999999999","3240","2960","2.8","0","1450","0"
"2023-09-08 02:29:25","1694114965000","0.14800000000000002","0.5479999999999999","6910","5990","2.4","0","1260","0"
"2023-09-08 02:29:30","1694114970000","0.19","0.605","11600","10200","2.8","0","2380","0"
"2023-09-08 02:29:35","1694114975000","0.162","0.5329999999999999","6200","5430","2.6","0","1610","0"
"2023-09-08 02:29:40","1694114980000","0.146","0.536","8100","7330","2.8","0","1410","0"
"2023-09-08 02:29:45","1694114985000","0.084","0.516","6870","5720","2.2","0","280","0"
"2023-09-08 02:29:50","1694114990000","0.046","0.555","3590","3090","0.6","0","431","0"
"2023-09-08 02:29:55","1694114995000","0.142","0.5329999999999999","3780","3510","3","0","2130","0"
"2023-09-08 02:30:00","1694115000000","0.114","0.534","2660","2440","1.8","0","1690","0"
"2023-09-08 02:30:05","1694115005000","0.142","0.537","4390","3940","1","0","2120","0"
"2023-09-08 02:30:10","1694115010000","0.096","0.537","2180","2730","3.8","2","3230","1"
"2023-09-08 02:30:15","1694115015000","0.086","0.536","4890","3610","3.4","1","3910","1"
"2023-09-08 02:30:20","1694115020000","0.068","0.54","2600","2920","3.4","1.2","3470","1"
"2023-09-08 02:30:25","1694115025000","0.162","0.5429999999999999","7210","6350","2.6","0","4340","0"
"2023-09-08 02:30:30","1694115030000","0.26","0.5539999999999999","14600","12700","2.8","0","2400","0"
"2023-09-08 02:30:35","1694115035000","0.172","0.5539999999999999","4090","3720","3.6","1.6","3800","1"
"2023-09-08 02:30:40","1694115040000","0.272","0.5710000000000001","8189.999999999999","7170","3","0","2290","0"
"2023-09-08 02:30:45","1694115045000","0.174","0.537","5960","5160","2.2","0","1160","0"
"2023-09-08 02:30:50","1694115050000","0.11199999999999999","0.532","3460","3130","1.6","0","1080","0"
"2023-09-08 02:30:55","1694115055000","0.214","0.535","4830","4340","3","0","2170","0"
"2023-09-08 02:31:00","1694115060000","0.154","0.512","7420","6390","3.4","0","1590","0"
"2023-09-08 02:31:05","1694115065000","0.188","0.539","6030","5340","2.2","0","1980","0"
"2023-09-08 02:31:10","1694115070000","0.18","0.536","4760","4170","2.8","0","2410","0"
"2023-09-08 02:31:15","1694115075000","0.2","0.535","8640","7620","1.8","0","1890","0"
"2023-09-08 02:31:20","1694115080000","0.08800000000000001","0.536","2460","2150","2.4","0","1420","0"
"2023-09-08 02:31:25","1694115085000","0.10400000000000001","0.534","5230","4560","1.6","0","886","0"
"2023-09-08 02:31:30","1694115090000","0.048","0.532","3130","2710","2.4","0","463","0"
"2023-09-08 02:31:35","1694115095000","0.168","0.536","9370","8140.000000000001","2","0","1380","0"
"2023-09-08 02:31:40","1694115100000","0.174","0.535","2730","2580","2.4","0","2190","0"
"2023-09-08 02:31:45","1694115105000","0.18600000000000003","0.531","5900","5310","2.2","0","2220","0"
"2023-09-08 02:31:50","1694115110000","0.17","0.536","3290","3410","2.8","0","1590","0"
"2023-09-08 02:31:55","1694115115000","0.20800000000000002","0.589","14200","11800","1.8","0","797","0"
"2023-09-08 02:32:00","1694115120000","0.11199999999999999","0.5379999999999999","7360","6370","1.8","0","800","0"
"2023-09-08 02:32:05","1694115125000","0.055999999999999994","0.536","3390","2910","1.6","0","438","0"
"2023-09-08 02:32:10","1694115130000","0.16399999999999998","0.53","3190","2890","2.8","0","1340","0"
"2023-09-08 02:32:15","1694115135000","0.14400000000000002","0.552","4430","3900","2","0","980","0"
"2023-09-08 02:32:20","1694115140000","0.19","0.537","6060","5380","2.6","0","1290","0"
"2023-09-08 02:32:25","1694115145000","0.08","0.5379999999999999","5940","5060","1.4","0","573","0"
"2023-09-08 02:32:30","1694115150000","0.14","0.5329999999999999","1180","1180","1.8","0","1300","0"
"2023-09-08 02:32:35","1694115155000","0.156","0.5379999999999999","6010","5370","2","0","1840","0"
"2023-09-08 02:32:40","1694115160000","0.20800000000000002","0.536","6860","6100","2.6","0.2","4250","1"
"2023-09-08 02:32:45","1694115165000","0.15","0.539","3420","4380","2.6","2","3840","1"
"2023-09-08 02:32:50","1694115170000","0.174","0.5379999999999999","5210","5260","3.4","0","4740","0"
"2023-09-08 02:32:55","1694115175000","0.22399999999999998","0.53","6350","4950","2.8","0","2120","0"
"2023-09-08 02:33:00","1694115180000","0.142","0.5820000000000001","7420","6530","2.2","0","1390","0"
"2023-09-08 02:33:05","1694115185000","0.162","0.55","4810","4670","1.8","0","952","0"
"2023-09-08 02:33:10","1694115190000","0.172","0.526","6970","5690","2.2","0","2340","0"
"2023-09-08 02:33:15","1694115195000","0.17800000000000002","0.507","5660","5150","2.2","0.4","3880","1"
"2023-09-08 02:33:20","1694115200000","0.182","0.55","6220","5950","3.4","0","4520","0"
"2023-09-08 02:33:25","1694115205000","0.086","0.542","2260","2090","1.2","0","1410","0"
"2023-09-08 02:33:30","1694115210000","0.15","0.555","6790","6050","3.4","0.2","3300","1"
"2023-09-08 02:33:35","1694115215000","0.092","0.534","3590","3970","2.6","1.2","3410","1"
"2023-09-08 02:33:40","1694115220000","0.146","0.565","7460","6680","3","0","3420","0"
