"Time","br-10cd1f6f3899 receive","docker0 receive","eth0 receive","eth1 receive","lo receive","vetha44c48b receive","br-10cd1f6f3899 transmit","docker0 transmit","eth0 transmit","eth1 transmit","lo transmit","vetha44c48b transmit"
2023-04-18 14:45:25,419 MB/s,0 kB/s,0 kB/s,597 MB/s,0 kB/s,434 MB/s,597 MB/s,0 kB/s,0 kB/s,436 MB/s,0 kB/s,597 MB/s
2023-04-18 14:45:30,429 MB/s,0 kB/s,11.6 kB/s,406 MB/s,0 kB/s,445 MB/s,406 MB/s,0 kB/s,10.8 kB/s,447 MB/s,0 kB/s,406 MB/s
2023-04-18 14:45:35,465 MB/s,0 kB/s,12 kB/s,1.81 GB/s,0 kB/s,482 MB/s,1.81 GB/s,0 kB/s,8.40 kB/s,484 MB/s,0 kB/s,1.81 GB/s
2023-04-18 14:45:40,397 MB/s,0 kB/s,0 kB/s,286 MB/s,0 kB/s,409 MB/s,286 MB/s,0 kB/s,0 kB/s,411 MB/s,0 kB/s,286 MB/s
2023-04-18 14:45:45,346 MB/s,0 kB/s,26 kB/s,2.51 GB/s,0 kB/s,357 MB/s,2.51 GB/s,0 kB/s,21.6 kB/s,359 MB/s,0 kB/s,2.51 GB/s
2023-04-18 14:45:50,5.00 GB/s,0 kB/s,0 kB/s,2.30 GB/s,0 kB/s,5.02 GB/s,2.30 GB/s,0 kB/s,0 kB/s,5.02 GB/s,0 kB/s,2.30 GB/s
2023-04-18 14:45:55,5.19 GB/s,0 kB/s,11.6 kB/s,3.29 GB/s,0 kB/s,5.21 GB/s,3.29 GB/s,0 kB/s,10.8 kB/s,5.21 GB/s,0 kB/s,3.29 GB/s
2023-04-18 14:46:00,3.22 GB/s,0 kB/s,0 kB/s,3.59 GB/s,0 kB/s,3.23 GB/s,3.59 GB/s,0 kB/s,0 kB/s,3.24 GB/s,0 kB/s,3.59 GB/s
2023-04-18 14:46:05,197 MB/s,0 kB/s,0 kB/s,1.25 GB/s,0 kB/s,207 MB/s,1.25 GB/s,0 kB/s,0 kB/s,208 MB/s,0 kB/s,1.25 GB/s
2023-04-18 14:46:10,1.21 GB/s,0 kB/s,33.6 kB/s,1.24 GB/s,0 kB/s,1.22 GB/s,1.24 GB/s,0 kB/s,30 kB/s,1.22 GB/s,0 kB/s,1.24 GB/s
2023-04-18 14:46:15,4.33 GB/s,0 kB/s,12 kB/s,3.29 GB/s,0 kB/s,4.35 GB/s,3.29 GB/s,0 kB/s,8.40 kB/s,4.35 GB/s,0 kB/s,3.29 GB/s
2023-04-18 14:46:20,7.97 GB/s,0 kB/s,0 kB/s,5.50 GB/s,0 kB/s,7.99 GB/s,5.50 GB/s,0 kB/s,0 kB/s,7.99 GB/s,0 kB/s,5.50 GB/s
2023-04-18 14:46:25,6.44 GB/s,0 kB/s,22.4 kB/s,4.46 GB/s,0 kB/s,6.45 GB/s,4.46 GB/s,0 kB/s,10.8 kB/s,6.45 GB/s,0 kB/s,4.46 GB/s
2023-04-18 14:46:30,323 MB/s,0 kB/s,113 kB/s,668 MB/s,0 kB/s,335 MB/s,668 MB/s,0 kB/s,584 kB/s,337 MB/s,0 kB/s,668 MB/s
2023-04-18 14:46:35,683 MB/s,0 kB/s,0 kB/s,1.75 GB/s,0 kB/s,705 MB/s,1.75 GB/s,0 kB/s,0 kB/s,707 MB/s,0 kB/s,1.75 GB/s
2023-04-18 14:46:40,1.26 GB/s,0 kB/s,0 kB/s,770 MB/s,0 kB/s,1.26 GB/s,770 MB/s,0 kB/s,0 kB/s,1.26 GB/s,0 kB/s,770 MB/s
2023-04-18 14:46:45,1.23 GB/s,0 kB/s,11.2 kB/s,750 MB/s,0 kB/s,1.23 GB/s,750 MB/s,0 kB/s,10.8 kB/s,1.23 GB/s,0 kB/s,750 MB/s
2023-04-18 14:46:50,1.31 GB/s,0 kB/s,0 kB/s,870 MB/s,0 kB/s,1.31 GB/s,870 MB/s,0 kB/s,0 kB/s,1.32 GB/s,0 kB/s,870 MB/s
2023-04-18 14:46:55,158 MB/s,0 kB/s,22.4 kB/s,143 MB/s,0 kB/s,163 MB/s,143 MB/s,0 kB/s,10.8 kB/s,165 MB/s,0 kB/s,143 MB/s
2023-04-18 14:47:00,84.1 MB/s,0 kB/s,12 kB/s,95.8 MB/s,0 kB/s,87.4 MB/s,95.7 MB/s,0 kB/s,8.40 kB/s,89.3 MB/s,0 kB/s,95.7 MB/s
2023-04-18 14:47:05,1.12 GB/s,0 kB/s,11.6 kB/s,677 MB/s,0 kB/s,1.12 GB/s,677 MB/s,0 kB/s,10.8 kB/s,1.13 GB/s,0 kB/s,677 MB/s
2023-04-18 14:47:10,193 MB/s,0 kB/s,33.6 kB/s,175 MB/s,0 kB/s,199 MB/s,175 MB/s,0 kB/s,30 kB/s,201 MB/s,0 kB/s,175 MB/s
2023-04-18 14:47:15,2.19 GB/s,0 kB/s,0 kB/s,1.34 GB/s,0 kB/s,2.19 GB/s,1.34 GB/s,0 kB/s,0 kB/s,2.19 GB/s,0 kB/s,1.34 GB/s
2023-04-18 14:47:20,1.06 GB/s,0 kB/s,22.4 kB/s,651 MB/s,0 kB/s,1.06 GB/s,650 MB/s,0 kB/s,10.8 kB/s,1.06 GB/s,0 kB/s,650 MB/s
2023-04-18 14:47:25,1.09 GB/s,0 kB/s,22.4 kB/s,670 MB/s,0 kB/s,1.09 GB/s,670 MB/s,0 kB/s,10.8 kB/s,1.10 GB/s,0 kB/s,670 MB/s
2023-04-18 14:47:30,2.15 GB/s,0 kB/s,12 kB/s,1.32 GB/s,0 kB/s,2.15 GB/s,1.32 GB/s,0 kB/s,8.40 kB/s,2.15 GB/s,0 kB/s,1.32 GB/s
2023-04-18 14:47:35,1.03 GB/s,0 kB/s,0 kB/s,678 MB/s,0 kB/s,1.04 GB/s,678 MB/s,0 kB/s,0 kB/s,1.04 GB/s,0 kB/s,678 MB/s
2023-04-18 14:47:40,118 MB/s,0 kB/s,11.2 kB/s,106 MB/s,0 kB/s,122 MB/s,106 MB/s,0 kB/s,10.8 kB/s,124 MB/s,0 kB/s,106 MB/s
2023-04-18 14:47:45,898 MB/s,0 kB/s,34 kB/s,551 MB/s,0 kB/s,899 MB/s,551 MB/s,0 kB/s,21.6 kB/s,901 MB/s,0 kB/s,551 MB/s
2023-04-18 14:47:50,92.6 MB/s,0 kB/s,0 kB/s,124 MB/s,0 kB/s,96.8 MB/s,124 MB/s,0 kB/s,0 kB/s,98.7 MB/s,0 kB/s,124 MB/s
2023-04-18 14:47:55,204 MB/s,0 kB/s,0 kB/s,142 MB/s,0 kB/s,209 MB/s,142 MB/s,0 kB/s,0 kB/s,211 MB/s,0 kB/s,142 MB/s
2023-04-18 14:48:00,2.22 GB/s,0 kB/s,0 kB/s,1.36 GB/s,0 kB/s,2.22 GB/s,1.36 GB/s,0 kB/s,0 kB/s,2.22 GB/s,0 kB/s,1.36 GB/s
2023-04-18 14:48:05,2.09 GB/s,0 kB/s,34 kB/s,1.28 GB/s,0 kB/s,2.09 GB/s,1.28 GB/s,0 kB/s,21.6 kB/s,2.10 GB/s,0 kB/s,1.28 GB/s
2023-04-18 14:48:10,2.00 GB/s,0 kB/s,72 kB/s,1.22 GB/s,0 kB/s,2.00 GB/s,1.22 GB/s,0 kB/s,60 kB/s,2.00 GB/s,0 kB/s,1.22 GB/s
2023-04-18 14:48:15,998 MB/s,0 kB/s,0 kB/s,631 MB/s,0 kB/s,1.00 GB/s,631 MB/s,0 kB/s,0 kB/s,1.00 GB/s,0 kB/s,631 MB/s
2023-04-18 14:48:20,10.7 MB/s,0 kB/s,11.2 kB/s,6.83 MB/s,0 kB/s,10.8 MB/s,6.72 MB/s,0 kB/s,10.8 kB/s,12.7 MB/s,0 kB/s,6.72 MB/s
2023-04-18 14:48:25,1.87 GB/s,0 kB/s,22.4 kB/s,1.14 GB/s,0 kB/s,1.87 GB/s,1.14 GB/s,0 kB/s,10.8 kB/s,1.87 GB/s,0 kB/s,1.14 GB/s
2023-04-18 14:48:30,226 MB/s,0 kB/s,113 kB/s,236 MB/s,0 kB/s,234 MB/s,235 MB/s,0 kB/s,583 kB/s,236 MB/s,0 kB/s,235 MB/s
2023-04-18 14:48:35,2.84 GB/s,0 kB/s,0 kB/s,1.73 GB/s,0 kB/s,2.84 GB/s,1.73 GB/s,0 kB/s,0 kB/s,2.85 GB/s,0 kB/s,1.73 GB/s
2023-04-18 14:48:40,10.9 MB/s,0 kB/s,0 kB/s,7.04 MB/s,0 kB/s,10.9 MB/s,6.93 MB/s,0 kB/s,0 kB/s,12.8 MB/s,0 kB/s,6.93 MB/s
2023-04-18 14:48:45,1.28 GB/s,0 kB/s,0 kB/s,836 MB/s,0 kB/s,1.29 GB/s,836 MB/s,0 kB/s,0 kB/s,1.29 GB/s,0 kB/s,836 MB/s
2023-04-18 14:48:50,1.06 GB/s,0 kB/s,22.4 kB/s,838 MB/s,0 kB/s,1.07 GB/s,838 MB/s,0 kB/s,10.8 kB/s,1.07 GB/s,0 kB/s,838 MB/s
2023-04-18 14:48:55,1.14 GB/s,0 kB/s,11.2 kB/s,544 MB/s,0 kB/s,1.14 GB/s,544 MB/s,0 kB/s,10.8 kB/s,1.14 GB/s,0 kB/s,544 MB/s
2023-04-18 14:49:00,262 MB/s,0 kB/s,23.6 kB/s,269 MB/s,0 kB/s,271 MB/s,269 MB/s,0 kB/s,19.2 kB/s,273 MB/s,0 kB/s,269 MB/s
2023-04-18 14:49:05,236 MB/s,0 kB/s,45.2 kB/s,786 MB/s,0 kB/s,245 MB/s,786 MB/s,0 kB/s,40.8 kB/s,247 MB/s,0 kB/s,786 MB/s
2023-04-18 14:49:10,1.15 GB/s,0 kB/s,33.6 kB/s,186 MB/s,0 kB/s,1.15 GB/s,186 MB/s,0 kB/s,30 kB/s,1.15 GB/s,0 kB/s,186 MB/s
2023-04-18 14:49:15,243 MB/s,0 kB/s,0 kB/s,224 MB/s,0 kB/s,251 MB/s,224 MB/s,0 kB/s,0 kB/s,253 MB/s,0 kB/s,224 MB/s
2023-04-18 14:49:20,2.05 GB/s,0 kB/s,0 kB/s,1.25 GB/s,0 kB/s,2.05 GB/s,1.25 GB/s,0 kB/s,0 kB/s,2.05 GB/s,0 kB/s,1.25 GB/s
2023-04-18 14:49:25,1.24 GB/s,0 kB/s,0 kB/s,854 MB/s,0 kB/s,1.24 GB/s,854 MB/s,0 kB/s,0 kB/s,1.24 GB/s,0 kB/s,854 MB/s
2023-04-18 14:49:30,199 MB/s,0 kB/s,11.6 kB/s,122 MB/s,0 kB/s,204 MB/s,121 MB/s,0 kB/s,10.8 kB/s,206 MB/s,0 kB/s,121 MB/s
2023-04-18 14:49:35,1.01 GB/s,0 kB/s,45.6 kB/s,614 MB/s,0 kB/s,1.01 GB/s,614 MB/s,0 kB/s,30 kB/s,1.01 GB/s,0 kB/s,614 MB/s
2023-04-18 14:49:40,301 MB/s,0 kB/s,11.2 kB/s,311 MB/s,0 kB/s,312 MB/s,311 MB/s,0 kB/s,0 kB/s,314 MB/s,0 kB/s,311 MB/s
2023-04-18 14:49:45,163 MB/s,0 kB/s,22.4 kB/s,109 MB/s,0 kB/s,167 MB/s,109 MB/s,0 kB/s,10.8 kB/s,169 MB/s,0 kB/s,109 MB/s
2023-04-18 14:49:50,202 MB/s,0 kB/s,0 kB/s,185 MB/s,0 kB/s,209 MB/s,185 MB/s,0 kB/s,0 kB/s,211 MB/s,0 kB/s,185 MB/s
2023-04-18 14:49:55,1.03 GB/s,0 kB/s,0 kB/s,658 MB/s,0 kB/s,1.03 GB/s,658 MB/s,0 kB/s,0 kB/s,1.03 GB/s,0 kB/s,658 MB/s
2023-04-18 14:50:00,1.05 GB/s,0 kB/s,0 kB/s,747 MB/s,0 kB/s,1.05 GB/s,747 MB/s,0 kB/s,0 kB/s,1.05 GB/s,0 kB/s,747 MB/s
2023-04-18 14:50:05,2.18 GB/s,0 kB/s,33.6 kB/s,1.30 GB/s,0 kB/s,2.19 GB/s,1.30 GB/s,0 kB/s,30 kB/s,2.19 GB/s,0 kB/s,1.30 GB/s
2023-04-18 14:50:10,245 MB/s,0 kB/s,45.6 kB/s,177 MB/s,0 kB/s,251 MB/s,177 MB/s,0 kB/s,38.4 kB/s,253 MB/s,0 kB/s,177 MB/s
2023-04-18 14:50:15,868 MB/s,0 kB/s,0 kB/s,532 MB/s,0 kB/s,869 MB/s,532 MB/s,0 kB/s,0 kB/s,871 MB/s,0 kB/s,532 MB/s
2023-04-18 14:50:20,1.04 GB/s,0 kB/s,0 kB/s,677 MB/s,0 kB/s,1.05 GB/s,677 MB/s,0 kB/s,0 kB/s,1.05 GB/s,0 kB/s,677 MB/s
2023-04-18 14:50:25,1.08 GB/s,0 kB/s,0 kB/s,728 MB/s,0 kB/s,1.09 GB/s,728 MB/s,0 kB/s,0 kB/s,1.09 GB/s,0 kB/s,728 MB/s
2023-04-18 14:50:30,4.23 GB/s,0 kB/s,234 kB/s,2.66 GB/s,84 kB/s,4.24 GB/s,2.66 GB/s,0 kB/s,662 kB/s,4.24 GB/s,84 kB/s,2.66 GB/s
2023-04-18 14:50:35,4.25 GB/s,0 kB/s,3.88 MB/s,2.78 GB/s,36 kB/s,4.27 GB/s,2.78 GB/s,0 kB/s,1.15 MB/s,4.27 GB/s,36 kB/s,2.78 GB/s
2023-04-18 14:50:40,319 MB/s,0 kB/s,87.6 kB/s,1.13 GB/s,0 kB/s,330 MB/s,1.13 GB/s,0 kB/s,66 kB/s,332 MB/s,0 kB/s,1.13 GB/s
2023-04-18 14:50:45,225 MB/s,0 kB/s,0 kB/s,764 MB/s,0 kB/s,234 MB/s,764 MB/s,0 kB/s,0 kB/s,236 MB/s,0 kB/s,764 MB/s
2023-04-18 14:50:50,2.12 GB/s,0 kB/s,0 kB/s,1.37 GB/s,0 kB/s,2.13 GB/s,1.37 GB/s,0 kB/s,0 kB/s,2.14 GB/s,0 kB/s,1.37 GB/s
2023-04-18 14:50:55,300 MB/s,0 kB/s,11.6 kB/s,873 MB/s,0 kB/s,311 MB/s,873 MB/s,0 kB/s,10.8 kB/s,313 MB/s,0 kB/s,873 MB/s
2023-04-18 14:51:00,329 MB/s,0 kB/s,11.2 kB/s,1.08 GB/s,0 kB/s,341 MB/s,1.08 GB/s,0 kB/s,10.8 kB/s,343 MB/s,0 kB/s,1.08 GB/s
2023-04-18 14:51:05,326 MB/s,0 kB/s,33.6 kB/s,953 MB/s,0 kB/s,338 MB/s,953 MB/s,0 kB/s,30 kB/s,340 MB/s,0 kB/s,953 MB/s
2023-04-18 14:51:10,268 MB/s,0 kB/s,113 kB/s,258 MB/s,0 kB/s,279 MB/s,258 MB/s,0 kB/s,70.8 kB/s,281 MB/s,0 kB/s,258 MB/s
2023-04-18 14:51:15,404 MB/s,0 kB/s,0 kB/s,211 MB/s,0 kB/s,413 MB/s,211 MB/s,0 kB/s,0 kB/s,415 MB/s,0 kB/s,211 MB/s
2023-04-18 14:51:20,284 MB/s,0 kB/s,0 kB/s,1.53 GB/s,0 kB/s,297 MB/s,1.53 GB/s,0 kB/s,0 kB/s,299 MB/s,0 kB/s,1.53 GB/s
2023-04-18 14:51:25,324 MB/s,0 kB/s,0 kB/s,327 MB/s,0 kB/s,332 MB/s,327 MB/s,0 kB/s,0 kB/s,334 MB/s,0 kB/s,327 MB/s
2023-04-18 14:51:30,1.08 GB/s,0 kB/s,23.2 kB/s,3.92 GB/s,0 kB/s,1.09 GB/s,3.92 GB/s,0 kB/s,21.6 kB/s,1.09 GB/s,0 kB/s,3.92 GB/s
2023-04-18 14:51:35,281 MB/s,0 kB/s,0 kB/s,410 MB/s,0 kB/s,291 MB/s,410 MB/s,0 kB/s,0 kB/s,293 MB/s,0 kB/s,410 MB/s
2023-04-18 14:51:40,295 MB/s,0 kB/s,0 kB/s,708 MB/s,0 kB/s,304 MB/s,708 MB/s,0 kB/s,0 kB/s,306 MB/s,0 kB/s,708 MB/s
2023-04-18 14:51:45,3.47 GB/s,0 kB/s,11.6 kB/s,2.99 GB/s,0 kB/s,3.49 GB/s,2.99 GB/s,0 kB/s,10.8 kB/s,3.49 GB/s,0 kB/s,2.99 GB/s
2023-04-18 14:51:50,511 MB/s,0 kB/s,12 kB/s,384 MB/s,0 kB/s,527 MB/s,384 MB/s,0 kB/s,8.40 kB/s,528 MB/s,0 kB/s,384 MB/s
2023-04-18 14:51:55,392 MB/s,0 kB/s,11.6 kB/s,264 MB/s,0 kB/s,404 MB/s,264 MB/s,0 kB/s,10.8 kB/s,406 MB/s,0 kB/s,264 MB/s
2023-04-18 14:52:00,270 MB/s,0 kB/s,0 kB/s,1.59 GB/s,0 kB/s,278 MB/s,1.59 GB/s,0 kB/s,0 kB/s,280 MB/s,0 kB/s,1.59 GB/s
2023-04-18 14:52:05,1.17 GB/s,0 kB/s,33.6 kB/s,3.04 GB/s,0 kB/s,1.18 GB/s,3.04 GB/s,0 kB/s,30 kB/s,1.19 GB/s,0 kB/s,3.04 GB/s
2023-04-18 14:52:10,187 MB/s,0 kB/s,33.6 kB/s,199 MB/s,0 kB/s,196 MB/s,199 MB/s,0 kB/s,30 kB/s,198 MB/s,0 kB/s,199 MB/s
2023-04-18 14:52:15,261 MB/s,0 kB/s,0 kB/s,221 MB/s,0 kB/s,269 MB/s,220 MB/s,0 kB/s,0 kB/s,271 MB/s,0 kB/s,220 MB/s
2023-04-18 14:52:20,253 MB/s,0 kB/s,33.6 kB/s,2.03 GB/s,0 kB/s,263 MB/s,2.03 GB/s,0 kB/s,21.6 kB/s,265 MB/s,0 kB/s,2.03 GB/s
2023-04-18 14:52:25,288 MB/s,0 kB/s,34.4 kB/s,194 MB/s,0 kB/s,297 MB/s,194 MB/s,0 kB/s,30 kB/s,299 MB/s,0 kB/s,194 MB/s
2023-04-18 14:52:30,197 MB/s,0 kB/s,113 kB/s,669 MB/s,0 kB/s,204 MB/s,669 MB/s,0 kB/s,584 kB/s,206 MB/s,0 kB/s,669 MB/s
2023-04-18 14:52:35,158 MB/s,0 kB/s,0 kB/s,750 MB/s,0 kB/s,167 MB/s,750 MB/s,0 kB/s,0 kB/s,169 MB/s,0 kB/s,750 MB/s
2023-04-18 14:52:40,417 MB/s,0 kB/s,0 kB/s,1.06 GB/s,0 kB/s,425 MB/s,1.06 GB/s,0 kB/s,0 kB/s,427 MB/s,0 kB/s,1.06 GB/s
2023-04-18 14:52:45,4.19 GB/s,0 kB/s,0 kB/s,3.03 GB/s,0 kB/s,4.21 GB/s,3.03 GB/s,0 kB/s,0 kB/s,4.21 GB/s,0 kB/s,3.03 GB/s
2023-04-18 14:52:50,2.35 GB/s,0 kB/s,0 kB/s,1.57 GB/s,0 kB/s,2.37 GB/s,1.57 GB/s,0 kB/s,0 kB/s,2.37 GB/s,0 kB/s,1.57 GB/s
2023-04-18 14:52:55,3.44 GB/s,0 kB/s,0 kB/s,2.20 GB/s,0 kB/s,3.46 GB/s,2.20 GB/s,0 kB/s,0 kB/s,3.46 GB/s,0 kB/s,2.20 GB/s
2023-04-18 14:53:00,3.31 GB/s,0 kB/s,12 kB/s,2.13 GB/s,0 kB/s,3.32 GB/s,2.13 GB/s,0 kB/s,8.40 kB/s,3.33 GB/s,0 kB/s,2.13 GB/s
2023-04-18 14:53:05,2.82 GB/s,0 kB/s,33.6 kB/s,1.91 GB/s,0 kB/s,2.83 GB/s,1.91 GB/s,0 kB/s,30 kB/s,2.83 GB/s,0 kB/s,1.91 GB/s
2023-04-18 14:53:10,2.55 GB/s,0 kB/s,45.6 kB/s,1.63 GB/s,0 kB/s,2.57 GB/s,1.63 GB/s,0 kB/s,38.4 kB/s,2.57 GB/s,0 kB/s,1.63 GB/s
2023-04-18 14:53:15,4.32 GB/s,0 kB/s,0 kB/s,2.73 GB/s,0 kB/s,4.34 GB/s,2.73 GB/s,0 kB/s,0 kB/s,4.34 GB/s,0 kB/s,2.73 GB/s
2023-04-18 14:53:20,2.02 GB/s,0 kB/s,0 kB/s,1.28 GB/s,0 kB/s,2.02 GB/s,1.28 GB/s,0 kB/s,0 kB/s,2.03 GB/s,0 kB/s,1.28 GB/s
2023-04-18 14:53:25,4.06 GB/s,0 kB/s,0 kB/s,2.77 GB/s,0 kB/s,4.08 GB/s,2.77 GB/s,0 kB/s,0 kB/s,4.08 GB/s,0 kB/s,2.77 GB/s
2023-04-18 14:53:30,6.42 GB/s,0 kB/s,34 kB/s,3.78 GB/s,0 kB/s,6.43 GB/s,3.78 GB/s,0 kB/s,21.6 kB/s,6.43 GB/s,0 kB/s,3.78 GB/s
2023-04-18 14:53:35,707 MB/s,0 kB/s,18 kB/s,1.07 GB/s,0 kB/s,725 MB/s,1.07 GB/s,0 kB/s,23.6 kB/s,727 MB/s,0 kB/s,1.07 GB/s
2023-04-18 14:53:40,4.75 GB/s,0 kB/s,0 kB/s,2.82 GB/s,0 kB/s,4.77 GB/s,2.82 GB/s,0 kB/s,0 kB/s,4.77 GB/s,0 kB/s,2.82 GB/s
2023-04-18 14:53:45,3.78 GB/s,0 kB/s,34 kB/s,2.21 GB/s,0 kB/s,3.80 GB/s,2.21 GB/s,0 kB/s,32.4 kB/s,3.80 GB/s,0 kB/s,2.21 GB/s
2023-04-18 14:53:50,4.09 GB/s,0 kB/s,12 kB/s,2.53 GB/s,0 kB/s,4.10 GB/s,2.53 GB/s,0 kB/s,8.40 kB/s,4.10 GB/s,0 kB/s,2.53 GB/s
2023-04-18 14:53:55,4.16 GB/s,0 kB/s,14.8 kB/s,2.59 GB/s,0 kB/s,4.17 GB/s,2.59 GB/s,0 kB/s,10.8 kB/s,4.17 GB/s,0 kB/s,2.59 GB/s
2023-04-18 14:54:00,4.29 GB/s,0 kB/s,0 kB/s,2.88 GB/s,0 kB/s,4.30 GB/s,2.88 GB/s,0 kB/s,0 kB/s,4.30 GB/s,0 kB/s,2.88 GB/s
2023-04-18 14:54:05,4.47 GB/s,0 kB/s,0 kB/s,3.08 GB/s,0 kB/s,4.48 GB/s,3.08 GB/s,0 kB/s,0 kB/s,4.48 GB/s,0 kB/s,3.08 GB/s
2023-04-18 14:54:10,905 MB/s,0 kB/s,67.2 kB/s,307 MB/s,0 kB/s,910 MB/s,307 MB/s,0 kB/s,60 kB/s,912 MB/s,0 kB/s,307 MB/s
2023-04-18 14:54:15,6.42 GB/s,0 kB/s,0 kB/s,3.80 GB/s,0 kB/s,6.43 GB/s,3.80 GB/s,0 kB/s,0 kB/s,6.43 GB/s,0 kB/s,3.80 GB/s
2023-04-18 14:54:20,3.38 GB/s,0 kB/s,0 kB/s,2.73 GB/s,0 kB/s,3.39 GB/s,2.73 GB/s,0 kB/s,0 kB/s,3.40 GB/s,0 kB/s,2.73 GB/s
2023-04-18 14:54:25,2.13 GB/s,0 kB/s,11.2 kB/s,758 MB/s,0 kB/s,2.14 GB/s,758 MB/s,0 kB/s,10.8 kB/s,2.14 GB/s,0 kB/s,758 MB/s
2023-04-18 14:54:30,5.08 GB/s,0 kB/s,125 kB/s,3.21 GB/s,0 kB/s,5.09 GB/s,3.21 GB/s,0 kB/s,596 kB/s,5.09 GB/s,0 kB/s,3.21 GB/s
2023-04-18 14:54:35,3.20 GB/s,0 kB/s,11.2 kB/s,2.10 GB/s,0 kB/s,3.22 GB/s,2.10 GB/s,0 kB/s,10.8 kB/s,3.22 GB/s,0 kB/s,2.10 GB/s
2023-04-18 14:54:40,4.29 GB/s,0 kB/s,0 kB/s,2.62 GB/s,0 kB/s,4.30 GB/s,2.62 GB/s,0 kB/s,0 kB/s,4.30 GB/s,0 kB/s,2.62 GB/s
2023-04-18 14:54:45,4.17 GB/s,0 kB/s,11.2 kB/s,2.63 GB/s,0 kB/s,4.18 GB/s,2.63 GB/s,0 kB/s,10.8 kB/s,4.18 GB/s,0 kB/s,2.63 GB/s
2023-04-18 14:54:50,2.92 GB/s,0 kB/s,67.2 kB/s,1.86 GB/s,0 kB/s,2.92 GB/s,1.86 GB/s,0 kB/s,32.4 kB/s,2.93 GB/s,0 kB/s,1.86 GB/s
2023-04-18 14:54:55,2.68 GB/s,0 kB/s,11.2 kB/s,1.84 GB/s,0 kB/s,2.70 GB/s,1.84 GB/s,0 kB/s,0 kB/s,2.71 GB/s,0 kB/s,1.84 GB/s
2023-04-18 14:55:00,4.24 GB/s,0 kB/s,0 kB/s,2.68 GB/s,0 kB/s,4.26 GB/s,2.68 GB/s,0 kB/s,0 kB/s,4.26 GB/s,0 kB/s,2.68 GB/s
2023-04-18 14:55:05,1.37 GB/s,0 kB/s,44.8 kB/s,982 MB/s,0 kB/s,1.39 GB/s,982 MB/s,0 kB/s,40.8 kB/s,1.39 GB/s,0 kB/s,982 MB/s
2023-04-18 14:55:10,2.50 GB/s,0 kB/s,45.6 kB/s,2.14 GB/s,0 kB/s,2.52 GB/s,2.14 GB/s,0 kB/s,38.4 kB/s,2.53 GB/s,0 kB/s,2.14 GB/s
2023-04-18 14:55:15,5.16 GB/s,0 kB/s,11.6 kB/s,2.77 GB/s,0 kB/s,5.18 GB/s,2.77 GB/s,0 kB/s,24.8 kB/s,5.18 GB/s,0 kB/s,2.77 GB/s
2023-04-18 14:55:20,4.10 GB/s,0 kB/s,0 kB/s,2.58 GB/s,0 kB/s,4.11 GB/s,2.58 GB/s,0 kB/s,0 kB/s,4.11 GB/s,0 kB/s,2.58 GB/s
2023-04-18 14:55:25,2.33 GB/s,0 kB/s,11.2 kB/s,2.15 GB/s,0 kB/s,2.35 GB/s,2.15 GB/s,0 kB/s,10.8 kB/s,2.35 GB/s,0 kB/s,2.15 GB/s
2023-04-18 14:55:30,4.70 GB/s,0 kB/s,0 kB/s,2.40 GB/s,0 kB/s,4.71 GB/s,2.40 GB/s,0 kB/s,0 kB/s,4.71 GB/s,0 kB/s,2.40 GB/s
2023-04-18 14:55:35,3.38 GB/s,0 kB/s,0 kB/s,2.17 GB/s,0 kB/s,3.39 GB/s,2.17 GB/s,0 kB/s,0 kB/s,3.39 GB/s,0 kB/s,2.17 GB/s
2023-04-18 14:55:40,5.21 GB/s,0 kB/s,11.6 kB/s,3.26 GB/s,0 kB/s,5.23 GB/s,3.26 GB/s,0 kB/s,10.8 kB/s,5.23 GB/s,0 kB/s,3.26 GB/s
2023-04-18 14:55:45,5.74 GB/s,0 kB/s,12 kB/s,3.57 GB/s,0 kB/s,5.75 GB/s,3.57 GB/s,0 kB/s,8.40 kB/s,5.75 GB/s,0 kB/s,3.57 GB/s
2023-04-18 14:55:50,7.03 GB/s,0 kB/s,11.6 kB/s,4.28 GB/s,0 kB/s,7.03 GB/s,4.28 GB/s,0 kB/s,10.8 kB/s,7.03 GB/s,0 kB/s,4.28 GB/s
2023-04-18 14:55:55,4.22 GB/s,0 kB/s,22.4 kB/s,3.10 GB/s,0 kB/s,4.22 GB/s,3.10 GB/s,0 kB/s,10.8 kB/s,4.23 GB/s,0 kB/s,3.10 GB/s
2023-04-18 14:56:00,4.05 GB/s,0 kB/s,0 kB/s,2.21 GB/s,0 kB/s,4.07 GB/s,2.21 GB/s,0 kB/s,0 kB/s,4.07 GB/s,0 kB/s,2.21 GB/s
2023-04-18 14:56:05,1.31 GB/s,0 kB/s,67.2 kB/s,827 MB/s,0 kB/s,1.32 GB/s,827 MB/s,0 kB/s,50.4 kB/s,1.32 GB/s,0 kB/s,827 MB/s
2023-04-18 14:56:10,3.21 GB/s,0 kB/s,45.6 kB/s,2.57 GB/s,0 kB/s,3.22 GB/s,2.57 GB/s,0 kB/s,38.4 kB/s,3.22 GB/s,0 kB/s,2.57 GB/s
2023-04-18 14:56:15,3.96 GB/s,0 kB/s,0 kB/s,1.96 GB/s,0 kB/s,3.97 GB/s,1.96 GB/s,0 kB/s,0 kB/s,3.97 GB/s,0 kB/s,1.96 GB/s
