"Time","Used","Buffer","Cached","Free"
2023-04-18 14:33:30,317 MiB,27.6 MiB,503 MiB,122 MiB
2023-04-18 14:33:35,325 MiB,27.6 MiB,503 MiB,114 MiB
2023-04-18 14:33:40,322 MiB,27.6 MiB,503 MiB,116 MiB
2023-04-18 14:33:45,323 MiB,27.6 MiB,503 MiB,115 MiB
2023-04-18 14:33:50,323 MiB,27.6 MiB,503 MiB,115 MiB
2023-04-18 14:33:55,341 MiB,27.6 MiB,503 MiB,97.7 MiB
2023-04-18 14:34:00,360 MiB,27.6 MiB,503 MiB,78.6 MiB
2023-04-18 14:34:05,347 MiB,27.6 MiB,503 MiB,91.8 MiB
2023-04-18 14:34:10,338 MiB,27.6 MiB,503 MiB,101 MiB
2023-04-18 14:34:15,334 MiB,27.6 MiB,503 MiB,105 MiB
2023-04-18 14:34:20,334 MiB,27.6 MiB,503 MiB,105 MiB
2023-04-18 14:34:25,333 MiB,27.6 MiB,503 MiB,106 MiB
2023-04-18 14:34:30,333 MiB,27.6 MiB,503 MiB,106 MiB
2023-04-18 14:34:35,333 MiB,27.6 MiB,503 MiB,106 MiB
2023-04-18 14:34:40,333 MiB,27.6 MiB,503 MiB,106 MiB
2023-04-18 14:34:45,333 MiB,27.6 MiB,503 MiB,106 MiB
2023-04-18 14:34:50,333 MiB,27.6 MiB,503 MiB,106 MiB
2023-04-18 14:34:55,335 MiB,27.6 MiB,503 MiB,104 MiB
2023-04-18 14:35:00,336 MiB,27.6 MiB,503 MiB,102 MiB
2023-04-18 14:35:05,336 MiB,27.6 MiB,503 MiB,102 MiB
2023-04-18 14:35:10,336 MiB,27.6 MiB,503 MiB,102 MiB
2023-04-18 14:35:15,332 MiB,27.6 MiB,503 MiB,106 MiB
2023-04-18 14:35:20,332 MiB,27.6 MiB,503 MiB,106 MiB
2023-04-18 14:35:25,332 MiB,27.6 MiB,503 MiB,106 MiB
2023-04-18 14:35:30,332 MiB,27.6 MiB,503 MiB,106 MiB
2023-04-18 14:35:35,332 MiB,27.6 MiB,503 MiB,106 MiB
2023-04-18 14:35:40,332 MiB,27.6 MiB,503 MiB,106 MiB
2023-04-18 14:35:45,332 MiB,27.6 MiB,503 MiB,106 MiB
2023-04-18 14:35:50,332 MiB,27.6 MiB,503 MiB,106 MiB
2023-04-18 14:35:55,332 MiB,27.6 MiB,503 MiB,106 MiB
2023-04-18 14:36:00,332 MiB,27.6 MiB,503 MiB,106 MiB
2023-04-18 14:36:05,332 MiB,27.6 MiB,503 MiB,106 MiB
2023-04-18 14:36:10,332 MiB,27.6 MiB,503 MiB,106 MiB
2023-04-18 14:36:15,332 MiB,27.6 MiB,503 MiB,106 MiB
2023-04-18 14:36:20,332 MiB,27.6 MiB,503 MiB,106 MiB
2023-04-18 14:36:25,332 MiB,27.6 MiB,503 MiB,106 MiB
2023-04-18 14:36:30,332 MiB,27.6 MiB,503 MiB,106 MiB
2023-04-18 14:36:35,332 MiB,27.6 MiB,503 MiB,106 MiB
2023-04-18 14:36:40,332 MiB,27.6 MiB,503 MiB,106 MiB
2023-04-18 14:36:45,332 MiB,27.6 MiB,503 MiB,106 MiB
2023-04-18 14:36:50,332 MiB,27.6 MiB,503 MiB,106 MiB
2023-04-18 14:36:55,332 MiB,27.6 MiB,503 MiB,106 MiB
2023-04-18 14:37:00,332 MiB,27.6 MiB,503 MiB,106 MiB
2023-04-18 14:37:05,332 MiB,27.6 MiB,503 MiB,106 MiB
2023-04-18 14:37:10,332 MiB,27.6 MiB,503 MiB,106 MiB
2023-04-18 14:37:15,332 MiB,27.6 MiB,503 MiB,106 MiB
2023-04-18 14:37:20,332 MiB,27.6 MiB,503 MiB,106 MiB
2023-04-18 14:37:25,332 MiB,27.6 MiB,503 MiB,106 MiB
2023-04-18 14:37:30,332 MiB,27.6 MiB,503 MiB,106 MiB
2023-04-18 14:37:35,332 MiB,27.6 MiB,503 MiB,106 MiB
2023-04-18 14:37:40,332 MiB,27.6 MiB,503 MiB,106 MiB
2023-04-18 14:37:45,332 MiB,27.6 MiB,503 MiB,106 MiB
2023-04-18 14:37:50,332 MiB,27.6 MiB,503 MiB,106 MiB
2023-04-18 14:37:55,332 MiB,27.6 MiB,503 MiB,106 MiB
2023-04-18 14:38:00,332 MiB,27.6 MiB,503 MiB,106 MiB
2023-04-18 14:38:05,332 MiB,27.6 MiB,503 MiB,106 MiB
2023-04-18 14:38:10,332 MiB,27.6 MiB,503 MiB,106 MiB
2023-04-18 14:38:15,332 MiB,27.6 MiB,503 MiB,106 MiB
2023-04-18 14:38:20,332 MiB,27.6 MiB,503 MiB,106 MiB
2023-04-18 14:38:25,332 MiB,27.6 MiB,503 MiB,106 MiB
2023-04-18 14:38:30,332 MiB,27.6 MiB,503 MiB,106 MiB
2023-04-18 14:38:35,332 MiB,27.6 MiB,503 MiB,106 MiB
2023-04-18 14:38:40,332 MiB,27.6 MiB,503 MiB,106 MiB
2023-04-18 14:38:45,332 MiB,27.6 MiB,503 MiB,106 MiB
2023-04-18 14:38:50,332 MiB,27.6 MiB,503 MiB,106 MiB
2023-04-18 14:38:55,332 MiB,27.6 MiB,503 MiB,106 MiB
2023-04-18 14:39:00,332 MiB,27.6 MiB,503 MiB,106 MiB
2023-04-18 14:39:05,332 MiB,27.6 MiB,503 MiB,106 MiB
2023-04-18 14:39:10,332 MiB,27.6 MiB,503 MiB,106 MiB
2023-04-18 14:39:15,332 MiB,27.6 MiB,503 MiB,106 MiB
2023-04-18 14:39:20,332 MiB,27.6 MiB,503 MiB,106 MiB
2023-04-18 14:39:25,332 MiB,27.6 MiB,503 MiB,106 MiB
2023-04-18 14:39:30,332 MiB,27.6 MiB,503 MiB,106 MiB
2023-04-18 14:39:35,332 MiB,27.6 MiB,503 MiB,106 MiB
2023-04-18 14:39:40,332 MiB,27.6 MiB,503 MiB,106 MiB
2023-04-18 14:39:45,332 MiB,27.6 MiB,503 MiB,106 MiB
2023-04-18 14:39:50,332 MiB,27.6 MiB,503 MiB,106 MiB
2023-04-18 14:39:55,332 MiB,27.6 MiB,503 MiB,106 MiB
2023-04-18 14:40:00,332 MiB,27.6 MiB,503 MiB,106 MiB
2023-04-18 14:40:05,332 MiB,27.6 MiB,503 MiB,106 MiB
2023-04-18 14:40:10,332 MiB,27.6 MiB,503 MiB,106 MiB
2023-04-18 14:40:15,332 MiB,27.6 MiB,503 MiB,106 MiB
2023-04-18 14:40:20,332 MiB,27.6 MiB,503 MiB,106 MiB
2023-04-18 14:40:25,332 MiB,27.6 MiB,503 MiB,106 MiB
2023-04-18 14:40:30,332 MiB,27.6 MiB,503 MiB,106 MiB
2023-04-18 14:40:35,332 MiB,27.6 MiB,503 MiB,106 MiB
2023-04-18 14:40:40,332 MiB,27.6 MiB,503 MiB,106 MiB
2023-04-18 14:40:45,332 MiB,27.6 MiB,503 MiB,106 MiB
2023-04-18 14:40:50,332 MiB,27.6 MiB,503 MiB,106 MiB
2023-04-18 14:40:55,332 MiB,27.6 MiB,503 MiB,106 MiB
2023-04-18 14:41:00,332 MiB,27.6 MiB,503 MiB,106 MiB
2023-04-18 14:41:05,332 MiB,27.6 MiB,503 MiB,106 MiB
2023-04-18 14:41:10,332 MiB,27.6 MiB,503 MiB,106 MiB
2023-04-18 14:41:15,332 MiB,27.6 MiB,503 MiB,106 MiB
2023-04-18 14:41:20,332 MiB,27.6 MiB,503 MiB,106 MiB
2023-04-18 14:41:25,332 MiB,27.6 MiB,503 MiB,106 MiB
2023-04-18 14:41:30,332 MiB,27.6 MiB,503 MiB,106 MiB
2023-04-18 14:41:35,332 MiB,27.6 MiB,503 MiB,106 MiB
2023-04-18 14:41:40,332 MiB,27.6 MiB,503 MiB,106 MiB
2023-04-18 14:41:45,332 MiB,27.6 MiB,503 MiB,106 MiB
2023-04-18 14:41:50,336 MiB,27.6 MiB,503 MiB,102 MiB
2023-04-18 14:41:55,336 MiB,27.6 MiB,503 MiB,102 MiB
2023-04-18 14:42:00,336 MiB,27.6 MiB,503 MiB,102 MiB
2023-04-18 14:42:05,336 MiB,27.6 MiB,503 MiB,102 MiB
2023-04-18 14:42:10,336 MiB,27.6 MiB,503 MiB,102 MiB
2023-04-18 14:42:15,336 MiB,27.6 MiB,503 MiB,102 MiB
2023-04-18 14:42:20,336 MiB,27.6 MiB,503 MiB,102 MiB
2023-04-18 14:42:25,336 MiB,27.6 MiB,503 MiB,102 MiB
2023-04-18 14:42:30,336 MiB,27.6 MiB,503 MiB,102 MiB
2023-04-18 14:42:35,336 MiB,27.6 MiB,503 MiB,102 MiB
2023-04-18 14:42:40,336 MiB,27.6 MiB,503 MiB,102 MiB
2023-04-18 14:42:45,336 MiB,27.6 MiB,503 MiB,102 MiB
2023-04-18 14:42:50,336 MiB,27.6 MiB,503 MiB,102 MiB
2023-04-18 14:42:55,336 MiB,27.6 MiB,503 MiB,102 MiB
2023-04-18 14:43:00,336 MiB,27.6 MiB,503 MiB,102 MiB
2023-04-18 14:43:05,336 MiB,27.6 MiB,503 MiB,102 MiB
2023-04-18 14:43:10,336 MiB,27.6 MiB,503 MiB,102 MiB
2023-04-18 14:43:15,336 MiB,27.6 MiB,503 MiB,102 MiB
2023-04-18 14:43:20,336 MiB,27.6 MiB,503 MiB,102 MiB
2023-04-18 14:43:25,336 MiB,27.6 MiB,503 MiB,102 MiB
2023-04-18 14:43:30,336 MiB,27.6 MiB,503 MiB,102 MiB
2023-04-18 14:43:35,336 MiB,27.6 MiB,503 MiB,102 MiB
2023-04-18 14:43:40,336 MiB,27.6 MiB,503 MiB,102 MiB
2023-04-18 14:43:45,336 MiB,27.6 MiB,503 MiB,102 MiB
2023-04-18 14:43:50,336 MiB,27.6 MiB,503 MiB,102 MiB
2023-04-18 14:43:55,336 MiB,27.6 MiB,503 MiB,102 MiB
2023-04-18 14:44:00,336 MiB,27.6 MiB,503 MiB,102 MiB
2023-04-18 14:44:05,336 MiB,27.6 MiB,503 MiB,102 MiB
2023-04-18 14:44:10,336 MiB,27.6 MiB,503 MiB,102 MiB
2023-04-18 14:44:15,336 MiB,27.6 MiB,503 MiB,102 MiB
2023-04-18 14:44:20,336 MiB,27.6 MiB,503 MiB,102 MiB
2023-04-18 14:44:25,338 MiB,27.6 MiB,503 MiB,100 MiB
2023-04-18 14:44:30,338 MiB,27.6 MiB,503 MiB,100 MiB
2023-04-18 14:44:35,338 MiB,27.6 MiB,503 MiB,100 MiB
2023-04-18 14:44:40,334 MiB,27.6 MiB,503 MiB,104 MiB
2023-04-18 14:44:45,334 MiB,27.6 MiB,503 MiB,104 MiB
2023-04-18 14:44:50,334 MiB,27.6 MiB,503 MiB,104 MiB
2023-04-18 14:44:55,334 MiB,27.6 MiB,503 MiB,104 MiB
2023-04-18 14:45:00,334 MiB,27.6 MiB,503 MiB,104 MiB
2023-04-18 14:45:05,334 MiB,27.6 MiB,503 MiB,104 MiB
2023-04-18 14:45:10,334 MiB,27.6 MiB,503 MiB,104 MiB
2023-04-18 14:45:15,324 MiB,27.6 MiB,503 MiB,115 MiB
2023-04-18 14:45:20,340 MiB,27.6 MiB,503 MiB,98.3 MiB
2023-04-18 14:45:25,340 MiB,27.6 MiB,503 MiB,98.3 MiB
2023-04-18 14:45:30,340 MiB,27.6 MiB,503 MiB,98.5 MiB
2023-04-18 14:45:35,326 MiB,27.6 MiB,503 MiB,112 MiB
2023-04-18 14:45:40,326 MiB,27.6 MiB,503 MiB,113 MiB
2023-04-18 14:45:45,325 MiB,27.6 MiB,503 MiB,114 MiB
2023-04-18 14:45:50,336 MiB,27.6 MiB,503 MiB,102 MiB
2023-04-18 14:45:55,336 MiB,27.6 MiB,503 MiB,102 MiB
2023-04-18 14:46:00,323 MiB,27.6 MiB,503 MiB,115 MiB
2023-04-18 14:46:05,323 MiB,27.6 MiB,503 MiB,115 MiB
2023-04-18 14:46:10,323 MiB,27.6 MiB,503 MiB,115 MiB
2023-04-18 14:46:15,324 MiB,27.6 MiB,503 MiB,114 MiB
2023-04-18 14:46:20,338 MiB,27.6 MiB,503 MiB,100 MiB
2023-04-18 14:46:25,343 MiB,27.6 MiB,503 MiB,95.7 MiB
2023-04-18 14:46:30,323 MiB,27.6 MiB,503 MiB,116 MiB
2023-04-18 14:46:35,321 MiB,27.6 MiB,503 MiB,118 MiB
2023-04-18 14:46:40,329 MiB,27.6 MiB,503 MiB,110 MiB
2023-04-18 14:46:45,329 MiB,27.6 MiB,503 MiB,109 MiB
2023-04-18 14:46:50,330 MiB,27.6 MiB,503 MiB,109 MiB
2023-04-18 14:46:55,330 MiB,27.6 MiB,503 MiB,109 MiB
2023-04-18 14:47:00,334 MiB,27.6 MiB,503 MiB,105 MiB
2023-04-18 14:47:05,334 MiB,27.6 MiB,503 MiB,105 MiB
2023-04-18 14:47:10,334 MiB,27.6 MiB,503 MiB,105 MiB
2023-04-18 14:47:15,334 MiB,27.6 MiB,503 MiB,104 MiB
2023-04-18 14:47:20,334 MiB,27.6 MiB,503 MiB,104 MiB
2023-04-18 14:47:25,334 MiB,27.6 MiB,503 MiB,104 MiB
2023-04-18 14:47:30,334 MiB,27.6 MiB,503 MiB,104 MiB
2023-04-18 14:47:35,334 MiB,27.6 MiB,503 MiB,104 MiB
2023-04-18 14:47:40,334 MiB,27.6 MiB,503 MiB,104 MiB
2023-04-18 14:47:45,334 MiB,27.6 MiB,503 MiB,104 MiB
2023-04-18 14:47:50,334 MiB,27.6 MiB,503 MiB,104 MiB
2023-04-18 14:47:55,334 MiB,27.6 MiB,503 MiB,104 MiB
2023-04-18 14:48:00,334 MiB,27.6 MiB,503 MiB,104 MiB
2023-04-18 14:48:05,334 MiB,27.6 MiB,503 MiB,104 MiB
2023-04-18 14:48:10,334 MiB,27.6 MiB,503 MiB,104 MiB
2023-04-18 14:48:15,334 MiB,27.6 MiB,503 MiB,104 MiB
2023-04-18 14:48:20,328 MiB,27.7 MiB,510 MiB,104 MiB
2023-04-18 14:48:25,328 MiB,27.7 MiB,510 MiB,104 MiB
2023-04-18 14:48:30,328 MiB,27.7 MiB,510 MiB,104 MiB
2023-04-18 14:48:35,328 MiB,27.7 MiB,510 MiB,104 MiB
2023-04-18 14:48:40,328 MiB,27.7 MiB,510 MiB,104 MiB
2023-04-18 14:48:45,328 MiB,27.7 MiB,510 MiB,104 MiB
2023-04-18 14:48:50,328 MiB,27.7 MiB,510 MiB,104 MiB
2023-04-18 14:48:55,328 MiB,27.7 MiB,510 MiB,104 MiB
2023-04-18 14:49:00,328 MiB,27.7 MiB,510 MiB,104 MiB
2023-04-18 14:49:05,328 MiB,27.7 MiB,510 MiB,104 MiB
2023-04-18 14:49:10,328 MiB,27.7 MiB,510 MiB,104 MiB
2023-04-18 14:49:15,328 MiB,27.7 MiB,510 MiB,104 MiB
2023-04-18 14:49:20,328 MiB,27.7 MiB,510 MiB,104 MiB
2023-04-18 14:49:25,328 MiB,27.7 MiB,510 MiB,104 MiB
2023-04-18 14:49:30,328 MiB,27.7 MiB,510 MiB,104 MiB
2023-04-18 14:49:35,328 MiB,27.7 MiB,510 MiB,104 MiB
2023-04-18 14:49:40,328 MiB,27.7 MiB,510 MiB,104 MiB
2023-04-18 14:49:45,332 MiB,27.7 MiB,510 MiB,100 MiB
2023-04-18 14:49:50,332 MiB,27.7 MiB,510 MiB,100 MiB
2023-04-18 14:49:55,332 MiB,27.7 MiB,510 MiB,100 MiB
2023-04-18 14:50:00,332 MiB,27.7 MiB,510 MiB,100 MiB
2023-04-18 14:50:05,327 MiB,27.7 MiB,510 MiB,104 MiB
2023-04-18 14:50:10,327 MiB,27.7 MiB,510 MiB,104 MiB
2023-04-18 14:50:15,327 MiB,27.7 MiB,510 MiB,104 MiB
2023-04-18 14:50:20,327 MiB,27.7 MiB,510 MiB,104 MiB
2023-04-18 14:50:25,327 MiB,27.7 MiB,510 MiB,104 MiB
2023-04-18 14:50:30,329 MiB,27.7 MiB,510 MiB,102 MiB
2023-04-18 14:50:35,329 MiB,27.7 MiB,510 MiB,102 MiB
2023-04-18 14:50:40,329 MiB,27.7 MiB,510 MiB,102 MiB
2023-04-18 14:50:45,329 MiB,27.7 MiB,510 MiB,102 MiB
2023-04-18 14:50:50,329 MiB,27.7 MiB,510 MiB,102 MiB
2023-04-18 14:50:55,325 MiB,27.7 MiB,510 MiB,107 MiB
2023-04-18 14:51:00,325 MiB,27.7 MiB,510 MiB,107 MiB
2023-04-18 14:51:05,325 MiB,27.7 MiB,510 MiB,107 MiB
2023-04-18 14:51:10,325 MiB,27.7 MiB,510 MiB,107 MiB
2023-04-18 14:51:15,325 MiB,27.7 MiB,510 MiB,107 MiB
2023-04-18 14:51:20,325 MiB,27.7 MiB,510 MiB,107 MiB
2023-04-18 14:51:25,325 MiB,27.7 MiB,510 MiB,107 MiB
2023-04-18 14:51:30,327 MiB,27.7 MiB,510 MiB,105 MiB
2023-04-18 14:51:35,326 MiB,27.7 MiB,510 MiB,106 MiB
2023-04-18 14:51:40,325 MiB,27.7 MiB,510 MiB,107 MiB
2023-04-18 14:51:45,331 MiB,27.7 MiB,510 MiB,101 MiB
2023-04-18 14:51:50,331 MiB,27.7 MiB,510 MiB,101 MiB
2023-04-18 14:51:55,329 MiB,27.7 MiB,510 MiB,103 MiB
2023-04-18 14:52:00,324 MiB,27.7 MiB,510 MiB,107 MiB
2023-04-18 14:52:05,328 MiB,27.7 MiB,510 MiB,103 MiB
2023-04-18 14:52:10,328 MiB,27.7 MiB,510 MiB,103 MiB
2023-04-18 14:52:15,328 MiB,27.7 MiB,510 MiB,103 MiB
2023-04-18 14:52:20,328 MiB,27.7 MiB,510 MiB,103 MiB
2023-04-18 14:52:25,328 MiB,27.7 MiB,510 MiB,103 MiB
2023-04-18 14:52:30,328 MiB,27.7 MiB,510 MiB,103 MiB
2023-04-18 14:52:35,328 MiB,27.7 MiB,510 MiB,103 MiB
2023-04-18 14:52:40,328 MiB,27.7 MiB,510 MiB,103 MiB
2023-04-18 14:52:45,329 MiB,27.7 MiB,510 MiB,103 MiB
2023-04-18 14:52:50,329 MiB,27.7 MiB,510 MiB,103 MiB
2023-04-18 14:52:55,329 MiB,27.7 MiB,510 MiB,103 MiB
2023-04-18 14:53:00,329 MiB,27.7 MiB,510 MiB,103 MiB
2023-04-18 14:53:05,329 MiB,27.7 MiB,510 MiB,103 MiB
2023-04-18 14:53:10,329 MiB,27.7 MiB,510 MiB,103 MiB
2023-04-18 14:53:15,329 MiB,27.7 MiB,510 MiB,103 MiB
2023-04-18 14:53:20,329 MiB,27.7 MiB,510 MiB,103 MiB
2023-04-18 14:53:25,329 MiB,27.7 MiB,510 MiB,103 MiB
2023-04-18 14:53:30,329 MiB,27.7 MiB,510 MiB,102 MiB
2023-04-18 14:53:35,329 MiB,27.7 MiB,510 MiB,102 MiB
2023-04-18 14:53:40,323 MiB,27.7 MiB,510 MiB,108 MiB
2023-04-18 14:53:45,327 MiB,27.7 MiB,510 MiB,104 MiB
2023-04-18 14:53:50,327 MiB,27.7 MiB,510 MiB,104 MiB
2023-04-18 14:53:55,327 MiB,27.7 MiB,510 MiB,104 MiB
2023-04-18 14:54:00,327 MiB,27.7 MiB,510 MiB,104 MiB
2023-04-18 14:54:05,327 MiB,27.7 MiB,510 MiB,104 MiB
2023-04-18 14:54:10,327 MiB,27.7 MiB,510 MiB,104 MiB
2023-04-18 14:54:15,327 MiB,27.7 MiB,510 MiB,104 MiB
2023-04-18 14:54:20,327 MiB,27.7 MiB,510 MiB,104 MiB
2023-04-18 14:54:25,327 MiB,27.7 MiB,510 MiB,104 MiB
2023-04-18 14:54:30,327 MiB,27.7 MiB,510 MiB,104 MiB
2023-04-18 14:54:35,327 MiB,27.7 MiB,510 MiB,104 MiB
2023-04-18 14:54:40,327 MiB,27.7 MiB,510 MiB,104 MiB
2023-04-18 14:54:45,327 MiB,27.7 MiB,510 MiB,104 MiB
2023-04-18 14:54:50,327 MiB,27.7 MiB,510 MiB,104 MiB
2023-04-18 14:54:55,327 MiB,27.7 MiB,510 MiB,104 MiB
2023-04-18 14:55:00,327 MiB,27.7 MiB,510 MiB,104 MiB
2023-04-18 14:55:05,327 MiB,27.7 MiB,510 MiB,104 MiB
2023-04-18 14:55:10,327 MiB,27.7 MiB,510 MiB,104 MiB
2023-04-18 14:55:15,327 MiB,27.7 MiB,510 MiB,104 MiB
2023-04-18 14:55:20,327 MiB,27.7 MiB,510 MiB,104 MiB
2023-04-18 14:55:25,327 MiB,27.7 MiB,510 MiB,104 MiB
2023-04-18 14:55:30,327 MiB,27.7 MiB,510 MiB,104 MiB
2023-04-18 14:55:35,327 MiB,27.7 MiB,510 MiB,104 MiB
2023-04-18 14:55:40,327 MiB,27.7 MiB,510 MiB,104 MiB
2023-04-18 14:55:45,327 MiB,27.7 MiB,510 MiB,104 MiB
2023-04-18 14:55:50,327 MiB,27.7 MiB,510 MiB,104 MiB
2023-04-18 14:55:55,327 MiB,27.7 MiB,510 MiB,104 MiB
2023-04-18 14:56:00,327 MiB,27.7 MiB,510 MiB,104 MiB
2023-04-18 14:56:05,327 MiB,27.7 MiB,510 MiB,104 MiB
2023-04-18 14:56:10,327 MiB,27.7 MiB,510 MiB,104 MiB
2023-04-18 14:56:15,327 MiB,27.7 MiB,510 MiB,104 MiB
2023-04-18 14:56:20,327 MiB,27.7 MiB,510 MiB,104 MiB
2023-04-18 14:56:25,327 MiB,27.7 MiB,510 MiB,104 MiB
2023-04-18 14:56:30,327 MiB,27.7 MiB,510 MiB,104 MiB
2023-04-18 14:56:35,327 MiB,27.7 MiB,510 MiB,104 MiB
2023-04-18 14:56:40,327 MiB,27.7 MiB,510 MiB,104 MiB
2023-04-18 14:56:45,327 MiB,27.7 MiB,510 MiB,104 MiB
2023-04-18 14:56:50,327 MiB,27.7 MiB,510 MiB,104 MiB
2023-04-18 14:56:55,327 MiB,27.7 MiB,510 MiB,104 MiB
2023-04-18 14:57:00,327 MiB,27.7 MiB,510 MiB,104 MiB
2023-04-18 14:57:05,327 MiB,27.7 MiB,510 MiB,104 MiB
2023-04-18 14:57:10,327 MiB,27.7 MiB,510 MiB,104 MiB
2023-04-18 14:57:15,327 MiB,27.7 MiB,510 MiB,104 MiB
2023-04-18 14:57:20,327 MiB,27.7 MiB,510 MiB,104 MiB
2023-04-18 14:57:25,327 MiB,27.7 MiB,510 MiB,104 MiB
2023-04-18 14:57:30,327 MiB,27.7 MiB,510 MiB,104 MiB
2023-04-18 14:57:35,331 MiB,27.7 MiB,510 MiB,101 MiB
2023-04-18 14:57:40,331 MiB,27.7 MiB,510 MiB,101 MiB
2023-04-18 14:57:45,331 MiB,27.7 MiB,510 MiB,101 MiB
2023-04-18 14:57:50,327 MiB,27.7 MiB,510 MiB,104 MiB
2023-04-18 14:57:55,327 MiB,27.7 MiB,510 MiB,104 MiB
2023-04-18 14:58:00,325 MiB,27.7 MiB,510 MiB,106 MiB
2023-04-18 14:58:05,325 MiB,27.7 MiB,510 MiB,106 MiB
2023-04-18 14:58:10,323 MiB,27.7 MiB,510 MiB,109 MiB
2023-04-18 14:58:15,319 MiB,27.7 MiB,510 MiB,113 MiB
2023-04-18 14:58:20,319 MiB,27.7 MiB,510 MiB,113 MiB
2023-04-18 14:58:25,335 MiB,27.7 MiB,510 MiB,96.4 MiB
2023-04-18 14:58:30,326 MiB,27.7 MiB,510 MiB,105 MiB
2023-04-18 14:58:35,335 MiB,27.7 MiB,510 MiB,96.8 MiB
2023-04-18 14:58:40,330 MiB,27.7 MiB,510 MiB,102 MiB
2023-04-18 14:58:45,330 MiB,27.7 MiB,510 MiB,102 MiB
2023-04-18 14:58:50,330 MiB,27.7 MiB,510 MiB,102 MiB
2023-04-18 14:58:55,335 MiB,27.7 MiB,510 MiB,96.3 MiB
2023-04-18 14:59:00,333 MiB,27.7 MiB,510 MiB,98.5 MiB
2023-04-18 14:59:05,337 MiB,27.7 MiB,510 MiB,94.9 MiB
2023-04-18 14:59:10,333 MiB,27.7 MiB,510 MiB,98.4 MiB
2023-04-18 14:59:15,333 MiB,27.7 MiB,510 MiB,98.4 MiB
2023-04-18 14:59:20,336 MiB,27.7 MiB,510 MiB,96 MiB
2023-04-18 14:59:25,336 MiB,27.7 MiB,510 MiB,96 MiB
2023-04-18 14:59:30,324 MiB,27.7 MiB,510 MiB,107 MiB
2023-04-18 14:59:35,340 MiB,27.7 MiB,510 MiB,92.2 MiB
2023-04-18 14:59:40,340 MiB,27.7 MiB,510 MiB,92.2 MiB
2023-04-18 14:59:45,340 MiB,27.7 MiB,510 MiB,92.2 MiB
2023-04-18 14:59:50,334 MiB,27.7 MiB,510 MiB,98.1 MiB
2023-04-18 14:59:55,334 MiB,27.7 MiB,510 MiB,98.1 MiB
2023-04-18 15:00:00,331 MiB,27.7 MiB,510 MiB,100 MiB
2023-04-18 15:00:05,327 MiB,27.7 MiB,510 MiB,105 MiB
2023-04-18 15:00:10,324 MiB,27.7 MiB,510 MiB,107 MiB
2023-04-18 15:00:15,324 MiB,27.7 MiB,510 MiB,107 MiB
2023-04-18 15:00:20,324 MiB,27.7 MiB,510 MiB,107 MiB
2023-04-18 15:00:25,332 MiB,27.7 MiB,510 MiB,99.3 MiB
2023-04-18 15:00:30,332 MiB,27.7 MiB,510 MiB,99.3 MiB
2023-04-18 15:00:35,332 MiB,27.7 MiB,510 MiB,99.3 MiB
2023-04-18 15:00:40,332 MiB,27.7 MiB,510 MiB,99.3 MiB
2023-04-18 15:00:45,332 MiB,27.7 MiB,510 MiB,99.3 MiB
2023-04-18 15:00:50,332 MiB,27.7 MiB,510 MiB,99.3 MiB
2023-04-18 15:00:55,332 MiB,27.7 MiB,510 MiB,99.3 MiB
2023-04-18 15:01:00,332 MiB,27.7 MiB,510 MiB,99.3 MiB
2023-04-18 15:01:05,332 MiB,27.7 MiB,510 MiB,99.3 MiB
2023-04-18 15:01:10,332 MiB,27.7 MiB,510 MiB,99.3 MiB
2023-04-18 15:01:15,332 MiB,27.7 MiB,510 MiB,99.3 MiB
2023-04-18 15:01:20,332 MiB,27.7 MiB,510 MiB,99.3 MiB
2023-04-18 15:01:25,332 MiB,27.7 MiB,510 MiB,99.3 MiB
2023-04-18 15:01:30,332 MiB,27.7 MiB,510 MiB,99.3 MiB
2023-04-18 15:01:35,332 MiB,27.7 MiB,510 MiB,99.3 MiB
2023-04-18 15:01:40,336 MiB,27.7 MiB,510 MiB,95.3 MiB
2023-04-18 15:01:45,336 MiB,27.7 MiB,510 MiB,95.3 MiB
2023-04-18 15:01:50,336 MiB,27.7 MiB,510 MiB,95.3 MiB
2023-04-18 15:01:55,336 MiB,27.7 MiB,510 MiB,95.3 MiB
2023-04-18 15:02:00,336 MiB,27.7 MiB,510 MiB,95.3 MiB
2023-04-18 15:02:05,336 MiB,27.7 MiB,510 MiB,95.3 MiB
2023-04-18 15:02:10,336 MiB,27.7 MiB,510 MiB,95.3 MiB
2023-04-18 15:02:15,336 MiB,27.7 MiB,510 MiB,95.3 MiB
2023-04-18 15:02:20,336 MiB,27.7 MiB,510 MiB,95.3 MiB
2023-04-18 15:02:25,336 MiB,27.7 MiB,510 MiB,95.3 MiB
2023-04-18 15:02:30,336 MiB,27.7 MiB,510 MiB,95.3 MiB
2023-04-18 15:02:35,336 MiB,27.7 MiB,510 MiB,95.3 MiB
2023-04-18 15:02:40,334 MiB,27.7 MiB,510 MiB,98.0 MiB
2023-04-18 15:02:45,334 MiB,27.7 MiB,510 MiB,98.0 MiB
2023-04-18 15:02:50,334 MiB,27.7 MiB,510 MiB,98.0 MiB
2023-04-18 15:02:55,334 MiB,27.7 MiB,510 MiB,98.0 MiB
2023-04-18 15:03:00,334 MiB,27.7 MiB,510 MiB,98.0 MiB
